"","AR","N","log2FC","llr_var","pval_var"
"Sik3",0.475339400076242,185,-0.0446517664777897,6271.28501529847,1
"Sipa1l1",0.422222222222222,45,-0.252187023596801,5433.33573244575,1
"Sipa1l2",0.673913043478261,23,0.67069237474704,5385.15200630366,1
"Skap2",0.649305555555556,24,0.485426827170242,4364.74953784511,1
"Skil",0.507723577235772,41,0.176156955153827,9742.20720978731,1
"Slain2",0.434761904761905,70,-0.259519921657557,5399.29819514152,1
"Slc10a7",0.53921568627451,34,0.383328639551506,6947.01866465493,1
"Slc12a2",0.482080610021786,18,0.121306296222134,-487.570784015157,4.5463300608083e-214
"Slc12a6",0.424603174603175,21,-0.303392143449935,-1360.95263792614,0
"Slc12a7",0.552314814814815,36,0.0824621601919728,5336.80216067985,1
"Slc16a1",0.430555555555556,18,-0.257157839497125,120.822729683397,1
"Slc16a10",0.731519274376417,42,1.02553509210714,5005.57367964229,1
"Slc16a7",0.598958333333333,16,0.137503523749935,-4953.93847015133,0
"Slc17a5",0.65,10,0.15200309344505,-5445.38734356995,0
"Slc1a5",0.475574712643678,29,-0.259087221317131,7263.60572163203,1
"Slc20a2",0.683986928104575,51,0.930097986769844,5160.72407897051,1
"Slc22a5",0.431481481481481,18,0,-314.398034038095,9.13410284783133e-139
"Slc23a2",0.451923076923077,26,0.192645077942396,5756.46483989353,1
"Slc25a12",0.505787037037037,72,-0.0995356735509143,5244.16660031698,1
"Slc25a13",0.347959183673469,84,-0.652939294537163,5853.13444880724,1
"Slc25a21",0.12,10,-2.4262647547021,-4767.85066383872,0
"Slc25a23",0.636363636363636,11,-0.176877762084079,-2729.30361929735,0
"Slc25a26",0.773809523809524,14,0.554588851677638,-162.789993153894,8.82046855065437e-73
"Slc25a27",0.277777777777778,15,-0.321928094887362,-49.9197770982623,1.65256664754761e-23
"Slc25a3",0.512010347376201,82,0.208946890271496,5289.37969469156,1
"Slc25a33",0.575,10,0.398549376490275,-11978.3742860707,0
"Slc25a4",0.356138645934564,49,-0.736965594166206,4798.4445530482,1
"Slc25a40",0.488095238095238,14,-0.405256478486258,-5516.63888333966,0
"Slc25a46",0.528645833333333,32,0.135655099357566,8652.7463868274,1
"Slc28a2",0.647058823529412,17,0.243925582886089,52.0877196815482,1
"Slc2a13",0.217816091954023,29,-1.51019473231918,6839.54507687736,1
"Slc30a5",0.515873015873016,21,-0.355094958822562,92.1074888374378,1
"Slc30a9",0.4625,32,0.0759488532332986,5603.08313806262,1
