gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young,dir_Aged,dir_Young,consistency
Pde7b,0.321266666569877,7.2007535407055e-4,0.271405843552583,1.05867971934787e-7,below,below,consistent_below
Pdlim3,0.147110242698478,8.11752114047158e-8,0.195499419279907,0.0020198251184183,below,below,consistent_below
Pln,0.585273102762654,0.0591913491253709,0.623726420477992,0.00318649214354115,above,above,consistent_above
Prkg1,0.194420343788765,1.7063285047641199e-12,0.144954852885639,2.02379089894105e-15,below,below,consistent_below
Prune2,0.721886299706936,7.3252097531156e-4,0.704358878968254,7.356483860074e-4,above,above,consistent_above
Rapgef5,0.361011904761905,0.0135895768217146,0.337342047930283,9.8405907101379e-4,below,below,consistent_below
Rgs6,0.895098039215686,9.60910882278208e-6,0.897988505747126,5.8613716249879e-5,above,above,consistent_above
Ryr2,0.474994575309592,0.00434646644802203,0.455263209062033,0.00277135601461817,below,below,consistent_below
Tacc1,0.37136994949495,0.0976085183429865,0.316904761904762,0.0433994349144054,below,below,consistent_below
Thsd7a,0.337875482890762,0.0347283160566538,0.257044125465178,2.24791359778031e-5,below,below,consistent_below
Ugp2,0.70787224471435,0.00604845057204751,0.6333570244018,0.0205369312988198,above,above,consistent_above
Zeb1,0.721782557720058,2.08899241722881e-7,0.731667933130699,1.55546037999793e-5,above,above,consistent_above
