"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"Dgkh",0.514976958525346,0.5096,0.4169,0.391013736258794,0.355406313179265,0.31005291005291,217
"Dhx15",0.538759689922481,0.5342,0,0.265935709789648,0.406172474085389,0.154497354497354,129
"Dhx9",0.451388888888889,0.4471,1.0247,1.00742777819828,0.944352026568178,0.0899470899470899,72
"Dicer1",0.548780487804878,0.5536,1.3717,1.06313924737075,0.828182010484252,0.0973544973544974,82
"Dip2b",0.593400447427293,0.593,0.3492,0.376627669553881,0.372699993965294,0.197883597883598,149
"Dip2c",0.541153846153846,0.5437,0.6191,0.453028745113093,0.332847903369398,0.416931216931217,260
"Dis3l2",0.475247524752475,0.4676,1.8449,1.07418572241209,0.570597660030725,0.11957671957672,101
"Dlc1",0.510107931629581,0.5134,0.0526,0.069921575603916,0.0762855531390477,9.18095238095238,927
"Dleu2",0.52779827798278,0.5259,0.4177,0.378537173349219,0.335886442762041,0.404232804232804,271
"Dlg1",0.56140350877193,0.5642,0.8756,0.906346561566665,0.876445315032819,0.0941798941798942,76
"Dmxl1",0.430216802168022,0.4305,0.2569,0.367894959445989,0.412896234727174,0.151322751322751,123
