"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","phi_raw","phi_shrunk","tot_gene_mean","N"
"Slc16a7_rep1",0.138,0.140194276713041,1.02991490769961,1.05317587135382,1.62518440522419,1.02991490769961,1.05317587135382,1.26966666666667,3000
"Ikzf5",0.515666666666666,0.516517443653786,1.49617183801835,1.49465404037861,1.42044668148457,1.49617183801835,1.49465404037861,1.07966666666667,3000
"Gclm_rep1",0.597833333333333,0.598848920863317,1.56009642806379,1.55902018822996,1.49462426760244,1.56009642806379,1.55902018822996,1.15833333333333,3000
"4930412C18Rik",0.969444444444445,0.96985766117767,0.296441543004868,0.343284329999651,1.53712885625155,0.296441543004868,0.343284329999651,1.19433333333333,3000
"Polr3gl_rep1",0.373333333333332,0.372144670050934,1.36778412201184,1.37012997961295,1.39799828785289,1.36778412201184,1.37012997961295,1.05066666666667,3000
"Serpine1_rep1",0.404018734968735,0.401336964595197,3.42099165108941,3.3794021805861,2.23252692833687,3.42099165108941,3.3794021805861,2.69266666666667,3000
"Fndc3a",0.592999999999997,0.592241379310289,1.54840651544334,1.5478284170076,1.49647838936242,1.54840651544334,1.5478284170076,1.16,3000
"Hsf1",0.4305,0.430072992700739,1.56036127921992,1.55861042061754,1.47691406296386,1.56036127921992,1.55861042061754,1.14166666666667,3000
"Dtna",0.394180952380954,0.39679595278246,2.0601256513285,2.0630098290107,2.08834443947328,2.0601256513285,2.0630098290107,1.97666666666667,3000
"Fgd4",0.574433333333335,0.571801042919928,2.1625368269325,2.15626295405246,1.94441027405893,2.1625368269325,2.15626295405246,1.662,3000
"Nxn",0.550333333333333,0.549058195108207,1.63022004251169,1.62777404097016,1.52660923130214,1.63022004251169,1.62777404097016,1.18566666666667,3000
"Cecr2_rep2",0.442666666666667,0.441871921182278,1.85899620836637,1.85492967980637,1.70682453790364,1.85899620836637,1.85492967980637,1.35333333333333,3000
"Rab18",0.481333333333333,0.484003522160458,1.57425508609593,1.57176816225304,1.47087462071303,1.57425508609593,1.57176816225304,1.13566666666667,3000
"Sltm",0.463329761904762,0.469443363196916,2.06671288346642,2.06507513000803,1.97433237342907,2.06671288346642,2.06507513000803,1.71266666666667,3000
"Gmnn",0.484,0.483630097645919,1.60871107862425,1.60595034136315,1.4972245665038,1.60871107862425,1.60595034136315,1.16066666666667,3000
"Cubn_rep1",0.909,0.908512571947893,0.623824195923318,0.654945349763768,1.43803431878544,0.623824195923318,0.654945349763768,1.10033333333333,3000
"Irf2_rep4",0.389302380952381,0.389260385005087,1.97603330259844,1.9761771733813,1.93324656606578,1.97603330259844,1.9761771733813,1.645,3000
"Ddx6_rep1",0.476499999999999,0.477960701009006,1.72045301527648,1.71780919606163,1.6094444449211,1.72045301527648,1.71780919606163,1.25533333333333,3000
"AW146154",0.627,0.627913927077118,1.47325307156073,1.47374102112773,1.45149269452489,1.47325307156073,1.47374102112773,1.11533333333333,3000
"Gm35330_rep1",0.810262490098481,0.800895271844092,1.72973595363192,1.75133468606132,2.26422083418482,1.72973595363192,1.75133468606132,3.57433333333333,3000
"Gm42209",0.6385,0.649535884083632,1.90521952633576,1.90285357574257,1.7972530923831,1.90521952633576,1.90285357574257,1.47233333333333,3000
"Pparg",0.498833333333333,0.500123609394674,1.86704009082434,1.86252064386425,1.70261494065591,1.86704009082434,1.86252064386425,1.34833333333333,3000
"Cyp27a1_rep1",0.589,0.596103896103865,1.7322313242199,1.73029354582015,1.6397506279139,1.7322313242199,1.73029354582015,1.28333333333333,3000
"Hp1bp3",0.608,0.607207207207197,1.4881647703004,1.48792390437092,1.44664023046339,1.4881647703004,1.48792390437092,1.11,3000
"Smarcal1_rep1",0.504,0.505786675007823,1.47789934533541,1.47663167947476,1.40926766026596,1.47789934533541,1.47663167947476,1.06566666666667,3000
"Tanc2",0.396333333333333,0.394086021505403,1.66344217251539,1.6622351832051,1.59204928975594,1.66344217251539,1.6622351832051,1.24,3000
"Mbd1",0.447,0.426671958721966,2.29377888209806,2.2831049031227,1.95535703086309,2.29377888209806,2.2831049031227,1.67966666666667,3000
"Ddx6_rep2",0.411999999999997,0.409638554219241,1.62401323266405,1.62446705561904,1.59778712510906,1.62401323266405,1.62446705561904,1.245,3000
"Anapc16_rep1",0.595666666666664,0.598810489320957,1.62365453227878,1.62359961322295,1.58388629000959,1.62365453227878,1.62359961322295,1.233,3000
"Atp2b1_rep2",0.510250000000001,0.507227332433975,1.75498183694129,1.75160899009955,1.62374064414858,1.75498183694129,1.75160899009955,1.26833333333333,3000
"Pon3",0.625333333333335,0.62929528246852,1.48260286247816,1.48381821941631,1.47999676224838,1.48260286247816,1.48381821941631,1.14466666666667,3000
"Recql5_rep1",0.532333333333336,0.533692722371947,1.50695698211885,1.50612932537,1.4493596280823,1.50695698211885,1.50612932537,1.113,3000
"Cecr2_rep3",0.454333333333333,0.450443787306397,1.86207697980499,1.85785568031008,1.70571022637537,1.86207697980499,1.85785568031008,1.352,3000
"Ncor2",0.516666666666666,0.518159135013485,1.66613163958356,1.66313065484599,1.54689134356707,1.66613163958356,1.66313065484599,1.20233333333333,3000
"Psmd9_rep1",0.634333333333336,0.633580980682264,1.37068803554326,1.37515643794496,1.45736873139432,1.37068803554326,1.37515643794496,1.12166666666667,3000
"Sema3a_rep2",0.695666666666666,0.701692935977404,2.04678847141122,2.04588803924502,1.97451694079964,2.04678847141122,2.04588803924502,1.713,3000
"Spg11",0.493,0.488986784142183,1.57176804652149,1.56934747168526,1.47021349455125,1.57176804652149,1.56934747168526,1.135,3000
"Zfp934",0.826722222222222,0.826760151913555,0.985785931144857,1.00507243685045,1.47623485470231,0.985785931144857,1.00507243685045,1.141,3000
"Echdc3",0.749666666666667,0.747919876730801,1.22204010047528,1.23063329153234,1.4220935188834,1.22204010047528,1.23063329153234,1.08166666666667,3000
"Gm15523_rep2",0.482,0.481975159042923,1.52497088899557,1.52305767983338,1.43803431878544,1.52497088899557,1.52305767983338,1.10033333333333,3000
"Arhgap26",0.481466436905643,0.487739439695539,1.97311436651378,1.98214902575839,2.16720707920324,1.97311436651378,1.98214902575839,5.34233333333333,3000
"Ccdc9b_rep1",0.5175,0.521602018290558,1.46331630782502,1.462335309162,1.40266419126238,1.46331630782502,1.462335309162,1.057,3000
"Ankrd23",0.574333333333333,0.573806881243083,2.05014995679212,2.0433858828349,1.82161809777921,2.05014995679212,2.0433858828349,1.50166666666667,3000
"Ccser2",0.485666666666666,0.48250507101665,1.81881754348047,1.81490335171079,1.67165133912907,1.81881754348047,1.81490335171079,1.31466666666667,3000
"Slx4ip",0.461,0.464867903410445,1.63922498316962,1.63646399917535,1.52701201161708,1.63922498316962,1.63646399917535,1.186,3000
"Zswim8",0.7,0.701869158877918,1.30442679169527,1.30964572562118,1.41266151199491,1.30442679169527,1.30964572562118,1.07,3000
"Man2b1_rep1",0.565,0.566779244703698,1.48654006997336,1.48556220493961,1.42542352150217,1.48654006997336,1.48556220493961,1.08566666666667,3000
"Plin2",0.443333333333333,0.442328042328009,1.73107907995444,1.72824014586578,1.61462283626405,1.73107907995444,1.72824014586578,1.26,3000
"Lyrm4",0.109292063492064,0.109866539993031,0.74462666299966,0.78273485207431,1.74208996861259,0.74462666299966,0.78273485207431,1.39866666666667,3000
"Mgmt_rep1",0.336333333333334,0.33706943685142,1.55772149840766,1.55947113629396,1.56757403016613,1.55772149840766,1.55947113629396,1.21933333333333,3000
"Ccdc9b_rep2",0.501333333333333,0.500948766603412,1.46212139963902,1.46110058414341,1.40043693229239,1.46212139963902,1.46110058414341,1.054,3000
"Pdcd4",0.469333333333333,0.472468916541638,1.55850113339658,1.55623857136121,1.46146832574447,1.55850113339658,1.55623857136121,1.126,3000
"Skil_rep1",0.611444444444444,0.607363611932293,1.66162777929033,1.66050174534925,1.59243398854503,1.66162777929033,1.66050174534925,1.24033333333333,3000
"Canx",0.454,0.450751684810756,1.77118988034391,1.76792885318219,1.64254467846581,1.77118988034391,1.76792885318219,1.286,3000
"4930453N24Rik_rep2",0.472166666666667,0.47223880597917,1.54443710032199,1.54236161631345,1.45271900952501,1.54443710032199,1.54236161631345,1.11666666666667,3000
"Wipi2",0.510333333333334,0.512419503219666,1.50677076857015,1.50509335741128,1.42654417514279,1.50677076857015,1.50509335741128,1.087,3000
"Als2",0.485333333333333,0.486164831896108,1.55319851152299,1.55092956167652,1.45612066140541,1.55319851152299,1.55092956167652,1.12033333333333,3000
"Myom2",0.203511111111111,0.204193709455578,1.75191892061972,1.76643708766383,2.09728606727036,1.75191892061972,1.76643708766383,2.003,3000
"Rapgef4",0.499666666666667,0.495764506565021,2.18225598205529,2.17287958054955,1.88102681512394,2.18225598205529,2.17287958054955,1.574,3000
"Mgmt_rep2",0.3355,0.33008921330128,1.56404762259158,1.56617778206649,1.58388629000959,1.56404762259158,1.56617778206649,1.233,3000
"Pid1",0.56,0.561893203883511,1.88331427231957,1.87896041437294,1.72291572574393,1.88331427231957,1.87896041437294,1.37333333333333,3000
"Togaram1",0.6045,0.605691056910613,1.53977862708338,1.5390285719896,1.48347389978643,1.53977862708338,1.5390285719896,1.148,3000
"Actn2_rep1",0.530388799043104,0.517574316289207,2.23148678373628,2.22528768061223,2.01372508523936,2.23148678373628,2.22528768061223,7.00833333333333,3000
"Spry2",0.385666666666667,0.384453781512591,1.48053293450898,1.48059444427677,1.44724237334588,1.48053293450898,1.48059444427677,1.11066666666667,3000
"Ghr_rep1",0.516739058702449,0.52319319792156,2.34514087854634,2.34418630381247,2.26438846908604,2.34514087854634,2.34418630381247,3.52833333333333,3000
"Prkaca",0.381,0.378125941548659,1.46712082936849,1.46752784524778,1.44334941575978,1.46712082936849,1.46752784524778,1.10633333333333,3000
"Klhl33_rep1",0.604333333333334,0.606149672168211,1.97608121977605,1.97117771260669,1.79885392342036,1.97608121977605,1.97117771260669,1.47433333333333,3000
"Ube2k_rep1",0.468244444444445,0.463073852342958,1.96753156872324,1.9638383469956,1.82274253314815,1.96753156872324,1.9638383469956,1.503,3000
"Lactb",0.481666666666667,0.485207100602606,1.56061727488329,1.55830104769353,1.46210514482099,1.56061727488329,1.55830104769353,1.12666666666667,3000
"Hibch_rep1",0.674333333333335,0.664848012452186,1.5469613594678,1.55180208051445,1.63940028745827,1.5469613594678,1.55180208051445,1.283,3000
"Pcbd2_rep1",0.596666666666667,0.590978985135859,1.76028613861664,1.7579916865416,1.65764338863157,1.76028613861664,1.7579916865416,1.30066666666667,3000
"Mtres1",0.595666666666667,0.60069545059402,1.54855463663058,1.5475755156864,1.48594158151783,1.54855463663058,1.5475755156864,1.15033333333333,3000
"Mdm4",0.487333333333333,0.488298391028798,1.89593194314549,1.89093848351373,1.71819960910563,1.89593194314549,1.89093848351373,1.36733333333333,3000
"Rnf168",0.459333333333333,0.459873760200227,1.53127112880918,1.52941623815452,1.44573926514871,1.53127112880918,1.52941623815452,1.109,3000
"Mocos_rep1",0.563333333333334,0.562178517397876,1.51107367586174,1.50971399741614,1.43920853704784,1.51107367586174,1.50971399741614,1.10166666666667,3000
"Cdh13",0.520650459717442,0.527189873417718,2.2481932403036,2.25071790996836,2.26239944073696,2.2481932403036,2.25071790996836,3.29166666666667,3000
"Zfp780b",0.624666666666667,0.62554381603482,1.41842516338208,1.41954466078393,1.4147798843008,1.41842516338208,1.41954466078393,1.07266666666667,3000
"Phf12_rep1",0.532666666666666,0.534104389069939,1.55399729677466,1.55182848318126,1.45956778067069,1.55399729677466,1.55182848318126,1.124,3000
"Tnfsf13b",0.155666666666667,0.155233589592601,0.877000914679101,0.899768764629545,1.46274364738029,0.877000914679101,0.899768764629545,1.12733333333333,3000
"Mcee_rep1",0.451666666666667,0.449379867603577,1.59070867710498,1.58840011283812,1.49169073296897,1.59070867710498,1.58840011283812,1.15566666666667,3000
"Itfg2_rep1",0.478666666666665,0.482111436950169,1.53110379407169,1.53023608472271,1.47186994466785,1.53110379407169,1.53023608472271,1.13666666666667,3000
"Pdlim3_rep1",0.16809187106037,0.167148561200749,1.42662125761437,1.45700373413578,2.20221666035404,1.42662125761437,1.45700373413578,2.421,3000
"Gm16793",0.650166666666667,0.651641791044696,1.44366278124156,1.44528149648319,1.45271900952501,1.44366278124156,1.44528149648319,1.11666666666667,3000
"Parp3",0.533666666666667,0.531289111378311,1.47366242874436,1.47254037332326,1.40900910818891,1.47366242874436,1.47254037332326,1.06533333333333,3000
"Rnft1_rep1",0.453666666666666,0.452687834128221,1.46126987716771,1.46045814407914,1.40517451323826,1.46126987716771,1.46045814407914,1.06033333333333,3000
"Creb5_rep1",0.546733333333333,0.548844750709383,2.26392149462665,2.25350348104763,1.93302180834079,2.26392149462665,2.25350348104763,1.64466666666667,3000
"Sulf1",0.4385,0.441909975669116,1.5046218246126,1.50331231309394,1.43424511974301,1.5046218246126,1.50331231309394,1.096,3000
"Isca2",0.563,0.560960399126904,1.46699643183633,1.46622625949432,1.41187295758041,1.46699643183633,1.46622625949432,1.069,3000
"Slc66a2",0.509666666666667,0.509863429438522,1.52318964197543,1.52127585844638,1.43627979660391,1.52318964197543,1.52127585844638,1.09833333333333,3000
"Gm30262_rep1",0.761666666666667,0.765454007689377,1.18049301431286,1.19212341404863,1.46242418448767,1.18049301431286,1.19212341404863,1.127,3000
"Ip6k3_rep1",0.835944444444444,0.834170854250789,0.915451296159164,0.936821636438657,1.46306353585188,0.915451296159164,0.936821636438657,1.12766666666667,3000
"Resf1_rep2",0.265365181148116,0.269883351007426,2.37100805914089,2.36888531852312,2.25853070716818,2.37100805914089,2.36888531852312,3.14333333333333,3000
"Dnajb9_rep1",0.507666666666667,0.509135200973263,1.51703902281957,1.51523093048887,1.4330894213536,1.51703902281957,1.51523093048887,1.09466666666667,3000
"Atf1_rep2",0.634,0.629183400267698,1.64283976984361,1.64260344693438,1.59778712510906,1.64283976984361,1.64260344693438,1.245,3000
"Ebf2_rep2",0.594333333333333,0.590560833588766,1.47292734565613,1.47251168268371,1.42710648248019,1.47292734565613,1.47251168268371,1.08766666666667,3000
"Pfdn1",0.647,0.649493243243176,1.53439564466996,1.53538688096859,1.52459807809899,1.53439564466996,1.53538688096859,1.184,3000
"Cnep1r1",0.595,0.595783132530099,1.49358841096633,1.49303635310087,1.44364716353519,1.49358841096633,1.49303635310087,1.10666666666667,3000
"Rhbdd3_rep1",0.5195,0.519540942925093,1.48749239387756,1.48614021708375,1.41638339763744,1.48749239387756,1.48614021708375,1.07466666666667,3000
"Trip4",0.509666666666667,0.514664410603514,1.6386467791571,1.63572599995156,1.5221912235036,1.6386467791571,1.63572599995156,1.182,3000
"Mdm4_rep1",0.492,0.487889273356404,1.86988722056669,1.86527403973642,1.7028982521972,1.86988722056669,1.86527403973642,1.34866666666667,3000
"Cir1",0.612666666666667,0.608734402852053,1.50293326909766,1.50256555730374,1.45768170625704,1.50293326909766,1.50256555730374,1.122,3000
"Trappc8_rep1",0.511333333333334,0.503352105121185,1.72311195928366,1.71984713242575,1.59549981048584,1.72311195928366,1.71984713242575,1.243,3000
"Zbed5-ps_rep1",0.5205,0.524210526313876,1.97195296671514,1.96579495405389,1.76140868506863,1.97195296671514,1.96579495405389,1.425,3000
"Lactb_rep1",0.516,0.513010053219914,1.56252054418582,1.5601585185448,1.46274364738029,1.56252054418582,1.5601585185448,1.12733333333333,3000
"Acaa2",0.390333333333334,0.391089108910912,1.71085239147335,1.709539884564,1.63553048745347,1.71085239147335,1.709539884564,1.27933333333333,3000
"Slc4a4",0.572860052910053,0.570071684587788,2.20425978816141,2.20021639598212,2.04455886836609,2.20425978816141,2.20021639598212,1.86,3000
"Rab18_rep1",0.515833333333333,0.514013118661033,1.54784859409908,1.54569430155488,1.4539509142895,1.54784859409908,1.54569430155488,1.118,3000
"Slx4ip_rep1",0.460666666666666,0.467861206554318,1.61863932303141,1.61600519851534,1.51029097623595,1.61863932303141,1.61600519851534,1.172,3000
"Washc3_rep1",0.506666666666667,0.503902862098786,1.59890496840541,1.59618729711468,1.48879688677484,1.59890496840541,1.59618729711468,1.153,3000
"Zfp788",0.303,0.305504587156756,1.3422380425174,1.34668748370449,1.42908489249125,1.3422380425174,1.34668748370449,1.09,3000
"Usf3",0.401833333333333,0.400978624774656,1.7396386183478,1.7378583429648,1.65117833971318,1.7396386183478,1.7378583429648,1.29433333333333,3000
"Gm16552",0.482333333333333,0.484037701453383,1.51735999764739,1.51559440556804,1.43453483909975,1.51735999764739,1.51559440556804,1.09633333333333,3000
"Ubr5",0.498345502645503,0.501526976586344,2.00523554424885,2.00997532403073,2.08417419364549,2.00523554424885,2.00997532403073,1.96466666666667,3000
"Arl8b_rep1",0.452,0.452258588570531,1.69812337981144,1.69530909117822,1.58310107481547,1.69812337981144,1.69530909117822,1.23233333333333,3000
"Rimoc1_rep1",0.607666666666667,0.613736425007292,1.51597604648371,1.51562552392243,1.47087462071303,1.51597604648371,1.51562552392243,1.13566666666667,3000
"Polr3a",0.584666666666666,0.587278950370807,1.5851353118649,1.58358274640991,1.5063852606486,1.5851353118649,1.58358274640991,1.16866666666667,3000
"Ccdc88a",0.350666666666666,0.355175413163298,1.49642961825947,1.49733472483182,1.48523364236157,1.49642961825947,1.49733472483182,1.14966666666667,3000
"Vti1a",0.382063888888889,0.384247258225324,2.03997485042422,2.03842197185767,1.95048583223906,2.03997485042422,2.03842197185767,1.67166666666667,3000
"6030443J06Rik_rep1",0.737,0.743362831845097,1.45778608590094,1.4658034795361,1.63694110617379,1.45778608590094,1.4658034795361,1.28066666666667,3000
"Ptcd1",0.1521,0.153265602322203,0.869587972683827,0.893419031935798,1.48382470243913,0.869587972683827,0.893419031935798,1.14833333333333,3000
"Papola",0.265666666666666,0.267690758026317,1.52803451735875,1.53510913693802,1.68042097127064,1.52803451735875,1.53510913693802,1.32366666666667,3000
"Exoc2",0.589,0.590963855421666,1.49648061936563,1.49582253851537,1.44364716353519,1.49648061936563,1.49582253851537,1.10666666666667,3000
"Selenof",0.512833333333334,0.512577685705126,1.56044632549803,1.55812440280885,1.46178652602544,1.56044632549803,1.55812440280885,1.12633333333333,3000
"Atxn7_rep1",0.525,0.529411764640962,1.98246721689938,1.9761628340326,1.7677762384117,1.98246721689938,1.9761628340326,1.43366666666667,3000
"Ube4a_rep1",0.491833333333334,0.49319015191509,1.7637800509765,1.76026028080435,1.62841791350931,1.7637800509765,1.76026028080435,1.27266666666667,3000
"Abcf3_rep1",0.4305,0.427363807138389,1.45332665115388,1.45293069419888,1.40849308943665,1.45332665115388,1.45293069419888,1.06466666666667,3000
"Gm16685",0.731044444444445,0.729760035821297,1.70190489462516,1.70742099329802,1.80867739673205,1.70190489462516,1.70742099329802,1.48633333333333,3000
"1810062O18Rik",0.564111111111111,0.560367843369944,1.54103700745371,1.53933145501249,1.4592524438568,1.54103700745371,1.53933145501249,1.12366666666667,3000
"Cep112_rep1",0.437888888888889,0.438177874186538,1.68318013933744,1.68078041887562,1.57955260703104,1.68318013933744,1.68078041887562,1.22933333333333,3000
"Aldh9a1_rep1",0.581333333333333,0.58013793103448,1.64498010748704,1.64302947371197,1.55421544266044,1.64498010748704,1.64302947371197,1.20833333333333,3000
"Sipa1l3",0.433,0.433910665451217,1.50142127810003,1.50026175992413,1.43511522839428,1.50142127810003,1.50026175992413,1.097,3000
"Zfp386_rep3",0.534333333333334,0.529131985584982,1.55012923204152,1.54800791784371,1.45705614186299,1.55012923204152,1.54800791784371,1.12133333333333,3000
"Hectd1",0.487333333333334,0.493067380200419,1.90015124361379,1.89509203960222,1.7205682329993,1.90015124361379,1.89509203960222,1.37033333333333,3000
"Sema3a_rep3",0.669055555555556,0.667944050570251,2.20857563226794,2.20228263585274,1.98885356166774,2.20857563226794,2.20228263585274,1.73966666666667,3000
"Nckap1",0.490000000000001,0.495297805647663,1.62079391222001,1.61797802096197,1.5075532862705,1.62079391222001,1.61797802096197,1.16966666666667,3000
"Ddx39b",0.218666666666666,0.216671774441812,1.13746485569868,1.14934662415692,1.42710648248019,1.13746485569868,1.14934662415692,1.08766666666667,3000
"Spg11_rep1",0.489666666666667,0.487681804689911,1.55698702191125,1.55467313856533,1.45862296664736,1.55698702191125,1.55467313856533,1.123,3000
"Sumf2_rep2",0.563333333333333,0.563722584469498,1.539480168774,1.53786724941226,1.46019966257217,1.539480168774,1.53786724941226,1.12466666666667,3000
"D830024N08Rik_rep1",0.57475,0.57809847198644,2.11434573639095,2.10735992876497,1.87839337624211,2.11434573639095,2.10735992876497,1.57066666666667,3000
"Gm48678",0.392333333333333,0.390187590187589,1.54553058769714,1.5448508686583,1.49096359538573,1.54553058769714,1.5448508686583,1.155,3000
"Iqsec1_rep1",0.522,0.517801374140172,1.47921321180782,1.47794612026389,1.41056582706056,1.47921321180782,1.47794612026389,1.06733333333333,3000
"Cebpd",0.3,0.299824663940838,1.39414267894557,1.39844686450728,1.47589603268899,1.39414267894557,1.39844686450728,1.14066666666667,3000
"Cdh19",0.943525396825397,0.944713054440542,0.511388067536072,0.563604525604821,1.89013474688065,0.511388067536072,0.563604525604821,1.58566666666667,3000
"Farp1",0.493,0.502844757518336,1.7064993815382,1.70328932811839,1.58073807644361,1.7064993815382,1.70328932811839,1.23033333333333,3000
"Eif1_rep1",0.522000000000001,0.518241884496839,1.60714566253985,1.60442829110264,1.49685115224683,1.60714566253985,1.60442829110264,1.16033333333333,3000
"Adamts3",0.634333333333333,0.636699182704877,1.65809347539458,1.65810883061339,1.61938453594704,1.65809347539458,1.65810883061339,1.26433333333333,3000
"Zfp277",0.605,0.612166172106421,1.4567351183966,1.4581080925692,1.45893750664,1.4567351183966,1.4581080925692,1.12333333333333,3000
"Cct4_rep1",0.560833333333333,0.55629139072846,1.51974660729531,1.5182580269631,1.44424348963317,1.51974660729531,1.5182580269631,1.10733333333333,3000
"Gm19689_rep3",0.674666666666666,0.678793256432625,1.41539260037297,1.41841201784056,1.46242418448767,1.41539260037297,1.41841201784056,1.127,3000
"Abhd12",0.417666666666667,0.41666666666667,1.57676614436371,1.57514843463762,1.49647838936242,1.57676614436371,1.57514843463762,1.16,3000
"Usf3_rep1",0.483,0.485847831732412,1.77969450831166,1.77602996185729,1.64010072663291,1.77969450831166,1.77602996185729,1.28366666666667,3000
"Nck2",0.588666666666666,0.589260612876016,1.60569650855937,1.60414949419598,1.52660923130214,1.60569650855937,1.60414949419598,1.18566666666667,3000
"Sptlc1_rep2",0.585333333333333,0.584440227703959,1.43134062618034,1.4314481766342,1.40043693229239,1.43134062618034,1.4314481766342,1.054,3000
"E130102H24Rik_rep1",0.370333333333333,0.36904043452021,1.454239305092,1.45506279286046,1.44186473039756,1.454239305092,1.45506279286046,1.10466666666667,3000
"Gm42209_rep1",0.619,0.613979706857688,1.94150047117361,1.93798595598445,1.80208550205743,1.94150047117361,1.93798595598445,1.47833333333333,3000
"Dnajb2_rep3",0.459999999999999,0.451750868751663,1.71463190415962,1.71184930742836,1.60006425776128,1.71463190415962,1.71184930742836,1.247,3000
"Ddit4_rep1",0.711,0.714201183430219,1.3490278477281,1.3544680957026,1.46210514482099,1.3490278477281,1.3544680957026,1.12666666666667,3000
"Rheb",0.539333333333333,0.545454545316117,1.8451234135172,1.84108109333416,1.69392383383301,1.8451234135172,1.84108109333416,1.33833333333333,3000
"Tnrc6a",0.471575396825397,0.477206377874856,2.01558652559496,2.00954113292919,1.80701252572612,2.01558652559496,2.00954113292919,1.48433333333333,3000
"Trp53bp2_rep2",0.547000000000001,0.553062461053692,1.50954267846132,1.5081620657096,1.4371560634299,1.50954267846132,1.5081620657096,1.09933333333333,3000
"Paip2_rep1",0.557333333333333,0.554057428214721,1.83568469682131,1.83187630792844,1.69093867303204,1.83568469682131,1.83187630792844,1.335,3000
"Pakap",0.47794805235614,0.48654482659377,2.32790052934566,2.32456787908136,2.18421362827996,2.32790052934566,2.32456787908136,2.31633333333333,3000
"Ndrg2",0.6685,0.666489503055342,1.59685894052295,1.59870393084987,1.60832789703014,1.59685894052295,1.59870393084987,1.25433333333333,3000
"Ddit4_rep2",0.625999999999999,0.62746251102474,1.45994686229397,1.46157601698135,1.46889697449551,1.45994686229397,1.46157601698135,1.13366666666667,3000
"Mrps10",0.373,0.373528567327011,1.53535987308259,1.53530209865377,1.49759863435822,1.53535987308259,1.53530209865377,1.161,3000
"Hectd1_rep1",0.523833333333334,0.523147037636659,1.92275919490587,1.9174275739474,1.73538685362503,1.92275919490587,1.9174275739474,1.38966666666667,3000
"Fech",0.667833333333333,0.664359861589592,1.46535890183775,1.46765911203681,1.49205523084684,1.46535890183775,1.46765911203681,1.156,3000
"Tnrc6a_rep1",0.484961111111111,0.486419194207101,2.01370525060168,2.00737240668099,1.79751922643676,2.01370525060168,2.00737240668099,1.47266666666667,3000
"Idh1_rep1",0.334,0.336622807018104,1.55448725144157,1.55620402991618,1.56354085910878,1.55448725144157,1.55620402991618,1.216,3000
"Hspd1",0.4715,0.472409564704572,1.50325975893779,1.50172160428502,1.42682516415654,1.50325975893779,1.50172160428502,1.08733333333333,3000
"Sptlc1_rep3",0.493,0.494793310192501,1.46524635756163,1.46417592563084,1.40216660734627,1.46524635756163,1.46417592563084,1.05633333333333,3000
"Gm56730",0.9576,0.959778085991645,0.373080993926488,0.417450274894239,1.54607715357037,0.373080993926488,0.417450274894239,1.20166666666667,3000
"Btbd10",0.506666666666667,0.50619061330249,1.60537506521747,1.6026113185828,1.49388710054558,1.60537506521747,1.6026113185828,1.15766666666667,3000
"Atl2",0.666000000000003,0.664412722211639,1.62421461336899,1.62802147267603,1.68729355052599,1.62421461336899,1.62802147267603,1.331,3000
"Prss36",0.534333333333334,0.536771168934787,1.57122982094504,1.56892870018218,1.4728696856822,1.57122982094504,1.56892870018218,1.13766666666667,3000
"Oser1_rep2",0.525,0.528650646947736,1.49730398651996,1.495816864295,1.42236917518088,1.49730398651996,1.495816864295,1.082,3000
"Actr1a_rep1",0.4605,0.460874739879266,1.54488731864257,1.54292304168089,1.45612066140541,1.54488731864257,1.54292304168089,1.12033333333333,3000
"Polr3b_rep1",0.546416666666667,0.542622486547702,1.62065197337658,1.61816630189364,1.51621026448583,1.62065197337658,1.61816630189364,1.177,3000
"Fabp4",0.445,0.444008372579826,1.75106846413514,1.74806838441691,1.62984843435568,1.75106846413514,1.74806838441691,1.274,3000
"Miga1",0.614666666666666,0.619156214367171,1.55491179255389,1.55449638638904,1.50716358300679,1.55491179255389,1.55449638638904,1.16933333333333,3000
"Fam20b",0.64,0.638561320754624,1.47950801828973,1.48030990966722,1.46596207054034,1.47950801828973,1.48030990966722,1.13066666666667,3000
"Atg4c",0.544,0.5478087648356,1.61412211532822,1.61162415246691,1.50950707261131,1.61412211532822,1.61162415246691,1.17133333333333,3000
"Cdh8",0.0490145502645503,0.0466054226314123,0.444523268232875,0.496174556329865,1.80979384556802,0.444523268232875,0.496174556329865,1.48766666666667,3000
"Krt222",0.34,0.343888724474885,1.44998180717187,1.45170930842815,1.46178652602544,1.44998180717187,1.45170930842815,1.12633333333333,3000
"Pik3cd",0.191944444444444,0.188888888888907,0.996175059832538,1.0150426156061,1.47521994145357,0.996175059832538,1.0150426156061,1.14,3000
"Itfg2_rep2",0.426333333333334,0.425087108013919,1.56348093057706,1.56186199308752,1.48347389978643,1.56348093057706,1.56186199308752,1.148,3000
"Sbk1",0.523085714285715,0.525533890431363,2.08084619504011,2.08025950768636,2.01612792024022,2.08084619504011,2.08025950768636,1.795,3000
"Kank1",0.320727777777778,0.326492967490013,1.71812511134743,1.72184565369879,1.77668940598759,1.71812511134743,1.72184565369879,1.44566666666667,3000
"Mosmo",0.483666666666667,0.481211441391093,1.64724740305349,1.6443135321922,1.53024023770346,1.64724740305349,1.6443135321922,1.18866666666667,3000
