"","N","AR","tot_gene_mean","tot_gene_variance","alpha","beta","bb_mu","bb_theta","phi","id","theta_smoothed","thetaCorrected","theta_common","resid","AR.1","N.1","log2FC","loglik0_mean","loglik1_mean","llr_mean","pval_mean"
"Rdx",19,0.568421052631579,2.89473684210526,0.87719298245614,5.26841895496196,4.07877596513184,0.563636363636364,0.10698396776238,1.18311599005695,1946,0.494019569813066,0.364079182310288,0.494019569813066,-0.387035602050686,0.513513513513513,19,0.273018494406416,-31.6176235289852,-31.5979873185889,-0.0196362103962819,0.842909942639252
"Reep3",21,0.647619047619048,2.61904761904762,0.947619047619048,30.278980401775,17.3022745211042,0.636363636286009,0.0210166798168905,1.03429318835484,1947,0.78068290730174,0.519122161673202,0.78068290730174,-0.75966622748485,0.669444444444444,21,1.08091999538357,-44.1070555913611,-40.5072753548459,-3.59978023651514,0.00729214385347256
"Reep5",14,0.416666666666667,2.42857142857143,0.879120879120879,0.173837707366948,0.195567420787816,0.470588235294118,2.70705500217378,2.04320584113511,1948,1.30210939401139,1.88053336661208,1.30210939401139,1.40494560816239,0.555172413793103,14,0.415037499278843,-27.6097288711564,-27.8883870975802,0.278658226423712,1
"Rel",11,0.54978354978355,2.63636363636364,2.25454545454545,0.220544448715649,0.179192365086991,0.551724137233297,2.50164599674256,2.13354019958032,1949,0.750194438674564,1.44117139903006,0.750194438674564,1.75145155806799,0.415178571428571,11,0,-20.9405710625797,-21.4326480012028,0.492076938623093,1
"Relch",29,0.524137931034483,2.62068965517241,0.672413793103448,0.580495627320718,0.522446067508378,0.526315788080409,0.906666240553135,1.76423557679984,1950,0.777693666837523,0.853487616559368,0.777693666837523,0.128972573715612,0.42485119047619,29,-0.122856747785533,-50.5465813225526,-51.0010004494131,0.454419126860486,1
"Rell1",13,0.576923076923077,2.84615384615385,1.47435897435897,0.186557585722598,0.14213911295142,0.567567567533176,3.04231835620515,2.38715342824899,1951,0.522718871768913,1.49755359124917,0.522718871768913,2.51959948443624,0.518518518518518,13,0.263034405833794,-39.442006679254,-39.4824003048477,0.0403936255936514,1
"Reps1",10,0.6,2.2,0.177777777777778,0.250598142873248,0.173491021997107,0.590909090898035,2.35799469270974,1.84264386641074,1952,2.59836166419758,2.59668174550582,2.59836166419758,-0.240366971487843,0.572222222222222,10,0.66742466091313,-25.0194978465151,-24.6835688571067,-0.335928989408416,0.412404580140003
"Rere",59,0.479903147699758,3.59322033898305,4.45236703682057,0.969712569896356,1.04576845800915,0.481132075405386,0.496159470694301,1.8599957916006,1953,0.31829307691781,0.396812900428091,0.31829307691781,0.177866393776491,0.475229978354978,59,-0.0677446066358346,-98.521596378448,-98.4125495307402,-0.109046847707745,0.640496281349035
"Resf1",18,0.412962962962963,2.83333333333333,1.44117647058824,0.991514969385984,1.53684820254814,0.39215686274512,0.395512800969582,1.52330834239667,1954,0.531277633467836,0.498041286357612,0.531277633467836,-0.135764832498254,0.596396396396396,18,0.245112497836531,-33.1521181718344,-35.6279871512552,2.47586897942075,1
"Retreg1",24,0.547073412698413,3.70833333333333,8.82427536231884,2.73683130457496,2.23414800383253,0.550561797741969,0.201167604602313,1.45407378331176,1955,0.302514611629683,0.274459944761474,0.302514611629683,-0.10134700702737,0.589912280701754,24,0.428843298803875,-34.0456950782123,-33.524920130187,-0.520774948025249,0.307461280893229
"Rev3l",36,0.509391534391534,2.91666666666667,1.39285714285714,0.826576365097044,0.78065545592532,0.514285714285607,0.622187780829213,1.73511748495387,1956,0.482718890040923,0.552327238927455,0.482718890040923,0.13946889078829,0.540606060606061,36,0.192645077942396,-54.5113311584535,-54.3653578273877,-0.145973331065747,0.58897575561133
"Rffl",19,0.528070175438596,2.42105263157895,0.701754385964912,0.0960672771944927,0.0960672771944926,0.5,5.20468586808937,2.19202369090567,1957,1.33125528949691,2.84808364883593,1.33125528949691,3.87343057859246,0.526315789473684,19,0.041820175694627,-35.6246874667464,-35.6277201966797,0.00303272993328108,1
"Rftn1",19,0.628320802005013,2.47368421052632,1.70760233918129,3.06085527338954,2.0770089400483,0.595744680325342,0.19463340377594,1.24917653925895,1958,1.14258125577123,0.822000412458275,1.14258125577123,-0.947947851995287,0.65625,19,1.12553088208386,-41.4077525674415,-38.8164337463784,-2.59131882106313,0.0228136664147734
"Rfx3",31,0.488709677419355,2.93548387096774,1.26236559139785,0.61158202360914,0.625172735256079,0.494505494501024,0.808567739749429,1.86498526459537,1959,0.473712118128599,0.617207381394545,0.473712118128599,0.33485562162083,0.484666666666667,31,-0.246160587269398,-49.8319295226936,-49.7867391941421,-0.0451903285514916,0.763693785619234
"Rfx7",20,0.478333333333333,2.8,0.905263157894737,0.483445517298068,0.644594022031361,0.428571428963789,0.886493748786906,1.8458489453477,1960,0.555832243385629,0.700566532746858,0.555832243385629,0.330661505401277,0.494391025641026,20,0.0671141958585368,-46.6123406463624,-47.3736075137499,0.761266867387441,1
"Rgcc",11,0.378787878787879,2.81818181818182,0.763636363636364,0.115225514407939,0.182440397812572,0.387096774193545,3.35947100069423,2.40557046541703,1961,0.54200445522228,1.63061826863265,0.54200445522228,2.81746654547195,0.453703703703704,11,0.206450877467426,-16.0901632811294,-16.3516735735146,0.261510292385289,1
"Rgl1",41,0.508362369337979,2.75609756097561,1.2890243902439,0.414115977520974,0.421510905691476,0.49557522123865,1.19670635314608,1.95577035532017,1962,0.594216184792105,0.843500132878766,0.594216184792105,0.602490168353979,0.402477522477522,41,-0.421463768438277,-65.8423723095337,-65.7015294305921,-0.140842878941569,0.595598434157517
"Rgs5",17,0.544117647058823,3.41176470588235,1.38235294117647,21.1563987504405,19.7459721670778,0.517241379310345,0.0244484605065205,1.05754052881392,1963,0.346293467596438,0.236014998705949,0.346293467596438,-0.321845007089917,0.556523569023569,17,-0.270089163367744,-28.6417655984377,-28.7249579836837,0.0831923852460434,1
"Rgs6",12,0.870039682539683,3.83333333333333,8.51515151515152,2.16159925523266,0.324239890371942,0.869565216661241,0.402278643720038,1.86062490228763,1964,0.288289879560779,0.341517782356003,0.288289879560779,0.113988764159259,0.880952380952381,12,1.63226821549951,-21.4190756779265,-13.9170857974839,-7.50198988044259,0.000107284685191001
"Rheb",15,0.3,2.73333333333333,0.780952380952381,0.502606807730846,1.08253774447784,0.317073169781601,0.63085729223031,1.66312953919257,1965,0.617400228972469,0.643800169227007,0.617400228972469,0.0134570632578401,0.418918918918919,15,-0.115477217419936,-30.0947578341158,-31.0881079894604,0.99335015534464,1
"Rhoa",29,0.372906403940887,2.96551724137931,2.03448275862069,0.470479077704001,0.755617912675921,0.383720930232621,0.815596162331446,1.88723873553782,1966,0.460488575928605,0.61121847451823,0.460488575928605,0.355107586402842,0.48974358974359,29,0.0740005814437764,-62.4709144803035,-64.4675189518097,1.99660447150617,1
"Rhobtb1",23,0.57039651170086,4.56521739130435,6.98418972332016,0.965569000226178,0.813110737084598,0.542857142841264,0.562214759084129,2.28306164378439,1967,0.236126494434172,0.368099773921628,0.236126494434172,0.326088264649957,0.397371031746032,23,-0.14086253583985,-44.2707360146693,-45.2152427723384,0.94450675766906,1
"Rhoj",59,0.479618269227702,5.74576271186441,25.6756282875511,1.18796745152592,1.12652085928047,0.513274336266585,0.432060942079934,2.43143679310066,1968,0.183927934447043,0.284498001431736,0.183927934447043,0.24813300763289,0.501729377402659,59,-2.22044604925031e-16,-113.852317204426,-113.895556454469,0.0432392500428591,1
"Rhoq",30,0.57797385620915,3.06666666666667,7.71954022988506,0.567830308575995,0.381994934860216,0.597826086956521,1.05282525065587,2.06107162676035,1969,0.423744464335564,0.677247780259254,0.423744464335564,0.629080786320304,0.55,30,0.321928094887362,-55.9169564204722,-55.843693228897,-0.073263191575144,0.701877221012402
"Rhot1",27,0.5,2.7037037037037,1.75498575498576,0.307663156441071,0.316209353649103,0.493150686182024,1.60289159055183,2.06582826846459,1970,0.651633770100207,1.03534104711061,0.651633770100207,0.95125782045162,0.44047619047619,27,-0.628031222613042,-47.391621859263,-47.2446452150908,-0.146976644172199,0.587698236767916
"Ric1",15,0.395555555555556,2.8,3.6,0.535968535476152,0.788189022757108,0.404761904762498,0.755197139330034,1.80748068138357,1971,0.555832243385629,0.65070706080121,0.555832243385629,0.199364895944405,0.454166666666667,15,-0.567040592723894,-36.3771901608765,-36.0580118759101,-0.319178284966362,0.424306534239664
"Rif1",16,0.510416666666667,2.25,0.2,0.0424144613121426,0.0424144613121426,0.5,11.7884321651601,2.15225541459215,1972,2.22370805059974,5.93256135294146,2.22370805059974,9.56472411456035,0.612068965517241,16,0.688055993685261,-23.3492651126648,-23.3585409008178,0.00927578815299768,1
"Rilpl1",22,0.553030303030303,4.72727272727273,10.4935064935065,12.9926839174901,12.0302628865706,0.519230769230651,0.0399633187821717,1.14323023273794,1973,0.22827700559885,0.164637099842324,0.22827700559885,-0.188313686816679,0.582894736842105,22,0.341036917835068,-33.8208776134808,-33.5967252267761,-0.224152386704652,0.503141091682992
"Rimoc1",15,0.548888888888889,2.33333333333333,0.666666666666667,1.13717972043996,0.957625027739017,0.542857142857117,0.477371459497265,1.43082954881657,1974,1.7296098687711,1.31371801524193,1.7296098687711,-1.25223840927383,0.488095238095238,15,0.459431618637297,-22.3861382112603,-22.4269789756554,0.0408407643950675,1
"Rin2",27,0.616666666666667,2.55555555555556,0.564102564102565,1.19262411117537,0.814475002754449,0.594202898550566,0.498231498912896,1.51817552576415,1975,0.913482603146468,0.787291710508041,0.913482603146468,-0.415251104233572,0.487074829931973,27,-0.0285691521967701,-48.2520952381135,-49.3361065894951,1.08401135138161,1
"Rin3",16,0.419791666666667,3,2.8,0.0523229058872117,0.0568727237904475,0.479166666666667,9.15787566729508,2.80310843866308,1976,0.446788958884722,3.77020308549708,0.446788958884722,8.71108670841036,0.261574074074074,16,-1.37851162325373,-31.6083772679056,-30.8754907693085,-0.732886498597097,0.22601380553561
"Riok1",10,0.616666666666667,2.2,0.177777777777778,0.735539637690032,0.509219749170022,0.590909090909091,0.803368113192166,1.53457845282854,1977,2.59836166419758,2.00631722163839,2.59836166419758,-1.79499355100541,0.653846153846154,10,1.67807190511264,-11.0677648829797,-10.388156105882,-0.679608777097666,0.243673132299032
