"gene","statistic","df","p_intercept","p_sex","pvalue","phi_raw","phi_used","padj_intercept","padj_sex","padj","p_sexM","coef_sexM"
"Pcsk7",NA,740,6.17988973634197e-06,0.639354109270632,6.17988973634197e-06,1.05087008602751,1.41280998676762,3.32254394660764e-05,0.989682211222607,3.32254394660764e-05,0.639354109270632,-0.414226324441369
"Pcx",NA,609,0.0206045002415515,0.571880694451202,0.0206045002415515,1.19406983964802,1.60478586610946,0.0522376913175232,0.978029081285152,0.0522376913175232,0.571880694451202,0.615851771533544
"Pcyt1a",NA,508,0.0017696796322993,0.329431178085613,0.0017696796322993,1.06210444113538,1.43045065616347,0.0061462857920911,0.930135948701022,0.0061462857920911,0.329431178085613,-0.0755429754675985
"Pcyt2",NA,707,1.80313125946591e-05,0.138348161855035,1.80313125946591e-05,1.04623074493946,1.40799783601408,8.99150087462592e-05,0.799393740855398,8.99150087462592e-05,0.138348161855035,0.0724781373282546
"Pdcd10",NA,339,0.173397926095718,0.432376124850401,0.173397926095718,1.03573139665092,1.4100071859942,0.296866482402089,0.954682820527977,0.296866482402089,0.432376124850401,0.150148456024515
"Pdcd11",NA,364,0.827484789514437,0.131163302776931,0.827484789514437,1.03309491569988,1.40695550099103,0.896510558518959,0.788225432072573,0.896510558518959,0.131163302776931,-0.265555739632329
"Pdcd2l",NA,221,0.354981621537209,0.136886754755681,0.354981621537209,1.06298310900007,1.41451712768666,0.503459194981794,0.796270474958202,0.503459194981794,0.136886754755681,0.150357570842024
"Pdcd4",NA,325,0.319648238644133,0.456282819331873,0.319648238644133,1.08153853852769,1.46107279455182,0.465638594415303,0.965717757984745,0.465638594415303,0.456282819331873,0.753312020259909
"Pdcd6ip",NA,578,0.703608032698119,0.772289174635148,0.703608032698119,1.0576063910589,1.44911280439043,0.80806381686274,0.995748005902509,0.80806381686274,0.772289174635148,0.308496354978401
"Pde10a",NA,811,0.00041032516213206,0.470973429350527,0.00041032516213206,1.45239018704524,1.8078368917226,0.0016258845497631,0.969525003555672,0.0016258845497631,0.470973429350527,0.357200029101524
"Pde11a",NA,75,7.30678607712652e-08,0.767590551789489,7.30678607712652e-08,1.17256409363212,0.958520333483685,4.97175723613512e-07,0.995748005902509,4.97175723613512e-07,0.767590551789489,-0.417261412875948
"Pde1a",NA,123,0.229846746330977,0.457791806443134,0.229846746330977,1.0676556010383,1.30584607682699,0.365904455542748,0.965717757984745,0.365904455542748,0.457791806443134,0.0895237696384026
"Pde3a",NA,3447,9.24403351265306e-07,0.00688876159881473,9.24403351265306e-07,1.50681216663539,1.90228586413743,5.59772670507833e-06,0.172984457925792,5.59772670507833e-06,0.00688876159881473,0.146673218357665
"Pde3b",NA,166,0.00245577138334562,0.204937727231432,0.00245577138334562,1.10466821294556,1.40427350735499,0.00823535840689511,0.870595671062084,0.00823535840689511,0.204937727231432,-0.327550815045786
"Pde4a",NA,588,0.00361679798504483,0.934063473534374,0.00361679798504483,1.06126647871076,1.43601816406498,0.0116119216891749,0.999861848607303,0.0116119216891749,0.934063473534374,0.0587102741679663
"Pde4b",NA,3700,9.47981245875186e-17,9.65694845464424e-05,9.47981245875186e-17,1.58662678451515,1.94756365830358,1.2709375686225e-15,0.00415708638238019,1.2709375686225e-15,9.65694845464424e-05,0.986764045199692
"Pde4dip",NA,3179,2.03879461129987e-47,0.342718278576476,2.03879461129987e-47,1.12905198628281,1.46016045015601,8.11414610082114e-46,0.935315726272557,8.11414610082114e-46,0.342718278576476,-0.487266615980711
"Pde6d",NA,259,0.00143238628666889,0.031144463982934,0.00143238628666889,1.0805205090944,1.41301411149822,0.00506376559890543,0.453062455365533,0.00506376559890543,0.031144463982934,0.276473825603906
"Pde7a",NA,2673,0.899053218546075,0.0740716826542346,0.899053218546075,1.39416194242859,1.84629862377754,0.944894331001422,0.663389580336955,0.944894331001422,0.0740716826542346,-0.536910564876133
"Pde7b",NA,3200,5.12413482867732e-192,0.0118685860204403,5.12413482867732e-192,1.60279202551019,1.86542111682816,1.35106354982792e-189,0.256329052345892,1.35106354982792e-189,0.0118685860204403,0.175998384640221
"Pde8a",NA,585,0.000147452107288904,0.0416295343023829,0.000147452107288904,1.14132986184591,1.51630374157406,0.000631737938337296,0.528979303344335,0.000631737938337296,0.0416295343023829,-0.52091238787048
"Pdgfa",NA,242,0.000335570311486766,0.328453701036541,0.000335570311486766,1.04055493174483,1.35732484119057,0.00135167977790468,0.930135948701022,0.00135167977790468,0.328453701036541,0.295175575842967
"Pdgfc",NA,139,0.0101047154688768,0.812464946978698,0.0101047154688768,1.1913663766249,1.43727288939063,0.0283559376882717,0.995905117035218,0.0283559376882717,0.812464946978698,-0.634219949399376
"Pdgfd",NA,646,8.47366568015885e-16,0.297414394663499,8.47366568015885e-16,1.410379414877,1.70502891618844,1.08325972573829e-14,0.914484932894879,1.08325972573829e-14,0.297414394663499,0.0102388323535583
"Pdhx",NA,684,0.093543133678181,0.895904457558582,0.093543133678181,1.07321257552778,1.46743178572711,0.182191735892745,0.999861848607303,0.182191735892745,0.895904457558582,0.67065812938717
"Pdia3",NA,727,0.421141072313852,0.122267337780399,0.421141072313852,1.1354130538841,1.54182463650617,0.569683776315104,0.778166841338268,0.569683776315104,0.122267337780399,-0.111237043724721
"Pdik1l",NA,122,0.0829475087061207,0.919873288824145,0.0829475087061207,1.00072964218167,1.26529878158604,0.165268210041666,0.999861848607303,0.165268210041666,0.919873288824145,-0.0531987971018183
"Pdk1",NA,625,0.00770984912205072,0.0302167137929964,0.00770984912205072,1.06262186427155,1.43270319629747,0.022451875400063,0.447094661862232,0.022451875400063,0.0302167137929964,0.702095155894879
"Pdk2",NA,489,0.85478147406473,0.435716568924316,0.85478147406473,1.0230443562642,1.40305164906642,0.916789350488408,0.954682820527977,0.916789350488408,0.435716568924316,1.01814827658074
"Pdk4",NA,1574,4.08181443574145e-05,0.508418115564065,4.08181443574145e-05,2.029889235926,2.62478812730341,0.000193336240639011,0.973551470861663,0.000193336240639011,0.508418115564065,1.24155255635334
"Pdlim1",NA,646,0.000345921763699972,0.442667889697726,0.000345921763699972,1.24552508433998,1.65156746419892,0.00138895489891715,0.958684964858204,0.00138895489891715,0.442667889697726,-0.196812662215212
"Pdlim3",NA,1550,1.27453408098571e-100,0.444993971600783,1.27453408098571e-100,1.6465758883842,1.64035279877226,1.46640939354137e-98,0.959834918566506,1.46640939354137e-98,0.444993971600783,-0.527568295329514
"Pdlim5",NA,4159,2.03046324829404e-34,0.716968301551097,2.03046324829404e-34,1.66410017757789,1.93377956894173,5.6852970952233e-33,0.995748005902509,5.6852970952233e-33,0.716968301551097,0.325577171208751
"Pdlim7",NA,163,0.662825615677857,0.495250487893895,0.662825615677857,0.986710796882982,1.30981978107101,0.775011178124442,0.972365889447944,0.775011178124442,0.495250487893895,0.217797722128418
"Pdpk1",NA,792,0.518778235677441,0.327983250574974,0.518778235677441,1.04532600340722,1.43659209673306,0.654993750073194,0.930135948701022,0.654993750073194,0.327983250574974,0.642604117183322
"Pds5a",NA,967,0.55572303755573,0.718307478833382,0.55572303755573,1.06519486934504,1.46489658845821,0.685634399191824,0.995748005902509,0.685634399191824,0.718307478833382,0.0751066838418488
"Pds5b",NA,881,1.75177177744287e-06,0.572377110854594,1.75177177744287e-06,1.13106045568027,1.51594969887047,1.03214262641141e-05,0.978029081285152,1.03214262641141e-05,0.572377110854594,0.0804096797244794
"Pdss1",NA,442,4.34305584127709e-09,0.765510979160618,4.34305584127709e-09,1.05860940338013,1.34834349073586,3.36387483030618e-08,0.995748005902509,3.36387483030618e-08,0.765510979160618,0.756879317216578
"Pdss2",NA,1183,0.219924323258308,0.0205689518601013,0.219924323258308,1.11925620140347,1.5304240957265,0.353577519710003,0.354660292563273,0.353577519710003,0.0205689518601013,0.0809953849874829
"Pdxdc1",NA,437,0.189877235230715,0.505119280964113,0.189877235230715,1.07275065423324,1.45490868748873,0.3172809993504,0.972445332500004,0.3172809993504,0.505119280964113,0.34111756347217
"Pdxk",NA,226,0.0299260166665343,0.760524432921511,0.0299260166665343,1.036757757209,1.3858137788628,0.0714071770233142,0.995748005902509,0.0714071770233142,0.760524432921511,0.242258772499291
"Pdzd2",NA,2182,0.0236796361448772,0.000493577624136969,0.0236796361448772,1.32799101971677,1.77570557591877,0.0588087666894753,0.0180540994539812,0.0588087666894753,0.000493577624136969,-0.0222359601957272
"Pdzrn3",NA,2875,4.23117631792126e-05,0.0939039009930775,4.23117631792126e-05,1.84331332702016,2.37448773946909,0.000199663562563801,0.709386146256195,0.000199663562563801,0.0939039009930775,-0.26740558161514
"Pdzrn4",NA,1434,2.05125814011847e-11,0.0134836755518033,2.05125814011847e-11,1.72378331255737,2.2211737365606,1.96374606817998e-10,0.273476599012217,1.96374606817998e-10,0.0134836755518033,-0.168773921761208
"Peak1",NA,176,0.859211689242036,0.988114107400633,0.859211689242036,0.994294745013493,1.33668664777193,0.919203984703906,0.999861848607303,0.919203984703906,0.988114107400633,-0.974263484061504
"Pecam1",NA,126,0.0021807040730224,0.0636864801446017,0.0021807040730224,1.05209497547108,1.28231457221782,0.00739919323007278,0.636300055376314,0.00739919323007278,0.0636864801446017,0.639227508249476
"Pecr",NA,116,0.00581933158671817,0.460300794686357,0.00581933158671817,1.08199011631365,1.27863520126733,0.0176448156592011,0.9659104190095,0.0176448156592011,0.460300794686357,-0.797555414604023
"Peli1",NA,498,0.253827874812573,0.744842971012884,0.253827874812573,1.10333578908729,1.49738362738463,0.393778571172827,0.995748005902509,0.393778571172827,0.744842971012884,-0.295350241654867
"Peli2",NA,410,0.0245375922500334,0.0388492782915058,0.0245375922500334,1.06656002779903,1.43084776218869,0.0606301771800904,0.510037827860267,0.0606301771800904,0.0388492782915058,-0.185165522864877
"Per1",NA,215,0.126051548086531,0.533733934881924,0.126051548086531,0.984839152197626,1.33974943508846,0.230802718834366,0.976188558839501,0.230802718834366,0.533733934881924,0.602764178343928
"Per2",NA,752,8.63962879452056e-05,0.47079595334696,8.63962879452056e-05,1.02422869254397,1.38829095050209,0.000388568379614258,0.969525003555672,0.000388568379614258,0.47079595334696,0.0289253521240851
"Per3",NA,1712,0.0453075133136001,0.721806375825327,0.0453075133136001,1.11768818582581,1.53278918413739,0.101309520935852,0.995748005902509,0.101309520935852,0.721806375825327,0.472112644688379
"Perm1",NA,691,4.84178548533331e-13,0.989116276694516,4.84178548533331e-13,1.01170816168143,1.30422167744342,5.20183676590649e-12,0.999861848607303,5.20183676590649e-12,0.989116276694516,-0.147115924746284
"Pet117",NA,139,0.427089159969042,0.71734144173085,0.427089159969042,1.00365987458172,1.31389347612477,0.574780987725244,0.995748005902509,0.574780987725244,0.71734144173085,0.835684224220053
"Pex1",NA,427,0.34889194171716,0.453791226468419,0.34889194171716,1.07143646248156,1.45329740260622,0.496877249734927,0.965717757984745,0.496877249734927,0.453791226468419,0.243498909178441
"Pex13",NA,894,0.000328661587723332,0.370692383683387,0.000328661587723332,1.08339462215453,1.47309183068141,0.00132807824209019,0.937438018514923,0.00132807824209019,0.370692383683387,0.273647108684041
"Pex14",NA,583,0.162080474194513,0.630323821809209,0.162080474194513,1.00795176024596,1.38507746324631,0.282624756324849,0.989402670813279,0.282624756324849,0.630323821809209,0.438765491984518
"Pex19",NA,339,0.603739730285787,0.397147404565307,0.603739730285787,1.01261740818468,1.38701024237218,0.727707621571135,0.947063157204299,0.727707621571135,0.397147404565307,-0.741116126364474
"Pex2",NA,401,0.0114485910257279,0.623308807438444,0.0114485910257279,1.02585618880406,1.38553391396799,0.0315122592478495,0.989041658342646,0.0315122592478495,0.623308807438444,-0.00526200620047739
"Pex3",NA,253,0.512530319073717,0.602849482479833,0.512530319073717,1.05895328386692,1.4347856378245,0.649570777599929,0.984296792930937,0.649570777599929,0.602849482479833,0.107212124271814
"Pex7",NA,758,0.109242845298296,0.520588524336497,0.109242845298296,1.06959874056605,1.46341143393134,0.205924553186659,0.975217342214728,0.205924553186659,0.520588524336497,-0.38336462416839
"Pfas",NA,305,0.13646046967841,0.285036027352437,0.13646046967841,1.02091861048318,1.38739711858427,0.246438884738863,0.912945674826488,0.246438884738863,0.285036027352437,0.00608525998254836
"Pfdn1",NA,435,0.0358681926881837,0.421383091767967,0.0358681926881837,1.02848797849971,1.39560555311013,0.0831274658835398,0.954682820527977,0.0831274658835398,0.421383091767967,-0.360670165424186
"Pfdn2",NA,153,0.501879969459541,0.268559838901528,0.501879969459541,1.01311827463293,1.32775017671339,0.64107719958417,0.911962764556838,0.64107719958417,0.268559838901528,0.109873714839808
"Pfkfb2",NA,2887,8.2631828479565e-171,0.506708084626685,8.2631828479565e-171,1.08102109082393,1.32663366389803,1.6340444081834e-168,0.972445332500004,1.6340444081834e-168,0.506708084626685,-0.892414111610942
"Pfkl",NA,454,0.330960819889872,0.532671058284363,0.330960819889872,1.05820450755703,1.44124811002244,0.47761004977494,0.976188558839501,0.47761004977494,0.532671058284363,0.142204794336749
"Pfkm",NA,856,1.0293591245985e-09,0.0592096177240875,1.0293591245985e-09,1.02411341269378,1.36811320274349,8.51475103328016e-09,0.613221703695623,8.51475103328016e-09,0.0592096177240875,-0.318136746764305
"Pfkp",NA,613,0.111478506511603,0.577083347298376,0.111478506511603,1.20200513886885,1.61288252667048,0.209266089945247,0.978029081285152,0.209266089945247,0.577083347298376,0.469669948705954
"Pfn2",NA,130,0.934139094532445,0.79340659023553,0.934139094532445,1.04610467530039,1.32519574307015,0.966317260881875,0.995748005902509,0.966317260881875,0.79340659023553,-0.986555249076618
"Pgam1",NA,203,7.30826073434226e-05,0.159510562907302,7.30826073434226e-05,1.01341912293824,1.29530408990702,0.00033199335195203,0.828998741341304,0.00033199335195203,0.159510562907302,0.0212566546529264
"Pgam5",NA,154,0.894109314343232,0.222329315092718,0.894109314343232,1.02726104791865,1.33511782810721,0.940479345273267,0.893231281272676,0.940479345273267,0.222329315092718,-0.11045482123123
"Pgap4",NA,167,0.304292127739873,0.416059335659347,0.304292127739873,1.0675420872212,1.39188011131979,0.448100472937996,0.954682820527977,0.448100472937996,0.416059335659347,0.470261806564199
"Pgd",NA,162,7.43841040860262e-07,0.157470792545116,7.43841040860262e-07,1.02896285533532,1.22045770154199,4.55665644391456e-06,0.826929731198838,4.55665644391456e-06,0.157470792545116,-0.790005554406407
"Pggt1b",NA,387,0.908502344110922,0.993761781582643,0.908502344110922,1.02928121856125,1.40994602115842,0.950204639640835,0.999924400358557,0.950204639640835,0.993761781582643,-0.274365507532484
"Pgm1",NA,929,0.266831073322624,0.665096862087796,0.266831073322624,1.11364447855987,1.52290971527478,0.407851940093132,0.993377010967209,0.407851940093132,0.665096862087796,0.35593075868094
"Pgm5",NA,948,5.44464426574979e-07,0.0004500121893122,5.44464426574979e-07,1.19865798162583,1.58556346556668,3.39780166801427e-06,0.0167510419645153,3.39780166801427e-06,0.0004500121893122,0.30643681129925
"Pgpep1",NA,250,6.47690700170004e-06,0.421102047199776,6.47690700170004e-06,0.853487527058913,1.16634611446451,3.47043755349346e-05,0.954682820527977,3.47043755349346e-05,0.421102047199776,0.17816705379946
"Phactr2",NA,2558,5.45635616250367e-31,0.212399314135869,5.45635616250367e-31,1.20651563712042,1.57971446467249,1.38111287185293e-29,0.879590580481194,1.38111287185293e-29,0.212399314135869,0.144285153634439
"Phactr4",NA,476,0.304460322412942,0.736780293337428,0.304460322412942,1.09765005520887,1.4888498289738,0.448100472937996,0.995748005902509,0.448100472937996,0.736780293337428,-0.834270857013808
"Phaf1",NA,373,0.0323742750772117,0.913106258460019,0.0323742750772117,1.05952061131477,1.4293592434799,0.0762711886405792,0.999861848607303,0.0762711886405792,0.913106258460019,0.425531098589269
"Phax",NA,165,0.264365752908145,0.264365752908145,0.264365752908145,1.07826483389358,1.38648182256148,0.405160204505386,0.911962764556838,0.405160204505386,0.264365752908145,0.107888031725041
"Phb1",NA,514,1.9372950499156e-05,0.915943476354532,1.9372950499156e-05,1.05774939788168,1.40189131723361,9.63016738088444e-05,0.999861848607303,9.63016738088444e-05,0.915943476354532,-0.907353542648438
"Phb2",NA,335,0.0244579460902572,0.0453487110623318,0.0244579460902572,0.981153733677583,1.31988899138266,0.0605042544406364,0.542851820367772,0.0605042544406364,0.0453487110623318,-0.0867256650760544
"Phc3",NA,1139,0.0695949516578376,0.593760670510684,0.0695949516578376,1.02996570024677,1.41742149504721,0.143920540552548,0.983644879958635,0.143920540552548,0.593760670510684,0.476883880635999
"Phf12",NA,530,0.209686894152122,0.209686894152121,0.209686894152122,1.03442904699553,1.41336110771407,0.341280521140594,0.874677993057115,0.341280521140594,0.209686894152121,0.351893792238908
"Phf14",NA,1528,0.0056047673641633,0.746121350871192,0.0056047673641633,1.07105511811773,1.46707569364915,0.0171007559693468,0.995748005902509,0.0171007559693468,0.746121350871192,-0.315642475201288
"Phf2",NA,313,0.831275662711437,0.589616445663262,0.831275662711437,1.03400654436046,1.41309412438267,0.89904501685831,0.982457413481521,0.89904501685831,0.589616445663262,0.453795884104927
"Phf20",NA,784,3.43577293512527e-20,0.183025722783082,3.43577293512527e-20,1.0653526270843,1.33227144762587,5.47646628047171e-19,0.855113366597141,5.47646628047171e-19,0.183025722783082,-0.198481662866823
"Phf20l1",NA,2279,2.29915057766095e-08,0.573638337704792,2.29915057766095e-08,1.09040352779285,1.47522379183602,1.6570643343324e-07,0.978029081285152,1.6570643343324e-07,0.573638337704792,0.190979482726736
"Phf21a",NA,962,0.00429880522632258,0.200974596717633,0.00429880522632258,1.08996788906925,1.48268065467695,0.0135472308128333,0.867723751803817,0.0135472308128333,0.200974596717633,0.464266350571326
"Phip",NA,941,0.470673490478227,0.445030918311335,0.470673490478227,1.0862047990916,1.48959109787403,0.614868259237453,0.959834918566506,0.614868259237453,0.445030918311335,0.195288044384085
"Phkb",NA,1697,0.309253812882074,0.41825168112335,0.309253812882074,1.16235748106553,1.58872007024674,0.453104451937431,0.954682820527977,0.453104451937431,0.41825168112335,-0.326351274373581
"Phkg1",NA,871,2.6059150649251e-33,0.154838170278453,2.6059150649251e-33,1.20697622388115,1.44180586051438,6.98738581815509e-32,0.82545572158555,6.98738581815509e-32,0.154838170278453,0.409991183407284
"Phlda1",NA,435,0.127060365547681,0.19790885841414,0.127060365547681,1.02233260444939,1.38735865111344,0.232246676252376,0.867723751803817,0.232246676252376,0.19790885841414,0.738715042891659
"Phldb1",NA,534,0.397573959775974,0.528902913113242,0.397573959775974,1.03032288664085,1.41307914351614,0.545426193309217,0.976188558839501,0.545426193309217,0.528902913113242,-0.464598216896316
"Phldb2",NA,194,0.274015510974272,0.768477107882763,0.274015510974272,1.08529943635045,1.43885886209066,0.414131873285214,0.995748005902509,0.414131873285214,0.768477107882763,-0.0910971665929925
"Phlpp1",NA,969,0.000669195085431284,0.0960568812527254,0.000669195085431284,1.11011885715974,1.50436534534626,0.0025418166270163,0.713436554656393,0.0025418166270163,0.0960568812527254,0.501829235837199
"Phlpp2",NA,160,0.855541736935297,0.690713413946346,0.855541736935297,1.11250032199903,1.42989290562362,0.917181295323699,0.995748005902509,0.917181295323699,0.690713413946346,-0.425995944064353
"Phospho2",NA,180,0.85961764568478,0.518531198420506,0.85961764568478,1.06657650796084,1.40815250939433,0.919244484795792,0.975217342214728,0.919244484795792,0.518531198420506,-0.85968790148159
"Phrf1",NA,405,0.771846391775298,0.281367508763367,0.771846391775298,1.04314620725892,1.42117831247905,0.857698923580581,0.911962764556838,0.857698923580581,0.281367508763367,-0.247349517652385
"Phtf2",NA,1443,0.302052787759935,0.112651743572663,0.302052787759935,1.10748266420797,1.51552743547498,0.445441631541568,0.75334017070019,0.445441631541568,0.112651743572663,0.533244888729165
"Phyh",NA,788,5.03610472882819e-15,0.356442631541339,5.03610472882819e-15,1.02771967365287,1.32738168641753,6.20009158054957e-14,0.935315726272557,6.20009158054957e-14,0.356442631541339,-0.68092381637173
"Phyhd1",NA,1878,1.66003682336337e-05,0.486491531914028,1.66003682336337e-05,1.07463150081929,1.45962470066262,8.33046234595038e-05,0.971202615993121,8.33046234595038e-05,0.486491531914028,-0.12415191530038
"Phykpl",NA,268,0.987358463393318,0.0827173456874909,0.987358463393318,1.04441633578505,1.41254897758088,0.994921580890468,0.684279974356093,0.994921580890468,0.0827173456874909,0.480965039074315
"Pi4k2a",NA,315,0.0607785468810417,0.486577707405547,0.0607785468810417,1.09513986252149,1.4690406452143,0.129410041945906,0.971202615993121,0.129410041945906,0.486577707405547,0.0234637271359145
"Pi4ka",NA,1249,0.17602497681701,0.330632128568608,0.17602497681701,1.08703863599614,1.49211145779532,0.299673406859844,0.930135948701022,0.299673406859844,0.330632128568608,0.283459527167507
"Pi4kb",NA,516,0.0327826814707904,0.754990124769482,0.0327826814707904,1.04342818855105,1.42096501569662,0.0771185161141865,0.995748005902509,0.0771185161141865,0.754990124769482,0.811990080024509
"Pias1",NA,1073,0.00951474590727985,0.0543820159418295,0.00951474590727985,1.04220586496335,1.425921051665,0.0269152043367308,0.590809054411152,0.0269152043367308,0.0543820159418295,0.450385605727577
"Pias2",NA,1109,0.809540276000952,0.616395967384537,0.809540276000952,1.07133876024269,1.4742423770739,0.884761807691542,0.988270212480294,0.884761807691542,0.616395967384537,0.295595325736311
"Pias4",NA,211,0.505820802329908,0.791951682153736,0.505820802329908,0.986956290024321,1.35127988076144,0.644290265125536,0.995748005902509,0.644290265125536,0.791951682153736,0.245493204091912
"Picalm",NA,1588,2.32589799913383e-56,8.89123809308755e-09,2.32589799913383e-56,1.28551187026697,1.47885011906281,1.10663778485104e-54,6.94614254976025e-07,1.10663778485104e-54,8.89123809308755e-09,-0.579208301818297
"Pick1",NA,254,0.0653049516220789,0.0653049516220788,0.0653049516220789,1.00482034176775,1.34795892107148,0.13665665802398,0.638475375186719,0.13665665802398,0.0653049516220788,0.419598446719941
"Pid1",NA,257,0.00764465170052624,0.0057089796680748,0.00764465170052624,1.10718131556467,1.44481048655746,0.0223133560705397,0.148059112047448,0.0223133560705397,0.0057089796680748,0.271053310936011
"Pigb",NA,143,0.423561212281367,0.816852284197715,0.423561212281367,1.05802087418417,1.35284518361787,0.571867340581562,0.996684024250711,0.571867340581562,0.816852284197715,0.201810367136161
"Pigg",NA,165,0.22527928107822,0.730307506551201,0.22527928107822,1.04792789883433,1.36575341704481,0.360082670033588,0.995748005902509,0.360082670033588,0.730307506551201,0.028600171887476
"Pigk",NA,483,0.0045205392474812,0.159763381680924,0.0045205392474812,1.05788277662471,1.4135372820927,0.0141613724544857,0.829354125739858,0.0141613724544857,0.159763381680924,-0.635523941550576
"Pigl",NA,192,0.979722823462888,0.210392500764171,0.979722823462888,1.11967904370684,1.46591333288035,0.994814831013022,0.875897200549786,0.994814831013022,0.210392500764171,0.0767968759883641
"Pign",NA,811,0.274216670318914,0.274216670318915,0.274216670318914,1.11202025722973,1.51916914998471,0.414336936432208,0.911962764556838,0.414336936432208,0.274216670318915,0.627478047608824
"Pigp",NA,206,1.57065697268829e-05,0.0454494569749119,1.57065697268829e-05,1.01921028280234,1.28936853576591,7.90072919171024e-05,0.542851820367772,7.90072919171024e-05,0.0454494569749119,-0.305856479923984
"Pigu",NA,565,0.00998375139898738,0.660540852207505,0.00998375139898738,1.04949165179093,1.42604781163541,0.0280662722580152,0.993377010967209,0.0280662722580152,0.660540852207505,-0.900424623738376
"Pigx",NA,133,0.360024541922397,0.940849992029673,0.360024541922397,1.09008340200869,1.35966770871704,0.507854503184335,0.999861848607303,0.507854503184335,0.940849992029673,0.919013935092967
"Pik3c2a",NA,515,0.619368599608628,0.658332877577875,0.619368599608628,1.10345965106237,1.5018337461949,0.740480728948308,0.993377010967209,0.740480728948308,0.658332877577875,-0.282138968393138
"Pik3c3",NA,211,0.989513909328021,0.826170152082916,0.989513909328021,1.05211534328747,1.41909426890781,0.995096211106864,0.996684024250711,0.995096211106864,0.826170152082916,0.570178300326191
"Pik3ca",NA,886,0.0955400092777185,0.88217071112678,0.0955400092777185,1.04179143643301,1.43172598076617,0.185316828199709,0.999861848607303,0.185316828199709,0.88217071112678,0.312026735236407
"Pik3cd",NA,123,1.87013608933208e-08,0.401515704775815,1.87013608933208e-08,1.08113639112727,1.08048045236704,1.36182061833066e-07,0.949614067070108,1.36182061833066e-07,0.401515704775815,0.828868050122778
"Pik3ip1",NA,379,0.0129335131920224,0.177406956021573,0.0129335131920224,1.02882857032595,1.38764995104306,0.034990710337374,0.851065718424987,0.034990710337374,0.177406956021573,-0.0210452922736544
"Pik3r1",NA,828,0.516494492199167,0.731277483706492,0.516494492199167,0.938242534524335,1.29347886177728,0.652891958976495,0.995748005902509,0.652891958976495,0.731277483706492,-0.150222264086493
"Pik3r3",NA,151,0.00884406285896567,0.783332983256345,0.00884406285896567,1.10074767845602,1.37927893388376,0.0252893040088273,0.995748005902509,0.0252893040088273,0.783332983256345,0.86612898957585
"Pikfyve",NA,494,0.116426044667124,0.462098994678878,0.116426044667124,1.07703695925398,1.46018581680975,0.217136460552185,0.966358601079632,0.217136460552185,0.462098994678878,1.07826491169974
"Pim1",NA,193,0.217050310820226,0.0909797926904818,0.217050310820226,1.07586584705459,1.41072576807449,0.350370107821386,0.699182109928506,0.350370107821386,0.0909797926904818,0.159259440175627
"Pink1",NA,123,0.0692084532324379,0.68397756199585,0.0692084532324379,0.881471339381345,1.17257244328865,0.143402453194128,0.995252668791928,0.143402453194128,0.68397756199585,0.0849235227617202
"Pinx1",NA,219,0.00194837245275009,0.629913225111899,0.00194837245275009,1.04774476559688,1.37540916249693,0.00667892788786704,0.989402670813279,0.00667892788786704,0.629913225111899,0.371174749145528
"Pip4k2a",NA,153,0.712670896627946,0.925086002645232,0.712670896627946,1.11966993891186,1.44257137378057,0.815829128516964,0.999861848607303,0.815829128516964,0.925086002645232,-0.336268345204766
"Pip4k2b",NA,176,0.193757115461211,0.589971265997121,0.193757115461211,1.05563743301709,1.38513808909316,0.321556524164318,0.982457413481521,0.321556524164318,0.589971265997121,0.24891307619372
"Pip4p2",NA,602,0.738848743649887,0.0599936921110032,0.738848743649887,1.1461230085845,1.54854530077138,0.835794574511348,0.6169975581447,0.835794574511348,0.0599936921110032,-0.494806001070357
"Pip5k1a",NA,670,0.769834225538676,0.948959981553221,0.769834225538676,1.07629460197868,1.47322693245035,0.856303564635039,0.999861848607303,0.856303564635039,0.948959981553221,-0.148739807206148
"Pip5k1b",NA,2678,0.00115012219249207,1.52758051653664e-08,0.00115012219249207,1.29570575976657,1.71583636551714,0.00416121968787296,1.1372387657228e-06,0.00416121968787296,1.52758051653664e-08,0.397441766915836
"Pirt",NA,346,6.56125781647979e-08,0.59593074789448,6.56125781647979e-08,1.12792631775236,1.42702424228645,4.46928304226955e-07,0.984296792930937,4.46928304226955e-07,0.59593074789448,-0.381476705087682
"Pitpna",NA,606,0.0526155353190196,0.341004462165721,0.0526155353190196,1.03667981870321,1.41402868182568,0.114929619433468,0.935315726272557,0.114929619433468,0.341004462165721,0.425430311815721
"Pitpnb",NA,455,0.231758144548864,0.320352705435925,0.231758144548864,1.01432282813234,1.384969968864,0.368113840036449,0.923624562631107,0.368113840036449,0.320352705435925,0.251089529843047
"Pitpnc1",NA,1526,0.287072118134139,0.00623838174524605,0.287072118134139,1.19811288725484,1.62508580718787,0.428846167033247,0.159541243892459,0.428846167033247,0.00623838174524605,0.71687126775803
"Pitpnm2",NA,1160,5.97098734001197e-07,0.950803333770885,5.97098734001197e-07,1.0328553157178,1.40393783656065,3.70435371447017e-06,0.999861848607303,3.70435371447017e-06,0.950803333770885,1.08283149467737
"Pitrm1",NA,234,0.0213692600743315,0.129774560807792,0.0213692600743315,1.06233378147149,1.3859830472422,0.0538529182598049,0.788225432072573,0.0538529182598049,0.129774560807792,-0.28768787878527
