gene,pvalue_hom,cell_type,condition
Ttc1,0.365712296281513,Pericytes,F1_Young
Ttc13,0.80836515591451,Pericytes,F1_Young
Ttc14,0.191410125803019,Pericytes,F1_Young
Ttc17,0.256736136717979,Pericytes,F1_Young
Ttc19,0.303412442428417,Pericytes,F1_Young
Ttc21b,0.637351888233937,Pericytes,F1_Young
Ttc23,0.60150813444059,Pericytes,F1_Young
Ttc27,0.865772374992622,Pericytes,F1_Young
Ttc28,0.262851236992694,Pericytes,F1_Young
Ttc3,0.220712849012081,Pericytes,F1_Young
Ttc33,0.0707011448659832,Pericytes,F1_Young
Ttc39b,0.0105152459358589,Pericytes,F1_Young
Ttc4,0.196705602458943,Pericytes,F1_Young
Ttc7b,0.0010924215179261,Pericytes,F1_Young
Ttf1,0.738882680363527,Pericytes,F1_Young
Ttll11,0.0447803663912571,Pericytes,F1_Young
Ttll4,0.723673609831763,Pericytes,F1_Young
Ttll5,0.220671361919837,Pericytes,F1_Young
Ttn,0.946483709894175,Pericytes,F1_Young
Ttpal,0.0946707198455088,Pericytes,F1_Young
Ttyh2,0.548506239245312,Pericytes,F1_Young
Tubd1,0.133614402537716,Pericytes,F1_Young
Tubgcp3,0.637351888233937,Pericytes,F1_Young
Tubgcp4,0.161513316937632,Pericytes,F1_Young
Tubgcp5,0.630954041184171,Pericytes,F1_Young
Tulp3,0.0342640077348691,Pericytes,F1_Young
Tulp4,0.361962291106711,Pericytes,F1_Young
Tusc3,0.147358988724444,Pericytes,F1_Young
Tut4,0.212886658206491,Pericytes,F1_Young
Tut7,0.000755982896434154,Pericytes,F1_Young
Twf1,1,Pericytes,F1_Young
Twsg1,0.763024600552995,Pericytes,F1_Young
Txlna,0.512690760261924,Pericytes,F1_Young
Txn1,0.0832645166635503,Pericytes,F1_Young
Txn2,0.317310507862911,Pericytes,F1_Young
Txndc11,0.324755765402616,Pericytes,F1_Young
Txndc12,0.592980098017427,Pericytes,F1_Young
Txndc15,0.0389474557420254,Pericytes,F1_Young
Txndc16,0.0330062576612326,Pericytes,F1_Young
Txnl1,0.841480581121794,Pericytes,F1_Young
Txnrd1,0.144399792213059,Pericytes,F1_Young
Txnrd3,0.590013887163346,Pericytes,F1_Young
Tyk2,0.317310507862911,Pericytes,F1_Young
Tyms,0.527089256865538,Pericytes,F1_Young
Tyw1,0.165517858697466,Pericytes,F1_Young
U2af1,0.548506239245312,Pericytes,F1_Young
U2af2,0.34577858615116,Pericytes,F1_Young
U2surp,0.419439654809541,Pericytes,F1_Young
Uaca,0.00389241712277863,Pericytes,F1_Young
Uap1,0.200825122695142,Pericytes,F1_Young
Uba2,0.933199004002318,Pericytes,F1_Young
Uba3,0.105968807991505,Pericytes,F1_Young
Uba5,0.194365910803105,Pericytes,F1_Young
Uba6,0.023635100799992,Pericytes,F1_Young
Ubac1,0.796253414737639,Pericytes,F1_Young
Ubac2,0.654720846018577,Pericytes,F1_Young
Ubap2,0.393768634642993,Pericytes,F1_Young
Ubap2l,0.573385965551104,Pericytes,F1_Young
Ubash3b,0.000253426578658532,Pericytes,F1_Young
Ubc,0.563702861650773,Pericytes,F1_Young
Ube2b,0.168890820770884,Pericytes,F1_Young
Ube2d1,1,Pericytes,F1_Young
Ube2d2a,0.534560802034506,Pericytes,F1_Young
Ube2d3,0.247910773504236,Pericytes,F1_Young
Ube2e1,0.683091398309609,Pericytes,F1_Young
Ube2e2,0.270271739343136,Pericytes,F1_Young
Ube2e3,0.198542793686658,Pericytes,F1_Young
Ube2f,0.411079778723315,Pericytes,F1_Young
Ube2g2,0.592980098017427,Pericytes,F1_Young
Ube2h,0.228106920967222,Pericytes,F1_Young
Ube2i,0.371093369522698,Pericytes,F1_Young
Ube2j1,0.566814177373991,Pericytes,F1_Young
Ube2j2,0.527089256865538,Pericytes,F1_Young
Ube2k,0.363155924620399,Pericytes,F1_Young
Ube2l3,0.38832322897892,Pericytes,F1_Young
Ube2n,0.182422439451732,Pericytes,F1_Young
Ube2o,0.102470434859749,Pericytes,F1_Young
Ube2q2,0.414216178242525,Pericytes,F1_Young
Ube2r2,1,Pericytes,F1_Young
Ube2v2,0.546493595406582,Pericytes,F1_Young
Ube2w,0.677483036142297,Pericytes,F1_Young
Ube2z,0.763024600552995,Pericytes,F1_Young
Ube3a,0.746748120640195,Pericytes,F1_Young
Ube3c,0.126266233053814,Pericytes,F1_Young
Ube4a,0.712526731797974,Pericytes,F1_Young
Ube4b,0.566530808451808,Pericytes,F1_Young
Ubl3,0.390007556961975,Pericytes,F1_Young
Ubl7,0.763024600552995,Pericytes,F1_Young
Ublcp1,0.414216178242525,Pericytes,F1_Young
Ubn1,0.180470899359309,Pericytes,F1_Young
Ubn2,0.848654280646858,Pericytes,F1_Young
Ubp1,0.0469447269784855,Pericytes,F1_Young
Ubqln1,0.274566636530249,Pericytes,F1_Young
Ubr1,0.968907596185627,Pericytes,F1_Young
Ubr2,1,Pericytes,F1_Young
Ubr3,0.125995375407476,Pericytes,F1_Young
Ubr4,0.548506239245312,Pericytes,F1_Young
Ubr5,0.0887352509557077,Pericytes,F1_Young
Ubr7,0.470658268025158,Pericytes,F1_Young
Ubtd1,0.60150813444059,Pericytes,F1_Young
Ubtd2,1,Pericytes,F1_Young
Ubtf,0.165517858697466,Pericytes,F1_Young
Ubxn2a,0.157298683103061,Pericytes,F1_Young
Ubxn4,0.434950985012844,Pericytes,F1_Young
Uchl3,0.131668016022814,Pericytes,F1_Young
Uchl5,0.133614402537716,Pericytes,F1_Young
Uevld,1,Pericytes,F1_Young
Ufd1,0.847389659686714,Pericytes,F1_Young
Ufl1,0.943518021808973,Pericytes,F1_Young
Ufsp2,1,Pericytes,F1_Young
Ugdh,1,Pericytes,F1_Young
Uggt1,1,Pericytes,F1_Young
Uggt2,0.0946707198455088,Pericytes,F1_Young
Ugp2,0.7051667979271,Pericytes,F1_Young
Uhmk1,0.365712296281513,Pericytes,F1_Young
Uimc1,1,Pericytes,F1_Young
Ulk1,0.165517858697466,Pericytes,F1_Young
Ulk2,0.313294396577768,Pericytes,F1_Young
Umad1,0.482973875763511,Pericytes,F1_Young
Unc119b,0.763024600552995,Pericytes,F1_Young
Unc45a,0.317310507862911,Pericytes,F1_Young
Unc5b,0.126630457947617,Pericytes,F1_Young
Unk,0.0770998717435418,Pericytes,F1_Young
Unkl,0.354539479773501,Pericytes,F1_Young
Upf2,0.875896057922941,Pericytes,F1_Young
Upf3a,0.0577795701714431,Pericytes,F1_Young
Uqcc1,0.639411852803375,Pericytes,F1_Young
Uqcc5,0.590013887163346,Pericytes,F1_Young
Uqcr11,0.131668016022814,Pericytes,F1_Young
Uqcrc1,0.637351888233937,Pericytes,F1_Young
Uqcrc2,0.335923813151733,Pericytes,F1_Young
Urb1,0.317310507862911,Pericytes,F1_Young
Urgcp,0.784321360729204,Pericytes,F1_Young
Uri1,0.67453346897241,Pericytes,F1_Young
Usf3,0.371093369522698,Pericytes,F1_Young
Uso1,0.015861332739773,Pericytes,F1_Young
Usp10,0.543866197394578,Pericytes,F1_Young
Usp12,0.796253414737639,Pericytes,F1_Young
Usp13,0.592980098017427,Pericytes,F1_Young
Usp14,1,Pericytes,F1_Young
Usp15,0.514112628447059,Pericytes,F1_Young
Usp16,0.751829634045849,Pericytes,F1_Young
Usp19,0.796253414737639,Pericytes,F1_Young
Usp24,0.548506235500147,Pericytes,F1_Young
Usp25,0.0145623875994834,Pericytes,F1_Young
Usp28,0.80836515591451,Pericytes,F1_Young
Usp3,0.248264966032096,Pericytes,F1_Young
Usp31,1,Pericytes,F1_Young
Usp32,0.819864605838984,Pericytes,F1_Young
Usp33,0.622460655893454,Pericytes,F1_Young
Usp34,0.00792017054772922,Pericytes,F1_Young
Usp36,1,Pericytes,F1_Young
Usp37,0.0488880020686761,Pericytes,F1_Young
Usp38,0.563702861650773,Pericytes,F1_Young
Usp4,0.211149468864632,Pericytes,F1_Young
Usp40,1,Pericytes,F1_Young
Usp45,0.116660788670638,Pericytes,F1_Young
Usp46,0.466854270822725,Pericytes,F1_Young
Usp47,0.867789672434749,Pericytes,F1_Young
Usp50,0.22525290636065,Pericytes,F1_Young
Usp53,0.108809430040546,Pericytes,F1_Young
Usp54,0.250171751158554,Pericytes,F1_Young
Usp6nl,0.83431942885814,Pericytes,F1_Young
Usp7,0.00290562719715719,Pericytes,F1_Young
Usp8,0.109462738624849,Pericytes,F1_Young
Uspl1,0.705456986111273,Pericytes,F1_Young
Utp11,0.80836515591451,Pericytes,F1_Young
Utp18,0.617075077451974,Pericytes,F1_Young
Utp25,0.365712296281513,Pericytes,F1_Young
Utp4,0.763024600552995,Pericytes,F1_Young
Utp6,0.466854270822725,Pericytes,F1_Young
Utrn,0.103421584877251,Pericytes,F1_Young
Uvrag,0.475177190182905,Pericytes,F1_Young
Uvssa,0.654720846018577,Pericytes,F1_Young
Uxs1,0.073638270120303,Pericytes,F1_Young
Vamp2,0.0231409313087438,Pericytes,F1_Young
Vamp3,0.177931723817172,Pericytes,F1_Young
Vamp4,0.683091398309609,Pericytes,F1_Young
Vapa,0.00767694456923051,Pericytes,F1_Young
Vapb,0.335923813151733,Pericytes,F1_Young
Vasp,0.102470434859749,Pericytes,F1_Young
Vav2,0.104757487581407,Pericytes,F1_Young
Vav3,0.591615864157435,Pericytes,F1_Young
Vcam1,0.954311896505726,Pericytes,F1_Young
Vcf1,0.414216178242525,Pericytes,F1_Young
Vcl,0.263857225176378,Pericytes,F1_Young
Vcp,0.344347104233071,Pericytes,F1_Young
Vdac1,0.317310507862911,Pericytes,F1_Young
Vdac2,0.0605688592316985,Pericytes,F1_Young
Vdac3,0.0946707198455088,Pericytes,F1_Young
Vezf1,0.466854270822725,Pericytes,F1_Young
Vezt,1.63193790991081e-05,Pericytes,F1_Young
Vgll4,0.727326541017419,Pericytes,F1_Young
Vim,0.145610095396863,Pericytes,F1_Young
Vipas39,0.563702861650773,Pericytes,F1_Young
Vipr1,0.818545808382043,Pericytes,F1_Young
Virma,0.886403006367064,Pericytes,F1_Young
Vkorc1l1,0.073638270120303,Pericytes,F1_Young
Vmp1,0.207578441081489,Pericytes,F1_Young
Vps11,0.0577795701714431,Pericytes,F1_Young
Vps13a,0.35695651727367,Pericytes,F1_Young
Vps13b,0.703128275867742,Pericytes,F1_Young
Vps13c,0.354539479773501,Pericytes,F1_Young
Vps13d,0.471494916702759,Pericytes,F1_Young
Vps16,0.317310507862911,Pericytes,F1_Young
Vps26a,0.553703216640213,Pericytes,F1_Young
Vps26c,0.0895550744136426,Pericytes,F1_Young
Vps29,0.020921335337794,Pericytes,F1_Young
Vps33a,0.592980098017427,Pericytes,F1_Young
Vps35,0.10105025592541,Pericytes,F1_Young
Vps35l,0.426289404286875,Pericytes,F1_Young
Vps36,0.5774686624273,Pericytes,F1_Young
Vps37a,0.888637860895008,Pericytes,F1_Young
Vps37b,0.371093369522698,Pericytes,F1_Young
Vps37c,0.491297124215893,Pericytes,F1_Young
Vps4a,0.563702861650773,Pericytes,F1_Young
Vps4b,0.483991960417284,Pericytes,F1_Young
Vps50,0.563702861650773,Pericytes,F1_Young
Vps52,0.763024600552995,Pericytes,F1_Young
Vps53,0.208667785936665,Pericytes,F1_Young
Vps54,0.109578918523966,Pericytes,F1_Young
Vps72,0.827259346562711,Pericytes,F1_Young
Vps8,0.326989349598012,Pericytes,F1_Young
Vrk1,0.00763288123890403,Pericytes,F1_Young
Vrk2,0.244976925819457,Pericytes,F1_Young
Vrk3,0.763024600552995,Pericytes,F1_Young
Vstm4,0.6016282743779,Pericytes,F1_Young
Vta1,0.951739294578226,Pericytes,F1_Young
Vti1a,0.00524173160103518,Pericytes,F1_Young
Vti1b,0.208667785936665,Pericytes,F1_Young
Vtn,0.617075077451974,Pericytes,F1_Young
Vwa3b,2.20904969985854e-05,Pericytes,F1_Young
Vwa5a,0.0863478209836628,Pericytes,F1_Young
Vwa8,0.954924901104537,Pericytes,F1_Young
Wac,0.250086112551861,Pericytes,F1_Young
Wapl,0.00579505636686175,Pericytes,F1_Young
Wars2,0.585378935056426,Pericytes,F1_Young
Wasf2,0.691650820325509,Pericytes,F1_Young
Washc3,0.80836515591451,Pericytes,F1_Young
Washc4,0.922766706222554,Pericytes,F1_Young
Washc5,0.34577858615116,Pericytes,F1_Young
Wasl,0.890604897478014,Pericytes,F1_Young
Wbp1,0.00156540214400375,Pericytes,F1_Young
Wbp11,0.847389659686714,Pericytes,F1_Young
Wbp1l,0.301699582478345,Pericytes,F1_Young
Wbp2,0.818545808382043,Pericytes,F1_Young
Wbp4,0.466854270822725,Pericytes,F1_Young
Wdfy1,0.122884542708331,Pericytes,F1_Young
Wdfy2,0.571607644953331,Pericytes,F1_Young
Wdfy3,0.00396226659776518,Pericytes,F1_Young
Wdpcp,0.64635519553949,Pericytes,F1_Young
Wdr1,0.527089256865541,Pericytes,F1_Young
Wdr11,0.239316540249132,Pericytes,F1_Young
Wdr12,0.763024600552995,Pericytes,F1_Young
Wdr20,0.0247002984722608,Pericytes,F1_Young
Wdr26,0.558409388489248,Pericytes,F1_Young
Wdr3,0.763024600552995,Pericytes,F1_Young
Wdr33,0.685396517201845,Pericytes,F1_Young
Wdr36,0.531614576881612,Pericytes,F1_Young
Wdr37,0.633124045966306,Pericytes,F1_Young
Wdr41,0.102470434859749,Pericytes,F1_Young
Wdr43,1,Pericytes,F1_Young
Wdr45b,0.516412268396038,Pericytes,F1_Young
Wdr47,0.108809430040546,Pericytes,F1_Young
Wdr48,0.548506239245312,Pericytes,F1_Young
Wdr5,0.0495346134356267,Pericytes,F1_Young
Wdr59,0.563702861650773,Pericytes,F1_Young
Wdr7,0.27630291733748,Pericytes,F1_Young
Wdr70,0.717217805248044,Pericytes,F1_Young
Wdr75,0.694886602372473,Pericytes,F1_Young
Wdr82,1,Pericytes,F1_Young
Wdr91,0.563702861650773,Pericytes,F1_Young
Wdsub1,0.22525290636065,Pericytes,F1_Young
Wee1,0.22525290636065,Pericytes,F1_Young
Whamm,0.834827329185239,Pericytes,F1_Young
Wipf1,0.683876178137202,Pericytes,F1_Young
Wipf2,0.371093369522698,Pericytes,F1_Young
Wipi1,0.410298960469057,Pericytes,F1_Young
Wipi2,0.317310507862911,Pericytes,F1_Young
Wls,0.552948939210913,Pericytes,F1_Young
Wnk1,0.280548394242122,Pericytes,F1_Young
Wnt5b,0.22525290636065,Pericytes,F1_Young
Wrn,0.437660113956488,Pericytes,F1_Young
Wsb1,0.526537429213373,Pericytes,F1_Young
Wtap,0.188044892879303,Pericytes,F1_Young
Wtip,0.669809214271209,Pericytes,F1_Young
Wwc2,0.150226397219007,Pericytes,F1_Young
Wwox,0.0112814736804907,Pericytes,F1_Young
Wwp1,0.66823514179525,Pericytes,F1_Young
Wwtr1,0.40179368348401,Pericytes,F1_Young
Xbp1,0.516412268396038,Pericytes,F1_Young
Xdh,0.0330062576612326,Pericytes,F1_Young
Xkr6,0.058781721355359,Pericytes,F1_Young
Xpa,0.763024600552995,Pericytes,F1_Young
Xpc,0.317310507862911,Pericytes,F1_Young
Xpnpep1,0.157299207050281,Pericytes,F1_Young
Xpnpep3,0.760029984965704,Pericytes,F1_Young
Xpo1,0.588838792997864,Pericytes,F1_Young
Xpo4,0.705456986111273,Pericytes,F1_Young
Xpo6,0.342781711430437,Pericytes,F1_Young
Xpo7,0.26954078321457,Pericytes,F1_Young
Xpot,1,Pericytes,F1_Young
Xpr1,0.552919624971049,Pericytes,F1_Young
Xrcc4,0.299887992196228,Pericytes,F1_Young
Xrn1,0.133371279671979,Pericytes,F1_Young
Xrn2,0.289314832381984,Pericytes,F1_Young
Xylt1,0.466854270822725,Pericytes,F1_Young
Yaf2,0.159369547355497,Pericytes,F1_Young
Yap1,0.4123990868238,Pericytes,F1_Young
Yars1,0.563702861650773,Pericytes,F1_Young
Ybx1,0.117185087198138,Pericytes,F1_Young
Ybx3,1,Pericytes,F1_Young
Yeats2,0.683091398309609,Pericytes,F1_Young
Yes1,0.317310507862911,Pericytes,F1_Young
Yipf1,0.34577858615116,Pericytes,F1_Young
Yipf4,0.317310507862911,Pericytes,F1_Young
Yipf5,0.617075077451974,Pericytes,F1_Young
Ylpm1,0.886403006367064,Pericytes,F1_Young
Ypel2,0.34577858615116,Pericytes,F1_Young
Ypel3,0.414216178242525,Pericytes,F1_Young
Ypel5,0.637351888233937,Pericytes,F1_Young
Ythdc1,0.201160093057098,Pericytes,F1_Young
Ythdc2,0.189497017010411,Pericytes,F1_Young
Ythdf1,0.205903210732065,Pericytes,F1_Young
Ythdf2,0.058781721355359,Pericytes,F1_Young
Ythdf3,0.0180263937206151,Pericytes,F1_Young
Ywhab,0.479500122186953,Pericytes,F1_Young
Ywhae,0.0633177868300456,Pericytes,F1_Young
Ywhag,0.475436364051397,Pericytes,F1_Young
Ywhaq,0.445472657634551,Pericytes,F1_Young
Ywhaz,0.209691231514529,Pericytes,F1_Young
Yy1,0.256839257957853,Pericytes,F1_Young
Zbed3,0.818545808382043,Pericytes,F1_Young
Zbed5-ps,0.131668016022814,Pericytes,F1_Young
Zbtb1,0.796253414737639,Pericytes,F1_Young
Zbtb10,0.165517858697466,Pericytes,F1_Young
Zbtb11,0.516295325488633,Pericytes,F1_Young
Zbtb16,0.0478860641242361,Pericytes,F1_Young
Zbtb17,0.131668016022814,Pericytes,F1_Young
Zbtb21,0.133614402537716,Pericytes,F1_Young
Zbtb25,0.34577858615116,Pericytes,F1_Young
Zbtb34,1,Pericytes,F1_Young
Zbtb38,0.166254214167713,Pericytes,F1_Young
Zbtb4,0.491297124215893,Pericytes,F1_Young
Zbtb40,0.796253414737639,Pericytes,F1_Young
Zbtb41,0.157299207050281,Pericytes,F1_Young
Zbtb44,0.144399792213059,Pericytes,F1_Young
Zbtb46,0.763674985235854,Pericytes,F1_Young
Zbtb7a,0.438578027689093,Pericytes,F1_Young
Zbtb7c,0.109149799368289,Pericytes,F1_Young
Zc2hc1a,0.868978503311876,Pericytes,F1_Young
Zc3h12c,0.22525290636065,Pericytes,F1_Young
Zc3h13,0.146683530144498,Pericytes,F1_Young
Zc3h14,0.857462441959241,Pericytes,F1_Young
Zc3h15,0.275233524074831,Pericytes,F1_Young
Zc3h18,0.0718606361554069,Pericytes,F1_Young
Zc3h3,0.365712296281513,Pericytes,F1_Young
Zc3h4,0.827259346562711,Pericytes,F1_Young
Zc3h7a,0.0400612451632255,Pericytes,F1_Young
Zc3h7b,0.611452986953509,Pericytes,F1_Young
Zc3hav1,0.458123188235406,Pericytes,F1_Young
Zcchc14,0.001424963824161,Pericytes,F1_Young
Zcchc17,0.818545808382043,Pericytes,F1_Young
Zcchc2,0.371093369522698,Pericytes,F1_Young
Zcchc24,0.570465195131655,Pericytes,F1_Young
Zcchc4,0.432767580667785,Pericytes,F1_Young
Zcchc7,0.085510181578003,Pericytes,F1_Young
Zcchc8,0.705456986111273,Pericytes,F1_Young
Zcchc9,0.133614402537716,Pericytes,F1_Young
Zcrb1,0.280887524817789,Pericytes,F1_Young
Zdhhc1,0.865767036618529,Pericytes,F1_Young
Zdhhc13,0.781511294998713,Pericytes,F1_Young
Zdhhc14,0.0429972989063012,Pericytes,F1_Young
Zdhhc17,0.834827329185239,Pericytes,F1_Young
Zdhhc18,0.512690760261924,Pericytes,F1_Young
Zdhhc2,0.851411967560158,Pericytes,F1_Young
Zdhhc20,0.958512861826972,Pericytes,F1_Young
Zdhhc3,0.781511294998713,Pericytes,F1_Young
Zdhhc5,0.131668016022814,Pericytes,F1_Young
Zdhhc6,0.28504940740261,Pericytes,F1_Young
Zeb1,2.75192512859192e-05,Pericytes,F1_Young
Zeb1os1,0.466854270822725,Pericytes,F1_Young
Zeb2,0.000992166840602498,Pericytes,F1_Young
Zer1,0.165517858697466,Pericytes,F1_Young
Zfand1,0.763024600552995,Pericytes,F1_Young
Zfand3,0.739806196982421,Pericytes,F1_Young
Zfand5,0.227797258929864,Pericytes,F1_Young
Zfand6,0.827445199816412,Pericytes,F1_Young
Zfat,1,Pericytes,F1_Young
Zfc3h1,0.684884588068837,Pericytes,F1_Young
Zfhx3,0.145417043816742,Pericytes,F1_Young
Zfp1,0.827259346562711,Pericytes,F1_Young
Zfp106,0.709815266565717,Pericytes,F1_Young
Zfp110,0.165517858697466,Pericytes,F1_Young
Zfp131,0.449691797968891,Pericytes,F1_Young
Zfp141,0.692061490935939,Pericytes,F1_Young
Zfp142,0.80836515591451,Pericytes,F1_Young
Zfp143,0.220671361919837,Pericytes,F1_Young
Zfp148,0.694500912584692,Pericytes,F1_Young
Zfp157,0.563702861650773,Pericytes,F1_Young
Zfp180,0.796253414737639,Pericytes,F1_Young
Zfp217,0.0455002638963584,Pericytes,F1_Young
Zfp236,0.376344493498655,Pericytes,F1_Young
Zfp24,0.466854270822725,Pericytes,F1_Young
Zfp248,0.763024600552995,Pericytes,F1_Young
Zfp251,0.0895550744136426,Pericytes,F1_Young
Zfp26,0.018422125454099,Pericytes,F1_Young
Zfp260,0.857462441959241,Pericytes,F1_Young
Zfp277,0.531614576881612,Pericytes,F1_Young
Zfp280d,0.197635972528002,Pericytes,F1_Young
Zfp282,1,Pericytes,F1_Young
Zfp287,0.126630457947617,Pericytes,F1_Young
Zfp292,0.861804433049011,Pericytes,F1_Young
Zfp317,0.818545808382043,Pericytes,F1_Young
Zfp326,0.223017469150545,Pericytes,F1_Young
Zfp329,0.781511294998713,Pericytes,F1_Young
Zfp33b,0.405380558014064,Pericytes,F1_Young
Zfp346,0.166691085742382,Pericytes,F1_Young
Zfp36,0.414216178242525,Pericytes,F1_Young
Zfp369,0.157299207050281,Pericytes,F1_Young
Zfp36l1,0.0946682996331875,Pericytes,F1_Young
Zfp36l2,0.0593464387919199,Pericytes,F1_Young
Zfp384,0.34577858615116,Pericytes,F1_Young
Zfp386,0.491297124215893,Pericytes,F1_Young
Zfp397,0.249817441835945,Pericytes,F1_Young
Zfp398,0.0143058784354296,Pericytes,F1_Young
Zfp407,0.790297645278548,Pericytes,F1_Young
Zfp408,0.365712296281513,Pericytes,F1_Young
Zfp410,0.715000654688089,Pericytes,F1_Young
Zfp423,0.157299207050281,Pericytes,F1_Young
Zfp426,1,Pericytes,F1_Young
Zfp438,0.287065448144943,Pericytes,F1_Young
Zfp445,0.865772374992622,Pericytes,F1_Young
Zfp451,0.614883213857034,Pericytes,F1_Young
Zfp46,0.00752631516645788,Pericytes,F1_Young
Zfp462,0.738882680363527,Pericytes,F1_Young
Zfp467,0.445765907914842,Pericytes,F1_Young
Zfp507,0.317310507862911,Pericytes,F1_Young
Zfp511,0.34577858615116,Pericytes,F1_Young
Zfp512,0.474862672305706,Pericytes,F1_Young
Zfp518a,0.131668016022814,Pericytes,F1_Young
Zfp52,0.827259346562711,Pericytes,F1_Young
Zfp521,0.802445940189058,Pericytes,F1_Young
Zfp53,0.00554566731524406,Pericytes,F1_Young
Zfp532,0.857518566293075,Pericytes,F1_Young
Zfp560,0.205903210732065,Pericytes,F1_Young
Zfp568,0.763024600552995,Pericytes,F1_Young
Zfp592,0.313926302083872,Pericytes,F1_Young
Zfp608,0.436017309875514,Pericytes,F1_Young
Zfp609,0.425785565906832,Pericytes,F1_Young
Zfp618,0.165517858697466,Pericytes,F1_Young
Zfp62,0.257899035292336,Pericytes,F1_Young
Zfp638,0.373041487592436,Pericytes,F1_Young
Zfp639,0.177931723817172,Pericytes,F1_Young
Zfp64,0.365712296281513,Pericytes,F1_Young
Zfp644,0.971919101393269,Pericytes,F1_Young
Zfp646,0.592980098017427,Pericytes,F1_Young
Zfp652,0.546493595406582,Pericytes,F1_Young
Zfp653,0.827259346562711,Pericytes,F1_Young
Zfp654,0.335923813151733,Pericytes,F1_Young
Zfp655,0.24821307898992,Pericytes,F1_Young
Zfp664,0.104740216647179,Pericytes,F1_Young
Zfp68,0.465208818452142,Pericytes,F1_Young
Zfp697,0.0464416050146575,Pericytes,F1_Young
Zfp704,0.0899530347238339,Pericytes,F1_Young
Zfp710,0.108809430040546,Pericytes,F1_Young
Zfp715,0.34577858615116,Pericytes,F1_Young
Zfp729a,0.80836515591451,Pericytes,F1_Young
Zfp738,0.438578027689093,Pericytes,F1_Young
Zfp74,1,Pericytes,F1_Young
Zfp740,0.28504940740261,Pericytes,F1_Young
Zfp758,0.738882680363527,Pericytes,F1_Young
Zfp760,0.365712296281513,Pericytes,F1_Young
Zfp771,0.131668016022814,Pericytes,F1_Young
Zfp777,0.763024600552995,Pericytes,F1_Young
Zfp780b,0.0577795701714431,Pericytes,F1_Young
Zfp781a,0.563702861650773,Pericytes,F1_Young
Zfp788,1,Pericytes,F1_Young
Zfp799,0.0895550744136426,Pericytes,F1_Young
Zfp800,0.102470434859749,Pericytes,F1_Young
Zfp808,0.28504940740261,Pericytes,F1_Young
Zfp809,0.703964798321836,Pericytes,F1_Young
Zfp81,0.592980098017427,Pericytes,F1_Young
Zfp821,0.796253414737639,Pericytes,F1_Young
Zfp846,0.0577795701714431,Pericytes,F1_Young
Zfp866,0.251349107611467,Pericytes,F1_Young
Zfp869,0.0195502683505806,Pericytes,F1_Young
Zfp871,0.28504940740261,Pericytes,F1_Young
Zfp874b,1,Pericytes,F1_Young
Zfp9,0.592980098017427,Pericytes,F1_Young
Zfp91,0.723673609831763,Pericytes,F1_Young
Zfp934,0.781511294998713,Pericytes,F1_Young
Zfp94,1,Pericytes,F1_Young
Zfp943,0.102470434859749,Pericytes,F1_Young
Zfp945,0.023635100799992,Pericytes,F1_Young
Zfp946,0.0114120363860017,Pericytes,F1_Young
Zfp948,0.164902350308819,Pericytes,F1_Young
Zfp950,1,Pericytes,F1_Young
Zfp952,0.365712296281513,Pericytes,F1_Young
Zfp955b,0.617075077451974,Pericytes,F1_Young
Zfp961,0.763024600552995,Pericytes,F1_Young
Zfp968-ps,0.020921335337794,Pericytes,F1_Young
Zfp975,0.299758370088707,Pericytes,F1_Young
Zfpm2,6.38752552059692e-07,Pericytes,F1_Young
Zfr,0.11393337118543,Pericytes,F1_Young
Zfta,0.563702861650773,Pericytes,F1_Young
Zfyve1,0.177931723817172,Pericytes,F1_Young
Zfyve16,0.60150813444059,Pericytes,F1_Young
Zfyve26,0.858586223820259,Pericytes,F1_Young
Zfyve27,0.781511294998713,Pericytes,F1_Young
Zfyve9,0.23705153352511,Pericytes,F1_Young
Zgpat,0.563702861650773,Pericytes,F1_Young
Zhx1,0.0688450431652785,Pericytes,F1_Young
Zhx2,0.318683240101622,Pericytes,F1_Young
Zhx3,0.315276208760527,Pericytes,F1_Young
Zkscan1,0.200825122695142,Pericytes,F1_Young
Zkscan3,0.00505273901461773,Pericytes,F1_Young
Zkscan8,0.781511294998713,Pericytes,F1_Young
Zmat3,0.165517858697466,Pericytes,F1_Young
Zmat4,0.000909647693159267,Pericytes,F1_Young
Zmat5,0.563702861650773,Pericytes,F1_Young
Zmiz1,0.856335229498364,Pericytes,F1_Young
Zmpste24,0.205903210732065,Pericytes,F1_Young
Zmym2,0.0686173559149317,Pericytes,F1_Young
Zmym4,0.54117686534673,Pericytes,F1_Young
Zmym5,0.238073123056812,Pericytes,F1_Young
Zmym6,0.847389659686714,Pericytes,F1_Young
Zmynd11,0.11510021583257,Pericytes,F1_Young
Zmynd8,0.20021893524423,Pericytes,F1_Young
Znfx1,0.617075077451974,Pericytes,F1_Young
Zng1,0.179712493859926,Pericytes,F1_Young
Znhit6,0.527089256865538,Pericytes,F1_Young
Znrf1,0.0935218494862701,Pericytes,F1_Young
Znrf2,0.160455347502119,Pericytes,F1_Young
Znrf3,0.00778865380316534,Pericytes,F1_Young
Zranb1,0.802587348634152,Pericytes,F1_Young
Zranb2,0.130797061806859,Pericytes,F1_Young
Zscan21,0.654720846018577,Pericytes,F1_Young
Zscan22,1,Pericytes,F1_Young
