"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","phi_raw","phi_shrunk","tot_gene_mean","N"
"Hsdl2",0.577388888888889,0.577846446398845,1.90711536967446,1.90417575717992,1.74312696560744,1.90711536967446,1.90417575717992,1.40233333333333,3000
"Atp11a_rep2",0.42,0.422555317630273,1.90966613941146,1.90658463702639,1.74199088133693,1.90966613941146,1.90658463702639,1.401,3000
"Clcn3_rep2",0.4759,0.475011899115624,1.93656108259243,1.93244874307443,1.74170551025588,1.93656108259243,1.93244874307443,1.40066666666667,3000
"Comt",0.550166666666667,0.534191088873001,1.93324289834681,1.92919924554159,1.74027050625553,1.93324289834681,1.92919924554159,1.399,3000
"Lyrm4",0.109292063492064,0.109866539993031,0.74462666299966,0.785627376593745,1.73998186893995,0.74462666299966,0.785627376593745,1.39866666666667,3000
"Ube3c",0.49,0.491529467907502,1.93711751763424,1.93285776323986,1.73853044634679,1.93711751763424,1.93285776323986,1.397,3000
"Hectd1_rep2",0.420833333333333,0.423526604628954,1.90416214930079,1.90115160561941,1.73853044634679,1.90416214930079,1.90115160561941,1.397,3000
"Comt_rep1",0.573666666666667,0.57674862735738,1.90368459152775,1.90066889815417,1.73794601568627,1.90368459152775,1.90066889815417,1.39633333333333,3000
"Clcn3",0.401666666666667,0.396370582617539,1.85337362678613,1.85225336863536,1.73765296897428,1.85337362678613,1.85225336863536,1.396,3000
"Lyrm4_rep1",0.115561904761905,0.116045845419109,0.767723034186724,0.807755596333037,1.73765296897428,0.767723034186724,0.807755596333037,1.396,3000
"Auh",0.448,0.451982800386276,1.92205128806282,1.91830434049706,1.73706520792053,1.92205128806282,1.91830434049706,1.39533333333333,3000
"Auh_rep1",0.4615,0.459440057659232,1.92209815434698,1.91826688356073,1.73499043186697,1.92209815434698,1.91826688356073,1.393,3000
"Atp11a_rep1",0.4,0.399137517968381,1.87272249767226,1.87070323258937,1.73349153885764,1.87272249767226,1.87070323258937,1.39133333333333,3000
"Hectd1_rep3",0.509833333333334,0.507548526240074,1.92817538674417,1.92404212211577,1.73319005656723,1.92817538674417,1.92404212211577,1.391,3000
"Hectd1_rep1",0.523833333333334,0.523147037636659,1.92275919490587,1.91878303105151,1.73197841591529,1.92275919490587,1.91878303105151,1.38966666666667,3000
"Xrn1",0.4745,0.479731350503737,1.92406939244411,1.92004356406213,1.73197841591529,1.92406939244411,1.92004356406213,1.38966666666667,3000
"Pdss2",0.591000000000003,0.584493518959574,1.83905479496886,1.83821514729296,1.73106366102404,1.83905479496886,1.83821514729296,1.38866666666667,3000
"Wwp1",0.455666666666667,0.451310411156549,1.90675828013913,1.90326652955916,1.72890899205021,1.90675828013913,1.90326652955916,1.38633333333333,3000
"Hectd1_rep4",0.502166666666666,0.493265993265993,1.92125800210525,1.91720428399813,1.72859885461748,1.92125800210525,1.91720428399813,1.386,3000
"Atp11a_rep4",0.412333333333333,0.413859480269501,1.87990565279084,1.87739469451286,1.7279768242903,1.87990565279084,1.87739469451286,1.38533333333333,3000
"Cul5_rep2",0.381333333333333,0.385022875030123,1.84405884622406,1.84286940472815,1.72703937547426,1.84405884622406,1.84286940472815,1.38433333333333,3000
"Cipc",0.55,0.547912140205465,1.90006239993063,1.89662422512947,1.72387606594133,1.90006239993063,1.89662422512947,1.381,3000
"Atp11a",0.491,0.488164251208565,1.91322103443973,1.90924584681954,1.72291542724173,1.91322103443973,1.90924584681954,1.38,3000
"Cul5",0.388222222222222,0.387478849407769,1.84089871852266,1.83962655499808,1.72194936654112,1.84089871852266,1.83962655499808,1.379,3000
"Cul5_rep1",0.389055555555556,0.383313180169302,1.83218580819536,1.8312181733929,1.72130230079303,1.83218580819536,1.8312181733929,1.37833333333333,3000
"Sipa1l2_rep3",0.505333333333334,0.503506650544112,1.91198202964452,1.90798962832503,1.72130230079303,1.91198202964452,1.90798962832503,1.37833333333333,3000
"Clcn3_rep1",0.361666666666667,0.356797290759724,1.79684434589685,1.79720346116065,1.72097785739631,1.79684434589685,1.79720346116065,1.378,3000
"Ube3c_rep2",0.508333333333334,0.518760590655995,1.90790806877344,1.90401831719468,1.72000087336103,1.90790806877344,1.90401831719468,1.377,3000
"Sipa1l2_rep1",0.450666666666667,0.457253572293519,1.89824395400802,1.89469449673883,1.7193464960041,1.89824395400802,1.89469449673883,1.37633333333333,3000
"Cdh20",0.3645,0.359253875969181,1.79589593401548,1.79621304078074,1.71901838798675,1.79589593401548,1.79621304078074,1.376,3000
"Pid1",0.56,0.561893203883511,1.88331427231957,1.88021237216056,1.71637133040173,1.88331427231957,1.88021237216056,1.37333333333333,3000
"Kat2b",0.525666666666667,0.52718446591253,1.89849848261095,1.89482100769361,1.71637133040173,1.89849848261095,1.89482100769361,1.37333333333333,3000
"Deptor",0.164311111111111,0.159825115375278,0.999944918102365,1.03028823731975,1.71536844715523,0.999944918102365,1.03028823731975,1.37233333333333,3000
"Xrn1_rep1",0.487750000000001,0.495626822291128,1.8947221539615,1.89113457466595,1.7150329040967,1.8947221539615,1.89113457466595,1.372,3000
"Uqcrc2_rep1",0.584888888888889,0.586977648202133,1.84827562220003,1.84644865150915,1.7150329040967,1.84827562220003,1.84644865150915,1.372,3000
"Pias2_rep1",0.457333333333333,0.455363659023983,1.88925903719844,1.88581141990922,1.71334577990486,1.88925903719844,1.88581141990922,1.37033333333333,3000
"Hectd1",0.487333333333334,0.493067380200419,1.90015124361379,1.89629074485395,1.71334577990486,1.90015124361379,1.89629074485395,1.37033333333333,3000
"Uqcrc2_rep3",0.565666666666667,0.560233633487471,1.87965646945208,1.87654582353455,1.71266652112704,1.87965646945208,1.87654582353455,1.36966666666667,3000
"Uqcrc2",0.551666666666667,0.551850048685488,1.88381798131457,1.88053603837238,1.71232594301373,1.88381798131457,1.88053603837238,1.36933333333333,3000
"Pid1_rep2",0.565666666666667,0.55698977106671,1.88028016537514,1.8771051513127,1.71164288444279,1.88028016537514,1.8771051513127,1.36866666666667,3000
"Mdm4",0.487333333333333,0.488298391028798,1.89593194314549,1.89210897469856,1.71026913051275,1.89593194314549,1.89210897469856,1.36733333333333,3000
"Rab3gap1",0.512666666666666,0.512920526568383,1.8931430139943,1.88942576307837,1.71026913051275,1.8931430139943,1.88942576307837,1.36733333333333,3000
"Tasor",0.666000000000001,0.669592782243219,1.73072999518594,1.73315546692782,1.70992409532299,1.73072999518594,1.73315546692782,1.367,3000
"Uqcrc2_rep4",0.435666666666669,0.441951219514457,1.80157368838022,1.80129999636721,1.70957841949306,1.80157368838022,1.80129999636721,1.36666666666667,3000
"Xrn1_rep2",0.496166666666666,0.498413473273135,1.89286435978948,1.88908877873661,1.70853753837775,1.89286435978948,1.88908877873661,1.36566666666667,3000
"Slc25a33_rep2",0.45811111111111,0.459716797140608,1.88238712239073,1.8789948375911,1.70818929020318,1.88238712239073,1.8789948375911,1.36533333333333,3000
"Tpp2",0.384666666666667,0.387396189545696,1.82318422770194,1.82200830817229,1.70749085628115,1.82318422770194,1.82200830817229,1.36466666666667,3000
"Kdm5a_rep1",0.229055555555555,0.228494623731304,1.46457926201715,1.47696878069056,1.70678983240937,1.46457926201715,1.47696878069056,1.364,3000
"Ube3c_rep1",0.507,0.50171065493646,1.89179855284933,1.88799383847675,1.70678983240937,1.89179855284933,1.88799383847675,1.364,3000
"Best3",0.9654,0.967237163814115,0.335442230718267,0.390604978424159,1.7060862107664,0.335442230718267,0.390604978424159,1.36333333333333,3000
"Deptor_rep2",0.154511111111111,0.159207630227443,0.985393752702191,1.01590531290978,1.70573342333706,0.985393752702191,1.01590531290978,1.363,3000
"Pcm1",0.471,0.481771470529367,1.88795023835046,1.88422121880601,1.70502589037654,1.88795023835046,1.88422121880601,1.36233333333333,3000
"Zfp608",0.5275,0.525208027396251,1.88484789867062,1.88122236291425,1.70467114289132,1.88484789867062,1.88122236291425,1.362,3000
"Apbb2_rep1",0.7083,0.717327459615312,1.55731063667388,1.56610077330366,1.70467114289132,1.55731063667388,1.56610077330366,1.362,3000
"Gipc2",0.479333333333334,0.480783353734045,1.88218498107872,1.87864624624458,1.70431574010033,1.88218498107872,1.87864624624458,1.36166666666667,3000
"Cecr2_rep5",0.445333333333333,0.44245837414298,1.8700954591001,1.86700082523652,1.70395968102691,1.8700954591001,1.86700082523652,1.36133333333333,3000
"Slc4a7_rep2",0.401666666666666,0.391133970120029,1.8228671493654,1.82154856603195,1.70360296469457,1.8228671493654,1.82154856603195,1.361,3000
"Uqcrc2_rep2",0.565333333333333,0.568872549019613,1.8577216566211,1.85503913949519,1.70252886238139,1.8577216566211,1.85503913949519,1.36,3000
"Uqcrc2_rep5",0.558,0.559941162049497,1.86514020695388,1.86216218399693,1.70216950725156,1.86514020695388,1.86216218399693,1.35966666666667,3000
"Gabrb3_rep2",0.137055555555556,0.139283962726867,1.08558564902379,1.11214320449407,1.70180948998274,1.08558564902379,1.11214320449407,1.35933333333333,3000
"Pias2",0.498833333333336,0.503680078508344,1.80048203093706,1.79991189971927,1.70108746512635,1.80048203093706,1.79991189971927,1.35866666666667,3000
"Pparg_rep2",0.333888888888889,0.336604514231085,1.73375129397034,1.7357106672224,1.70108746512635,1.73375129397034,1.7357106672224,1.35866666666667,3000
"Frmd5",0.621333333333334,0.611779141104239,1.8150399979108,1.81390362754752,1.70072545558834,1.8150399979108,1.81390362754752,1.35833333333333,3000
"Rheb_rep1",0.514166666666667,0.515590473852001,1.88107978866086,1.87741121968963,1.69999943741802,1.88107978866086,1.87741121968963,1.35766666666667,3000
"Frmd5_rep1",0.622333333333333,0.627056223913565,1.79463108086573,1.79423944847156,1.69999943741802,1.79463108086573,1.79423944847156,1.35766666666667,3000
"Hopx",0.3965,0.396068796068789,1.82093399356282,1.81950179207066,1.69890539780866,1.82093399356282,1.81950179207066,1.35666666666667,3000
"Pparg_rep1",0.440000000000001,0.439636095402038,1.84954633395894,1.84698578165069,1.69780531999679,1.84954633395894,1.84698578165069,1.35566666666667,3000
"Wwp1_rep1",0.449333333333333,0.446824224519952,1.86281553539494,1.85967851636158,1.69595836736876,1.86281553539494,1.85967851636158,1.354,3000
"Paip2",0.545722222222222,0.545924648784435,1.86418985109045,1.86098595969417,1.6955869446478,1.86418985109045,1.86098595969417,1.35366666666667,3000
"Cecr2_rep2",0.442666666666667,0.441871921182278,1.85899620836637,1.85597438349895,1.69521484226019,1.85899620836637,1.85597438349895,1.35333333333333,3000
"Cecr2_rep4",0.442666666666667,0.438423645320183,1.85639454828563,1.85347134230213,1.69521484226019,1.85639454828563,1.85347134230213,1.35333333333333,3000
"Deptor_rep1",0.165513888888889,0.158284024871632,1.01676321421047,1.04560769995759,1.69371961661576,1.01676321421047,1.04560769995759,1.352,3000
"Cecr2_rep3",0.454333333333333,0.450443787306397,1.86207697980499,1.85887888598987,1.69371961661576,1.86207697980499,1.85887888598987,1.352,3000
"Sipa1l2_rep2",0.462333333333333,0.460779477248626,1.86528028126335,1.86193085501107,1.69296790054516,1.86528028126335,1.86193085501107,1.35133333333333,3000
"Kdm5a_rep2",0.877,0.876387860761611,1.01127924329046,1.04028670276474,1.69259101330167,1.01127924329046,1.04028670276474,1.351,3000
"Pcm1_rep1",0.597,0.592300098716674,1.82722809170503,1.82529106007181,1.69221343862638,1.82722809170503,1.82529106007181,1.35066666666667,3000
"Cecr2",0.563777777777781,0.561017786557435,1.76715593975928,1.7674356485899,1.6906962462239,1.76715593975928,1.7674356485899,1.34933333333333,3000
"Mdm4_rep1",0.492,0.487889273356404,1.86988722056669,1.86624243688704,1.68993350024184,1.86988722056669,1.86624243688704,1.34866666666667,3000
"Pparg",0.498833333333333,0.500123609394674,1.86704009082434,1.86348801618143,1.68955108641775,1.86704009082434,1.86348801618143,1.34833333333333,3000
"Hopx_rep2",0.406166666666666,0.409888751545138,1.82429760422341,1.82236573214118,1.68955108641775,1.82429760422341,1.82236573214118,1.34833333333333,3000
"Apbb2",0.701611111111111,0.698738560472113,1.56727930730549,1.57505949372412,1.68878417226722,1.56727930730549,1.57505949372412,1.34766666666667,3000
"Kdm5a",0.517666666666666,0.52251360711547,1.86547327166336,1.86193477901754,1.68839967000728,1.86547327166336,1.86193477901754,1.34733333333333,3000
"Gabrb3",0.187333333333333,0.190051967361989,1.30655755878635,1.32419007630955,1.68801446966908,1.30655755878635,1.32419007630955,1.347,3000
"Slc25a33_rep1",0.4845,0.493438970058844,1.86522119698402,1.86164619948804,1.68724197089459,1.86522119698402,1.86164619948804,1.34633333333333,3000
"Sipa1l2",0.407833333333334,0.401785714285735,1.80976745089916,1.8081860394111,1.68451609384222,1.80976745089916,1.8081860394111,1.344,3000
"Slc22a5",0.339666666666667,0.34143920595838,1.71998705533681,1.72177763291329,1.68373091678181,1.71998705533681,1.72177763291329,1.34333333333333,3000
"Cecr2_rep1",0.514666666666667,0.515264333581516,1.844291450297,1.84135446663085,1.68333726426404,1.844291450297,1.84135446663085,1.343,3000
"Sclt1",0.521666666666666,0.521965748265228,1.85972632042758,1.85620426045684,1.68333726426404,1.85972632042758,1.85620426045684,1.343,3000
"Hopx_rep1",0.461566666666665,0.463487332339788,1.84529970687119,1.84227734892343,1.68215203922364,1.84529970687119,1.84227734892343,1.342,3000
"Best3_rep1",0.963705555555555,0.964480874316914,0.348042483496502,0.401775363257887,1.68215203922364,0.348042483496502,0.401775363257887,1.342,3000
"Ccdc50",0.282466666666667,0.285181501752232,1.57175920558916,1.57904244025617,1.68056174584528,1.57175920558916,1.57904244025617,1.34066666666667,3000
"Gabrb3_rep1",0.185611111111111,0.186520765994218,1.27424424526856,1.29278923379457,1.68016238158207,1.27424424526856,1.29278923379457,1.34033333333333,3000
"Gipc2_rep1",0.742322222222222,0.740363093716938,1.52973694320888,1.53859719047721,1.68016238158207,1.52973694320888,1.53859719047721,1.34033333333333,3000
"Slc4a7_rep1",0.404888888888889,0.394723743155808,1.79672070317633,1.79541278867196,1.67895997525519,1.79672070317633,1.79541278867196,1.33933333333333,3000
"Rheb",0.539333333333333,0.545454545316117,1.8451234135172,1.84193264226695,1.67775107852385,1.8451234135172,1.84193264226695,1.33833333333333,3000
"Gm10138",0.503666666666666,0.516442451420031,1.85440375391063,1.85084511092065,1.6773466661725,1.85440375391063,1.85084511092065,1.338,3000
"Slc4a7",0.398833333333333,0.402691253426381,1.80253911094142,1.80093033749527,1.67694152884194,1.80253911094142,1.80093033749527,1.33766666666667,3000
"Ccdc50_rep1",0.298444444444444,0.29703463743338,1.59283489530178,1.59917519862176,1.67694152884194,1.59283489530178,1.59917519862176,1.33766666666667,3000
"Slc25a33",0.465666666666666,0.457221252290987,1.84310463562203,1.83989341572382,1.67531371064391,1.84310463562203,1.83989341572382,1.33633333333333,3000
"Cpeb1",0.499,0.504367357125035,1.85060862448364,1.84708040125,1.67449542687431,1.85060862448364,1.84708040125,1.33566666666667,3000
"Sipa1l2_rep4",0.485333333333333,0.489765351975115,1.85132953593877,1.84775766403943,1.67408518798904,1.85132953593877,1.84775766403943,1.33533333333333,3000
"Paip2_rep1",0.557333333333333,0.554057428214721,1.83568469682131,1.83268950949541,1.67367421650181,1.83568469682131,1.83268950949541,1.335,3000
"Gipc2_rep2",0.745111111111111,0.743071161001915,1.51981940862371,1.52879745424393,1.67367421650181,1.51981940862371,1.52879745424393,1.335,3000
"Ppp4r1",0.454833333333333,0.450049950413627,1.83684587896682,1.83379029568185,1.67326251146202,1.83684587896682,1.83379029568185,1.33466666666667,3000
"Pias2_rep2",0.46,0.464883779361568,1.84272890204514,1.83940100050428,1.67202298552913,1.84272890204514,1.83940100050428,1.33366666666667,3000
"Zfp438",0.518333333333335,0.514757378689374,1.83158515622226,1.82863009143874,1.67077682345194,1.83158515622226,1.82863009143874,1.33266666666667,3000
"Gm15943",0.235888888888889,0.23042281714337,1.43763573142808,1.44959718220281,1.6703599569716,1.43763573142808,1.44959718220281,1.33233333333333,3000
"Atp6v1h",0.486,0.490740740741107,1.84723192041273,1.84365054698931,1.66994234935295,1.84723192041273,1.84365054698931,1.332,3000
"R3hcc1l_rep1",0.454,0.451814768843989,1.83491849549138,1.83178723204939,1.66952399965025,1.83491849549138,1.83178723204939,1.33166666666667,3000
"Atl2",0.666000000000003,0.664412722211639,1.62421461336899,1.62903694267856,1.66868507021241,1.62421461336899,1.62903694267856,1.331,3000
"Pias2_rep3",0.47,0.465180360734414,1.83930405608716,1.83595644228251,1.66826448858859,1.83930405608716,1.83595644228251,1.33066666666667,3000
"Khdc4",0.573666666666667,0.573791029817102,1.81438841220085,1.81196849134497,1.66784316110333,1.81438841220085,1.81196849134497,1.33033333333333,3000
"Zfp438_rep1",0.478333333333333,0.479668674701815,1.83957230080453,1.83607958190714,1.66487290545786,1.83957230080453,1.83607958190714,1.328,3000
"Atp6v1h_rep3",0.481777777777777,0.485061511432791,1.83839976333705,1.83493448919307,1.66444557718697,1.83839976333705,1.83493448919307,1.32766666666667,3000
"Pbx3",0.578,0.581617277749843,1.80568715231301,1.80344485526599,1.66401749459022,1.80568715231301,1.80344485526599,1.32733333333333,3000
"Cwf19l2_rep1",0.417333333333334,0.421145153189356,1.80790596661493,1.80557956288858,1.66401749459022,1.80790596661493,1.80557956288858,1.32733333333333,3000
"Abhd2",0.196556349206349,0.19894498869644,1.17407417657085,1.19575682595662,1.6635886567302,1.17407417657085,1.19575682595662,1.327,3000
"Rheb_rep2",0.526666666666666,0.520351758777333,1.83812736517377,1.8346212315358,1.66315906267015,1.83812736517377,1.8346212315358,1.32666666666667,3000
"Gm33474",0.516333333333333,0.513696908753187,1.83532523179022,1.83190819432239,1.66272871147394,1.83532523179022,1.83190819432239,1.32633333333333,3000
"Cwf19l2",0.425777777777778,0.424905660377371,1.80569648232117,1.80333376678917,1.6609997166278,1.80569648232117,1.80333376678917,1.325,3000
"Hsp90b1",0.481333333333333,0.472557905337494,1.83262280528571,1.82918750661625,1.65969497479092,1.83262280528571,1.82918750661625,1.324,3000
"Papola_rep3",0.636333333333334,0.636958710976655,1.73554187661041,1.73578654094127,1.65969497479092,1.73554187661041,1.73578654094127,1.324,3000
"Papola",0.265666666666666,0.267690758026317,1.52803451735875,1.53612761990979,1.6592585328838,1.52803451735875,1.53612761990979,1.32366666666667,3000
"Rsrc1",0.560666666666667,0.568010075566783,1.81107016824597,1.80841708792285,1.65882132544521,1.81107016824597,1.80841708792285,1.32333333333333,3000
"Papola_rep1",0.571999999999999,0.576758255608777,1.78680564607852,1.78501997295698,1.65750510065003,1.78680564607852,1.78501997295698,1.32233333333333,3000
"Gm10138_rep1",0.482333333333333,0.475157629331597,1.82679879147931,1.82346206833512,1.65662377277567,1.82679879147931,1.82346206833512,1.32166666666667,3000
"Hsp90b1_rep2",0.513833333333333,0.516267339218017,1.83039619288777,1.82692310615229,1.65662377277567,1.83039619288777,1.82692310615229,1.32166666666667,3000
