gene,condition
Smarcc2,F1_Young
Smc4,F1_Young
Smim19,F1_Young
Smoc2,F1_Young
Smyd2,F1_Young
Snrk,F1_Young
Snx13,F1_Young
Snx15,F1_Young
Snx16,F1_Young
Snx29,F1_Young
Snx9,F1_Young
Socs2,F1_Young
Sox6,F1_Young
Sp3,F1_Young
Spag9,F1_Young
Spcs3,F1_Young
Sppl3,F1_Young
Sptan1,F1_Young
Srek1ip1,F1_Young
Srp72,F1_Young
Srrm2,F1_Young
Ss18,F1_Young
Ssbp2,F1_Young
Sspnos,F1_Young
Ssr3,F1_Young
Stard9,F1_Young
Steap3,F1_Young
Stk25,F1_Young
Stk39,F1_Young
Strn3,F1_Young
Stx7,F1_Young
Stxbp5,F1_Young
Susd6,F1_Young
Sycp3,F1_Young
Synj1,F1_Young
Synj2bp,F1_Young
Taf13,F1_Young
Taf1b,F1_Young
Tanc1,F1_Young
Tapt1,F1_Young
Tasor,F1_Young
Tasor2,F1_Young
Tbc1d24,F1_Young
Tbc1d5,F1_Young
Tbce,F1_Young
Tbrg4,F1_Young
Tcf20,F1_Young
Tcf3,F1_Young
Tcf7l2,F1_Young
Tcp1,F1_Young
Tcta,F1_Young
Tdg,F1_Young
Tfb1m,F1_Young
Tfdp2,F1_Young
Tgds,F1_Young
Thoc7,F1_Young
Timm21,F1_Young
Tmc7,F1_Young
Tmco4,F1_Young
Tmed10,F1_Young
Tmed2,F1_Young
Tmem108,F1_Young
Tmem123,F1_Young
Tmem140,F1_Young
Tmem150a,F1_Young
Tmem161a,F1_Young
Tmem170,F1_Young
Tmem38a,F1_Young
Tmem68,F1_Young
Tns2,F1_Young
Togaram1,F1_Young
Tom1l2,F1_Young
Top2b,F1_Young
Tox3,F1_Young
Tox4,F1_Young
Tra2a,F1_Young
Trak1,F1_Young
Trim23,F1_Young
Trim72,F1_Young
Trip11,F1_Young
Ttc17,F1_Young
Ttc32,F1_Young
Tubgcp5,F1_Young
Tyw5,F1_Young
U2surp,F1_Young
Uaca,F1_Young
Uba5,F1_Young
Ubac2,F1_Young
Ubc,F1_Young
Ube2b,F1_Young
Ube2q2,F1_Young
Ube3c,F1_Young
Ubl3,F1_Young
Uchl3,F1_Young
Ufd1,F1_Young
Unc45b,F1_Young
Uqcr11,F1_Young
Uri1,F1_Young
Usp13,F1_Young
Usp16,F1_Young
Usp28,F1_Young
Usp31,F1_Young
Usp32,F1_Young
Usp53,F1_Young
Usp54,F1_Young
Usp6nl,F1_Young
Utp11,F1_Young
Utrn,F1_Young
Vapb,F1_Young
Vps13c,F1_Young
Vps13d,F1_Young
Vps26a,F1_Young
Vps26c,F1_Young
Vps36,F1_Young
Vps39,F1_Young
Vti1a,F1_Young
Vti1b,F1_Young
Vwa8,F1_Young
Washc5,F1_Young
Wasl,F1_Young
Wbp11,F1_Young
Wbp2,F1_Young
Wdfy2,F1_Young
Wdr20,F1_Young
Wdr33,F1_Young
Wfs1,F1_Young
Whrn,F1_Young
Wsb1,F1_Young
Wtap,F1_Young
Wwc2,F1_Young
Yaf2,F1_Young
Yap1,F1_Young
Yeats2,F1_Young
Yes1,F1_Young
Ypel2,F1_Young
Zbtb7a,F1_Young
Zbtb7c,F1_Young
Zcchc2,F1_Young
Zcrb1,F1_Young
Zdhhc1,F1_Young
Zdhhc14,F1_Young
Zer1,F1_Young
Zfat,F1_Young
Zfhx2,F1_Young
Zfp157,F1_Young
Zfp26,F1_Young
Zfp27,F1_Young
Zfp317,F1_Young
Zfp326,F1_Young
Zfp385b,F1_Young
Zfp398,F1_Young
Zfp46,F1_Young
Zfp52,F1_Young
Zfp560,F1_Young
Zfp62,F1_Young
Zfp638,F1_Young
Zfp641,F1_Young
Zfp68,F1_Young
Zfp740,F1_Young
Zfp771,F1_Young
Zfp780b,F1_Young
Zfp874a,F1_Young
Zfp950,F1_Young
Zfp961,F1_Young
Zfyve16,F1_Young
Zkscan3,F1_Young
Zmym6,F1_Young
Znrf1,F1_Young
Zranb3,F1_Young
Zscan22,F1_Young
Zswim7,F1_Young
Zyg11b,F1_Young
