"gene_id","glm_phi_raw","glm_phi_shrunk","aspen_theta_raw","aspen_theta_shrunk"
"Myo1e",1.54456232294445,1.52593126055858,1.4389,0.81927513568742
"Naa15",1.51749148051614,1.51359379024991,0.4353,0.362222340965124
"Naa16",1.49494075468057,1.49056807832737,0.4311,0.373561186071339
"Nasp",1.44508933868529,1.43385604764772,0.4025,0.47576554629172
"Nbeal1",1.46002662510787,1.46319110341694,0.1007,0.167974724190491
"Nckap1",1.4415135409292,1.43528756974167,0.2908,0.377202827475403
"Ncoa1",1.51769866998965,1.51201879989758,0.4135,0.364495132920646
"Nde1",1.35130906854834,1.30894514516246,0.6725,0.676535616714913
"Ndfip1",1.47127797505686,1.46996193746305,0.2507,0.291172861788654
"Ndrg1",1.35176968239194,1.06773860797249,3.415,1.9434915645376
"Ndufa6",1.38510562911731,1.38410497388204,0.0819,0.305871672824579
"Ndufaf4",1.47542403090203,1.47784799761208,0.1254,0.189291709538436
"Ndufb3",1.43872797288719,1.43234678113112,0.5594,0.493677525017492
"Ndufb8",1.40612736710487,1.40013933788659,0.5975,0.552407654885468
"Ndufs4",1.42751886122545,1.43124106181292,0.0022,0.141305069314932
"Nek9",1.46439794952213,1.46175971210073,0.2736,0.314318143908597
"Nenf",1.38317697090706,1.36384791539089,0.5897,0.598486151423772
"Nexn",1.48810087227918,1.4921393149285,0.0793,0.133272490432811
"Nfix",1.41671243540616,1.41449286974502,0.1548,0.295723289066743
"Nfkb1",1.52369454758031,1.52040144928843,0.365,0.32745306456188
"Ngly1",1.40289836636646,1.40151923766493,0.0905,0.273808727379752
"Nipal3",1.3364688673498,1.31344458219469,1.8728,1.1126154938201
"Nkiras1",1.3431188468623,1.34481492802263,0.7169,0.613539115160217
"Nlrp5-ps",1.31369786559049,1.31941805586284,0.3505,0.4896309407766
"Nme7",1.48131782637442,1.36030862805165,0.6898,0.709378871900267
"Nmnat1",1.43309044365892,1.42681965367547,0.4065,0.449515962797841
"Nmrk1",1.40295511703375,1.36743199552015,1.259,0.868765949798423
"Nmrk2",1.32715998528208,1.33199787575429,1e-04,0.344800928423868
"Nmt2",1.47427052423841,1.45200372533202,0.8495,0.654406770056948
"Nolc1",1.47360596723733,1.44594285908557,0.8539,0.670217074054747
"Nosip",1.43066171402057,1.22423490955554,36.6688,14.4698168688674
"Nprl3",1.41464293231874,1.41015893411549,0.3121,0.426637698414958
"Nr4a2",1.73277425974595,1.67543885426702,0.3167,0.368805357898223
"Nr6a1os",1.53880544206749,1.50876835429239,1.343,0.836455521670942
"Nrdc",1.39206151254098,1.39270793191384,0.0751,0.250611715874224
"Nrxn1",1.41425749936739,1.26810769983388,5.8256,2.70898197208987
"Nsd3",1.42022548306631,1.41971739283211,0.0921,0.25036283586675
"Nsun6",1.42493938296502,1.34322245109922,3.1622,1.63637970903661
"Ntmt1",1.41636464323624,1.40768951049102,0.5774,0.546467107547916
"Ntmt2",1.39940225713915,1.35192585287383,0.5938,0.62980548211249
"Ntn1",1.68091582085183,1.67001857959699,0.489,0.361758790776127
"Ntn4",1.06832088195182,1.10421746751654,1.9791,1.1797070298243
"Ntng1",0.0694567154887304,0.160064807734142,0.5484,0.630547800466907
"Nudt13",1.4611215866985,1.45347112667983,0.448,0.429424647863924
"Nudt3",1.45865664270199,1.45555552559732,0.3137,0.336509312414181
"Nudt7",1.49784025850678,1.48757460155377,0.6642,0.502571144012509
"Numa1",1.41513179212426,1.41251838291897,0.1432,0.300510840772271
"Numb",1.46328931516688,1.46176695508727,0.2363,0.291347793127269
"Nup133",1.35934931361845,1.33887715025925,0.3308,0.512961392870121
"Nup50",1.39200142531432,1.38362003312658,0.2774,0.447939686660237
"Oat",1.39541087184519,1.37007138197012,1.0642,0.783692377377338
"Oaz1",1.30198647433553,1.27335163246397,3e-04,0.422408559960578
"Obscn",1.62713306291801,1.62988772454617,0.1151,0.136268920250175
"Obsl1",1.23005160426178,1.2523035214491,0.0383,0.373719755512545
"Odf2l",1.4487684297668,1.43640688508923,0.9147,0.671833836491498
"Ola1",1.46552625790035,1.44482406468776,1.8392,1.03082372003233
"Opa1",1.51198484862964,1.50769742050981,0.3934,0.35110487994415
"Optn",1.57976810472771,1.57717579947542,0.2618,0.257777635999782
"Or5m3b",0.0278104976154229,0.0526970662156829,8e-04,0.322755399290956
"Orm3",0.228916724768056,0.370866239249523,1.5859,0.975417699554004
"Osbpl1a",1.55008080071009,1.54722778943621,0.3836,0.319791956500756
"Osbpl2",1.42159280358174,1.41738314113157,0.564,0.47850371535352
"Osbpl3",1.52219720139253,1.50921700373874,0.5789,0.471166974977635
"Otulin",1.45286186501296,1.45098905301325,0.1785,0.277187054344868
"Oxa1l",1.4029821479825,1.39614918127997,0.2592,0.426352825875991
"Oxsr1",1.36553588375337,1.36675437585297,2e-04,0.291572406474943
"P2rx5",1.20138232412668,1.22497849808229,1e-04,0.380348300524153
"P4ha1",1.59613333599789,1.58750744680814,0.5088,0.38816513352498
"Pabpc1",1.45725481433463,1.43063924149381,2.4864,1.30021877239613
"Pacs2",1.41694765807018,1.40707950772117,0.6534,0.577286692562469
"Pacsin2",1.35918374934423,1.36072480015877,0.0773,0.351806032202349
"Pag1",1.44233681975881,1.41112037147543,1.9002,1.08954122221137
"Pak6",1.34792185558319,1.28784605492323,0.0819,0.470498901867665
"Pals2",1.4745226928102,1.46747683965393,0.5368,0.441198516910502
"Pan3",1.49727696909789,1.4987647281766,0.175,0.211939134819064
"Pank1",1.63385454538929,1.63161892514577,0.2988,0.252419857020792
"Paqr9",1.26363637683731,1.27931255309106,1e-04,0.325546895391797
"Parm1",1.62446353057865,1.59897499819646,0.8298,0.567456960310434
"Parp8",1.56439446734797,1.55974851792453,0.4543,0.355437475259094
"Pcbd2",1.50520652317611,1.49470631642366,0.5881,0.467482825829968
"Pcf11",1.43756484038921,1.43189744347367,0.3043,0.379883462188963
"Pcm1",1.41798146370054,1.41972330413863,0.0946,0.226605778764696
"Pcnx1",1.44947414321631,1.45205639749171,0.1074,0.194347268156812
"Pcp4l1",1.25439382275356,1.27315146018344,2e-04,0.323521160430176
"Pcx",1.59375872936006,1.57417996325568,0.8632,0.57105142745104
"Pcyt2",1.44867595709941,1.44165361370371,0.3552,0.400641096155376
"Pdcd2l",1.38607950620241,1.36766545361222,0.5089,0.565084363153753
"Pde1a",1.38594930555266,1.34711395032321,0.4218,0.563517888266183
"Pde6d",1.45747639744795,1.43794154948593,0.7179,0.60539260680527
"Pde8a",1.58471329542984,1.5714917171421,0.666,0.47195858279838
"Pdlim1",1.77702929760025,1.74107068216142,1.3496,0.742672688328324
"Pecam1",1.40545747816592,1.36072085837485,0.4158,0.559324354579592
"Pex11a",1.40118335438109,1.38591888216505,0.5389,0.56382102133533
"Pfdn1",1.45316225322856,1.44394529593598,0.9058,0.646480543333938
"Pfkl",1.44343035971266,1.43568172724584,0.3214,0.421431301172504
"Pgpep1",1.12929114357779,1.17263182267844,1e-04,0.339044466100597
"Phb2",1.33306088699097,1.3373315151922,1e-04,0.331324723483921
"Phf14",1.52356727874481,1.5224111688459,0.2732,0.272011071726965
"Phkb",1.53377405553155,1.53389303393836,0.2159,0.231205295158884
"Phyhd1",1.51677796626601,1.51800550018716,0.1771,0.208667614198857
"Pi4kb",1.44689344657849,1.44021885593716,0.3087,0.380711384488314
"Pias2",1.50445502758371,1.49975169415089,0.3729,0.348806129388149
"Pid1",1.46401501206573,1.45108934773458,0.2285,0.398557561828596
"Pigk",1.38384238030672,1.38275662103547,0.5122,0.509450098266978
"Pigl",1.47067296989099,1.41979809527662,4.4985,2.09401731649695
"Pign",1.4675263786558,1.46148856327248,0.3788,0.378918145169437
"Pigu",1.41382830552071,1.41010907171289,0.1547,0.328504692091203
"Pigx",1.4076337990603,1.3458499408146,0.5436,0.62872501565678
"Pik3cd",0.975398562316523,1.03482103787399,0.3669,0.567479181723037
"Pik3r1",1.28097137583502,1.2892849935876,2e-04,0.220762006182303
"Pikfyve",1.41475626040334,1.41056774820387,0.3305,0.41340001648453
"Pja2",1.48996266112102,1.49098889849131,0.166,0.220437921094352
"Pla2g12a",1.36376356889818,1.36225071170109,0.7001,0.599036756184254
"Pla2r1",1.43066508308719,1.17326823194629,1.7998,1.26831774118274
"Plcb1",1.64684172897062,1.5979598927484,1.4574,0.876360483000581
"Plcb4",1.27235820566396,1.28597905435309,1.6927,0.96598297150073
"Plcg2",1.48768892443435,1.39791912225484,3.8332,1.8779402055302
"Pld1",1.46078248570794,1.44600585988955,0.867,0.654490191229878
"Plekha2",1.34046274709881,1.34392396381979,0.244,0.419962730976344
"Plekhm3",1.4623434665386,1.45596128950299,0.3923,0.391522667535678
"Plekho1",1.22734024552981,1.25095200097716,0.8739,0.691036211208747
"Plgrkt",1.40264714777218,1.3955935313752,0.1112,0.37057467910402
"Plin2",1.57322251407046,1.5483551250653,0.986,0.668662654708211
"Plin3",1.43664379877535,1.43158396566803,0.3899,0.402499729128633
"Plin4",1.42018069902932,1.42332303094596,0.0564,0.183440990007567
"Plk2",1.31689737231439,1.16021665453065,0.0716,0.565086115137228
"Plod1",1.43374968743655,1.42621507421916,0.7121,0.585200236422435
"Plscr4",1.09458273270818,1.11274234402188,2e-04,0.442102088116804
"Pmepa1",1.41576965047307,1.40562445907607,0.2695,0.432178087578088
"Pmm2",1.44660831968918,1.43857310131803,0.5061,0.494878981533823
"Pnpla7",1.45078118293806,1.43566684603639,0.9634,0.693563634347165
"Poc5",1.36493022106063,1.35665709190782,1.1735,0.807589181008169
"Pogk",1.39846465249119,1.38630443810943,1.2966,0.845905103963227
"Pogz",1.48326345332852,1.47162987121073,0.8179,0.595478984775524
"Polr2a",1.47524549668467,1.45168134985397,0.635,0.573176508305716
"Polr3a",1.42805294274306,1.4225435138708,0.2989,0.400509300120884
"Pomgnt1",1.24011866971469,1.22881142281959,0.3025,0.538317471389783
"Pot1b",1.51968127179014,1.43668268829565,2.1756,1.23146934700179
"Ppargc1b",1.51396425394029,1.51633335247899,0.1267,0.172558705978323
"Ppcdc",1.32235734558279,1.30944474283616,0.3483,0.522930506760448
"Ppfia1",1.44239437987451,1.44479679435209,0.1041,0.202832390003585
"Pphln1",1.38667712606011,1.38566864984465,0.4144,0.460056196723697
"Ppil2",1.36739014811868,1.36376930719569,3e-04,0.346474495892066
"Ppm1a",1.49322793710396,1.48838676530953,0.3905,0.361801751697926
"Ppm1e",1.66982096166804,1.64515950887177,0.6976,0.488026115944418
"Ppp1r12a",1.4778106946073,1.48088427181915,0.1049,0.163537217883545
"Ppp1r12b",1.45067103001822,1.45418919971898,0.0801,0.163774884180675
"Ppp1r9a",1.58232954190575,1.58157186201599,0.2431,0.233288738406395
"Ppp2r3a",1.58416816587864,1.58556220501411,0.1633,0.175229106434374
"Ppp3cb",1.41117005868367,1.41141247242947,0.0768,0.242555836448842
"Ppp4r1",1.42400792735083,1.4254650615692,0.1401,0.24356027944326
"Ppp4r1l-ps",1.39047179188812,1.38275864392481,0.7306,0.61813184697543
"Ppp4r3b",1.44452398617905,1.43945855614129,0.292,0.357407480597632
"Ppp6c",1.4281000600331,1.41792512453425,0.4221,0.486578620462519
"Prdm16",1.44184877786291,1.44382930689026,0.1143,0.21370299122925
"Prep",1.40514749397968,1.39686801039638,0.9705,0.699355615908392
"Prkab2",1.4035787669848,1.39965102624423,0.1282,0.36590665326129
"Prpf40a",1.4328227756459,1.42862609011922,0.2042,0.325364803406848
"Prpsap1",1.3903766265279,1.38842440184988,0.8257,0.629596912543813
"Prrc1",1.40962432610391,1.40730799733629,0.2068,0.327071180683034
"Prrc2c",1.44293630817758,1.44254388408525,0.2046,0.279359227298387
"Psma3",1.50018433690064,1.49691854263898,0.3529,0.332923755620349
"Psma7",1.35384409288613,1.3480176287227,0.1701,0.42712407425721
"Psmb1",1.37383141075691,1.37406579558071,0,0.314457810056983
"Psmd1",1.46719764040436,1.46520582075525,0.2894,0.313879972006294
"Psmd12",1.38832023305761,1.38632103897991,0.0332,0.33080556468552
"Psmd6",1.34153638862785,1.32115163598594,2.8642,1.48356342892963
"Pstk",1.43190621875146,1.43005229883459,0.2058,0.299571311595273
"Ptp4a2",1.46488668836811,1.46141925466665,0.2543,0.313072516424293
"Ptpn14",1.45550459017677,1.45175922631522,0.3521,0.357582359314073
"Ptpn9",1.51084735179753,1.49307249534823,1.2001,0.767177248349765
"Ptpra",1.46190842343245,1.46064867699635,0.254,0.296509725601185
"Ptprb",1.3421396387924,1.29320424928474,0.0073,0.430922219697721
"Pus10",1.48909666919949,1.48007544290226,0.4653,0.42121733183798
"Pus7",1.44524052915032,1.43657295000508,0.635,0.551719517986211
"Pwwp2a",1.48251139094805,1.47866876313853,0.3484,0.343756700092722
"Pxk",1.46863216850185,1.46095066873158,0.6571,0.503142781850512
"Pxmp4",1.45886526256315,1.43982197876744,1.39,0.859771495894882
"Pzp",1.22732528204469,1.10915429770849,0.2756,0.656951505997919
"Qrich1",1.45681483541672,1.45749519395283,0.1604,0.241238295572518
"Qser1",1.47398149511757,1.463364549904,0.5245,0.482144268177737
"R3hdm1",1.40436390592723,1.40419328120045,0.1018,0.261090008133536
"Rab11fip2",1.43733323435762,1.43357176155745,0.3438,0.366596452544872
"Rab20",1.43042793900142,1.42275851894776,0.7585,0.603458521010604
"Rab28",1.49562228099384,1.48610485605354,0.5129,0.439946673533358
"Rab2a",1.42099162608613,1.42023328032479,0.1296,0.266851391718937
"Rab7",1.54069308698878,1.53831581096425,0.3209,0.294796402903894
"Rad51b",1.9134788218792,1.79600338784511,5.2387,2.31476033886324
"Rad52",1.33365170644011,1.33737471588379,3e-04,0.336751185912452
"Rala",1.49184346853038,1.4788362974338,0.6573,0.534842864223237
"Rasa1",1.47671408877694,1.47356304843648,0.3019,0.323434095836616
"Rassf1",1.46583557916076,1.45122689045882,0.891,0.661968242487653
"Rassf3",1.47572134905786,1.46473515129348,0.5607,0.500104812454879
"Rassf8",1.49955983568931,1.49871546053528,0.2593,0.274318066072483
"Rbbp6",1.44692097700103,1.44626273949203,0.1801,0.270452190114913
"Rbm14",1.40155258907525,1.39664209363193,0.1527,0.381927755790736
"Rbm39",1.43086702668949,1.43521826897899,0.0568,0.135205985887723
"Rbms3",1.55315776982615,1.53255503141964,0.9363,0.639218156386425
"Rbpms",1.56012390643303,1.56405070535821,0.0916,0.12470579160732
"Rcan1",1.52928493062729,1.52701841420929,0.1627,0.234294036056005
"Rcbtb2",1.37047422193738,1.35705793264442,0.5007,0.559999692130577
"Reep1",1.5215094550751,1.51859936849132,0.3351,0.313050371255494
"Rel",1.46510360558516,1.4575654285276,0.4321,0.418287785753729
"Rell1",1.25383495786605,1.2164823386382,0.6922,0.71029026430533
"Rere",1.52340928686565,1.52455915141388,0.1906,0.210967700056301
"Retreg1",1.69508200094503,1.69275116835,0.2757,0.228199122735724
"Rev3l",1.53988974529752,1.53649208117472,0.3854,0.328958984435939
"Rexo4",1.33576300867106,1.29766399860161,0.5504,0.630168528107318
"Rffl",1.48012167523328,1.43208565748406,2.0815,1.16854100881165
"Rfx7",1.50647425914104,1.50029082233079,0.4337,0.38063943304393
"Rgs12",1.31765469777386,1.17016942866928,1e-04,0.540257853307353
"Rgs7",1.08229721949056,1.08804919366659,0.3141,0.587232454059285
"Rgs7bp",1.68363260864737,1.61439002639926,1.8469,1.03020997955635
"Rhobtb2",1.37031521253082,1.33508175094877,0.2422,0.49726681535622
"Rhot1",1.47563128372193,1.47676602044477,0.1762,0.22956876915393
"Rhot2",1.37477889233476,1.37011302076463,0.0686,0.367663903863532
"Rimoc1",1.37389237294951,1.37402150686781,0.2035,0.356324472110865
"Riok2",1.54375201578233,1.52555720575246,1.3533,0.791623335466168
"Riok3",1.46250067487094,1.45921547892235,0.3164,0.336717265442665
"Rit1",1.4114366817827,1.40503929992228,0.2958,0.436025889107259
"Rnf111",1.44118318010681,1.44266699951755,0.1218,0.224816984666622
"Rnf122",1.49499861299022,1.46653867156929,0.8547,0.657086667626294
"Rnf135",1.41670390976959,1.35850746447801,3.1471,1.61071992613261
"Rnf14",1.42561943758789,1.42053582189265,0.3995,0.433813150374292
"Rnf157",1.19990239607651,1.20811199581403,1.1402,0.845405770101647
"Rnf17",0.176893363215592,0.408405906276478,2.1652,1.63219310310857
"Rnf207",1.40246306035642,1.4020182492836,0.0737,0.255049538475373
"Rnf24",1.53460505121871,1.48902477009911,1.1724,0.794564768878193
"Rnf6",1.32768951610048,1.33243131172157,1e-04,0.342978118302771
"Rnh1",1.12914924554235,1.17515503832789,0,0.351621764619668
"Rora",2.00871283348182,2.00536952917337,0.2442,0.180829135631859
"Rpl17",1.38448868524702,1.36964989011667,0.7285,0.643346467432864
"Rpl21",1.23617442419705,1.257861751616,0.4195,0.515833472422169
"Rpn2",1.43874554992808,1.43000484703428,0.9258,0.669767590001975
"Rprd2",1.45593371348056,1.45141430106598,0.2759,0.334262569373085
"Rps8",1.43513735936881,1.39319375613856,2.2194,1.23179724998592
"Rragd",1.40769311480068,1.39954194251328,0.5466,0.536025974215836
"Rsbn1l",1.40148748323944,1.40533175602659,0.0672,0.188473905371937
"Rsl1d1",1.39756255714433,1.38901898332966,0.2181,0.419894447103095
"Rsph3a",1.37426354271409,1.36449199739745,1.5763,0.959422313910224
"Rtca",1.30270085801759,1.29873313201201,1.7798,1.05923412667534
"Rtn4ip1",1.39587005219467,1.39180929938616,0.3398,0.453057880034779
"Rttn",1.43867055237556,1.43432404734153,0.324,0.363674094121403
"Rubcn",1.48368570653718,1.4781328693306,0.4082,0.377990273973335
"Rufy1",1.45379736847294,1.44847683935288,0.3244,0.36103736606287
"Runx1t1",1.55960013572454,1.52469023755237,1.9752,1.07680403166602
"Rxylt1",1.48516871695533,1.45113099759879,2.2497,1.20932120930532
"S100a1",1.38356588907514,1.37946281466739,0.1851,0.399514527117387
"Sacm1l",1.54829505245742,1.54546619601996,0.342,0.303731738425749
"Saraf",1.45332433277282,1.44696945879382,0.4036,0.404045472160554
"Sash1",1.47126019654277,1.46208866132561,0.7614,0.55844193389499
"Sav1",1.4096904637058,1.3968919523714,0.2049,0.424584370721189
"Sbf2",1.44639070407844,1.44877705708891,0.104,0.197936294394364
"Scaf4",1.42353480489872,1.42178261675442,0.1585,0.285605056410538
"Scamp1",1.44365623601448,1.43665679867465,0.3478,0.41145793305174
"Scarf1",1.51434769574703,1.50904042910421,0.4297,0.370701429445002
"Scin",0.194043369116852,0.379617348910291,1.4456,1.12514195835271
"Scrn3",1.32791334687208,1.33247132492792,0.0076,0.348433135803367
"Scyl2",1.46754190957742,1.45560897196867,1.1257,0.740450912941144
"Sdcbp",1.46582879913441,1.45465344545766,0.4594,0.480783017718283
"Sdf2",1.40946879176555,1.40318218593838,1.9462,1.06397379563451
"Sdhaf3",1.59044547523236,1.57344071925938,1.0887,0.651277872391984
"Sdhd",1.29643106961634,1.30716368609777,0.166,0.395075242482931
"Sec22b",1.41272144926158,1.40796125437626,1.0912,0.727349647118359
"Sec23a",1.41714348068265,1.41200969299131,0.3924,0.462316793319544
"Sec62",1.46213305716058,1.45508121014411,0.4502,0.423647426714258
"Secisbp2l",1.4004893228654,1.3978730940783,0.1849,0.374001624145699
"Selenoi",1.48300569097792,1.45660287742614,0.9356,0.690920128515466
"Selenop",1.41510870055802,1.40013586017924,1.3843,0.876841459935634
"Senp7",1.52295501438687,1.51998649078116,0.3255,0.309330834700656
"Septin11",1.41815365372075,1.40312162446808,0.8108,0.655091036081888
"Septin7",1.45438835933312,1.45438620245437,0.2363,0.280537912405939
"Serbp1",1.44076269342034,1.43914350461721,0.2261,0.300091911508292
"Serf2",1.35681152119198,1.35552585254763,0.1794,0.412509580279432
"Serinc1",1.37625818605273,1.37622785073488,0.0174,0.290094932110819
"Serinc3",1.48858372108586,1.48293632544918,0.422,0.38147181793303
"Serinc5",1.40573163626791,1.38690208559059,1.9578,1.10716030807642
"Serpinb6a",1.34095786187196,1.34448635489538,1.6284,0.945267612827247
"Setd2",1.41995280651785,1.42206838918785,0.1175,0.226362843460608
"Setd3",1.39930677459037,1.39742174099639,0.1024,0.298053870915134
"Setdb2",1.38528739375833,1.36999812241998,4.085,1.916143687773
"Sfmbt1",1.52729796938486,1.51352685235737,0.7049,0.519574140574949
"Sft2d3",1.30810181813125,1.31040575218888,0.0237,0.376946285502509
"Sgca",1.39147841465347,1.38995545219681,0.1731,0.334434002687448
"Sgce",1.27039484204102,1.17433301216319,33.5895,13.2636300913567
"Sh3gl1",1.41873227892248,1.40813949920357,0.1968,0.404287693550867
"Sh3pxd2a",1.4728347415647,1.4703019807766,0.2536,0.301373710245621
"Sh3rf1",1.39340359316124,1.34793857220271,0.4126,0.565990426821195
"Sik3",1.67068168620775,1.67291203164816,0.1234,0.137712845836798
"Sipa1l2",1.52279237081486,1.51506550286585,0.4436,0.385712040692079
"Skp1",1.4277626661459,1.42048270470081,0.2801,0.423446344726646
"Slbp",1.27994947784613,1.2938292491149,0.1966,0.407834224538684
"Slc16a1",1.65630121276044,1.6456393224434,0.5965,0.411910679077275
"Slc16a7",1.36707164794855,1.36540726549034,0.9229,0.680453148260711
"Slc25a12",1.51445753248919,1.51653775095624,0.1425,0.182038056128654
"Slc25a23",1.49012734019599,1.47116411264577,1.012,0.708163865130219
"Slc25a34",1.42754437777999,1.42189805777949,0.3977,0.444525799199523
"Slc25a42",1.43155347626933,1.42723354239486,0.3744,0.394180488465286
"Slc30a6",1.44373254506486,1.40072520890993,1.1581,0.826314625264753
"Slc36a2",0.0759991729209573,0.146895216036212,1e-04,0.359758607483796
"Slc49a4",1.43332357446566,1.42823594772257,0.2247,0.345282979965278
"Slc4a3",1.35749931392982,1.35844949764579,0.2039,0.404050463299339
"Slit2",2.08226981899297,1.86494102833503,1.6557,0.957258617661896
"Sltm",1.51031422079627,1.51167546056727,0.1685,0.205645226824312
"Smad3",1.52338641933626,1.50704525415987,0.7455,0.559168546821238
"Smap1",1.46397144961379,1.46389673880812,0.187,0.256883937713122
"Smarcc1",1.47391833771162,1.46306555407255,0.6598,0.541871933163138
"Smarce1",1.39906232015213,1.39678937240486,0.2185,0.35349685316355
"Smc5",1.6364571045949,1.60420370937139,2.0964,1.08204133834669
"Smc6",1.46108215088464,1.45327436650461,0.3875,0.408709940192354
"Smim10l1",1.40250211109017,1.3977436842554,0.4139,0.480622426252961
"Smim14",1.44673710377345,1.44753088313348,0.1814,0.254057912419288
"Smoc2",1.42554907979161,1.3061948034176,0.5868,0.69235619930343
"Smurf2",1.46006959157192,1.45859044766388,0.2437,0.295658333301685
"Snap47",1.39925255920709,1.32515249919092,1.3682,0.956386549483479
"Snf8",1.40169116219965,1.2941342008222,0.7405,0.749156504692196
"Snhg8",1.29824447936386,1.28028725990186,0.3446,0.541195113279248
"Snrnp40",1.47856699402714,1.45500094498142,1.5297,0.912601261348794
"Snrnp70",1.38172933446888,1.38361758185689,0.0109,0.21837039252095
"Sntb2",1.52021391205388,1.45404750872071,2.6856,1.40398979225369
"Snupn",1.41799049641316,1.37777587685953,2.5221,1.34927497579679
"Snx14",1.49158292377993,1.4843000763376,0.5366,0.434316623475238
"Snx6",1.45944584197088,1.45445560854978,0.3417,0.361989977392257
"Socs5",1.43386507985428,1.42875327147117,0.5739,0.47922442145598
"Sod2",1.42505692833669,1.41990288093673,0.2827,0.391888061893234
"Sorl1",1.02926439118443,1.05640455471014,19.472,7.85327249620081
"Spen",1.40937772612448,1.40712230231983,0.0891,0.281351981054137
"Spry2",1.40160558132127,1.20631681211475,0.8763,0.880142223145804
"Spryd7",1.43747507718342,1.42392782499134,2.8034,1.39303863244368
"Spta1",1.57490612217035,1.55083358036056,1.0152,0.672877718144355
"Sqstm1",1.56701938858838,1.55868739410533,0.4416,0.370406419847967
"Srcap",1.16066405543503,1.19822881984323,1e-04,0.336464884883781
"Srek1ip1",1.45476332419886,1.44016488072369,0.523,0.524951503330976
"Srl",1.57534855866473,1.57360658955485,0.2979,0.266873632359754
"Srr",1.46520662448898,1.45786704449978,0.489,0.435715229594029
"Srrm4",1.34038081297342,1.34355833733746,1.0128,0.71507007891076
"Srsf2",1.32218808614873,1.32856826674044,1e-04,0.169719028715044
"Srsf3",1.36316095817248,1.36493145771412,0.0074,0.23739980164865
"Srsf7",1.39535409787254,1.39220266392854,0.127,0.368563339400168
"Ss18l2",1.36822314640263,1.36476053403363,0.2337,0.432036453438823
"Ssb",1.36253528835933,1.30770648038341,0.2533,0.526759241892304
"Ssbp1",1.35024505422069,1.3525980654641,0.0186,0.262460475196685
"Ssu72",1.44435251763262,1.43496311611467,0.7493,0.601623559916519
"St3gal2",1.40360776864151,1.29688556589835,0.8496,0.789034270560084
"St6galnac3",1.45904612216023,1.3437838697428,0.423,0.609444287395276
"St7l",1.44086642118747,1.43961512916468,0.3073,0.327687735820513
"Stam",1.37158686743617,1.37000275112273,0.2928,0.43895694262697
"Stam2",1.41913175826523,1.39158733265794,0.3636,0.50990714796388
"Stard9",0.974421848031901,1.05033750764617,2.4558,1.3044134770778
"Stat5b",1.67365562581829,1.66856623516117,0.4063,0.303891217260354
"Stc2",1.20528051575428,1.19351889140398,0.1872,0.507905536825251
"Stk24",1.47308307953221,1.46142757204447,0.9626,0.668050163587103
"Stn1",1.46255609186296,1.45143576498829,0.4778,0.489383702099526
"Ston2",1.42122944301047,1.39152116224049,2.1243,1.17987339575654
"Stox2",1.73692988388103,1.73149110170416,0.3817,0.280617002877613
"Strada",1.48095952353687,1.42787697159643,2.8513,1.4669138428866
"Stradb",1.51430980709212,1.49824049359665,1.1798,0.743174190645942
"Stx18",1.45330047915808,1.44211274790477,1.1969,0.77508501631285
"Stxbp6",1.47275452877828,1.45377427785035,1.8992,1.04831273483692
"Sucla2",1.50510614617281,1.5036934458176,0.3303,0.305162610083123
"Sufu",1.43270838521863,1.42248741285042,1.6728,0.960749427037366
"Sulf1",1.39663257649049,1.25717069296255,0.2126,0.581180841808958
"Sumf1",1.50742151086312,1.47458971921445,2.0939,1.13389818563426
"Sun2",1.41434906337598,1.40997679636398,0.3013,0.420022448083499
"Swap70",1.40108850812043,1.37936184416721,0.0992,0.40883879177769
"Syde2",1.53775109570709,1.5306712988792,0.542,0.415057063421526
"Syk",1.44656327252186,1.44490982378534,0.3218,0.333194064934437
"Syn3",1.49265265689056,1.46591574243816,2.8399,1.41014556514626
"Syngr1",1.32899946246912,1.3338313410796,0.1227,0.37911198408199
"Synpo",1.4604333850435,1.46113335954761,0.1596,0.238851696203888
"Syt12",1.52075460409159,1.48669394174792,1.5407,0.917592996740218
"Syt7",1.44604544988929,1.43893398827977,0.4556,0.443534827847094
"Tab1",1.41740738400364,1.41229132582963,0.3006,0.424384443774547
"Tab2",1.42210125414959,1.41908889847117,0.1521,0.300571538501259
"Tanc1",1.43923228112539,1.43581342335163,0.3533,0.36524152132402
"Taok1",1.42482380545117,1.42309340822827,0.1855,0.29529384479234
"Tasp1",1.48728625318506,1.47959571780141,0.4854,0.420531317583611
"Tbc1d15",1.48235543657715,1.4717112796059,0.867,0.602890229075912
"Tbc1d19",1.42324504057323,1.41472020744755,0.8845,0.66051223018348
"Tbc1d20",1.41640805265328,1.40765847369498,0.4902,0.513764601076259
"Tbc1d24",1.4296698434173,1.4226703451105,0.536,0.515500255750013
"Tbc1d31",1.28355930743839,1.26474700207065,0.2853,0.523960432461728
"Tbc1d32",1.46602773581033,1.4559852013033,0.8241,0.599597298547769
"Tcea3",1.41632821475356,1.40936197040456,0.5579,0.535639617062005
"Tcf25",1.3965298836591,1.39866012493577,0.0878,0.233299692812703
"Tdp2",1.38107195782666,1.378346113488,0.0344,0.339518812810183
"Tdrd3",1.53271849592333,1.52804005315032,0.4723,0.375594048257848
"Tesk2",1.50265493316676,1.48746406606836,0.9977,0.667124597714278
