gene,beta0,beta_sex
Mtmr10,-0.316554308739151,0.407011128836051
Mtmr12,-0.384444677453373,0.15819690816118
Mtmr14,-0.643773896939672,0.099451459760979
Mtmr2,0.263228420942674,-0.0079184540171118
Mtmr3,0.10092800184434,-0.0161052458715729
Mtmr6,0.081773892158601,0.0160208813015703
Mto1,-0.0911491482087634,-0.217666083633949
Mtor,5.60084383575207,-3.59564949739897
Mtpap,-0.0888601303475915,0.0367694531929134
Mtpn,0.266215932461818,0.776983619522832
Mtr,1.43687942447253,0.368303860778433
Mtres1,0.397377759528637,0.220736806196878
Mtrex,0.0845903688053015,-0.124642454460074
Mtrf1l,0.143765999144522,0.107266018352022
Mtss1,-1.00120824138505,-0.288825696057778
Mttp,0.471749994846847,0.810600965082575
Mtus1,-0.189494711454722,-0.0112290177984394
Mtus2,0.644930008460245,0.335264223444617
Mtx2,-0.282881933646956,-0.002478802676484
Mtx3,0.366008388079505,-0.0254284518837974
Muc16,-0.130964056593196,1.39223955055712
Muc4,14.1109382632378,-19.1712409282882
Mvb12b,0.335820494779106,0.338845897997776
Mvp,-0.493081933053575,0.014921612013762
Mxi1,0.0448736162165222,0.636218980839299
Myadml2os,-0.137888722755171,0.0366266640411428
Mybpc3,0.184288288150277,0.0424151832288752
Mycbp2,-0.092361526300509,0.0650487089327952
Myh10,0.381679823122224,0.672612604512805
Myh14,-0.252232496214482,0.19981097778024
Myh6,0.327519887433241,0.0184665301613453
Myh7,0.00623774663584394,-0.0870452077365895
Myh7b,0.378790174346036,0.198633773027832
Myh9,-0.17987121491136,0.301814967113841
Myl12a,0.123429933898555,-0.0348386413209473
Myl12b,0.802036431998529,0.0146218533212788
Myl2,0.449833968493532,-0.0314345250555351
Myl3,0.274012806796149,-0.189147007669957
Myl4,-0.554463555715142,-0.208142522565454
Myl6,0.0336210724608016,0.262555998143412
Mylk3,-0.073508464108708,0.0404712245925063
Mylk4,-0.49058234658964,-0.261084529383349
Mynn,-0.17657700355297,0.764153427616287
Myo10,-0.277871359017861,-0.430163276732833
Myo16,-3.40643963577181,-1.48218168629134
Myo18a,0.143091423244386,-0.138563788725237
Myo18b,0.16846082740114,-0.0402409918811243
Myo19,-0.89408767514526,-0.0101393729612281
Myo1b,0.276722699240563,0.277849113629317
Myo1c,0.180450981860157,0.0991656926325913
Myo1d,0.512334979828467,0.435497231521417
Myo1e,-0.364615150106911,-0.264326808871331
Myo3b,-1.53765614769027,-0.554131412837408
Myo5a,-1.06783160549278,-0.707827193907644
Myo5b,0.590162624762185,0.195771157718406
Myo5c,-0.992068979163211,0.352357219365841
Myo6,-0.307010155770826,-0.0179201320403949
Myo9a,-0.014931957502359,-0.0515065778019215
Myo9b,0.121084918714067,0.0182115766661469
Myocd,-0.127109826768445,-0.0212969499255489
Myom1,0.0940534840608414,-0.02002352647405
Myom2,-0.0840550558788372,-0.0999732220969036
Myot,0.921755829602047,-0.440166933441346
Myoz2,-0.23428137931328,-0.232722637857326
Mypn,0.132029073349892,-0.00733055374276437
Myrfl,1.52714186946779,0.892326834132884
Mysm1,0.12459068977643,0.205550034874102
Myzap,-0.569920149663451,0.172548109000623
Mzt1,0.140536055048028,-0.0816292430168001
N4bp2,0.0200502514559067,0.127623945000315
N4bp2l1,0.342926271474557,0.41175210973908
N4bp2l2,0.0174209587303794,-0.0360468666043583
N6amt1,-0.105464932489399,0.02435072275104
Naa15,-0.151965150160689,-0.210930061040684
Naa16,-0.29147127649385,-0.185654783960578
Naa20,0.189738883319797,-0.0449633838547969
Naa25,-0.0227195979806114,-0.156288048418402
Naa30,-0.179446794260669,0.310041081944512
Naa35,0.0317656151925586,0.107023211001528
Naa40,0.287676177976146,0.611396753416376
Naa50,-0.231716019525109,-0.226925721751639
Naa60,-0.0765014243219501,-0.117082712903367
Nab1,-0.332006200018657,-0.552780410626906
Nabp1,0.00183390140228322,0.115751465146163
Naca,0.0754681110231735,-0.0718229968743832
Nacc2,-0.0462081383034665,-0.333895368654024
Nadk2,0.15630850545156,0.126809962494178
Nae1,0.34943892873556,-0.275391460736462
Naf1,0.16818805944105,-0.288989232693944
Nampt,0.524290402932538,-0.0188534848542994
Nap1l4,0.1078323405518,-0.0748683753945
Napb,-1.02759881189629,0.288375817178493
Napepld,0.220125396229214,-0.225724417906347
Napg,-0.197818509330843,-0.0502769517368445
Narf,0.502673294324711,0.359042063652256
Nars2,-0.0643086855435051,0.179967191678724
Nasp,-0.230221889379793,0.318841438935852
Nat10,-0.0287186753072449,-0.013717979029398
Nav1,-0.112961411458208,0.124517962395597
Nav2,0.286227180385908,-0.295966732881631
Nav3,0.0855111397862257,0.586538121305153
Naxd,0.711169303904922,-0.196958338048484
Nbas,-0.0261229924409403,-0.16006013538709
Nbea,-0.349241233948492,0.0606327606745732
Nbeal1,-0.0724003649555528,-0.00370931773362987
Nbn,-0.00843156522096796,-0.0916297617534257
Nbr1,28.5513406177713,-0.360064177874939
Ncald,0.657328494443526,-0.0399723940192851
Ncapd2,-0.333694014672473,-0.178721681192983
Ncbp1,0.334396778029879,-0.133470223660326
Nceh1,-0.24647384583336,-0.0832856187489742
Nck1,-0.0574192982067769,-0.141396271210296
Nck2,0.29490734372313,0.0943688185176766
Nckap1,-0.135830353464105,0.165829826727681
Ncl,-0.0509453346054382,-0.0121446656869613
Ncoa1,-0.253443183523788,-0.0538782206527964
Ncoa2,0.068908820493482,-0.13472018120962
Ncoa3,-0.173544605575884,-0.233013923753845
Ncoa4,-0.539711931101194,-0.209307159119577
Ncoa5,-0.151496086599864,0.626846085881558
Ncoa6,-0.000324917567229321,0.114515991553926
Ncor1,-0.0293619992541297,-0.074370729565476
Ncor2,0.0682471677622224,0.0251085226081088
Ncstn,0.0843513604207562,0.515049510970745
Ndc1,-0.0250553088676365,0.602556185175909
Nde1,-0.800373649096466,-0.174995136829156
Ndel1,0.204568629577917,0.0935336224430546
Ndfip1,-0.123638739086796,-0.143541068492809
Ndfip2,0.0518620595686969,-0.0294966030885
Ndnf,1.3433159937066,-0.190776182075566
Ndrg1,-0.501179734877137,-0.681696977076003
Ndrg2,0.250374346239605,0.190352487385822
Ndrg3,-0.489024460957587,-0.100930812044985
Ndrg4,2.56266478162317,-0.253238938095641
Ndst1,-0.191792297160055,0.343758547397063
Ndufa10,0.103162299322177,-0.132515099584548
Ndufa12,0.284190363412755,0.0209371759928884
Ndufa4,0.122440112046596,-0.288838100784308
Ndufa5,-0.0297658843350393,-0.0263733735006414
Ndufa6,-0.0897923662971207,0.333073091254604
Ndufa7,-0.189779002904812,0.270779157204993
Ndufa8,0.226338118441868,0.0935278457208094
Ndufa9,-0.0443816915474954,0.245900307863497
Ndufab1,-0.0406670129424373,0.246099666720905
Ndufaf1,0.0843091985113872,0.156864589097979
Ndufaf2,0.159172602801365,-0.0433551630415463
Ndufaf4,-0.121095724049665,-0.164482439911578
Ndufaf5,0.0141095919671043,0.266906536366613
Ndufaf6,0.126999367138294,-0.357034034366494
Ndufb1,0.139008236120526,0.11875621992749
Ndufb10,0.294755616336014,0.182786609038415
Ndufb2,0.0462635428779713,-0.122722692287566
Ndufb3,0.364258109269374,0.211483119291333
Ndufb5,-0.0287408104136489,-0.322254855067455
Ndufb6,-0.214554313189269,-0.52591760414382
Ndufb8,0.44780016875318,-0.144186576525591
Ndufb9,-0.656387936487101,0.0116604167486627
Ndufc1,-0.195639695631435,0.0856647479990473
Ndufc2,0.0390239397052822,-0.225351085553525
Ndufs1,0.124262856233131,-0.27975813477322
Ndufs4,-0.0723502103872599,-0.0233016436236469
Ndufv1,-0.0252833444798689,0.153370865106395
Ndufv2,-0.372671331874746,0.138911477267165
Ndufv3,-0.309284348629956,0.144491963593467
Neat1,0.125825659712701,0.043039184417608
Neb,1.87887138140654,0.669354647321764
Nebl,0.251804058252102,-0.0117983537721785
Nectin2,-0.305689094684755,-0.22635483406328
Nedd1,1.22375492900319,0.184582136580516
Nedd4,-0.00100837775211764,-0.14421840955446
Nedd4l,0.154451011630162,0.386589863007396
Nedd9,0.20500853530903,0.0222430159688941
Nek1,-0.0445850148595459,-0.134862690599584
Nek10,-4.07670141452775,-0.479283099792153
Nek4,-0.298619080473516,-0.392188839622506
Nek7,0.114009585306311,0.056028240474752
Nek9,-0.23838998110343,0.207942145316333
Nelfa,0.554321720296796,0.0594841658926187
Nelfb,0.0911020960090161,0.563879117919525
Nemf,-0.0169656944255554,0.294539238549884
Nenf,-0.575525161405317,0.0923648019731042
Neo1,0.618696633392803,-0.0596293567895934
Nexn,0.105304735091753,-0.0932700801898935
Nf1,0.0796110377915252,-0.193491084539333
Nf2,-0.0318724169641823,-0.0957270172322723
Nfat5,0.0231642921102365,0.0265875307838256
Nfatc1,0.0447311780137402,0.446246776338274
Nfatc2,0.163616412973285,-0.191418707840891
Nfatc3,-0.182245525139284,-1.10293376198008
Nfe2l1,0.150389721840696,0.155630782278387
Nfe2l2,0.423607936132063,0.483478129808696
Nfia,0.00468366765598173,0.105478591018945
Nfib,0.0298936682931499,0.0299393481531999
Nfic,0.0873761418702379,-0.825887211105409
Nfil3,0.0677365712481591,-0.124738819617534
Nfix,-0.0938624450398413,-0.040412340664945
Nfkb1,-0.163696660207847,-0.038246379793084
Nfkbia,-0.195988991261611,0.184684807034858
Nfkbiz,0.125509083329918,-0.474066660213751
Nfrkb,0.188429096972567,0.544443289024473
Nfs1,0.933159063109455,-0.36606002135131
Nfu1,0.184252031292662,-0.420458716148515
Nfx1,0.290540150313684,0.220130147304426
Nfxl1,0.139205518399893,-0.590503556380295
Nfyc,-0.044551046982177,-0.167198849727806
Ngdn,0.0206647525100613,0.00921673363317986
Ngly1,-0.205168081365154,-0.169222531053995
Nhej1,-0.265231542118351,-1.06414479152425
Nhlrc2,-0.386912414863247,-0.140959892404059
Nhlrc3,-0.284202381066537,-0.346597284201253
Nhsl1,-0.187449011527176,-0.317489159487192
Nid1,1.22436834559672,2.41667190515542
Nim1k,1.81015924532697,1.49162058501562
Nin,0.124914433786889,0.0586679861313574
Nipa1,-0.222426700030615,0.993096093532636
Nipa2,0.0622559941116138,-0.511154848780914
Nipal3,0.824988410062148,0.680959442383846
Nipbl,0.0528282891211213,0.015943839372884
Nipsnap2,0.194375781438034,0.0812371051256915
Nisch,0.513102472031186,-0.265326008393733
Nit1,-0.137589665555494,-0.707855022688279
Nkiras1,0.618675126850011,-0.116432977954405
Nktr,0.0668795321292201,0.133549575611262
Nle1,-1.55233246555387,-0.474324922673713
Nlk,0.0130780573004625,0.151290487998188
Nln,0.128584553196463,0.0138184663400015
Nlrp5-ps,-0.675308345180196,-0.224524700279903
Nmd3,0.132214890511986,-0.453903447428288
Nme2,0.227408173623438,0.336713194016437
Nme7,-0.421581688553615,0.0175498619553722
Nmnat1,-0.240267041457133,-0.149908342558257
Nmrk1,-0.484909998757427,0.386576079373677
Nmrk2,-0.355737047197529,-0.324638078456404
Nmt1,-0.0522930317157298,-0.0266819502489667
Nmt2,-0.271773372919813,0.281111969161056
Nnt,0.260514711128816,0.157900418274587
Nob1,-0.0165619880755758,0.390842593108871
Noc3l,0.0410683201568222,-0.0455895540877835
Noct,0.681859508488043,0.448437332458254
Nod1,0.183566420431209,-0.478278410051209
Nol10,-0.0839173288609029,-0.0821046283581488
Nol11,0.056594926724212,-0.558890486603975
Nol8,-0.102347010197276,0.379724177543203
Nol9,0.085702649120693,0.688884329136434
Nolc1,-0.425564617556683,-0.141459857145093
Nom1,0.484239410912036,-0.333868735718938
Nomo1,-0.00330514578456858,0.438355638057384
Nop58,0.0267127235267105,0.0942190801724914
Nopchap1,0.32365091160632,-0.377435640962492
Nos1ap,-0.00869375712775052,0.0339714623590265
Nosip,0.712210994356138,0.29223296552965
Notch3,-0.116564744673437,-0.274970550276281
Nova1,-0.494355806067095,-0.374472617401449
Noxred1,0.414701166047188,-0.0910735404578998
Npas3,-0.338383600849995,-0.0477027254283233
Npat,-0.146196097742592,0.213989316625406
Npepl1,-0.0437568466877112,0.421636234542384
Npepps,0.204231500696494,-0.0182602510767031
Nphp3,1.20738983175853,0.470332445526656
Nploc4,0.0623468629823503,0.0490892375407581
Npm1,0.301111282297637,-0.570647131990793
Nppa,0.286986885907269,0.261731315897682
Nppb,-0.023726621209006,-0.0505113214400073
Npr2,0.298528913129062,0.0638832333773836
Npr3,0.145123372138182,-0.246282248139323
Nprl3,-0.352830046477079,-0.177686678376181
Nptn,-0.0369069489316652,-0.0904357821892736
Nqo1,-0.132382079907598,-0.654293960339458
Nr1d2,0.259980427090174,0.0711043580536352
Nr2c1,0.0706040399393147,-0.0739465057322536
Nr2c2,0.00962946722610475,-0.0125339247060678
Nr2c2ap,0.0833247093631311,-0.253131093893153
Nr3c1,-0.0106350854740066,-0.242527752307784
Nr3c2,-0.271008609620734,0.134292823574118
Nr4a1,0.325380697117626,-0.452877391767268
Nr4a2,-0.31549841625433,-0.298775163119242
Nr4a3,-0.512171161949139,1.05532749787908
Nr6a1,-0.309056949488493,-0.105577948389881
Nr6a1os,-0.37729063527209,-0.0663248425207627
Nrap,0.0277707174121319,-0.14676492561412
Nras,0.458409277919388,0.161943518070459
Nrbf2,-0.00982664137745403,-0.815639057712191
Nrbp1,0.187492120194793,-0.0119619746122106
Nrdc,-0.124649565856317,-0.186332090822627
Nrf1,-0.157072752874688,0.0777452730930598
Nrg4,1.47885776449993,0.73153444912708
Nrip1,0.0256277261534675,0.022064074065757
Nrp1,0.0747306325882696,-0.147045258716687
Nrxn1,0.834137762922398,-0.164267442778361
Nrxn3,0.149575951431714,0.12126766893628
Nsd1,0.114288202027842,-0.079073847537749
Nsd2,0.250517864705369,0.429721837599603
Nsd3,-0.104731586507283,-0.228593739410064
Nsf,0.320379915437257,0.0941755261726228
Nsmaf,0.0308039733356208,-0.245822453291178
Nsmce2,0.147582357267541,0.083813904360476
Nsmce4a,0.266031500305984,0.32108292289107
Nsrp1,-0.302186834567408,0.324043870373031
Nsun3,-0.0750817753742247,-0.321446711627012
Nsun4,-0.351417542996241,-0.0996540753639042
Nsun6,0.559764723521117,-0.940324262982319
Nt5c2,-0.0314309550234412,-0.188960252173735
Nt5c3,-0.147489307134698,-0.00402450127925443
Nt5c3b,0.08930060774819,-0.188670896369093
Nt5dc1,-0.668437733621038,-0.0851152131089545
Nt5dc3,0.620569462876579,-0.0281815367914298
Nt5e,1.83201330131343,1.06247296346805
Nt5m,-0.250295317677393,-0.0330204690812849
Ntan1,-0.0287717944172681,-0.219452575226964
Ntm,0.347168434190304,-0.181813436459378
Ntmt1,-0.352143172073346,0.0275984108097278
Ntmt2,-0.682878184252913,-0.698907575746219
Ntn1,-0.174204044752776,0.0654888984505433
Ntn4,-1.09731435787324,-0.635801907257291
Ntng1,-13.5538095320323,-15.5308884477422
Ntng2,0.394658055540492,-0.276670804124209
Nuak1,0.694565400687736,0.259168559535816
Nub1,-0.089950643325722,-0.23150794673931
Nubpl,0.264791578046772,0.452183852914502
Nucks1,-0.0267006435934696,-0.00307753473961423
Nudcd2,-0.0758961340947817,-0.0228686642387115
Nudcd3,0.245567760691133,0.0446337081919821
Nudt12,0.29655550401433,0.571692489617569
Nudt13,0.31252844947929,0.0041818121242346
Nudt21,-0.060784563349358,0.225776593041087
Nudt3,-0.148295059766759,0.151448351302301
Nudt4,-0.756910103443526,0.294065315773034
Nudt5,0.0471724345367641,-0.172069488010009
Nudt6,0.0855541256462551,0.14171067926657
Nudt7,-0.335884619337508,0.169252403430108
Nufip2,0.444076815567229,0.0740057307169667
Numa1,-0.0968102131077768,-0.0614759045600682
Numb,-0.121250060065064,0.00257578579246325
Nup133,-0.274056216067398,0.580174748932232
Nup153,0.154652416788784,-0.394641484641466
Nup155,0.32113709225091,0.32997384170481
Nup188,-0.0655660786079652,0.310196581231914
Nup205,0.244750849262888,0.197624920382319
Nup42,0.046307591450131,-0.214727962480252
Nup50,-0.355394412928095,0.166150304530333
Nup54,-0.0504723377776459,0.130415153141121
Nup88,-0.118223958303355,-0.393395955207869
Nup93,-0.211109354788036,-0.371731329898841
Nup98,0.00730074872175111,0.233018552387404
Nus1,-0.0578575249219125,-0.0579121010556559
Nvl,0.35294318071396,0.108673874658235
Nxn,0.0339448514509117,-0.692393217421822
Oat,0.303445799078837,-0.832064333716596
Oaz1,-0.778345610081274,-0.761731292835943
Oaz2,-0.148780471036492,-0.152418141480512
Obscn,-0.0731002401552485,0.0898798138825661
Obsl1,0.897906911681537,0.376712650644258
Ociad1,0.00694608536843059,0.0121297703104652
Odc1,-0.507116400859186,-0.164840875184148
Odf2,-0.0892251233744188,-0.254878714679314
Odf2l,0.194074893668278,-0.540472410536465
Odr4,-0.248910289705374,0.427915521992365
Oga,-0.0125306560175854,0.0113936308323092
Ogdh,-0.172388100500908,0.051246005013039
Ogdhl,3.18361935898284,0.472983888599283
Ogfod1,0.0885446747265387,0.219127421568717
Ogfrl1,0.451811726479729,1.02086781718573
Ogn,-0.146611796250153,-0.641973792456154
Oip5os1,-0.0530686871607586,-0.00955195839709785
Ola1,-0.490455642881715,-0.39326868170346
Olfml2b,0.856600011903294,0.151061038913722
Oma1,0.0221747244230579,0.155281826312027
Opa1,-0.0765493724192925,-0.0453668673499652
Opa3,0.214946004147751,0.082474128378485
Optn,-0.0225842060011591,-0.0120325279786201
Or5m3b,15.3059408845399,-19.0588823144985
Orai1,-0.0457192565835109,0.604424420381873
Orc2,0.549416539351714,-0.433737615741857
Orc3,0.203530734088077,0.118136870595621
Orc4,-0.0949303101070239,-0.0266067452926141
Orc5,-0.0445477789292812,0.074338162669613
Orm3,-12.6281783032111,18.4229073323592
Os9,-0.306153436510124,0.182137935966922
Osbp,0.0992567280861548,0.172146768526448
Osbp2,1.1177463689947,-0.544995616131283
Osbpl11,0.161481267791491,-0.412652354835569
Osbpl1a,-0.119676864792811,0.201817898828823
Osbpl2,-0.423459457197675,-0.180514781843152
Osbpl3,-0.237834576784318,-0.00493130352107068
Osbpl6,0.223304480531877,-0.217992814295112
Osbpl8,-0.01063896838539,0.104439881128217
Osbpl9,0.192037017106107,-0.117743059921725
Oser1,-0.0736722964698268,-0.35980234538938
Osgepl1,-0.590410483537189,-0.150018394628745
Osmr,0.185610197047317,-0.665121968075841
Ostc,0.0865814817268987,-0.250323333155331
Ostf1,0.294023739870959,-0.0910814285828728
Otud1,0.128421527802932,-0.2525044546217
Otud4,0.351421437713904,0.0673809949239127
Otud6b,0.0353490213213398,0.301933427979253
Otud7b,0.289751229932243,-0.40615488611529
Otulin,-0.0392726760149721,0.123325439099644
Oxa1l,0.36454889524443,0.370261257198446
Oxct1,0.132575531668054,-0.0934000461520841
Oxld1,-0.403489111850952,-0.337160682879847
Oxnad1,0.0410708243002817,0.135210761249314
Oxr1,0.102292115686836,-0.0874147959479916
Oxsr1,-0.0857760992373414,0.525444063197223
P2rx4,0.678189233000884,-0.0222333324266478
P2rx5,-0.352106341632771,-0.0969716892503241
P2ry2,0.52688273040076,1.11053529856748
P3h1,0.361134181285481,0.325994732339456
P4ha1,-0.120138613912774,0.195792033193346
P4ha2,0.0330510739093738,0.43289848010288
P4hb,-0.34430968493886,1.28216956670136
P4htm,-0.544918588112479,-1.07216895494243
Pabpc1,-0.333880819047289,0.401826881032497
Pabpc4,0.0932978477507052,-0.339358953682802
Pabpn1,0.292851977652713,0.548637523993206
Pacrg,-0.306988662278979,-0.219673082577356
Pacs1,-0.0247240727753307,0.00660637605819355
Pacs2,0.347339258535117,-0.12009928298493
Pacsin2,-0.431421444237088,-0.0621883396584201
Pacsin3,-0.176314409619516,-0.0897171993787433
Pafah1b1,0.0697174958271557,0.0138014399505509
Pafah1b2,0.0551641176487783,0.0656380777005236
Pag1,0.466171463467444,0.0285291404586408
Pah,-2.28216612651238,-0.542408264018323
Paics,0.218893315938935,0.194190244053928
Paip1,0.155915112457319,0.155350949686411
Paip2,0.221264128497722,-0.201347399728695
Paip2b,0.357967584875261,-0.0888874482194058
Pak2,-0.039472833994779,-0.172722766488434
Pak5,4.42678343856173,2.08138217019264
Pak6,0.598446234716464,-0.0957127389251541
Pakap,0.0104815637250245,-0.0336984947582489
Palld,-0.147611415772376,0.0339008884735542
Palmd,0.1665799397707,0.0656939442882354
Pals1,0.600267344286315,-0.12422019178988
Pals2,0.364465185002552,-0.437440919774341
Pam,-0.180986061444466,0.082907813415657
Pan2,0.0384689500417676,0.0670569542825726
Pan3,-0.0849979985092085,-0.0441609948231033
Pank1,0.18845755756599,-0.139967140579261
Pank2,-0.0657745649546228,0.435942328498321
Pank3,0.568025071014749,-0.663327061940752
Pank4,0.260299775997651,0.327958655002976
Papola,0.106199727186383,-0.358446175100348
Paqr9,-0.394419222388889,0.276816424390475
Pard3,0.154767374435635,-0.0323512123492458
Parg,3.085162000908,-0.1782509127455
Park7,-0.131182323892117,0.375171283728696
Parl,0.264290902194592,-0.0573930012035073
Parm1,0.308285845113595,-0.0751113224516349
Parn,0.0326820059930724,0.272108615458961
Parp2,-0.00505675695031736,0.298525154603542
Parp3,0.0873638638442276,0.587461563130927
Parp4,-0.680253823699699,-0.0291961614521517
Parp6,0.0517555172076339,-0.052364454455273
Parp8,-0.0211598258415099,-0.108556182036494
Parva,-0.076991299350038,-0.0440355564369301
Parvb,0.181864915380989,0.037521392110326
Patj,0.709485604367124,-0.0911876955528634
Patl1,-0.114012404851071,0.0510114274452295
Paxbp1,-0.0259644568727187,0.0367146397371588
Paxip1,-0.142871138195408,-0.0873537586401798
Pbld2,-0.892056647869912,-0.590664717710383
Pbrm1,-0.000799141522871422,0.0687524549925269
Pbx1,0.0278296892436054,0.079790794944221
Pbx3,0.307310133268543,0.162385227337276
Pcbd2,0.308750921144666,0.164731288911187
Pcbp2,0.0739059335944854,-0.167575643244529
Pcca,0.099006857727502,0.146193405651092
Pccb,-0.232580221366645,0.106319929230619
Pcdh7,0.287142508832271,-0.041085173429581
Pcdh9,-0.000507185024349302,-0.195696472136493
Pcdhga7,0.0371754751563298,-0.253474579070114
Pcf11,-0.139960503437813,0.178406107392661
Pcgf3,-0.123190206638585,-0.285160414340383
Pcgf5,-0.249340111164907,-0.0473665967555153
Pcgf6,-0.152757105575971,0.718245060051437
Pcid2,-0.000339169949350459,-0.259947292329209
Pcm1,-0.0763687218993826,0.0250140180542863
Pcmt1,0.1830589047167,0.390771208175457
Pcmtd1,0.177103104423804,-0.698235665714508
Pcmtd2,-0.0497443628279192,-0.0874297043225992
Pcnp,-0.164754335822789,-0.259590096437549
Pcnt,0.0489187926329504,-0.0565518570821087
Pcnx1,-0.194193938974209,0.0506853662054911
Pcnx4,-0.0116205131214225,-0.0667663578691757
Pcolce2,-1.69226473728989,-0.822558747998543
Pcp4l1,-0.340374926944357,0.0950488746450445
Pcsk5,-0.223969955530609,-0.697351487244388
Pcsk6,-0.0678707926089683,-0.530801011979499
Pcsk7,-0.567685712905264,0.169437708873312
Pcx,-0.223932706540601,-0.171730220057745
Pcyt1a,-0.191561975281064,0.136527213465101
Pcyt2,-0.253243343970521,-0.344926097844441
Pdcd10,0.203310420516675,0.201866742333652
Pdcd11,0.260840937167138,-0.232897036561066
Pdcd2l,-0.50160208502983,-0.113869397638723
Pdcd4,-0.247269880147588,0.0598965761254721
Pdcd6ip,0.0865665696531652,-0.280361106815783
Pde10a,-0.308047809729112,-0.0187224359553493
Pde11a,1.65936979930214,-0.370929623687862
Pde1a,0.308838297445868,-0.510989901633098
Pde3a,-0.0890400186769404,-0.0947836970050453
Pde3b,0.433400920891402,0.481882480970322
Pde4a,0.307374831842414,0.657540092343644
Pde4b,-0.134238804968444,0.0743456142683988
Pde4dip,0.382235915689331,0.0543089774411653
Pde6d,-0.424427175666086,-0.0503083358750534
Pde7a,0.0573217504361239,0.10748824355741
Pde7b,-0.644555183850117,0.0685147474731134
Pde8a,0.291179323399901,-0.168857745349169
Pdgfa,-0.453016438354286,-0.168440596846802
Pdgfc,-0.0931219601247003,-0.557824251392363
Pdgfd,0.39564614984702,-0.0728660709314779
Pdhx,0.141256018953807,-0.389745184427551
Pdia3,0.0177467198731394,-0.282726662570717
Pdik1l,0.215565884288027,0.265995869319722
Pdk1,-0.0513020638133163,0.183487067619056
Pdk2,0.0387620868526666,0.467554563856408
Pdk4,-0.203602645028855,-0.147070561834096
Pdlim1,-0.190242607738212,-0.0245867906427904
Pdlim3,-1.39702293665886,-0.352190639539282
Pdlim5,0.177211106553299,-0.115506778600656
Pdp1,-0.252557325512794,-0.543949505915678
Pdp2,0.061815433241482,0.713715049932493
Pdpk1,-0.146901727095995,0.0443703873333185
Pds5a,0.166274775745409,0.143194096829439
Pds5b,-0.139963229576087,-0.295998685616694
Pdss1,-0.824540887113472,0.303398861384831
Pdss2,-0.0153868494633608,-0.0608822082963726
Pdxdc1,0.229345488606932,-0.162187200826498
Pdxk,-0.0482403476255256,0.453809045239118
Pdzd2,-0.213744355692467,-0.502987415439079
Pdzrn3,-0.201858215094388,-0.531410414867824
Pdzrn4,0.421863229532795,0.157760142615522
Peak1,0.030948849465343,0.627499464237372
Pecam1,0.574232121483754,-0.17814090501106
Peli1,0.0743700789571843,0.1418462622995
Peli2,-0.131926515220254,0.137409427778648
Per1,0.216499620649837,-0.144066566838659
Per2,0.291664436520416,0.578543921940905
Per3,0.0699485204098054,-0.11609792125783
Perm1,0.824022038211421,0.113795716977621
Pet117,0.155664108257735,0.285597960442029
Pex1,-0.0861312489210924,-0.0130800605829719
Pex11a,-0.377337495481232,-0.0336701265852192
Pex13,-0.577685827047169,0.106236143146378
Pex14,-0.114951093973814,-0.0645010082738068
Pex19,0.127835143250229,-0.434883656803153
Pex2,-0.255366015762451,-0.0817952767984482
Pex26,0.360443221331262,0.367804694599401
Pex3,-0.122126666767331,0.385430514880962
Pex5,0.169032927612788,-0.44189771518263
Pex5l,0.000401469052912298,-0.197548921070688
Pex7,0.135544900987162,-0.0431544074586634
Pfas,0.18888133546385,0.123415465403179
Pfdn1,0.544095131783472,0.152745850442239
Pfdn2,-0.168686428375939,0.0827411012871394
Pfkfb2,-0.92701321895328,-0.0142272033081417
Pfkfb3,-0.213312327544903,0.46515558062255
Pfkl,-0.199956416264878,0.135866410492558
Pfkm,0.402997220230975,0.111760635048827
Pfkp,0.178548927502753,-0.0364785106521136
Pfn2,-0.0202688613117883,0.390726998186323
Pgam1,-0.859635025002615,0.755778016833549
Pgam2,0.0363384021090555,-0.599787814442052
Pgam5,0.59027475084403,1.08893129949817
Pgap4,-0.107767910368618,0.378720976820872
Pgd,-1.49757001158532,0.143441132741601
Pggt1b,-0.0111163272689843,-0.677703098584915
Pgm1,0.130953804443786,0.0686091332635251
Pgm2,0.413111784894794,-0.270181859451101
Pgm5,0.230200927315441,0.129061081911429
Pgpep1,-0.7231256541927,-0.0946146226863173
Pgrmc2,-0.721123238579122,-0.231246242468849
Phactr2,-0.296395060038455,-0.153085483887168
Phactr3,-1.6734933494077,0.685882385515078
Phactr4,-0.0629355118895804,0.0890865605776947
Phaf1,0.066164344146443,0.0195220487671415
Phax,0.0955050126017048,-1.04999327784994
Phb1,-0.657275046570842,0.147382241931973
Phb2,0.392393146148536,-0.150858534209209
Phc3,-0.0346751103656189,0.0546095833890723
Phf12,0.115102699757904,-0.242413559512016
Phf14,-0.0721973843929106,-0.238490088881148
Phf2,0.0693532173348276,-0.0361957516533964
Phf20,0.739962084390545,-0.160652690432325
Phf20l1,-0.197802556259768,-0.0361417496196355
Phf21a,0.294335639314186,0.232403407694902
Phip,-0.055844833055215,0.325115325047877
Phkb,-0.119444960487032,-0.132857803197784
Phkg1,0.848412421335322,0.157657124376604
Phlda1,0.234194441799026,0.116680536069268
Phldb1,-0.0264154831587582,0.21223490676039
Phldb2,0.232859255275422,0.566296034034482
Phlpp1,0.226552985730317,0.251414320147444
