gene,group,abs_diff
Sdf2,ASPEN_only,0.03152573165379
Sdha,GLM_only,0.004480740511138
Sdhaf3,ASPEN_only,0.00531799128150301
Sdhd,ASPEN_only,0.013518355715648
Sdk1,Overlap,0.029549297035957
Sdsl,Overlap,0.00733577195091401
Sec22b,ASPEN_only,0.020838565768491
Sec23a,ASPEN_only,0.02374452439828
Sec62,ASPEN_only,0.010974845368659
Secisbp2l,ASPEN_only,0.000896483001467996
Selenoi,ASPEN_only,0.048546728380224
Selenop,ASPEN_only,0.014515558298718
Sema3a,Overlap,0.00594146848522903
Sema5a,Overlap,0.101276593634842
Senp7,ASPEN_only,0.001758036042321
Septin11,ASPEN_only,0.00319747715908497
Septin7,ASPEN_only,0.00214221972207002
Serbp1,ASPEN_only,0.025030742058391
Serf2,ASPEN_only,0.00903285229550199
Serinc1,ASPEN_only,0.0131833464603841
Serinc3,ASPEN_only,0.010456598397641
Serinc5,ASPEN_only,0.00803080781842802
Serpinb6a,ASPEN_only,0.029021363767849
Serpine1,Overlap,0.000987689159643979
Sestd1,Overlap,0.00171407829304404
Setbp1,Overlap,0.00577754583041201
Setd2,ASPEN_only,0.005782503664511
Setd3,ASPEN_only,0.020609864676203
Setdb2,ASPEN_only,0.046567056851825
Sf3b1,GLM_only,0.020169031341676
Sfmbt1,ASPEN_only,0.00867513630939598
Sft2d3,ASPEN_only,0.00910001922125497
Sgca,ASPEN_only,0.00258655758582499
Sgce,ASPEN_only,0.133397768472796
Sgo2a,Overlap,0.00446013569982295
Sh2d4a,Overlap,0.063064214583202
Sh3d19,Overlap,0.00535747747059301
Sh3gl1,ASPEN_only,0.024333365128862
Sh3gl2,Overlap,0.015201078339199
Sh3kbp1,ASPEN_only,0.00367420054162604
Sh3pxd2a,ASPEN_only,0.016959616286857
Sh3rf1,ASPEN_only,0.010441151544304
Shisa6,Overlap,0.0343003913148989
Shld1,Overlap,0.0175903876847849
Shroom2,ASPEN_only,0.025087712163908
Shroom3,GLM_only,0.00427766494950599
Sik3,ASPEN_only,0.000450786077511034
Sipa1l2,ASPEN_only,0.018935313163302
Sirt5,Overlap,0.041572350118617
Skap2,Overlap,0.0136922213499301
Skil,Overlap,0.033276338433927
Skp1,ASPEN_only,0.010014725745809
Slain2,Overlap,0.00321631063632299
Slbp,ASPEN_only,0.033577088309241
Slc10a6,Overlap,0.033611690780858
Slc11a2,Overlap,0.023763899861659
Slc16a1,ASPEN_only,0.00160984536108999
Slc16a7,ASPEN_only,0.059634180361698
Slc20a2,Overlap,0.000796463228287969
Slc22a5,Overlap,0.00382109139339398
Slc24a2,Overlap,0.017867762077909
Slc25a12,ASPEN_only,0.00989805821074796
Slc25a13,Overlap,0.00276537699866497
Slc25a21,Overlap,0.02338355404768
Slc25a23,ASPEN_only,0.017378376773217
Slc25a3,GLM_only,0.0112543612681499
Slc25a34,ASPEN_only,0.00562714181815505
Slc25a4,Overlap,0.00770908769024298
Slc25a42,ASPEN_only,0.00889811725093892
Slc25a53,Overlap,0.00319065771942198
Slc26a11,GLM_only,0.138482018291364
Slc26a4,Overlap,0.090565228947777
Slc26a7,Overlap,0.030404213615186
Slc27a1,Overlap,0.029263461362056
Slc30a6,ASPEN_only,0.070947476852483
Slc35e2,Overlap,0.00106008699480498
Slc35f1,Overlap,0.043987182407484
Slc36a2,ASPEN_only,0.00739182510815495
Slc38a2,Overlap,0.016541286551899
Slc38a3,Overlap,0.00301877486433999
Slc38a4,Overlap,0.086389861790898
Slc38a9,Overlap,0.016518689562989
Slc41a3,Overlap,0.041762342083442
Slc44a2,Overlap,0.00624007558756401
Slc47a1,Overlap,0.007855314153556
Slc49a4,ASPEN_only,0.011292864619038
Slc4a3,ASPEN_only,0.00679242328190705
Slc4a4,Overlap,0.012823721235225
Slc4a7,Overlap,0.022386882776266
Slc8a1,Overlap,0.00176005268828494
Slc9a6,Overlap,0.046763473927652
Slc9a7,GLM_only,0.00066077136482301
Slit2,ASPEN_only,0.00707000780044004
Slit3,Overlap,0.00371082058503697
Slk,Overlap,0.00270420324722398
Sltm,ASPEN_only,0.00576987006876401
Smad3,ASPEN_only,0.022074529341173
Smap1,ASPEN_only,0.00478314270763403
Smarcc1,ASPEN_only,0.014573730212029
Smarce1,ASPEN_only,0.00140716169544597
Smc5,ASPEN_only,0.055449164846242
Smc6,ASPEN_only,0.022721768002381
Smco2,Overlap,0.0215626965836603
Smg1,Overlap,0.01020452279713
Smim10l1,ASPEN_only,0.0120415487140521
Smim14,ASPEN_only,0.00825930322486101
Smim3,GLM_only,0.061197615971862
Smoc2,ASPEN_only,0.00633948472412999
Smpx,ASPEN_only,0.00452070771556701
Sms,Overlap,0.021529873526185
Smurf2,ASPEN_only,0.016689747626872
Smyd1,Overlap,0.00346857427755798
Smyd4,Overlap,0.016011425318839
Snap47,ASPEN_only,0.04270738773317
Snf8,ASPEN_only,0.0317197393431511
Snhg11,Overlap,0.0279870745066191
Snhg14,Overlap,0.046221859830187
Snhg8,ASPEN_only,0.0507538052310971
Snrnp40,ASPEN_only,0.00587892326120199
Snrnp70,ASPEN_only,0.00772778023444798
Snta1,Overlap,0.018314898540161
Sntb1,Overlap,0.11607604241069
Sntb2,ASPEN_only,0.023580688542566
Snupn,ASPEN_only,0.030532927735511
Snurf,Overlap,0.062813392603731
Snx12,GLM_only,0.058227028793132
Snx14,ASPEN_only,0.00191648147461598
Snx19,Overlap,0.044542312760113
Snx3,Overlap,0.019219695262167
Snx6,ASPEN_only,0.000526915646240966
Socs5,ASPEN_only,0.00102220676391801
Sod2,ASPEN_only,0.0280070043494239
Sorbs2,Overlap,0.00463775044025105
Sorbs2os,Overlap,0.00778227478789595
Sorcs2,Overlap,0.068069244861909
Sord,Overlap,0.052200107902849
Sorl1,ASPEN_only,0.068163648281581
Sox6,GLM_only,0.01126716658022
Sparc,Overlap,0.017762004684698
Spata1,Overlap,0.004651193238013
Spata17,Overlap,0.0769148207735789
Spata31f1e,Overlap,0.000817368635878002
Spen,ASPEN_only,0.00778264820901897
Spry2,ASPEN_only,0.127201267039179
Spryd7,ASPEN_only,0.037438182844121
Spta1,ASPEN_only,0.0256434207891579
Sptan1,GLM_only,0.00477491365697702
Sqstm1,ASPEN_only,0.035722312723762
Srcap,ASPEN_only,0.029606175210333
Srek1ip1,ASPEN_only,0.00523857385878296
Sri,Overlap,0.015748005920279
Srl,ASPEN_only,0.00878516550300801
Srp54a,Overlap,0.00294778086076899
Srpk2,Overlap,0.019241457197108
Srr,ASPEN_only,0.018993644134151
Srrm4,ASPEN_only,0.037917806242203
Srsf2,ASPEN_only,0.024018174911977
Srsf3,ASPEN_only,0.017564382426303
Srsf7,ASPEN_only,0.034223407393308
Ss18l2,ASPEN_only,0.020009387163051
Ssb,ASPEN_only,0.0313764402959109
Ssbp1,ASPEN_only,0.000990965753940976
Ssbp2,Overlap,3.8621344230938e-05
Ssh2,Overlap,0.016430448040125
Ssr1,Overlap,0.012659376667263
Ssu72,ASPEN_only,0.028591881482948
St3gal2,ASPEN_only,0.112049638922067
St3gal3,Overlap,0.00869943553050801
St3gal5,Overlap,0.0456229130497079
St3gal6,Overlap,0.032118133604297
St6galnac3,ASPEN_only,0.111760061799219
St7l,ASPEN_only,0.00402923250568599
Stag2,ASPEN_only,0.015935579115209
Stam,ASPEN_only,0.0158907145960601
Stam2,ASPEN_only,0.005451420053457
Stard13,Overlap,0.012984078999297
Stard9,ASPEN_only,0.141457319603559
Stat5b,ASPEN_only,0.013287964698929
Stc2,ASPEN_only,0.159422639843217
Stk24,ASPEN_only,0.0046857968507541
Stk39,Overlap,0.00737057345164094
Stn1,ASPEN_only,0.024808151241846
Ston2,ASPEN_only,0.083077196155443
Stox2,ASPEN_only,0.00703537771151203
Strada,ASPEN_only,0.027829842903914
Stradb,ASPEN_only,0.046440454654737
Strap,Overlap,0.077173813880461
Strip2,Overlap,0.016311272259901
Strit1,Overlap,0.031010349636288
Strn,Overlap,0.0426951103339389
Strn3,Overlap,0.006613169646144
Stx18,ASPEN_only,0.035729061139844
Stxbp6,ASPEN_only,0.00444402157719298
Styxl2,Overlap,0.00417951885683299
Sucla2,ASPEN_only,0.00506105527645301
Sufu,ASPEN_only,0.037582100306216
Sulf1,ASPEN_only,0.122848239572649
Sumf1,ASPEN_only,0.030573561173212
Sun2,ASPEN_only,0.00374409600089498
Susd6,Overlap,7.54295153679863e-05
Svil,Overlap,0.000228099524821002
Swap70,ASPEN_only,0.029037016740488
Sycp2,Overlap,0.014296636753921
Syde2,ASPEN_only,0.004372920285384
Syk,ASPEN_only,0.012772888736551
Syn3,ASPEN_only,0.036260420483921
Sync,Overlap,0.00500687653726495
Syndig1,Overlap,0.021805853718965
Syngr1,ASPEN_only,0.011459427617284
Synj2,Overlap,0.00969742625540998
Synpo,ASPEN_only,0.014677863970075
Synpo2,Overlap,0.00432378017155999
Syt12,ASPEN_only,0.025682422476276
Syt7,ASPEN_only,0.00713631992130598
Tab1,ASPEN_only,0.010399762956951
Tab2,ASPEN_only,0.00912760695958703
Tacc1,Overlap,0.00839679395181797
Tacc2,Overlap,0.00788759718256094
Tanc1,ASPEN_only,0.0132632275161491
Tanc2,Overlap,0.00666278365013101
Tank,Overlap,0.00369519056765999
Taok1,ASPEN_only,0.011789711403222
Tasp1,ASPEN_only,0.00110418122738098
Tax1bp1,Overlap,0.013127974496481
Tbc1d15,ASPEN_only,0.022507248209765
Tbc1d16,Overlap,0.00782925535517198
Tbc1d19,ASPEN_only,0.00581202578794604
Tbc1d20,ASPEN_only,0.026358389557138
Tbc1d22bos,GLM_only,0.01829959829019
Tbc1d24,ASPEN_only,0.00614659544599905
Tbc1d31,ASPEN_only,0.037574758952817
Tbc1d32,ASPEN_only,0.040201867195467
Tbc1d4,Overlap,0.020412883198119
Tbc1d8b,Overlap,0.002447079822122
Tbc1d9b,Overlap,0.016054597766599
Tbl1x,ASPEN_only,0.031098393386176
Tbx18,Overlap,0.042054359987236
Tcea3,ASPEN_only,0.040005939634104
Tcf25,ASPEN_only,0.012989119913163
Tcf4,GLM_only,0.00754079367288107
Tcf7l2,GLM_only,0.00430391188851498
Tcn2,Overlap,0.00599825179379998
Tcp11l2,Overlap,0.000755492245648026
Tdp2,ASPEN_only,0.019075246428983
Tdrd3,ASPEN_only,0.01560193562144
Tead1,Overlap,0.00124417003903698
Tec,GLM_only,0.00250609449321493
Tecrl,Overlap,0.001986407288041
Teddm2,ASPEN_only,0.028385262777495
Tent5a,Overlap,0.012865133347791
Tesc,Overlap,0.00160595069312403
Tesk2,ASPEN_only,0.02337437923542
Tet1,Overlap,0.038319991137897
Tet2,GLM_only,0.00990504799677594
Tet3,ASPEN_only,0.013929046413703
Tex2,ASPEN_only,0.032210090827045
Tfpi,ASPEN_only,0.016404099436857
Tfrc,ASPEN_only,0.00769140107494298
Tgfb2,ASPEN_only,0.031220663588027
Tgfbr2,ASPEN_only,0.001562732761069
Tgfbr3,Overlap,0.010124311532553
Tgm2,Overlap,0.00786595560902797
Thap2,ASPEN_only,0.015965216949699
Thap3,Overlap,0.049967721027269
Them7,Overlap,0.028956442603815
Thoc2,GLM_only,0.00811503875198699
Thra,ASPEN_only,0.0121134965881849
Thrb,ASPEN_only,0.00979873165190798
Thsd4,Overlap,0.018827886532932
Thsd7a,Overlap,0.023402941793003
Thumpd3,ASPEN_only,0.00646378401691999
Tiam1,ASPEN_only,0.024641323637957
Tiam2,Overlap,0.023049704378708
Ticam1,Overlap,0.036416219779985
Tigd2,Overlap,0.015447897454219
Timp3,Overlap,0.050868600989854
Tkt,Overlap,0.000184426823941042
Tlk1,ASPEN_only,0.003050623368409
Tlk2,ASPEN_only,0.00849990071782103
Tln2,Overlap,0.00430051943230997
Tlr4,Overlap,0.007840149117047
Tm6sf1,ASPEN_only,0.015481839125937
Tm9sf2,ASPEN_only,0.016082077227678
Tmcc1,ASPEN_only,0.00577007571543897
Tmcc3,ASPEN_only,0.00656444896422104
Tmco3,ASPEN_only,0.00733775392363101
Tmed1,ASPEN_only,0.007070612182553
Tmeff1,ASPEN_only,0.026556110420365
Tmem116,Overlap,0.00438343210774
Tmem127,ASPEN_only,0.045225997217489
Tmem131l,GLM_only,0.002675901624414
Tmem143,ASPEN_only,0.014907960834453
Tmem144,Overlap,0.000326804705900075
Tmem164,Overlap,0.037096127419875
Tmem165,ASPEN_only,0.014868350180517
Tmem168,ASPEN_only,0.00841902134065203
Tmem178b,ASPEN_only,0.045980367512758
Tmem182,ASPEN_only,0.001726395857088
Tmem234,ASPEN_only,0.0177100810528821
Tmem241,ASPEN_only,0.00595674932448903
Tmem243,Overlap,0.000104059793193056
Tmem245,Overlap,0.021538646927788
Tmem29,ASPEN_only,0.023458026505555
Tmem38b,Overlap,0.00966681696410299
Tmem47,Overlap,0.023638560685633
Tmem50b,ASPEN_only,0.020339070264721
Tmem53,Overlap,0.00526718086523303
Tmem65,Overlap,0.066087032873161
Tmem71,ASPEN_only,0.056816303123978
Tmpo,ASPEN_only,0.062966891749846
Tmprss13,Overlap,0.023497584980347
Tmt1a,ASPEN_only,0.059831997008189
Tmtc1,Overlap,0.00275497223711502
Tmx1,Overlap,0.010489026495471
Tmx4,ASPEN_only,0.012461002579173
Tnfaip8,Overlap,0.021272984573486
Tnfrsf23,Overlap,0.056505216087521
Tnfsf13b,Overlap,0.000553558623399009
Tnik,Overlap,0.00892029570566299
Tnip3,ASPEN_only,0.072226486831267
Tnks,ASPEN_only,0.016918206278456
Tnnc1,Overlap,0.0123495502066631
Tnnt2,Overlap,0.00399651853544092
Tnrc6a,ASPEN_only,0.01438231114247
Tns1,GLM_only,0.028318760694019
Tns3,Overlap,0.00126931866529401
Tob1,Overlap,0.016748037825705
Tob2,ASPEN_only,0.00817297667144096
Togaram1,ASPEN_only,0.0318542321884939
Togaram2,ASPEN_only,0.00325793154098603
Tomm40,ASPEN_only,0.00402250690739198
Top1,Overlap,0.010008850531587
Tor1aip1,ASPEN_only,0.00602819813250999
Tpd52,Overlap,0.00838977922336104
Tpm1,Overlap,0.013640985768374
Tra2b,ASPEN_only,0.000896441406252002
Trabd2b,Overlap,0.015232833217658
Traf3,ASPEN_only,0.022367749093054
Traf3ip2,ASPEN_only,0.03286922641493
Trafd1,Overlap,0.00603439303119602
Trak1,Overlap,0.020848518334899
Trak2,ASPEN_only,0.00771890168200301
Trappc6b,ASPEN_only,0.01565114688775
Trim12c,Overlap,0.040794795718371
Trim24,Overlap,0.00698738950564398
Trim35,ASPEN_only,0.012503776523813
Trim37,ASPEN_only,0.00240157593686496
Trim54,Overlap,0.00772494002137203
Trim55,Overlap,0.00484044014143203
Trim68,ASPEN_only,0.00962471435101497
Trim7,Overlap,0.015024708448396
Trip10,ASPEN_only,0.00185215683899403
Trip11,GLM_only,0.0062442811874861
Trip12,Overlap,0.001857822709733
Trmt10a,ASPEN_only,0.0277079909549739
Trmt13,ASPEN_only,0.019169508701157
Trmt5,ASPEN_only,0.00821144815793201
Trpc1,ASPEN_only,0.020376420725687
Trpc3,ASPEN_only,0.014622831615841
Tsc22d3,ASPEN_only,0.012989059206323
Tsen15,ASPEN_only,0.035102052993538
Tshz1,Overlap,0.026435871529898
Tsix,ASPEN_only,0.0640053585795229
Tsnax,Overlap,0.00507873319830798
Ttc17,Overlap,0.000723134760141075
Ttc27,ASPEN_only,0.013812026530668
Ttc28,Overlap,0.00120718530456504
Ttc39b,ASPEN_only,0.000815389934953004
Ttc39c,ASPEN_only,4.73796109201619e-06
Ttc4,Overlap,0.0467984513410661
Tti1,ASPEN_only,0.063647287664337
Ttll11,ASPEN_only,0.020322525065683
Ttll4,ASPEN_only,0.000515702812794006
Ttpa,ASPEN_only,0.123319747726441
Tuba1c,GLM_only,0.027014486263561
Tulp3,ASPEN_only,0.00599958999918293
Tulp4,ASPEN_only,0.013686590170581
Tusc3,Overlap,0.00440745984385499
Tut7,ASPEN_only,0.012233248505165
Txlnb,ASPEN_only,0.000133834854602999
Txlng,ASPEN_only,0.029621214309012
Txn2,Overlap,0.031560592642769
Txndc12,ASPEN_only,4.34187482329929e-05
Txndc16,ASPEN_only,0.031691926025785
Txnl1,Overlap,0.017495119687068
Tyw1,ASPEN_only,0.0570391698946
Uba1,Overlap,0.00302037400822996
Uba3,ASPEN_only,0.017639276327107
Uba5,ASPEN_only,0.00376265285672994
Ubap1,GLM_only,0.032737038745154
Ubap2l,ASPEN_only,0.01240659510966
Ubc,Overlap,0.022728858818119
Ube2d3,ASPEN_only,0.00309350087530902
Ube2g2,ASPEN_only,0.040411979546774
Ube2h,Overlap,0.00147514801833198
Ube2k,ASPEN_only,0.019952634247144
Ube2r2,Overlap,0.014592485354789
Ube2v2,ASPEN_only,0.011752867823155
Ube3d,GLM_only,0.018641636519384
Ube4b,ASPEN_only,0.017354546801035
Ubn2,Overlap,0.012814641165435
Ubr2,ASPEN_only,0.00513704589969405
Ubtd2,ASPEN_only,0.092494835154302
Ucp3,Overlap,0.000612865310695043
Ugp2,Overlap,0.042913428240873
Uimc1,ASPEN_only,0.004071872756781
Unc13c,Overlap,0.0367597022056662
Unc45a,ASPEN_only,0.033093695001473
Uqcc1,ASPEN_only,0.00864891819659303
Urgcp,Overlap,0.019359277140675
Uri1,ASPEN_only,0.025056826257191
Usf2,ASPEN_only,0.053236933805283
Usf3,ASPEN_only,0.03147316731957
Ush1c,Overlap,0.00833001214797002
Usp12,ASPEN_only,0.019839933121785
Usp13,GLM_only,0.0100779752600779
Usp14,ASPEN_only,0.022189482709288
Usp25,Overlap,0.00366473881524798
Usp28,GLM_only,0.00234176164566102
Usp33,ASPEN_only,0.010291524181035
Usp34,ASPEN_only,0.00618548208061104
Usp37,ASPEN_only,0.00939496342629798
Usp46,Overlap,0.044954752578672
Usp54,Overlap,0.020180531002993
Usp6nl,ASPEN_only,0.026246269994185
Usp7,ASPEN_only,0.00740418240113
Utrn,GLM_only,0.00312559829662495
Vav3,ASPEN_only,0.028199127769796
Vcl,ASPEN_only,0.00155737815168999
Vdac2,ASPEN_only,0.00464115688525396
Vegfa,Overlap,0.017289173358973
Vegfb,ASPEN_only,0.0270460447662521
Vkorc1l1,ASPEN_only,0.011236109323721
Vldlr,Overlap,0.00200503748626701
Vps13a,ASPEN_only,0.000754582751390009
Vps13b,ASPEN_only,0.00724804872728302
Vps26a,ASPEN_only,0.0353909189978541
Vps37b,ASPEN_only,0.0555282421832251
Vti1a,Overlap,0.00775408353145402
Vwa5a,ASPEN_only,0.059630922530015
Vwa8,GLM_only,0.00441945951727796
Wac,ASPEN_only,0.001682847114371
Wbp1,Overlap,0.017656861267186
Wbp1l,ASPEN_only,0.014523378269559
Wdfy1,ASPEN_only,0.00825809746678496
Wdfy3,ASPEN_only,0.000603638871898016
Wdpcp,ASPEN_only,0.00263334473481702
Wdr11,ASPEN_only,0.025854462859581
Wdr13,GLM_only,0.027043171718657
Wdr37,ASPEN_only,0.02235677933445
Wdr41,Overlap,0.034715255348433
Wdr73,GLM_only,0.049931417297469
Wdr75,Overlap,0.042763731577069
Wee1,ASPEN_only,0.03042512892921
Whamm,ASPEN_only,0.00410478491092597
Wipf2,ASPEN_only,0.00355524217502301
Wipf3,ASPEN_only,0.000930226896970976
Wipi1,ASPEN_only,0.00439079720578101
Wnk1,ASPEN_only,0.021032004978486
Wnk2,ASPEN_only,0.013849551305889
Wnt5b,Overlap,0.015435219914981
Wwp1,ASPEN_only,0.015897968395812
Wwtr1,ASPEN_only,0.006567295177417
Xirp1,Overlap,0.015484082897735
Xist,Overlap,0.00241471024627493
Xkr6,ASPEN_only,0.023186883132159
Xpnpep1,ASPEN_only,0.00841120719232191
Xpo4,ASPEN_only,0.011674934687091
Xrn2,ASPEN_only,0.011904975750505
Ybx3,ASPEN_only,0.044047165270439
Yeats2,ASPEN_only,0.0530373082007181
Yipf4,ASPEN_only,0.031013411524375
Yipf7,GLM_only,0.00399772569158097
Ythdc2,ASPEN_only,0.000171750197265008
Ythdf2,ASPEN_only,0.028378079628247
Ythdf3,ASPEN_only,0.01180948296767
Ywhag,ASPEN_only,0.015790912274313
Ywhaq,ASPEN_only,0.003297268095383
Ywhaz,ASPEN_only,0.00663910667548501
Zbtb16,Overlap,0.000533975198018011
Zbtb17,Overlap,0.058949436947225
Zbtb20,ASPEN_only,0.00179842222841298
Zbtb38,Overlap,0.000625714425684987
Zbtb7c,ASPEN_only,0.005566875908047
Zc3h6,ASPEN_only,0.011039911133414
Zcchc4,ASPEN_only,0.0232688153507771
Zcchc7,Overlap,0.00877712949301901
Zcchc9,ASPEN_only,0.000168136282125975
Zcrb1,ASPEN_only,0.063084091468893
Zcwpw2,Overlap,0.030076268153143
Zdhhc13,ASPEN_only,0.020615152098836
Zdhhc14,Overlap,0.00134528169120196
Zdhhc9,Overlap,0.025372730581462
Zeb1,Overlap,0.00275635931152107
Zfas1,Overlap,0.00185009835369798
Zfhx2,Overlap,0.038137350509438
Zfp1003,Overlap,0.052307292606935
Zfp106,ASPEN_only,0.00365123004705104
Zfp112,ASPEN_only,0.043326137705862
Zfp141,Overlap,0.007938340992
Zfp146,ASPEN_only,0.025268276529783
Zfp217,Overlap,0.042074077079309
Zfp236,Overlap,0.00228486338373701
Zfp251,ASPEN_only,0.00476915251756699
Zfp260,ASPEN_only,0.030152928556051
Zfp280c,Overlap,0.00263810991499497
Zfp282,ASPEN_only,0.0283600216113
Zfp292,ASPEN_only,0.011536978001249
Zfp30,ASPEN_only,0.052588430461204
Zfp317,ASPEN_only,0.00326027742319901
Zfp329,ASPEN_only,0.01725004756353
Zfp346,Overlap,0.014431453728344
Zfp36l1,ASPEN_only,0.010804224669032
Zfp398,ASPEN_only,0.014667179973711
Zfp410,ASPEN_only,0.0181649228816739
Zfp442,ASPEN_only,0.034532363959592
Zfp445,Overlap,0.005585553621273
Zfp512,Overlap,0.024096667806109
Zfp521,Overlap,0.0083720555672
Zfp536,GLM_only,0.00983635887276302
Zfp568,Overlap,0.0206855595275479
Zfp605,ASPEN_only,4.48325719010212e-05
Zfp612,ASPEN_only,0.00696050963468509
Zfp617,Overlap,0.0255253973421781
Zfp639,ASPEN_only,0.011604966623747
Zfp655,ASPEN_only,0.018952185119014
Zfp697,Overlap,0.006474261535663
Zfp706,ASPEN_only,0.054597304731961
Zfp729a,ASPEN_only,0.022690734387296
Zfp738,ASPEN_only,0.012232423797391
Zfp775,Overlap,0.081254528045675
Zfp787,ASPEN_only,0.00900320434660801
Zfp788,ASPEN_only,0.057332920152671
Zfp790,ASPEN_only,0.00394230995982703
Zfp799,Overlap,0.00134717511080401
Zfp809,Overlap,0.00739448949791799
Zfp869,ASPEN_only,0.035609514959401
Zfp91,ASPEN_only,0.00666861994022899
Zfp934,Overlap,0.0287569721733639
Zfp950,GLM_only,0.0196848684524099
Zfp968-ps,Overlap,0.0059576979177656
Zfp970,Overlap,0.0539032593966271
Zfp973,Overlap,0.001029417387992
Zfp976,ASPEN_only,0.039294846020081
Zfpm2,Overlap,0.00207861549358201
Zfx,ASPEN_only,0.00731868753590898
Zfyve27,ASPEN_only,0.031479161469432
Zfyve9,GLM_only,0.00152969547211501
Zhx1,Overlap,0.039703249715657
Zhx2,ASPEN_only,0.00516250456811596
Zkscan5,Overlap,0.090140728023754
Zkscan7,Overlap,0.051446859698693
Zmat1,Overlap,0.026549839866379
Zmynd8,Overlap,0.000717613265986017
Znrf1,Overlap,0.00933129933360799
Znrf3,ASPEN_only,0.00546880791737997
Zranb1,ASPEN_only,0.00437305868644899
Zrsr2,Overlap,0.00923423946364704
Zscan20,Overlap,0.0248611204324311
Zscan21,Overlap,0.025541629842697
Zscan22,ASPEN_only,0.074407796410314
Zswim7,ASPEN_only,0.0216815935961481
Zswim8,ASPEN_only,0.00760938393560895
Zw10,ASPEN_only,0.038527255199328
Zwint,Overlap,0.01148436869104
Zxdc,Overlap,0.025675635122462
