gene,bb_mu,padj_mean,padj_intercept.x,glm_mu,asp_sig,glm_sig,group,asp_call,glm_call,p_sex,padj_sex,padj_intercept.y,beta_sex,se_sex,beta0,mu,abs_beta,z_score,abs_z,category
Cask,0.4197,0.083050735360649,0.757011150271171,0.448396233557807,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.0676753440280825,0.999993910040895,0.757011150271171,0.887993853781365,0.202663079473439,-0.207152682683204,0.448396233557807,0.887993853781365,4.38162617526861,4.38162617526861,other
Casp7,0.644,0.008948174920521,0.294641307639632,0.661708261879092,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.872852522784562,0.999993910040895,0.294641307639632,-0.119022224997612,0.41307601807815,0.670916113042903,0.661708261879092,0.119022224997612,-0.288136371487666,0.288136371487666,large_but_uncertain
Casp8ap2,0.5834,0.0298137858466377,0.542198626105443,0.626252724841569,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.479608489766128,0.999993910040895,0.542198626105443,-0.566752063363206,0.470530719459882,0.516174169301714,0.626252724841569,0.566752063363206,-1.20449534945088,1.20449534945088,large_but_uncertain
Casq2,0.4569,1.13865444323882e-06,0.295481949664891,0.462194847676369,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.885395855464352,0.999993910040895,0.295481949664891,-0.0243458639144314,0.094107187053064,-0.151509773771866,0.462194847676369,0.0243458639144314,-0.258703555773095,0.258703555773095,tiny_effect
Cat,0.4677,0.0583026118325616,0.844243973027521,0.476622484704738,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.881753025390404,0.999993910040895,0.844243973027521,-0.0444819949362905,0.153708133423313,-0.0935782893825067,0.476622484704738,0.0444819949362905,-0.28939259065613,0.28939259065613,tiny_effect
Cav1,0.4093,0.0155885825505604,0.789681912765819,0.401120962092564,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.800583249287295,0.999993910040895,0.789681912765819,0.265290841100521,0.874508625583973,-0.400796604745772,0.401120962092564,0.265290841100521,0.303359890731057,0.303359890731057,large_but_uncertain
Cav3,0.4235,0.022209613482659,0.515968014708214,0.425199067716671,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.552875796403098,0.999993910040895,0.515968014708214,-0.268108808247584,0.204949165032935,-0.30146632224066,0.425199067716671,0.268108808247584,-1.3081722397088,1.3081722397088,large_but_uncertain
Cavin4,0.4667,0.0531080233064353,0.541113825786699,0.435774193650876,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.888281587234448,0.999993910040895,0.541113825786699,0.0563158794316751,0.187031091094941,-0.258330332520548,0.435774193650876,0.0563158794316751,0.301104373085692,0.301104373085692,tiny_effect
Cbfa2t2,0.4634,0.00173659925545308,0.553824421327395,0.457593386021198,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.413410250405387,0.999993910040895,0.553824421327395,0.219354357250723,0.137878541061996,-0.170034944129433,0.457593386021198,0.219354357250723,1.59092455984207,1.59092455984207,large_but_uncertain
Cblb,0.4775,0.00224815287836066,0.807583405072546,0.485358983667945,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.567338194773207,0.999993910040895,0.807583405072546,0.0926206437713726,0.094401138680406,-0.0585808122854373,0.485358983667945,0.0926206437713726,0.981139052622434,0.981139052622434,tiny_effect
Ccar1,0.4652,3.48414099227141e-05,0.386349940052978,0.461971826734084,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.904269307612241,0.999993910040895,0.386349940052978,-0.0230159632010153,0.106275771349374,-0.152407017328711,0.461971826734084,0.0230159632010153,-0.216568300646363,0.216568300646363,tiny_effect
Ccdc122,0.6684,0.0153191966434218,0.123655506088307,0.660091410812075,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.0955962498317826,0.999993910040895,0.123655506088307,-0.964636107469599,0.417795753459684,0.663701600527978,0.660091410812075,0.964636107469599,-2.30887006266014,2.30887006266014,other
Ccdc152,0.3579,0.00295610879316414,0.83969759838486,0.42213021787665,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.671128366225273,0.999993910040895,0.83969759838486,0.418605432230389,0.643636069083579,-0.314034713242122,0.42213021787665,0.418605432230389,0.650375969181478,0.650375969181478,large_but_uncertain
Ccdc174,0.6222,0.055170900418369,0.457576134931582,0.602765578279871,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.914862550318116,0.999993910040895,0.457576134931582,-0.0617182371771327,0.303192705889511,0.417001772726276,0.602765578279871,0.0617182371771327,-0.203561088305415,0.203561088305415,tiny_effect
Ccdc191,0.5482,0.0504107497163553,0.657181999077074,0.578248262707456,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.532213218355626,0.999993910040895,0.657181999077074,-0.37010550876767,0.278423086456665,0.315586456045188,0.578248262707456,0.37010550876767,-1.32929173897824,1.32929173897824,large_but_uncertain
Ccdc28a,0.5865,0.00837876013676103,0.418201041488206,0.630842790554197,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.71654271935581,0.999993910040895,0.418201041488206,-0.254929171167124,0.343094292617851,0.535834092993598,0.630842790554197,0.254929171167124,-0.743029472224628,0.743029472224628,large_but_uncertain
Ccdc57,0.4481,0.0648678988255983,0.244735735743195,0.357964569831673,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.685641518358439,0.999993910040895,0.244735735743195,0.246261856515451,0.320399105711678,-0.584209474792772,0.357964569831673,0.246261856515451,0.768609687497249,0.768609687497249,large_but_uncertain
Ccnd3,0.3805,3.66332923822891e-05,0.221105321135592,0.391817512863803,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.472388986242003,0.999993910040895,0.221105321135592,-0.31948989013427,0.283967867506705,-0.43967877725848,0.391817512863803,0.31948989013427,-1.12509169766092,1.12509169766092,large_but_uncertain
Cd163,0.4008,0.0528283061962397,0.900962152426544,0.414754245825869,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.991028197213093,0.999993910040895,0.900962152426544,0.0164569883591166,1.33025989486107,-0.344345685532241,0.414754245825869,0.0164569883591166,0.0123712579945405,0.0123712579945405,tiny_effect
Cd36,0.5117,0.00530132275566297,0.289687198688597,0.511707088202526,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.833496385054015,0.999993910040895,0.289687198688597,-0.0108927401595272,0.042141900114158,0.0468369130963241,0.511707088202526,0.0108927401595272,-0.258477670205185,0.258477670205185,tiny_effect
Cd44,0.7413,0.00736583163851571,0.804307764513665,0.619192064389748,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.636989993259869,0.999993910040895,0.804307764513665,0.62938086020894,1.00665832060033,0.486120364272652,0.619192064389748,0.62938086020894,0.625217958595528,0.625217958595528,large_but_uncertain
Cd46,0.4299,0.0217630288178432,0.500887982676171,0.406172395688898,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.890895951986837,0.999993910040895,0.500887982676171,-0.0763248111907409,0.293632756625741,-0.379811359406135,0.406172395688898,0.0763248111907409,-0.259932890552886,0.259932890552886,tiny_effect
Cdan1,0.4248,0.0451292420859596,0.689226624204763,0.419737917579098,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.435401931620039,0.999993910040895,0.689226624204763,0.506456284829568,0.319921375672842,-0.323849356981858,0.419737917579098,0.506456284829568,1.58306485074471,1.58306485074471,large_but_uncertain
Cdc14b,0.4261,0.0100177557279812,0.414274575534312,0.418524390644845,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.990943847605915,0.999993910040895,0.414274575534312,0.00487192019447017,0.200642064076347,-0.328833857377889,0.418524390644845,0.00487192019447017,0.0242816490993451,0.0242816490993451,tiny_effect
Cdc16,0.4231,0.034710424243844,0.444916406020166,0.366018993780381,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.919289155210051,0.999993910040895,0.444916406020166,0.075691362386777,0.380845093512716,-0.549333767714673,0.366018993780381,0.075691362386777,0.198745798951063,0.198745798951063,tiny_effect
Cdc23,0.4008,0.00336782875158081,0.618657168266564,0.429475967293177,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.879718972866037,0.999993910040895,0.618657168266564,0.075906810452167,0.244487189696593,-0.283989509327204,0.429475967293177,0.075906810452167,0.310473569377466,0.310473569377466,tiny_effect
Cdc42ep3,0.5529,0.0504107497163553,0.943355170051245,0.532087466181114,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.522557397401586,0.999993910040895,0.943355170051245,-0.536060902018761,0.420375258849373,0.128526501041178,0.532087466181114,0.536060902018761,-1.2751961271128,1.2751961271128,large_but_uncertain
Cdc5l,0.4486,0.0346601844320828,0.460262828056778,0.423623453221293,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.591192994743227,0.999993910040895,0.460262828056778,0.230153938663057,0.201132612819526,-0.30791619552758,0.423623453221293,0.230153938663057,1.1442895084825,1.1442895084825,large_but_uncertain
Cdip1,0.4432,0.000149323211017184,0.325717061725674,0.434539903992277,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.618424267595904,0.999993910040895,0.325717061725674,0.15179136302296,0.149832206402821,-0.263351949611483,0.434539903992277,0.15179136302296,1.01307567089329,1.01307567089329,large_but_uncertain
Cdk7,0.6082,0.000264979143327211,0.131592144238209,0.602720120583362,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.723976962062907,0.999993910040895,0.131592144238209,0.13052215270904,0.183930634696354,0.416811925771563,0.602720120583362,0.13052215270904,0.709627044589473,0.709627044589473,large_but_uncertain
Cdkal1,0.4812,4.17559021000358e-05,0.336982610683527,0.475595237374667,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.68310049471714,0.999993910040895,0.336982610683527,0.0468276985709954,0.0731706992938055,-0.0976966830590721,0.475595237374667,0.0468276985709954,0.639978830637741,0.639978830637741,tiny_effect
Cdkn1a,0.31,0.0120418255471608,0.172665419251645,0.362671070703595,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.433261900735536,0.999993910040895,0.172665419251645,-0.416431886169583,0.287962843316342,-0.563789612661355,0.362671070703595,0.416431886169583,-1.44613062356837,1.44613062356837,large_but_uncertain
Cebpb,0.4205,4.37208660828836e-07,0.291661947099053,0.437707569604532,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.560458451989542,0.999993910040895,0.291661947099053,-0.161686375684832,0.123990304911188,-0.250471015251705,0.437707569604532,0.161686375684832,-1.30402434126317,1.30402434126317,large_but_uncertain
Cecr2,0.4507,0.000186628377832794,0.462914287458751,0.446747670620421,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.870136287235786,0.999993910040895,0.462914287458751,0.0488011851106268,0.158181900829156,-0.213820249308707,0.446747670620421,0.0488011851106268,0.308513078012221,0.308513078012221,tiny_effect
Celf1,0.4838,0.0406611362434067,0.772682812390388,0.475699627389016,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.750166472303866,0.999993910040895,0.772682812390388,-0.0766969186952026,0.123180477614468,-0.097278130112947,0.475699627389016,0.0766969186952026,-0.622638588358538,0.622638588358538,tiny_effect
Cenpp,0.4715,0.0979618747978399,0.737762172337495,0.456031573622283,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.762894198870125,0.999993910040895,0.737762172337495,-0.118526278435738,0.205773100616044,-0.176329157907603,0.456031573622283,0.118526278435738,-0.576004725986507,0.576004725986507,large_but_uncertain
Cenpv,0.4339,0.0293633221654314,0.533678134446915,0.410562748712171,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.901084369051408,0.999993910040895,0.533678134446915,0.0689522840666986,0.267438053147854,-0.361639493919227,0.410562748712171,0.0689522840666986,0.257825254316289,0.257825254316289,tiny_effect
Cep104,0.4614,0.0835528886368055,0.428495603143204,0.366103800675166,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.256609368334344,0.999993910040895,0.428495603143204,0.83058546977374,0.411643944334891,-0.54896831597647,0.366103800675166,0.83058546977374,2.01772789616946,2.01772789616946,other
Cep120,0.411,0.00523175728265679,0.354976126341029,0.413992744069132,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.137603984682527,0.999993910040895,0.354976126341029,-0.620834137049925,0.212806804695663,-0.347483724366278,0.413992744069132,0.620834137049925,-2.91736036325429,2.91736036325429,other
Cep126,0.3382,2.2748511813056e-05,0.154020593313874,0.354602530402373,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.50706451612243,0.999993910040895,0.154020593313874,0.36524526810485,0.262734438531304,-0.598868829388001,0.354602530402373,0.36524526810485,1.39016898639777,1.39016898639777,large_but_uncertain
Cep162,0.3454,0.00354616287593618,0.198763969110094,0.272982388342647,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.404756192625972,0.999993910040895,0.198763969110094,-0.799500891090482,0.509910380204011,-0.979543420814771,0.272982388342647,0.799500891090482,-1.56792432970399,1.56792432970399,large_but_uncertain
Cep192,0.3828,0.0188778474281466,0.608518653096925,0.402611771638262,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.822162390337795,0.999993910040895,0.608518653096925,0.153302976040942,0.35541860983572,-0.394594448983244,0.402611771638262,0.153302976040942,0.431330751397066,0.431330751397066,large_but_uncertain
Cep68,0.4187,0.000203818835554488,0.174245376632743,0.402614437284421,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.872885458467693,0.999993910040895,0.174245376632743,-0.0598637276574061,0.184398324178755,-0.394583365943205,0.402614437284421,0.0598637276574061,-0.324643555867538,0.324643555867538,tiny_effect
Cers4,0.6036,0.0365591879458365,0.395799203211435,0.606672255406519,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.54022614612974,0.999993910040895,0.395799203211435,0.337874739734966,0.292442925623272,0.43334548353883,0.606672255406519,0.337874739734966,1.15535275478067,1.15535275478067,large_but_uncertain
Ces1d,0.4405,1.40589326384894e-09,0.21557509401476,0.415708565399106,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.866220189052996,0.999993910040895,0.21557509401476,-0.057600743422388,0.218795062488838,-0.340415439396871,0.415708565399106,0.057600743422388,-0.263263451958961,0.263263451958961,tiny_effect
Cfap61,0.6029,0.0728643820518002,0.281070050055645,0.677568074435367,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.748188952753241,0.999993910040895,0.281070050055645,0.259600850292109,0.466751454013,0.742617996143534,0.677568074435367,0.259600850292109,0.556186484391496,0.556186484391496,large_but_uncertain
Cgnl1,0.6103,0.000114150013405036,0.735041810606719,0.670943345220931,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.861151520994173,0.999993910040895,0.735041810606719,0.27485888254237,1.36388657130442,0.712454761139134,0.670943345220931,0.27485888254237,0.201526203370047,0.201526203370047,large_but_uncertain
Chd1l,0.6752,0.00261221769126016,0.494783695994194,0.648604670768673,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.777367013623931,0.999993910040895,0.494783695994194,-0.251534918328488,0.483473494139174,0.612911511376906,0.648604670768673,0.251534918328488,-0.520266201513997,0.520266201513997,large_but_uncertain
Chd2,0.4812,0.000294823361174633,0.540311113653752,0.477097707013126,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.584237917238455,0.999993910040895,0.540311113653752,0.0777354799786906,0.0877749639777531,-0.091673319901339,0.477097707013126,0.0777354799786906,0.885622465175753,0.885622465175753,tiny_effect
Chd7,0.4637,0.000576790305558979,0.514374642646397,0.466968710427042,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.190014256480735,0.999993910040895,0.514374642646397,-0.259617892790694,0.105606689270755,-0.132317872885166,0.466968710427042,0.259617892790694,-2.45834704774321,2.45834704774321,other
Chm,0.334,0.00692818775152032,0.208308366822557,0.369220553724051,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.0552190454350863,0.999993910040895,0.208308366822557,1.02186050201107,0.249846839760049,-0.535562098920851,0.369220553724051,1.02186050201107,4.089947677515,4.089947677515,other
Chn1,0.4548,0.0519963353627574,0.803067024972917,0.461626781473498,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.932752566075571,0.999993910040895,0.803067024972917,-0.0353507508460173,0.222078628842402,-0.153795302085279,0.461626781473498,0.0353507508460173,-0.159181236980277,0.159181236980277,tiny_effect
Chrm2,0.484,0.0559520154833593,0.613074421109349,0.489808544357059,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.52678652513969,0.999993910040895,0.613074421109349,-0.0451130100372512,0.054408891542632,-0.0407714695441271,0.489808544357059,0.0451130100372512,-0.829147750637466,0.829147750637466,tiny_effect
Cir1,0.4429,0.00863907189669428,0.645181402356984,0.420915889352122,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.499573043718607,0.999993910040895,0.645181402356984,0.39665115212891,0.281885122412268,-0.319014709884431,0.420915889352122,0.39665115212891,1.40713759113825,1.40713759113825,large_but_uncertain
Clcn3,0.4782,0.0930021365569568,0.986784955639663,0.502841448300629,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.88790509681667,0.999993910040895,0.986784955639663,-0.0350354081295934,0.129099043920744,0.0113659155588389,0.502841448300629,0.0350354081295934,-0.271383947282384,0.271383947282384,tiny_effect
Cldnd1,0.419,0.0928376612530355,0.934468522069831,0.468773039768495,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.368557484133041,0.999993910040895,0.934468522069831,0.636719787022271,0.373082414375479,-0.125070622739327,0.468773039768495,0.636719787022271,1.70664647404544,1.70664647404544,large_but_uncertain
Clec16a,0.4553,0.00519063027309815,0.462851404755374,0.447920722902648,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.509478411488924,0.999993910040895,0.462851404755374,-0.192490421500454,0.140922421922639,-0.209075394945496,0.447920722902648,0.192490421500454,-1.36593182883363,1.36593182883363,large_but_uncertain
Clec2d,0.6503,0.0243828806837034,0.289687198688597,0.628193312401367,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.268304070126777,0.999993910040895,0.289687198688597,0.641848520243134,0.313970930173219,0.524473879184073,0.628193312401367,0.641848520243134,2.04429282637416,2.04429282637416,other
Clns1a,0.4286,0.08215487727947,0.760180562444466,0.421285997832868,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.552914308264193,0.999993910040895,0.760180562444466,0.445493035082985,0.437545061326367,-0.317496471375093,0.421285997832868,0.445493035082985,1.01816492621931,1.01816492621931,large_but_uncertain
Clpp,0.3505,2.8139858168666e-09,0.137480692408071,0.352903007399662,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.669051421145088,0.999993910040895,0.137480692408071,0.231830456094621,0.275458058948148,-0.606302941943844,0.352903007399662,0.231830456094621,0.841617983441393,0.841617983441393,large_but_uncertain
Cltb,0.3876,0.0231055792085089,0.114662457159759,0.346367524502134,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.281385796125211,0.999993910040895,0.114662457159759,0.585531292231101,0.372678673447223,-0.635044808569584,0.346367524502134,0.585531292231101,1.57114247191829,1.57114247191829,large_but_uncertain
Cltc,0.4779,0.0154179096831055,0.905970007759548,0.48699109012072,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.87787384702072,0.999993910040895,0.905970007759548,-0.0349572603411846,0.121090696401046,-0.0520473857304504,0.48699109012072,0.0349572603411846,-0.288686590961605,0.288686590961605,tiny_effect
Cmc1,0.6081,0.00418556372832241,0.511090369851373,0.602815789708643,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.472221341058765,0.999993910040895,0.511090369851373,-0.446448790047916,0.313430536900559,0.417211481510476,0.602815789708643,0.446448790047916,-1.42439468235209,1.42439468235209,large_but_uncertain
Cmss1,0.473,1.37749580266191e-07,0.509465090292378,0.47469233116814,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.36443638540419,0.999993910040895,0.509465090292378,0.136641212299211,0.0908509280980572,-0.101317256495505,0.47469233116814,0.136641212299211,1.50401559081192,1.50401559081192,large_but_uncertain
Cmtm8,0.7378,0.0191815471008523,0.597306179170002,0.632132029234068,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.761881166183818,0.999993910040895,0.597306179170002,-0.278105287010845,0.549363844546858,0.541374180643582,0.632132029234068,0.278105287010845,-0.506231507172155,0.506231507172155,large_but_uncertain
Cnih4,0.4402,0.099209750764819,0.656552636022955,0.409105222745481,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.715474948399105,0.999993910040895,0.656552636022955,-0.251174524260416,0.357004310818027,-0.367665568402895,0.409105222745481,0.251174524260416,-0.703561600376432,0.703561600376432,large_but_uncertain
Cnot7,0.4627,0.0947274769703214,0.776740003433682,0.455974584995973,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.822095508585585,0.999993910040895,0.776740003433682,-0.100134461999682,0.200843354454738,-0.176558891218859,0.455974584995973,0.100134461999682,-0.498569954039718,0.498569954039718,large_but_uncertain
Cnst,0.4667,0.0102817743884225,0.469909665226826,0.450030001490871,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.76378409852474,0.999993910040895,0.469909665226826,-0.084830961030115,0.150905882168179,-0.200549478051759,0.450030001490871,0.084830961030115,-0.562144827035796,0.562144827035796,tiny_effect
Cntnap5b,0.0051,6.14935477471354e-59,0.916769569829936,2.082208981748e-06,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.786607244263701,0.999993910040895,0.916769569829936,-16.6240244089769,2054.0186577421,-13.0820791351183,2.082208981748e-06,16.6240244089769,-0.00809341451029032,0.00809341451029032,large_but_uncertain
Cntrob,0.3862,2.38864790489572e-05,0.214392358242302,0.333564498846119,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.273020012030797,0.999993910040895,0.214392358242302,0.758183826217824,0.395845039735381,-0.692107115978933,0.333564498846119,0.758183826217824,1.91535512665427,1.91535512665427,large_but_uncertain
Cobl,0.625,0.0943927639340607,0.585658217354607,0.602000032389833,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.338711883778714,0.999993910040895,0.585658217354607,-0.657075622195474,0.51499289290917,0.413805575209586,0.602000032389833,0.657075622195474,-1.27589260209726,1.27589260209726,large_but_uncertain
Cog2,0.441,0.0485376552579764,0.613092905115366,0.403248705582174,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.400376493959012,0.999993910040895,0.613092905115366,-0.576782057239957,0.351079360728119,-0.391946927292432,0.403248705582174,0.576782057239957,-1.64288227038964,1.64288227038964,large_but_uncertain
Col3a1,0.3444,0.00482935261943882,0.684462637868959,0.36100060900997,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.688277249038918,0.999993910040895,0.684462637868959,-0.452628296052823,1.02146607462638,-0.57102385597015,0.36100060900997,0.452628296052823,-0.443116327890163,0.443116327890163,large_but_uncertain
Col8a1,0.5798,0.0221749817809193,0.919002299698041,0.576152480774363,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.973672992782419,0.999993910040895,0.919002299698041,-0.0492201963272336,1.29931333198474,0.30699858314566,0.576152480774363,0.0492201963272336,-0.037881698829372,0.037881698829372,tiny_effect
Colq,0.3379,0.0607720159217711,0.186263343124947,0.378639706816251,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.92114643906653,0.999993910040895,0.186263343124947,-0.04724625808929,0.22374316116612,-0.495325984662983,0.378639706816251,0.04724625808929,-0.211162914848654,0.211162914848654,tiny_effect
Commd1,0.5851,0.0761469907772444,0.585658217354607,0.57239074369903,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.264717397635044,0.999993910040895,0.585658217354607,-0.540093744635865,0.239273222348711,0.291612050496652,0.57239074369903,0.540093744635865,-2.25722602527058,2.25722602527058,other
Commd10,0.5573,0.061065037957218,0.247974381064104,0.593800354873575,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.427344183288542,0.999993910040895,0.247974381064104,-0.315515510107273,0.203172217410392,0.379698384457542,0.593800354873575,0.315515510107273,-1.55294613667555,1.55294613667555,large_but_uncertain
Cops8,0.4123,0.0508478562215884,0.469909665226826,0.375293288261535,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.800649096653975,0.999993910040895,0.469909665226826,-0.180936812096815,0.3545190086507,-0.509574456061691,0.375293288261535,0.180936812096815,-0.510372667421869,0.510372667421869,large_but_uncertain
Coq10a,0.4535,0.0585405488607498,0.698363003377096,0.451343681808154,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.719973087356774,0.999993910040895,0.698363003377096,-0.143278455871979,0.185652995252117,-0.195243138043155,0.451343681808154,0.143278455871979,-0.771754076347683,0.771754076347683,large_but_uncertain
Cox10,0.4783,0.00160400266851382,0.745578942948458,0.481678612644017,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.807944452692319,0.999993910040895,0.745578942948458,-0.0403108299875278,0.0913734569604441,-0.0733183758700665,0.481678612644017,0.0403108299875278,-0.441165644033567,0.441165644033567,tiny_effect
Cox6a1,0.4532,0.0150653763917946,0.476243941752027,0.446347576055241,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.518570170934051,0.999993910040895,0.476243941752027,0.197478565369152,0.142322692464921,-0.215439129233462,0.446347576055241,0.197478565369152,1.38754096025709,1.38754096025709,large_but_uncertain
Cox6b1,0.4596,0.00463194023858743,0.616066818897676,0.451063879961867,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.588940187661712,0.999993910040895,0.616066818897676,0.186610899134792,0.167118204039097,-0.196373107609991,0.451063879961867,0.186610899134792,1.11664016620915,1.11664016620915,large_but_uncertain
Cox7a2,0.4139,0.000416364847744729,0.234054095055325,0.396107419092175,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.750958940933658,0.999993910040895,0.234054095055325,-0.13769989771725,0.205330757306661,-0.421710901135388,0.396107419092175,0.13769989771725,-0.670624798366644,0.670624798366644,large_but_uncertain
Cox7a2l,0.4487,0.0433882488180783,0.511545018448952,0.420132940065535,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.958643804110621,0.999993910040895,0.511545018448952,0.0248858555674695,0.230183217047958,-0.322227685099151,0.420132940065535,0.0248858555674695,0.108113249465467,0.108113249465467,tiny_effect
Cox7c,0.5677,0.0313446172146443,0.117649243953721,0.566771786102668,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.681505697621388,0.999993910040895,0.117649243953721,-0.095501508252464,0.115839318015947,0.268692087019775,0.566771786102668,0.095501508252464,-0.824430857226877,0.824430857226877,tiny_effect
Cox8a,0.469,0.0771912916384869,0.85683587990104,0.471010434373066,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.725493695886676,0.999993910040895,0.85683587990104,-0.138562562284672,0.18739868656408,-0.11608845952163,0.471010434373066,0.138562562284672,-0.739399858265769,0.739399858265769,large_but_uncertain
Cpne8,0.3818,0.00321482541915595,0.714898984558794,0.383994724397338,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.857436886743687,0.999993910040895,0.714898984558794,-0.179382117598849,0.831828906688686,-0.47262671384213,0.383994724397338,0.179382117598849,-0.2156478527693,0.2156478527693,large_but_uncertain
Cpsf3,0.4452,0.0882924351276747,0.740427505555173,0.430227738579452,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.701544578635185,0.999993910040895,0.740427505555173,0.241210398336046,0.304090059654942,-0.280922046533844,0.430227738579452,0.241210398336046,0.79322026708059,0.79322026708059,large_but_uncertain
Cpsf7,0.5716,0.0176789895652938,0.150040191187368,0.591899333297809,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.448727387441941,0.999993910040895,0.150040191187368,-0.257446706013366,0.164459487591432,0.371822699235632,0.591899333297809,0.257446706013366,-1.56541109171484,1.56541109171484,large_but_uncertain
Cpt1a,0.3875,0.00157095047051793,0.522467358194015,0.412564225169468,TRUE,FALSE,ASPEN_only,TRUE,FALSE,0.645070300324608,0.999993910040895,0.522467358194015,0.246612115237886,0.234767982805882,-0.353375029569431,0.412564225169468,0.246612115237886,1.05045037355795,1.05045037355795,large_but_uncertain
