gene,bb_mu,padj_mean,padj_intercept,glm_mu,asp_sig,glm_sig,group,p_sex,padj_sex
Klhl15,0.3905,0.0210538112636298,0.417147670725437,0.403761898290142,TRUE,FALSE,ASPEN_only,0.130257938769544,0.999993910040895
Klhl22,0.6098,0.0128819957333468,0.406498702587253,0.664616575461083,TRUE,FALSE,ASPEN_only,0.611730769272838,0.999993910040895
Klhl3,0.7575,1,0.0577637766465118,0.702073497776747,FALSE,TRUE,GLM_only,0.258673007799496,0.999993910040895
Klhl31,0.4555,0.00146290174649222,0.773398745602742,0.475827020329569,TRUE,FALSE,ASPEN_only,0.518141680968348,0.999993910040895
Klhl32,0.9291,1.32341494011171e-17,6.32530302056501e-07,0.955527585350911,TRUE,TRUE,Overlap,0.573030238395599,0.999993910040895
Klhl33,0.5932,0.0102818813472667,0.268746031562641,0.635975016648771,TRUE,FALSE,ASPEN_only,0.638644359133442,0.999993910040895
Klhl38,0.6707,2.26196185328646e-11,0.0252620088926824,0.686251596331915,TRUE,TRUE,Overlap,0.907599700079561,0.999993910040895
Klhl40,0.4664,0.651921684957419,8.27178639651256e-05,0.359943573826035,FALSE,TRUE,GLM_only,3.18591883914363e-05,0.0032898288074357
Klhl7,0.4567,0.0119874023062528,0.918450751883177,0.485888940210163,TRUE,FALSE,ASPEN_only,0.813884008440192,0.999993910040895
Klhl9,0.5613,0.0945466969569452,0.613044123501283,0.594759646254501,TRUE,FALSE,ASPEN_only,0.994618529021839,0.999993910040895
Kmt2e,0.4797,0.00874249381391209,0.758704538396666,0.476927021553084,TRUE,FALSE,ASPEN_only,0.908721924637495,0.999993910040895
Kmt5a,0.4657,0.00376663992102828,0.443914617488526,0.443268987418915,TRUE,FALSE,ASPEN_only,0.563013441610376,0.999993910040895
Kpna2,0.2241,2.30418854807807e-14,0.0307028393580218,0.296610532726612,TRUE,TRUE,Overlap,0.0543151792273837,0.999993910040895
Kpna3,0.4834,0.0731483997069311,0.724146658040108,0.466412032596839,TRUE,FALSE,ASPEN_only,0.680380556542487,0.999993910040895
Kremen1,0.6327,2.47582166064573e-09,1.86954855484201e-05,0.626313747734782,TRUE,TRUE,Overlap,0.851393351376001,0.999993910040895
Krt222,0.3374,8.71021073567524e-05,0.420151896033563,0.34479657601816,TRUE,FALSE,ASPEN_only,0.576978846885313,0.999993910040895
Ktn1,0.5524,0.037078599924139,0.00161048309923158,0.550584997422864,TRUE,TRUE,Overlap,0.646254251035928,0.999993910040895
Kyat3,0.4357,0.0770099691217425,0.964355708134531,0.482863642891929,TRUE,FALSE,ASPEN_only,0.152643953909272,0.999993910040895
L2hgdh,0.4138,0.0359869015641072,0.288715850195536,0.368556501594752,TRUE,FALSE,ASPEN_only,0.119953605303394,0.999993910040895
L3mbtl3,0.41,0.00995007840176957,0.487940457543346,0.415783907481807,TRUE,FALSE,ASPEN_only,0.613049672011764,0.999993910040895
Lactb2,0.4031,5.14861637889811e-08,0.0286734372632334,0.400060592831405,TRUE,TRUE,Overlap,0.562991838057507,0.999993910040895
Lama2,0.3201,0,7.03780726542041e-95,0.333977841383018,TRUE,TRUE,Overlap,0.00395715537345483,0.17825789843375
Lamp2,0.4365,0.0681997811242698,0.782196568705875,0.462751865926272,TRUE,FALSE,ASPEN_only,0.0248196110941105,0.750401935421935
Lancl3,0.2771,0.00968378576176765,0.0115356667163912,0.339709158640977,TRUE,TRUE,Overlap,0.00292757036747352,0.143429578879432
Laptm4b,0.6624,0.0450804853077124,0.430075571972436,0.637654023546679,TRUE,FALSE,ASPEN_only,0.184262559823605,0.999993910040895
Lars2,0.6138,0.0169756236663194,0.211194772973495,0.616014621718267,TRUE,FALSE,ASPEN_only,0.301825444220537,0.999993910040895
Las1l,0.3774,0.00588664052972462,0.387264930418038,0.411658772474459,TRUE,FALSE,ASPEN_only,0.00732861465357313,0.294548871585526
Lats1,0.4655,0.0561745462048717,0.939147711911396,0.487635520047478,TRUE,FALSE,ASPEN_only,0.710460604531049,0.999993910040895
Lclat1,0.4565,1.07140242940453e-06,0.119404613321,0.453429917908421,TRUE,FALSE,ASPEN_only,0.559380747627246,0.999993910040895
Lcmt1,0.352,0.000866520059770671,0.200588116973784,0.302811723734601,TRUE,FALSE,ASPEN_only,0.692994568317236,0.999993910040895
Ldlrad3,0.3747,0.0440072680306425,0.34848283238275,0.318585530471851,TRUE,FALSE,ASPEN_only,0.886448300488213,0.999993910040895
Lekr1,0.7766,1.59883489820656e-12,0.00395642253655663,0.767220580671979,TRUE,TRUE,Overlap,0.696716727401014,0.999993910040895
Leng9,0.6089,0.000734242479753337,0.764757995725749,0.593155388440417,TRUE,FALSE,ASPEN_only,0.985869658615371,0.999993910040895
Lgals4,0.4716,0.0136150115183323,0.32083592604593,0.437412542402976,TRUE,FALSE,ASPEN_only,0.370590461068665,0.999993910040895
Lgr6,0.7445,8.50872619718411e-12,0.000924426352228918,0.752006704593558,TRUE,TRUE,Overlap,0.431460742880334,0.999993910040895
Lhfpl6,0.3957,2.31470744799669e-31,4.51551597984381e-07,0.415857540554103,TRUE,TRUE,Overlap,0.575755255712189,0.999993910040895
Lhpp,0.619,0.0734131035577054,0.354298930513996,0.614647052442685,TRUE,FALSE,ASPEN_only,0.680787542151776,0.999993910040895
Lifr,0.605,5.25418832239649e-07,1.03943317019802e-05,0.624717700966737,TRUE,TRUE,Overlap,0.149582008474288,0.999993910040895
Lima1,0.5797,0.00631991204481717,0.463207886526382,0.66231588641289,TRUE,FALSE,ASPEN_only,0.6524542250777,0.999993910040895
Limch1,0.4709,1.40790385950345e-06,2.91195119098535e-05,0.471286345588487,TRUE,TRUE,Overlap,0.224526395228641,0.999993910040895
Limd1,0.5458,0.0535452268265028,0.699917297735264,0.533958145673163,TRUE,FALSE,ASPEN_only,0.231516292480288,0.999993910040895
Lims1,0.4624,1.58396588751033e-07,0.397610832337872,0.467841489752257,TRUE,FALSE,ASPEN_only,0.618753991376545,0.999993910040895
Lin28b,0.9393,3.66882994545001e-07,0.9984790853985,0.999972305173012,TRUE,FALSE,ASPEN_only,0.987553602715887,0.999993910040895
Lipe,0.6397,0.00859698127944405,0.550126070070129,0.647914218448269,TRUE,FALSE,ASPEN_only,0.780008916920141,0.999993910040895
Lmod3,0.6511,0.000389591431758099,0.34848283238275,0.659644274515275,TRUE,FALSE,ASPEN_only,0.988086464969781,0.999993910040895
Lncbate10,0.6188,0.0345271605721901,0.0161530307443936,0.703913267704727,TRUE,TRUE,Overlap,0.849622574232807,0.999993910040895
Lncpint,0.4487,1.86779330340125e-28,2.82727140719174e-16,0.448714957771287,TRUE,TRUE,Overlap,0.586388127878688,0.999993910040895
Lnpep,0.4826,0.005848784010778,0.956639417940699,0.495107098957705,TRUE,FALSE,ASPEN_only,0.984058344361329,0.999993910040895
Lnx2,0.5968,0.483899436540953,0.00325004145398476,0.585407056248524,FALSE,TRUE,GLM_only,0.981000552523866,0.999993910040895
Lonp2,0.5909,2.88473313557592e-05,0.000870780658679293,0.60130095028821,TRUE,TRUE,Overlap,0.791590653047545,0.999993910040895
Lonrf1,0.3876,9.09837485626133e-05,0.0653452136436768,0.364908834068161,TRUE,TRUE,Overlap,0.292435314183225,0.999993910040895
Lpin1,0.5368,0.0701834754072861,0.00385444745446774,0.543845394280085,TRUE,TRUE,Overlap,0.000819626120521851,0.0486843408932979
Lpl,0.4322,9.75425491729599e-21,1.02767363793213e-08,0.437027704654976,TRUE,TRUE,Overlap,0.0253158185410745,0.757042688534427
Lrba,0.4746,0.00137356297472978,0.586292975500546,0.47541549341711,TRUE,FALSE,ASPEN_only,0.407489373462758,0.999993910040895
Lrch1,0.6375,4.12659452679098e-16,7.75853373055708e-09,0.642865123162402,TRUE,TRUE,Overlap,0.131379350025449,0.999993910040895
Lrig1,0.4522,0.00132439898462265,0.0973340944803627,0.432507757681465,TRUE,TRUE,Overlap,0.589147539380479,0.999993910040895
Lrp12,0.4354,0.0459074205907185,0.681915152141289,0.420017001529935,TRUE,FALSE,ASPEN_only,0.483236069175892,0.999993910040895
Lrp6,0.4723,0.015041179914369,0.883604292748352,0.482290719270104,TRUE,FALSE,ASPEN_only,0.77473334004586,0.999993910040895
Lrpap1,0.6348,0.0388737930354198,0.358233189455703,0.65744179609429,TRUE,FALSE,ASPEN_only,0.727161424807757,0.999993910040895
Lrpprc,0.5778,0.014213314558841,0.00302057789158483,0.589843232436914,TRUE,TRUE,Overlap,0.364870861663825,0.999993910040895
Lrrc10,0.3833,7.87499365805988e-42,3.82570180864473e-25,0.348762480682656,TRUE,TRUE,Overlap,0.847531602254514,0.999993910040895
Lrrc2,0.5798,5.1833266469495e-29,3.22790344165091e-15,0.595472700653557,TRUE,TRUE,Overlap,0.0234010282062921,0.710713580636347
Lrrc28,0.4612,0.0203666108149494,0.562282131551007,0.433181841606117,TRUE,FALSE,ASPEN_only,0.669738853980769,0.999993910040895
Lrrc39,0.4736,0.00914833456365686,0.789828012304623,0.473858455905577,TRUE,FALSE,ASPEN_only,0.901636147894767,0.999993910040895
Lrrc3b,0.584,0.000314459588917413,0.0977394237698584,0.585510187439661,TRUE,TRUE,Overlap,0.712611168150233,0.999993910040895
Lrrc69,0.8704,2.65443175652672e-09,0.00933382601343886,0.843218313213376,TRUE,TRUE,Overlap,0.501076248198551,0.999993910040895
Lrrfip1,0.5544,0.0828485533228544,0.000372686330190286,0.558243319358248,TRUE,TRUE,Overlap,0.631162749662035,0.999993910040895
Lrrfip2,0.5628,0.00564121906363239,5.46046883294634e-05,0.562231492961232,TRUE,TRUE,Overlap,0.822704199047053,0.999993910040895
Lrrk1,0.5818,0.00620915758666645,0.972125683109381,0.522222921456141,TRUE,FALSE,ASPEN_only,0.352219410621371,0.999993910040895
Lrtm1,0.3536,9.62852805502563e-46,3.57640618358049e-10,0.353165180466741,TRUE,TRUE,Overlap,0.740421249213597,0.999993910040895
Lsamp,0.7027,2.22377547079659e-13,0.00683616742289928,0.744661690011961,TRUE,TRUE,Overlap,0.348349227854406,0.999993910040895
Lsm1,0.5824,0.0882268954259913,0.455488523566346,0.605402090728866,TRUE,FALSE,ASPEN_only,0.224611036796081,0.999993910040895
Lsmem1,0.7772,7.14454132847342e-10,3.71067722516687e-05,0.791247753639795,TRUE,TRUE,Overlap,0.00353862863526519,0.164939412499305
Luc7l,0.4472,0.00451627264848027,0.489700331840256,0.437701598345409,TRUE,FALSE,ASPEN_only,0.950953430806404,0.999993910040895
Luc7l2,0.518,9.9669336980723e-05,0.168191216408805,0.516939410205085,TRUE,FALSE,ASPEN_only,0.886520390069136,0.999993910040895
Luc7l3,0.5472,0.0153191966434218,0.494736542835946,0.55300045793221,TRUE,FALSE,ASPEN_only,0.650039558861237,0.999993910040895
Lynx1,0.3725,0.00539457391085166,0.339819665947385,0.376526632070495,TRUE,FALSE,ASPEN_only,0.360905583521321,0.999993910040895
Lypla1,0.4723,0.0792238660847445,0.820415811688843,0.461220424027489,TRUE,FALSE,ASPEN_only,0.613263765371518,0.999993910040895
Lyrm4,0.1161,2.60074665703431e-88,4.4158733683833e-25,0.114746448316635,TRUE,TRUE,Overlap,0.809134078436606,0.999993910040895
Lyrm7,0.6097,0.0983651287620071,0.342692889594577,0.641988066721913,TRUE,FALSE,ASPEN_only,0.61170288226381,0.999993910040895
Lyrm9,0.2693,2.19511019514097e-06,0.00224034826378033,0.23274518148452,TRUE,TRUE,Overlap,0.0182353276197938,0.594153004776971
Lztfl1,0.4555,0.0124741878120716,0.724589604628221,0.450762123539169,TRUE,FALSE,ASPEN_only,0.966947290135387,0.999993910040895
Magi1,0.265,1.48361273898219e-243,7.81854017205864e-88,0.269936868254906,TRUE,TRUE,Overlap,6.48049483580491e-07,0.000103564479376006
Magi3,0.4215,0.0223441265386032,0.518029464747601,0.430753905921145,TRUE,FALSE,ASPEN_only,0.753417744636479,0.999993910040895
Malat1,0.4574,1.1946791713848e-129,3.95732545884132e-153,0.458735824237365,TRUE,TRUE,Overlap,0.985266354031618,0.999993910040895
Malt1,0.2085,2.08604269874018e-141,8.30597764507182e-50,0.213864691996683,TRUE,TRUE,Overlap,0.00102986553340953,0.0585801479681761
Man1a,0.3568,4.78569097013484e-92,1.01970986162065e-40,0.3666717511329,TRUE,TRUE,Overlap,0.0478029446414138,0.999993910040895
Man1a2,0.442,1.87748895770915e-05,0.700161727944456,0.467735860599404,TRUE,FALSE,ASPEN_only,0.395696250505611,0.999993910040895
Man1c1,0.6207,4.30607215346624e-06,0.0608970492864844,0.632694500994094,TRUE,TRUE,Overlap,0.960180161330708,0.999993910040895
Man2a1,0.7222,7.02376507924683e-65,9.56104414369203e-31,0.728848807241458,TRUE,TRUE,Overlap,0.000867505303972806,0.0506321356544824
Manba,0.6971,1.70181541982962e-18,6.70890112535777e-08,0.699331371942348,TRUE,TRUE,Overlap,0.411223528048941,0.999993910040895
Map2k2,0.6188,0.0485054228986744,0.541113825786699,0.59820971899723,TRUE,FALSE,ASPEN_only,0.681461112680136,0.999993910040895
Map2k4,0.4833,0.0564592741227083,0.665780537040621,0.468646158396041,TRUE,FALSE,ASPEN_only,0.770328788644784,0.999993910040895
Map3k20,0.4921,0.0957535446734632,0.947287896360401,0.495724553516449,TRUE,FALSE,ASPEN_only,0.716694136059911,0.999993910040895
Map3k5,0.6842,2.21076552382838e-08,0.000294527156135477,0.700538403621539,TRUE,TRUE,Overlap,0.484997450746286,0.999993910040895
Map4,0.488,0.00546853072030732,0.635697032552719,0.479760464916662,TRUE,FALSE,ASPEN_only,0.981298901234734,0.999993910040895
Map4k3,0.4537,3.05587880899489e-06,0.0297564979984714,0.404195361426568,TRUE,TRUE,Overlap,0.104877571844226,0.999993910040895
Map7,0.6,0.000790566289768418,0.0193896823767078,0.601245251701585,TRUE,TRUE,Overlap,0.727223278069027,0.999993910040895
Mapk10,0.3717,1.68828591435306e-32,6.1479514083415e-08,0.385454661583097,TRUE,TRUE,Overlap,0.930100078017951,0.999993910040895
Mapk14,0.5821,0.00184711058394405,0.10775781037577,0.593056267683274,TRUE,FALSE,ASPEN_only,0.512144809292049,0.999993910040895
Mapk4,0.472,0.0328517271019003,0.61912177143185,0.468114512912371,TRUE,FALSE,ASPEN_only,0.977248484951994,0.999993910040895
Mapk9,0.4142,0.0196757220633249,0.513890566949719,0.388992127638071,TRUE,FALSE,ASPEN_only,0.707927583952347,0.999993910040895
Mapkapk2,0.4327,7.6351189568177e-10,0.00532363021881299,0.439487516734622,TRUE,TRUE,Overlap,0.0102524592681385,0.383015530319006
Mapre1,0.6384,0.000585878036339769,0.189352994879733,0.662703117440752,TRUE,FALSE,ASPEN_only,0.832190310160122,0.999993910040895
Marchf3,0.5836,0.104832713496136,0.0163644525224328,0.596364673699443,FALSE,TRUE,GLM_only,0.197329700392748,0.999993910040895
Marchf6,0.4756,0.0153218605391058,0.834335011634115,0.4798657191586,TRUE,FALSE,ASPEN_only,0.447056255865656,0.999993910040895
Mark3,0.4765,0.0104525329695502,0.831449111485196,0.478955873830337,TRUE,FALSE,ASPEN_only,0.55383190960836,0.999993910040895
Mark4,0.6743,0.00585120148089376,0.184557009365464,0.675285048528387,TRUE,FALSE,ASPEN_only,0.710458210166753,0.999993910040895
Masp1,0.2939,2.0349330386276e-06,0.101416051961416,0.310665549602272,TRUE,FALSE,ASPEN_only,0.300142191176618,0.999993910040895
Mat2a,0.4749,0.00147671065701549,0.438989817749123,0.466691116582849,TRUE,FALSE,ASPEN_only,0.285480449191092,0.999993910040895
Matr3,0.4618,0.00754955057007599,0.466845745255832,0.448105726415795,TRUE,FALSE,ASPEN_only,0.447132190185196,0.999993910040895
Mb,0.404,7.03106121628155e-35,5.02282488013373e-09,0.400690432844289,TRUE,TRUE,Overlap,0.0799160689272413,0.999993910040895
Mb21d2,0.6554,0.00114392620112175,0.148553258976414,0.6556586251372,TRUE,FALSE,ASPEN_only,0.85785085162414,0.999993910040895
Mbd1,0.4126,0.000966084576045036,0.295817530420168,0.429137745627823,TRUE,FALSE,ASPEN_only,0.228604332693792,0.999993910040895
Mblac2,0.4137,0.0142933766901711,0.0712127245564108,0.3137471912729,TRUE,TRUE,Overlap,0.92123334790835,0.999993910040895
Mbnl1,0.2507,1.77624744844835e-86,7.50102593122628e-25,0.239027131295394,TRUE,TRUE,Overlap,0.776647553329302,0.999993910040895
Mbnl2,0.5134,0.0139885306503892,0.755599385700061,0.505818937876702,TRUE,FALSE,ASPEN_only,0.100840670935726,0.999993910040895
Mboat2,0.38,0.00104406339387313,0.355070953108622,0.40137291986073,TRUE,FALSE,ASPEN_only,0.694098922407407,0.999993910040895
Mccc1,0.6136,7.49319270423594e-07,0.0597768864205899,0.623714531684428,TRUE,TRUE,Overlap,0.702901627617699,0.999993910040895
Mccc2,0.4701,0.0305389459822277,0.83969759838486,0.476323305621031,TRUE,FALSE,ASPEN_only,0.588465054297685,0.999993910040895
Mcee,0.4691,0.0875818866355328,0.901838098565252,0.464857967567086,TRUE,FALSE,ASPEN_only,0.209774507729919,0.999993910040895
Mcm3ap,0.624,0.0124898551418004,0.316028708411944,0.615096892419438,TRUE,FALSE,ASPEN_only,0.658162790882442,0.999993910040895
Mctp1,0.4324,0.0930601707855691,0.999774057494636,0.499928607493814,TRUE,FALSE,ASPEN_only,0.792651454454327,0.999993910040895
Mcur1,0.4143,0.000226670568436976,0.364679036648738,0.423054953650935,TRUE,FALSE,ASPEN_only,0.929504708605367,0.999993910040895
Mdga2,0.7042,6.19872423748463e-08,0.585658217354607,0.668175522235074,TRUE,FALSE,ASPEN_only,0.910770412566496,0.999993910040895
Mdh2,0.3812,3.8043707031754e-10,0.00682386491597446,0.360862089931441,TRUE,TRUE,Overlap,0.632123099882548,0.999993910040895
Mdm1,0.2251,0.000676667496979078,5.11816833639093e-07,0.229218042075938,TRUE,TRUE,Overlap,0.771318764627823,0.999993910040895
Mecom,0.5753,0.0719076937493418,0.484375516688587,0.630491358186667,TRUE,FALSE,ASPEN_only,0.349432464611,0.999993910040895
Mecp2,0.4128,3.42380923697516e-06,0.0552373816064084,0.432618744769287,TRUE,TRUE,Overlap,9.53355780782069e-06,0.0011634407273835
Mecr,0.6387,0.01639364354767,0.162918130212376,0.652691066401037,TRUE,FALSE,ASPEN_only,0.998901303877588,0.999993910040895
Med13l,0.4788,0.0229458126856418,0.789077654116043,0.475878940137128,TRUE,FALSE,ASPEN_only,0.983041783949812,0.999993910040895
Med14,0.4186,0.000185835788128523,0.176578665158185,0.426670255096613,TRUE,FALSE,ASPEN_only,0.0316869583776111,0.855961001555452
Med23,0.4464,0.0334691633143615,0.76734747002074,0.447463617672142,TRUE,FALSE,ASPEN_only,0.914287082879373,0.999993910040895
Med24,0.6303,0.0465256132012354,0.422425853514243,0.62064848278802,TRUE,FALSE,ASPEN_only,0.590221325266343,0.999993910040895
Med6,0.6152,0.00388398579775955,0.248107243512728,0.673568176272659,TRUE,FALSE,ASPEN_only,0.306270226358033,0.999993910040895
Mef2d,0.4085,4.70563956224773e-10,0.0157645525203716,0.418567527438867,TRUE,TRUE,Overlap,0.183527583195283,0.999993910040895
Metap1d,0.6227,5.67657406302324e-10,8.30166258451194e-07,0.64040836906718,TRUE,TRUE,Overlap,0.298936960300919,0.999993910040895
Mettl1,0.6865,0.000163929365469754,0.391723374997224,0.650142380111895,TRUE,FALSE,ASPEN_only,0.877002695195733,0.999993910040895
Mettl15,0.3999,2.68574581274558e-06,0.0823914067048994,0.372829351209438,TRUE,TRUE,Overlap,0.744289425125371,0.999993910040895
Mettl2,0.6085,0.0607006067442447,0.69696053814029,0.588097031230578,TRUE,FALSE,ASPEN_only,0.63264726268876,0.999993910040895
Mettl24,0.8156,1.2129821328186e-18,0.000110877303722853,0.814135355184201,TRUE,TRUE,Overlap,0.149397718976523,0.999993910040895
Mettl25,0.5681,0.0552067549020507,0.789438631951371,0.546356988794301,TRUE,FALSE,ASPEN_only,0.486460508306614,0.999993910040895
Mettl3,0.6472,0.0186863422643754,0.6343541659255,0.617516088746248,TRUE,FALSE,ASPEN_only,0.854372157537965,0.999993910040895
Mfap3l,0.4911,1,0.00814389184312507,0.574619962445443,FALSE,TRUE,GLM_only,0.00297051675027994,0.144479046578833
Mff,0.4532,3.95398613392768e-07,0.321316093232752,0.446023334865759,TRUE,FALSE,ASPEN_only,0.646637476897269,0.999993910040895
Mfhas1,0.5552,0.0451292420859596,0.0847359098246792,0.573696670880496,TRUE,TRUE,Overlap,0.901462696484155,0.999993910040895
Mfn1,0.5501,0.00257272554976787,0.0141415755822275,0.553695192226594,TRUE,TRUE,Overlap,0.750286672272872,0.999993910040895
Mfsd4b1,0.9184,1.95218669048829e-22,0.00344960035186928,0.9054780279321,TRUE,TRUE,Overlap,0.924630418241098,0.999993910040895
Mgat4b,0.3601,6.46685756353786e-05,0.298727765564219,0.345289907802716,TRUE,FALSE,ASPEN_only,0.540267214494742,0.999993910040895
Mgat5,0.3459,5.59249087440034e-55,5.59592062666951e-12,0.35522398921886,TRUE,TRUE,Overlap,0.772882860801553,0.999993910040895
Mgll,0.3555,0.00639587814220239,0.373957602797301,0.393783701639616,TRUE,FALSE,ASPEN_only,0.820137413024371,0.999993910040895
Mgmt,0.3409,5.51503885631038e-09,0.000920486727038466,0.289698892288623,TRUE,TRUE,Overlap,0.072755519625528,0.999993910040895
Mgst1,0.4365,0.063363627723158,0.828702594348618,0.427254485499722,TRUE,FALSE,ASPEN_only,0.659595681955797,0.999993910040895
Mgst3,0.4228,0.00164563452047977,0.264434368840517,0.398710129736886,TRUE,FALSE,ASPEN_only,0.391989158537992,0.999993910040895
Mhrt,0.5559,3.57764144407656e-34,8.59172681305288e-11,0.554827530477062,TRUE,TRUE,Overlap,0.487407406124342,0.999993910040895
Mia2,0.4212,4.02747276224078e-35,5.26269499604063e-07,0.409993684562418,TRUE,TRUE,Overlap,0.953341496265221,0.999993910040895
Mib1,0.4555,4.95771220346159e-07,0.270557404320209,0.452371503374905,TRUE,FALSE,ASPEN_only,0.945851769912181,0.999993910040895
Mical2,0.475,0.0001095774377273,0.585236820631445,0.474875052887774,TRUE,FALSE,ASPEN_only,0.337272973067508,0.999993910040895
Micos10,0.4305,8.57738081478082e-08,0.132325826168623,0.430910502571261,TRUE,FALSE,ASPEN_only,0.75232865059905,0.999993910040895
Mid1,0.3119,4.34515129737846e-40,2.55564197621469e-24,0.297591024967038,TRUE,TRUE,Overlap,4.21556781175711e-05,0.00410070886268315
Mier1,0.4288,7.33442078222484e-05,0.374549432171754,0.415544443425687,TRUE,FALSE,ASPEN_only,0.794186989885586,0.999993910040895
Mier3,0.5837,0.0172170409483974,0.563971849917627,0.600882496960589,TRUE,FALSE,ASPEN_only,0.398238808809462,0.999993910040895
Miga1,0.6189,0.0103340691832244,0.332101937116607,0.633685976883618,TRUE,FALSE,ASPEN_only,0.70370743045087,0.999993910040895
Miga2,0.4863,0.0288769654303043,0.812130619233905,0.482166332834913,TRUE,FALSE,ASPEN_only,0.9049520093381,0.999993910040895
Mindy2,0.4321,0.0105721695737313,0.397129128553804,0.411386841433834,TRUE,FALSE,ASPEN_only,0.970654250968962,0.999993910040895
Mindy3,0.4384,0.0879230516042284,0.768041864821148,0.449694376465431,TRUE,FALSE,ASPEN_only,0.693421511456547,0.999993910040895
Mir133a-1hg,0.5305,0.000596405406402903,0.118279996235728,0.533545155640902,TRUE,FALSE,ASPEN_only,0.396161847693341,0.999993910040895
Mir155hg,0.3981,0.074678425281416,0.651522420095154,0.419148588222925,TRUE,FALSE,ASPEN_only,0.428352895736716,0.999993910040895
Mir99ahg,0.454,2.9079272974166e-21,5.66441441336364e-09,0.453592034211504,TRUE,TRUE,Overlap,0.0321924285781255,0.860858886917843
Mitf,0.4774,2.40962761099112e-05,0.0880970424867955,0.473409263620022,TRUE,TRUE,Overlap,0.52883663703694,0.999993910040895
Mkks,0.2022,2.51903760101996e-09,0.00923865021310104,0.214843112100014,TRUE,TRUE,Overlap,0.244213909627626,0.999993910040895
Mkln1os,0.3821,0.00180808522658062,0.312979969766116,0.379957902235994,TRUE,FALSE,ASPEN_only,0.607586356733653,0.999993910040895
Mknk2,0.6333,0.00450595601988196,0.0303845688428438,0.667774492948904,TRUE,TRUE,Overlap,0.881470130766305,0.999993910040895
Mlh1,0.7419,1.67472808964715e-05,0.0518884806976128,0.7561814414896,TRUE,TRUE,Overlap,0.282144716900896,0.999993910040895
Mlip,0.4859,0.00136515083102141,0.206885526587811,0.486542840178606,TRUE,FALSE,ASPEN_only,0.01516466145843,0.519312284229502
Mllt10,0.5425,0.809970329719832,0.0157645525203716,0.545134617338412,FALSE,TRUE,GLM_only,0.306984669659289,0.999993910040895
Mllt3,0.5652,0.0423923782447154,0.514374642646397,0.548734771269844,TRUE,FALSE,ASPEN_only,0.466241301505882,0.999993910040895
Mllt6,0.4286,0.0348491095348376,0.760180562444466,0.435349365569147,TRUE,FALSE,ASPEN_only,0.782517265781397,0.999993910040895
Mlxip,0.5913,0.00758551210247967,0.153245160472212,0.582499204572803,TRUE,FALSE,ASPEN_only,0.302624837834179,0.999993910040895
Mmaa,0.4423,0.000825902311169698,0.736879610986537,0.462452907909104,TRUE,FALSE,ASPEN_only,0.386407446564231,0.999993910040895
Mmadhc,0.4362,0.0234299814893749,0.952483180105801,0.484996977324166,TRUE,FALSE,ASPEN_only,0.2618142857799,0.999993910040895
Mme,0.2754,2.00970033777426e-11,0.0382679246751224,0.282597532244331,TRUE,TRUE,Overlap,0.544024205959191,0.999993910040895
Mmut,0.4211,0.00198796793003765,0.760180562444466,0.439802847254914,TRUE,FALSE,ASPEN_only,0.997951912712649,0.999993910040895
Mn1,0.4161,0.0203797112764971,0.381613864965413,0.400943516145521,TRUE,FALSE,ASPEN_only,0.869041317443181,0.999993910040895
Mnat1,0.4796,0.0216433161321213,0.811061487487053,0.479976632508082,TRUE,FALSE,ASPEN_only,0.588812738587976,0.999993910040895
Mnt,0.4101,0.0438933044373503,0.337921305745704,0.334637171749108,TRUE,FALSE,ASPEN_only,0.957282832210002,0.999993910040895
Mob1b,0.4668,0.0166900666941433,0.87267487318708,0.475984837601379,TRUE,FALSE,ASPEN_only,0.437134465540108,0.999993910040895
Mospd1,0.2675,0.000246625585111632,1.55507158466741e-07,0.26149108386556,TRUE,TRUE,Overlap,0.874740620576581,0.999993910040895
Mov10,0.3896,0.00918803403929281,0.387133800411669,0.370596757792446,TRUE,FALSE,ASPEN_only,0.976928532310617,0.999993910040895
Mpc1,0.4418,4.21890502049118e-18,0.00532363021881299,0.439877196014036,TRUE,TRUE,Overlap,0.622231915769384,0.999993910040895
Mpc2,0.4851,0.0552067549020507,0.581889669057196,0.460301321168926,TRUE,FALSE,ASPEN_only,0.633934096713539,0.999993910040895
Mpi,0.4265,0.0391272798678845,0.478865652558355,0.399366373327534,TRUE,FALSE,ASPEN_only,0.146304383362027,0.999993910040895
Mpp7,0.4484,4.80420460333332e-06,0.98548428060114,0.502341440328721,TRUE,FALSE,ASPEN_only,0.000163616134552257,0.0130737082751756
Mpped2,0.313,2.05448085707816e-29,7.78780247552296e-07,0.339602447487836,TRUE,TRUE,Overlap,0.667223343827593,0.999993910040895
Mpv17,0.6226,0.00290161825068562,0.144555962304031,0.644000160956191,TRUE,FALSE,ASPEN_only,0.650134191497229,0.999993910040895
Mrap,0.3467,3.05633777294706e-05,0.0948646836784006,0.307183944360713,TRUE,TRUE,Overlap,0.593123016874546,0.999993910040895
Mroh1,0.4687,0.0527825112387572,0.773270046557403,0.452491616684075,TRUE,FALSE,ASPEN_only,0.952584519393391,0.999993910040895
Mrpl15,0.4079,0.00443238153414498,0.325717061725674,0.35048221835182,TRUE,FALSE,ASPEN_only,0.543323858301248,0.999993910040895
