"","AR","N","log2FC","llr","pval"
"4933424G05Rik",0.489028213166144,319,0.00808234629785876,-0.00478735112415052,0.92205108000263
"Cnpy2",0.514437689969605,329,0.0242475462466771,-1.13235573038918,0.132350860438474
"Gatd3a",0.477744807121662,337,-0.153709415395453,-0.751086685573341,0.220337255883151
"Gm17197",0.237435897435897,325,-1.76867445389354,-13.0124286803928,3.37049680520794e-07
"Gmppa",0.595595595595596,333,0.598445730084778,-0.039150597949174,0.77961291474826
"Ift25",0.272916666666667,320,-1.36176835941915,-0.449572449869208,0.34301109845307
"Lpar6",0.487538940809969,321,-0.0727563424353148,-5.34396387497793,0.00107836933346752
"Nudcd1",0.522633744855967,324,0.186151315856896,0.267105644541516,1
"Pfn2",0.487060041407867,322,-0.0404142684459083,0.614613541062965,1
"Zfp729b",0.488588110403397,314,-0.0565835283663674,0.187366702026736,1
"AA386476",0.59948717948718,325,0.557995453120887,-0.048576730338084,0.755272709038531
"Adgra2",0.563182346109175,287,0.457681836687338,1.47300726858947,1
"Cfap20dc",0.342982456140351,285,-0.797811149386733,0.742805722534598,1
"Cln3",0.477083333333334,320,-0.0810716106473182,-0.521007901082896,0.307353112691624
"Commd6",0.543674698795181,332,0.227410496103072,0.285634479019393,1
"Hypk",0.387096774193548,341,-0.676754976640647,0.133977189687982,1
"Psen2",0.510869565217391,322,0.0972972013549152,-0.564266000870191,0.288088682272865
