celltype,condition,group_id,gene,HDR,log2FC,pval,padj,AR,N
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Tpr,5.995916882400626,0.192645077942396,1.00944606077358e-6,9.4551447692459e-5,0.520833333333333,32
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Mtdh,-5.706956122032186,-0.667424660913129,1.96355865055404e-6,1.7242499400177e-4,0.37037037037037,27
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Ube2r2,-5.510277832802163,-0.514573172829758,3.08831909871052e-6,2.4749336224719e-4,0.356060606060606,22
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Hdac7,-5.498840263456385,-0.111031312388744,3.17073346651205e-6,2.4749336224719e-4,0.463541666666667,32
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Golga4,5.401366621390236,0.502500340529183,3.96856391005894e-6,2.9346485755962e-4,0.650555555555556,30
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Inpp5a,5.345621769574719,0.637429920615292,4.51209495315737e-6,3.169746704593e-4,0.575268817204301,31
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Qrich1,5.308651532053329,0.476438043942987,4.91301927458069e-6,3.2870438479932e-4,0.613636363636364,33
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Kmt2a,5.200323997057816,0.452512204697507,6.30486806410332e-6,4.0265180136659e-4,0.62797619047619,28
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Smad4,5.063814644429603,0.308122295362332,8.63346943008575e-6,5.2739237170741e-4,0.6171875,32
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Mark3,4.983602021529027,0.106915203916512,1.03847962114169e-5,5.9735432270896e-4,0.526881720430108,31
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Eea1,4.965217596873861,0.129283016944966,1.08338396438494e-5,5.9735432270896e-4,0.536827956989247,31
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Osmr,4.9564709654910715,0.308122295362332,1.10542436942584e-5,5.9735432270896e-4,0.520238095238095,28
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Zmym4,-4.8669949976105595,-0.473931188332412,1.35832909231202e-5,7.0683421285125e-4,0.41358024691358,27
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Ambra1,4.829216843443661,0.330148601692331,1.48177804791896e-5,7.435350561879e-4,0.515419501133787,42
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Fam222b,-4.763649730703856,-0.295455883526171,1.72325786497025e-5,8.2411016980586e-4,0.445698924731183,31
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Creb1,-4.754569796003321,-0.514573172829758,1.75966584300186e-5,8.2411016980586e-4,0.376767676767677,33
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Mrps6,4.7289273971539485,0.15200309344505,1.86669172750581e-5,0.00084603286359537005,0.558333333333333,20
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Tnpo3,4.689966938054005,0.556393348524385,2.04189338389799e-5,8.8637890749217e-4,0.601190476190476,28
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Ppm1a,4.671878133757155,0.275634442613427,2.12873630132793e-5,8.8637890749217e-4,0.540123456790123,27
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Srsf2,-4.668577994278329,-0.584962500721156,2.14497386866434e-5,8.8637890749217e-4,0.42,25
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Sec24a,-4.627613631238194,-0.106915203916512,2.35714537856553e-5,9.4622550196701e-4,0.52020202020202,33
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Cdk17,-4.586286971945332,-0.0780025120012731,2.59246575344265e-5,9.7534241829942e-4,0.46,25
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Hltf,-4.580867652536204,-0.321928094887362,2.62501837301194e-5,9.7534241829942e-4,0.444444444444444,24
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Antxr2,4.578735615237913,0.299560281858908,2.63793678970663e-5,9.7534241829942e-4,0.537254901960784,34
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Fsd1l,4.556291010441396,0.906890595608519,2.77785127167531e-5,0.00100073872735995,0.632183908045977,29
Unknown_1,F1_Aged,Unknown_1__F1_Aged,Mef2c,-4.518613400148275,-0.275634442613427,3.02960912268534e-5,0.00102999925772887,0.488095238095238,28
