"","AR","N","log2FC","llr_mean","pval_mean"
"Lin52",0.463369963369963,13,0.15200309344505,0.0502296559715667,1
"Lmo7",0.523184965619176,28,0.134301091711591,-0.113300432327506,0.634055771150438
"Lmod2",0.494216894216894,13,-0.330148601692332,-0.0421398614053672,0.771579317539001
"Lncpint",0.548125799776743,53,0.178179716004123,-0.832469834473287,0.196937697291174
"Lncppara",0.606060606060606,11,0.485426827170243,0.0594630188105896,1
"Lnpep",0.338235294117647,17,-0.906890595608518,-1.67654981916721,0.0670785926151421
"Lnx1",0.524358974358974,13,0,0.278332098194085,1
"Lonp2",0.698168498168498,13,0.862496476250065,-2.05084900123259,0.0428401684524193
"Lpar1",0.48974358974359,13,-0.163498732282879,-0.0125102403882202,0.874316038084864
"Lpgat1",0.483333333333333,10,-0.497499659470817,-0.230434320772847,0.49721829201235
"Lpl",0.472710622710623,28,-0.132103536007345,0.0818015770713387,1
"Lpp",0.54693588724201,49,0.269186632815389,-0.772007165130518,0.214021267828674
"Lrba",0.381984126984127,20,-0.706268796943289,-2.25839060179434,0.0335639206963557
"Lrch1",0.704232804232804,27,1.14974711950468,-4.75186407225584,0.00205054841099557
"Lrch3",0.506349206349206,27,-0.0274807364221071,0.0469930568298693,1
"Lrp1",0.45,15,-0.289506617194985,0.646000374923283,1
"Lrp6",0.551820728291317,17,0.604071323668861,-0.281553272166011,0.453011269678657
"Lrrc2",0.593809523809524,15,0.584962500721156,-0.748206328988619,0.221224159177793
"Lrrc3b",0.352777777777778,12,-1.13750352374993,-0.0614496955743888,0.72591089544738
"Lrrfip1",0.467992424242424,16,-0.0395283641866373,0.0786418832353206,1
"Lrrfip2",0.69702380952381,18,1,-2.06569677584431,0.0420946729474463
"Lrrk1",0.526470588235294,17,0,0.0752743876263438,1
"Lrrk2",0.43021978021978,13,-0.796466605914868,-0.642451017737045,0.256989570484141
"Lsamp",0.800623885918004,17,1.8073549220576,-8.18400416467475,5.21582028341941e-05
