"","AR","N","log2FC","llr","pval"
"Gm13481",0.984482038429407,57,5.06069593168755,-4.5348932735604,0.00259867402020894
"Gm13601",0.325,10,-0.321928094887363,-11.3096024353765,1.97500504138554e-06
"Gm13938",0.552865785008642,77,0.300173542246841,-2.17314914935046,0.0370894786037127
"Gm15614",0.763888888888889,12,1,-13.8797737354709,1.37368596450697e-07
"Gm16023",0.583333333333333,12,0.478047296804644,-17.8059476047285,2.40812553971804e-09
"Gm16093",0.605882352941176,17,0.395928676331139,-8.95760253869891,2.30968453592282e-05
"Gm16599",0.663333333333333,10,0.387023123109247,-11.8048188027348,1.17995057558132e-06
"Gm16685",0.715151515151515,11,1.51937415909358,-13.3424990542629,2.39473598229039e-07
"Gm17276",0.468606701940035,27,-0.374395514781498,-0.328416508451596,0.41768023886198
"Gm20619",0.393241884378248,110,-0.593230116704757,-1.80525077106984,0.0574158018281073
"Gm20647",0.592708333333333,16,0.462971976342545,-2.72653852197172,0.0195338918960893
"Gm20732",0.575276200705846,98,0.494197036797974,-1.41214842936924,0.0928475465199185
"Gm20757",0.767901234567901,27,1.9499593175004,7.0226009812059,1
"Gm24474",0.90625,32,3.73335434061383,-2.22554017255222,0.0348791746502757
"Gm26632",0.545454545454545,11,0.263034405833793,-14.2454451429278,9.41403842110644e-08
"Gm26672",0.5,10,0.0489096004809464,-13.1998624464093,2.77580014875449e-07
"Gm26862",0.292969988812685,89,-1.33908864604555,-0.0252135292642919,0.822321819475862
"Gm28376",0.366666666666667,10,-1.08746284125034,-12.7185165691958,4.57059387708623e-07
"Gm29007",0.647058823529412,17,1.22239242133645,5.36663673196809,1
"Gm29237",0.506060606060606,44,-0.0995356735509141,-1.58918175621267,0.0746194287799931
"Gm30382",0.695894909688013,29,1.39231742277876,-12.3282414963337,6.851388481802e-07
"Gm30866",0.541420118343195,13,-0.222392421336448,-17.6254082943834,2.89860533189616e-09
"Gm31013",0.37797619047619,16,-0.467126010427298,-20.5743150512471,1.41082105008163e-10
"Gm31663",0.380952380952381,14,-1,-23.8840048800738,4.79756764076272e-12
"Gm32027",1,20,Inf,1.17058282835814e-05,1
"Gm32718",0.465217391304348,23,-0.347923303420307,-11.311615665134,1.97087037577576e-06
"Gm33609",0.5,11,-0.612976876890753,-18.9035081599597,7.81003721094897e-10
"Gm33989",0.439393939393939,11,0.0430687218918862,-12.0352162676042,9.28754873567047e-07
"Gm35041",0.380735753608094,47,-0.702798991015014,-0.305007991412396,0.434781792390163
"Gm35330",0.775721642303275,98,2.11999977611063,-5.1333414477831,0.00135454122497241
"Gm35546",0.784090909090909,22,1.2081081953302,17.7418643909012,1
"Gm3587",0.746825396825397,21,1.22948184612277,-11.8961771392381,1.07307864828095e-06
"Gm36037",0.483333333333333,20,-0.0911478880581957,-7.8072262502702,7.76587549586561e-05
"Gm36372",0.75,11,1.91427012597412,-10.7661819007454,3.47907423058563e-06
"Gm36827",0.597291666666667,40,0.118181426348314,14.6310245301482,1
"Gm37376",0.52429951937826,127,-0.0934268639682688,-5.08382382689112,0.00142926515458269
"Gm37677",0.510416666666667,16,0.20945336562895,-24.2060284509777,3.45437794245915e-12
"Gm40124",0.152559523809524,40,-2.48112668973662,-4.82693764336398,0.00188952545650813
"Gm42209",0.566666666666667,10,0,-15.0750839200937,3.99852581932686e-08
"Gm43361",0.65952380952381,56,0.978304928900681,3.40217066311104,1
"Gm44686",0.613636363636364,11,0.493040011280117,-14.470441753064,7.46211818127711e-08
"Gm44710",0.348484848484849,11,-0.893084796083488,-13.0773677885794,3.15123337213944e-07
"Gm48678",0.378333333333333,10,-0.485426827170242,-13.4642663338082,2.11119050534571e-07
"Gm49336",0.611111111111111,12,-0.0489096004809464,-17.8016417674554,2.41879486494976e-09
"Gm49390",0.455128205128205,13,0.15754127698648,-17.6520529441509,2.8203684297205e-09
"Gm50100",0.744047619047619,14,1.76553474636298,-6.2297341963028,0.000415878289987685
"Gm50114",0.833333333333333,12,1.41503749927884,-9.67903231134528,1.08360645573287e-05
"Gm5532",0.486336336336336,37,0.160464672193246,0.141390763914359,1
"Gm56583",0.46468253968254,15,-0.55019708256048,7.16132656273529,1
"Gm56646",0.981481481481482,27,4.39231742277876,-2.1191082131682,0.0395236675174416
"Gm56730",1,36,7.48381577726426,5.07581174051808e-05,1
"Gm57242",0.558333333333333,10,-0.0565835283663674,-13.5317473461583,1.9688099161652e-07
"Gm57283",0.878395061728395,27,2.30812229536233,-1.55773859175517,0.0775517601272229
