"","AR","N","log2FC","llr_mean","pval_mean"
"Swt1",0.48984375,32,-0.0790715709911987,0.0942908080968721,1
"Syde2",0.37037037037037,18,-1.05444778402238,-3.05369612743025,0.013461760772023
"Syk",0.5,12,-0.31034012061215,-0.117240214035732,0.628221376852167
"Syncrip",0.533333333333333,10,-8.88178419700125e-16,0.000553356220869716,1
"Syne1",0.542384731670446,63,0.0454429707611671,2.35313207802801,1
"Synj1",0.6,10,-4.44089209850063e-16,1.27369003274856,1
"Synj2",0.298924731182796,31,-0.901819606061096,-1.61428807024369,0.0723635802946941
"Synpo",0.406349206349206,21,-0.32192809488736,-0.278762824033237,0.455258918012151
"Synpo2",0.483561140281844,127,-0.0849889423173801,-0.0965544381400036,0.66034162510606
"Synrg",0.548245614035088,19,0.174029399775049,-0.0633502720931531,0.721877861105588
"Tab1",0.45,10,-0.436099114806673,-0.248142078699573,0.481137397265556
"Tab2",0.533333333333333,15,-0.241008099503796,0.598866148289588,1
"Tacc1",0.416352813852814,70,-0.330645311988472,-1.04445683421793,0.14837154198311
"Tacc2",0.608955814833822,103,0.757326547614886,-6.37131189430158,0.000357415939308322
"Taf15",0.435185185185185,18,0.0931094043914831,1.083619999738,1
"Taf1d",0.583333333333333,14,0.567040592723894,-0.916462118048386,0.175782539443301
"Taf3",0.493333333333333,25,-0.37851162325373,-0.404825831296577,0.368223256789425
"Tanc1",0.450617283950617,27,0.10852445677817,0.838890665277134,1
"Tanc2",0.216666666666667,10,-0.855610090664826,3.25149100348007,1
"Tango2",0.463405797101449,46,-0.145197915539935,-0.26297158977907,0.468317442511122
"Tank",0.604166666666667,16,0.46948528330122,-0.641123528044083,0.257481650966418
"Taok1",0.423076923076923,26,-0.562936194391156,-1.88090136181563,0.0524360166525986
"Tasor",0.456818181818182,44,-0.177538185552188,-0.34043604353721,0.409286585773616
"Tasp1",0.530392156862745,17,1.33226762955019e-15,0.957194439071337,1
"Tax1bp1",0.390151515151515,22,-0.238786859587117,-0.081564730536769,0.686291489979634
"Tbc1d1",0.642857142857143,14,0.540568381362704,-0.165697964990706,0.564838267765906
"Tbc1d12",0.525641025641026,13,0.222392421336449,0.295694364918262,1
"Tbc1d23",0.444444444444444,15,-0.106915203916511,0.56210517104428,1
