gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young,dir_Aged,dir_Young,consistency
Lyz1,0.0232142857142857,1.03639471002681e-74,0,8.16465495356003e-54,below,below,consistent_below
Lyz2,0.780254717422859,7.60907278954272e-24,0.768571428571429,2.02285414172833e-8,above,above,consistent_above
Man1c1,0.598268398268398,0.0483208512277813,0.63694638694638706,0.0624863330907587,above,above,consistent_above
Mast2,0.386363636363636,0.0770350735094549,0.35,0.0236007039075435,below,below,consistent_below
Mbnl1,0.335313531353135,0.00192595784843609,0.327284946236559,0.00974851313780852,below,below,consistent_below
Mdfic,0.65990990990991,5.03708527872122e-5,0.689252336448598,0.0149047453788991,above,above,consistent_above
Mpp7,0.918367346938776,2.37851835020565e-53,0.983870967741935,9.926813525715829e-11,above,above,consistent_above
Ms4a6d,0.345880053462021,0.00148733890757549,0.397154471544715,0.0393455828633733,below,below,consistent_below
Ms4a8a,0.0575980392156863,5.98487505006734e-38,0.024390243902439,6.98473147095515e-28,below,below,consistent_below
Nav3,0.25,0.00105190856538775,0.181034482758621,4.06888294890206e-5,below,below,consistent_below
Nhsl1,0.252777777777778,7.86504874789829e-5,0.133986928104575,9.926813525715829e-11,below,below,consistent_below
Nt5dc1,0.315789473684211,0.00948409172936185,0.197777777777778,1.3563073610279e-4,below,below,consistent_below
Parp8,0.617730496453901,0.00873862810416179,0.640322580645161,0.025131021279954,above,above,consistent_above
Pde7b,0.328304977293948,9.529876366853951e-14,0.355125014096306,3.00402752541879e-6,below,below,consistent_below
Pfkfb3,0.323498964803313,1.12171769728466e-5,0.415954415954416,0.0597942352314263,below,below,consistent_below
Phf20,0.645045045045045,0.0192440472912166,0.672222222222222,0.00678021886302789,above,above,consistent_above
Picalm,0.605247351215093,5.1857547897462e-5,0.601506628292343,0.0183237429652603,above,above,consistent_above
Pid1,0.603322628993856,3.6420953065740605e-15,0.579752311064834,2.31802468269547e-6,above,above,consistent_above
Pkd2,0.825320512820513,1.0442938199193e-4,0.786549707602339,3.6059456472452e-4,above,above,consistent_above
Pkig,0.72471910112359506,5.5370176962966e-4,0.751461988304094,0.00531970709008895,above,above,consistent_above
Pla2g7,0.700884955752212,0.0035928202764274,0.717808219178082,0.0160402050947251,above,above,consistent_above
Plcl1,0.751942355889724,1.3201215833203e-4,0.716060606060606,7.6100247608588e-4,above,above,consistent_above
Plxdc2,0.223557692307692,4.66378858916564e-8,0.268761904761905,0.00199000297188609,below,below,consistent_below
Prcp,0.759075907590759,3.09893180694949e-5,0.713541666666667,0.0763322431508827,above,above,consistent_above
Prkg1,0.150938644688645,1.04542373741864e-10,0.197150072150072,2.244018655436e-4,below,below,consistent_below
Ptprm,0.334137072908259,5.64719332660768e-5,0.34039109039109,0.00326864931294651,below,below,consistent_below
Rad51b,0.681491464510332,0.0276547553048353,0.748768472906404,0.0398964529457779,above,above,consistent_above
Rnf180,0.726190476190476,5.7321189146516e-4,0.782051282051282,0.0050627396265994,above,above,consistent_above
Rnls,0.192307692307692,1.3201215833203e-4,0.235294117647059,0.0336127498835767,below,below,consistent_below
Runx1,0.562722708073318,0.0207791436636647,0.584212036034953,0.0354159565651445,above,above,consistent_above
Sash1,0.346816087138668,1.32036041309795e-6,0.372389894925106,0.00157004622086793,below,below,consistent_below
Sema6d,0.227564102564103,2.51877706798741e-7,0.31359649122807,0.0178269867714901,below,below,consistent_below
Serinc3,0.568991064359235,0.0524285991322756,0.599106127092475,0.0160402050947251,above,above,consistent_above
Sh3pxd2a,0.662666992505702,4.4413924512239e-4,0.71974358974359,0.0014815056323306,above,above,consistent_above
Stambpl1,0.181693989071038,1.33661941814199e-10,0.230769230769231,3.05994387757257e-5,below,below,consistent_below
Stxbp6,0.391383410827855,0.00944620168861802,0.404730893734904,0.0336127498835767,below,below,consistent_below
Susd6,0.378267254038179,0.029137393537647,0.38216966966967,0.0101241912793596,below,below,consistent_below
Syk,0.402580927384077,0.0228292866005813,0.333645003065604,4.59923723994902e-5,below,below,consistent_below
Tanc2,0.331240002460933,2.96634843279706e-17,0.321918895412046,1.42614267096961e-15,below,below,consistent_below
Tiam1,0.74,0.0524285991322756,0.88624338624338606,1.4539032562468e-4,above,above,consistent_above
Tlr4,0.354014598540146,0.00739366576017438,0.342394822006472,0.0160402050947251,below,below,consistent_below
Tnfaip8,0.724119241192412,7.76809653056493e-8,0.641616766467066,0.0101241912793596,above,above,consistent_above
Ubl3,0.636091127098321,0.0756293980532789,0.662079510703364,0.0381605425276911,above,above,consistent_above
Vav3,0.362723888168935,1.13951311960083e-21,0.343444524340124,1.51207676371194e-27,below,below,consistent_below
Wipf1,0.357006448412698,1.29395047757598e-5,0.361416792865556,7.43978990451489e-6,below,below,consistent_below
Wwox,0.402856075165492,0.0580836910271934,0.340647482014388,0.00521771106271247,below,below,consistent_below
Wwp1,0.614709784411277,5.5370176962966e-4,0.64106529209622,0.0149047453788991,above,above,consistent_above
