"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"Acyp2",0.476447264856356,0.5027,0.1324,0.0888795591756771,0.0589567133809842,7.21428571428571,55
"Adam19",0.511447811447811,0.4756,1e-04,0.0448540008238369,0.0684490105916069,1.46428571428571,33
"Adamtsl5",0.378968253968254,0.4242,1e-04,0.0441106875714688,0.0673137234841566,1.17857142857143,28
"Adarb1",0.518939393939394,0.476,0.2226,0.137186269800073,0.080421162741311,0.767857142857143,22
"Adcy6",0.426530612244898,0.4262,2e-04,0.0438676902294394,0.0668845855437637,1.08928571428571,35
"Adcy9",0.509615384615385,0.5445,0.3311,0.17602344064952,0.0768084683520335,0.803571428571429,26
"Adk",0.491552709916346,0.5288,0,0.0381021056891035,0.0581946160891574,7.83928571428571,55
"Adprhl1",0.410952380952381,0.4578,0.0898,0.0789854118509932,0.0685530523670836,1.625,35
"Adra1a",0.290831244778613,0.3025,1e-04,0.0450036434345868,0.0686775647390922,2.125,38
"Aff1",0.463718263718264,0.4413,0.0734,0.0728319024559097,0.0686665923509927,2.08928571428571,37
"Afg1l",0.334313725490196,0.3493,0.1827,0.113627327675818,0.0675808051368654,1.23214285714286,34
"Afg3l2",0.507407407407407,0.4795,0.1743,0.110437454258096,0.0675808051368654,1.23214285714286,36
"Aftph",0.370454545454545,0.347,2e-04,0.0469886169454455,0.0716512809480104,0.875,22
"Agap1",0.391203703703704,0.3507,0.0962,0.0804880186306657,0.06713603378857,1.14285714285714,36
"Agl",0.465379665379665,0.4941,0,0.0448928108429179,0.0685662864274166,1.55357142857143,37
"Ago3",0.46792328042328,0.5148,0.1293,0.0936171352089258,0.067990571175766,1.32142857142857,36
"Agtpbp1",0.63878648233487,0.5862,0.2728,0.148487747551779,0.0685662864274166,1.55357142857143,31
"Aig1",0.27093023255814,0.2842,0.1318,0.0949867982405334,0.0686325031793746,2.01785714285714,43
"Airn",0.914618714618715,0.9308,0.0726,0.0687672873026898,0.0629225701403083,4.92857142857143,52
"Akap13",0.365338164251208,0.3898,0.1308,0.0945636969188673,0.0685662864274166,1.55357142857143,36
"Akap6",0.531931716082659,0.5442,0.0656,0.0633050814181412,0.0586399610193076,7.46428571428571,53
