celltype,condition,group_id,gene,HDR,log2FC,pval,padj,AR,N
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Ddx17,28.876940900959543,0.0828930083483448,1.3275751026144398e-29,3.70725347405082e-27,0.529112554112554,242
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Atf7,-28.733211288668365,-0.154328146391294,1.84836914986504e-29,4.85794903623354e-27,0.482067866516686,254
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Map4k5,28.5325075150909,0.230483833689996,2.93421872939592e-29,7.28338293496722e-27,0.531432748538012,190
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Vps13c,28.492584191831682,0.415037499278843,3.21673887892616e-29,7.56441542686425e-27,0.569458987783595,191
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Sel1l,28.067008568930547,0.0317088597273383,8.57020935447655e-29,1.91458476979006e-26,0.528227654698243,187
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Asxl2,-27.618075760872493,-0.139403056665417,2.40948506733831e-28,5.12646632422265e-26,0.488271604938272,189
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Tdrd3,-27.06369277523065,-0.0584956493101445,8.63589244416024e-28,1.7538712472958198e-25,0.495250896057348,186
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Rab12,-26.552728671422685,-0.205584133649894,2.80073054955637e-27,5.4407235197469e-25,0.471734892787524,171
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Arhgap12,26.334253295920846,0.191531457631688,4.63176699889921e-27,8.490651344966729e-25,0.529067882472138,235
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Lum,-26.320003866124814,-0.125530882083859,4.78625831537577e-27,8.490651344966729e-25,0.469255353147971,149
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Krit1,-26.30619880883487,-0.019540186395645,4.94084456063418e-27,8.490651344966729e-25,0.488486206290634,271
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Ptpra,26.277684800081555,0.210085525884835,5.2761265037473396e-27,8.73101230323819e-25,0.542019047619048,250
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Scaf4,26.143914973024817,0.324272035355662,7.17934836120053e-27,1.14561887420871e-24,0.55078125,192
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Rhoa,-26.037206197446416,-0.120558924121333,9.17896687442542e-27,1.41419393085975e-24,0.470508274231679,282
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Smap1,-25.944625138183707,-0.0413407953808995,1.1359909245843299e-26,1.6918691503476e-24,0.50668016194332,247
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Tmem135,25.599266937291183,0.239071162483078,2.51612992361888e-26,3.59941458170282e-24,0.550449416714477,249
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Pds5b,-25.588731314414822,-0.279654027403278,2.57791554642995e-26,3.59941458170282e-24,0.451622971285893,267
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Swt1,25.49851648323221,0.0449474060539745,3.17309822963841e-26,4.2961826939468e-24,0.517940979208585,213
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Kmt2a,25.43920111233024,0.093659107214245,3.63746554001023e-26,4.7800576566958e-24,0.51047197640118,226
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Larp4,25.24804396329676,0.115477217419936,5.64879789570809e-26,7.21109399943536e-24,0.514122807017544,190
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Nt5dc1,-25.22634096875099,-0.824051210929918,5.93825757270542e-26,7.211666621325599e-24,0.352627939142462,241
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Washc4,25.223875798291985,0.336596144676198,5.97206054138423e-26,7.211666621325599e-24,0.545271317829457,215
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Rusc2,-25.14170176109905,-2.86249647625007,7.216028485043369e-26,8.48453033451942e-24,0.115942028985507,138
Fibroblast,F1_Aged,Fibroblast__F1_Aged,B2m,25.066384908593218,0.270451877396277,8.582525281660449e-26,9.83249306627151e-24,0.53462441314554,142
Fibroblast,F1_Aged,Fibroblast__F1_Aged,Cert1,-25.027193065703937,-0.107640723187969,9.39305649210443e-26,1.04920441016806e-23,0.506313131313131,198
