"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi"
"Slc25a33_rep2",0.45811111111111,0.45820385804574,423.551946245002,1089467.43917067,1663734.27529784,1.36533333333333,3000,0.00236098549154477
"Tpp2",0.384666666666667,0.384666666677871,1700343364.572,646808267.625355,1692675.9680321,1.36466666666667,3000,5.88116506839614e-10
"Kdm5a_rep1",0.229055555555555,0.229030956353319,161.063250788414,1127418.67793722,1721850.71075066,1.364,3000,0.00620874094559089
"Ube3c_rep1",0.507,0.507080482241492,2478364145.2982,942278298.767158,1721850.71075066,1.364,3000,4.03491957344985e-10
"Best3",0.9654,0.967237142428272,1e-06,1e-06,1743942.825509,1.36333333333333,3000,1916127.71412684
"Deptor_rep2",0.154511111111111,0.156621120074662,0.379086066378373,1156286.66093666,1766034.94026734,1.363,3000,2.63792338651108
"Pcm1",0.471,0.470995840469779,1827695166.23825,695237205.489704,1795762.09975557,1.36233333333333,3000,5.4713719140495e-10
"Zfp608",0.5275,0.527504790271413,460.799335538078,1185708.06700337,1810704.19072186,1.362,3000,0.00217014201817868
"Apbb2_rep1",0.7083,0.709036197674616,4.9986253794607,1185534.97812609,1810704.19072186,1.362,3000,0.200054999942382
"Gipc2",0.479333333333334,0.479327943811399,113.334505022638,1195392.66982765,1825697.33703719,1.36166666666667,3000,0.00882343819122212
"Cecr2_rep5",0.445333333333333,0.445317662422481,2010811149.98924,764804369.845531,1840740.55031423,1.36133333333333,3000,4.97311744071715e-10
"Slc4a7_rep2",0.401666666666666,0.401633602657118,1903536999.99668,724077232.313895,1855832.82268153,1.361,3000,5.25337831626989e-10
"Uqcrc2_rep2",0.565333333333333,0.565346411766954,227.249120279927,1244997.0059205,1901393.62255281,1.36,3000,0.00440045707885775
"Uqcrc2_rep5",0.558,0.557968129443409,1553330897.47639,591127406.502342,1916671.66160174,1.35966666666667,3000,6.43777833573414e-10
"Gabrb3_rep2",0.137055555555556,0.137101028715502,19.2570446723174,1264952.81274015,1931993.42690588,1.35933333333333,3000,0.0519290481491966
"Pias2",0.498833333333336,0.500908599453548,435.693734927825,1285257.30067614,1962763.61486643,1.35866666666667,3000,0.00229519022155702
"Pparg_rep2",0.333888888888889,0.333818609360328,132.178382389919,1285142.0416815,1962763.61486643,1.35866666666667,3000,0.00756553365171362
"Frmd5",0.621333333333334,0.621327934650026,2856449686.8333,1086022934.14948,1978209.72766262,1.35833333333333,3000,3.50084933968718e-10
"Rheb_rep1",0.514166666666667,0.514139088155332,445.283420027127,1315676.34208408,2009218.06875947,1.35766666666667,3000,0.00224576068863979
"Frmd5_rep1",0.622333333333333,0.622326704312969,2387353968.60296,907905621.906467,2009218.06875947,1.35766666666667,3000,4.18873787947408e-10
"Hopx",0.3965,0.396570198002323,410.385262658205,1346294.546087,2056002.5132712,1.35666666666667,3000,0.0024367346759059
"Pparg_rep1",0.440000000000001,0.440610277698314,2187557651.08366,832095059.238778,2103082.84883599,1.35566666666667,3000,4.57130809560436e-10
"Wwp1_rep1",0.449333333333333,0.449341211198456,2581831679.86042,981871115.867941,2182109.98325655,1.354,3000,3.87321918698457e-10
"Paip2",0.545722222222222,0.545652361433202,224.775541906468,1439186.33437119,2197986.89154863,1.35366666666667,3000,0.00444888261204198
"Cecr2_rep2",0.442666666666667,0.44265977015435,1492837369.62978,568349776.511216,2213884.27285864,1.35333333333333,3000,6.69865331846561e-10
"Cecr2_rep4",0.442666666666667,0.4425681444992,1557614970.63634,592948865.501049,2213884.27285864,1.35333333333333,3000,6.42007183323017e-10
"Deptor_rep1",0.165513888888889,0.161856290569469,0.491288438863017,1491258.63306257,2277648.73395027,1.352,3000,2.03546414060605
"Cecr2_rep3",0.454333333333333,0.454331196581209,2502896867.0288,951958423.140979,2277648.73395027,1.352,3000,3.99537037731444e-10
"Sipa1l2_rep2",0.462333333333333,0.462195691498047,1818714415.91749,692163231.630718,2309614.5451735,1.35133333333333,3000,5.4983893636513e-10
"Kdm5a_rep2",0.877,0.877005181630721,2325852234.2702,884757687.962248,2325612.87095807,1.351,3000,4.29949927714896e-10
"Pcm1_rep1",0.597,0.59697959855214,1592370674.54538,606230866.81271,2341619.34229287,1.35066666666667,3000,6.27994483938547e-10
"Cecr2",0.563777777777781,0.563292268413957,403.006729191749,1575247.28654763,2405693.94508415,1.34933333333333,3000,0.00248134814524202
"Mdm4_rep1",0.492,0.492044488376453,2070916172.16747,788019936.876256,2437737.06520365,1.34866666666667,3000,4.82878067900439e-10
"Pparg",0.498833333333333,0.499142090929023,436.236896554055,1606726.61897926,2453754.10532098,1.34833333333333,3000,0.00229233246407916
"Hopx_rep2",0.406166666666666,0.40626012658373,396.897373645329,1606711.67991993,2453754.10532098,1.34833333333333,3000,0.00251954300129385
"Apbb2",0.701611111111111,0.701067211575719,4.00203470928629,1627524.70981758,2485770.41894792,1.34766666666667,3000,0.249872895324872
"Kdm5a",0.517666666666666,0.517625762823695,2251524242.13436,856647202.044804,2501766.15183848,1.34733333333333,3000,4.44143563407534e-10
"Gabrb3",0.187333333333333,0.187374911240412,74.6358409861759,1648490.508442,2517751.2144393,1.347,3000,0.0133983885863257
"Slc25a33_rep1",0.4845,0.484337748912984,416.12722815205,1669526.46652476,2549682.06941316,1.34633333333333,3000,0.00240311119375877
"Sipa1l2",0.407833333333334,0.407830739646292,414.571584172214,1742300.18920593,2660832.70412837,1.344,3000,0.00241212866047422
"Slc22a5",0.339666666666667,0.339778990965839,2528417924.80839,961921486.33483,2692353.73986724,1.34333333333333,3000,3.95504236142363e-10
"Cecr2_rep1",0.514666666666667,0.513768346157039,2632154327.87966,1001325343.94988,2708065.15591603,1.343,3000,3.79916933216281e-10
"Sclt1",0.521666666666666,0.521466534293102,2417618909.77217,919856197.833113,2708065.15591603,1.343,3000,4.13630120097893e-10
"Hopx_rep1",0.461566666666665,0.462140331850577,201.188222456096,1803860.21827951,2754979.15088321,1.342,3000,0.00497046988035408
"Best3_rep1",0.963705555555555,0.96452480198126,1e-06,1e-06,2731522.15339962,1.342,3000,192948718272846080
"Ccdc50",0.282466666666667,0.282396848985649,11.9077762900162,1844357.57322329,2816941.89365945,1.34066666666667,3000,0.0839787358818981
"Gabrb3_rep1",0.185611111111111,0.185958390212091,18.4005422051468,1854424.53405443,2832313.73269798,1.34033333333333,3000,0.0543462246302879
"Gipc2_rep1",0.742322222222222,0.742106793006273,66.7125823262517,1854442.88039878,2832313.73269798,1.34033333333333,3000,0.0149896760870325
"Slc4a7_rep1",0.404888888888889,0.404772968889767,399.230727593036,1884554.17311124,2878110.85324323,1.33933333333333,3000,0.00250481721692367
"Rheb",0.539333333333333,0.539340473225315,1490612336.38303,567969363.637968,2923386.29423263,1.33833333333333,3000,6.70865238125226e-10
"Gm10138",0.503666666666666,0.503652051154297,1476949578.62633,562790773.398794,2938352.30115341,1.338,3000,6.77071184061729e-10
"Slc4a7",0.398833333333333,0.398811402273492,411.480401758007,1933756.33488579,2953251.85018255,1.33766666666667,3000,0.00243024940125363
"Ccdc50_rep1",0.298444444444444,0.298401832658563,9.58655958017404,1933603.71697104,2953251.85018255,1.33766666666667,3000,0.104312709021086
"Slc25a33",0.465666666666666,0.465855824395098,2127177962.87183,809761257.723415,3012142.49723513,1.33633333333333,3000,4.70106412088782e-10
"Cpeb1",0.499,0.499132684492216,2062582653.13518,785250374.417453,3041133.04185223,1.33566666666667,3000,4.8482905568898e-10
"Sipa1l2_rep4",0.485333333333333,0.485379930074178,1920487442.16178,731299578.878539,3055507.01999153,1.33533333333333,3000,5.2070113974521e-10
"Paip2_rep1",0.557333333333333,0.557334997919272,1891688222.00239,720372522.47255,3069797.22835388,1.335,3000,5.28628337571124e-10
"Gipc2_rep2",0.745111111111111,0.745050007605893,330.290294321937,2010031.94896852,3069797.22835388,1.335,3000,0.00302763967694821
"Ppp4r1",0.454833333333333,0.454844611980044,432.504048193266,2019370.7995146,3084001.48211068,1.33466666666667,3000,0.00231211708694377
"Pias2_rep2",0.46,0.46003465800215,1402856015.41328,534776887.099616,3126076.62377886,1.33366666666667,3000,7.1283153011637e-10
"Zfp438",0.518333333333335,0.517236284809054,2541618580.13375,967245357.32508,3167299.27692862,1.33266666666667,3000,3.93450066747377e-10
"Gm15943",0.235888888888889,0.235837842604843,281.691519364506,2082717.49515195,3180840.47318085,1.33233333333333,3000,0.00354998262729383
"Atp6v1h",0.486,0.48602102102101,1982842612.18125,755069615.820751,3194278.16510314,1.332,3000,5.04326462350907e-10
"R3hcc1l_rep1",0.454,0.45400250312881,1414758183.51778,539350080.705686,3207610.15750406,1.33166666666667,3000,7.0683457544208e-10
"Atl2",0.666000000000003,0.6668376326192,1897651725.70625,722744619.716251,3233948.2703298,1.331,3000,5.26967085927124e-10
"Pias2_rep3",0.47,0.469996993987964,1904546610.08331,725371442.944752,3246950.00929534,1.33066666666667,3000,5.25059347303795e-10
"Khdc4",0.573666666666667,0.573673849095876,205.540357538054,2134410.62873334,3259837.28687801,1.33033333333333,3000,0.0048652245815757
"Zfp438_rep1",0.478333333333333,0.478283634538323,1918078751.34448,730575514.809759,3346660.50630652,1.328,3000,5.2135502741952e-10
"Atp6v1h_rep3",0.481777777777777,0.481733003780746,417.97527750771,2199124.61820953,3358553.9078844,1.32766666666667,3000,0.00239248600051842
"Pbx3",0.578,0.578121881802707,1993526659.68344,759242105.63557,3370313.39099958,1.32733333333333,3000,5.01623590104782e-10
"Cwf19l2_rep1",0.417333333333334,0.417351414699457,1501928156.75068,572559129.838319,3370313.39099958,1.32733333333333,3000,6.65810808263582e-10
"Abhd2",0.196556349206349,0.196402859061956,1.00030410340797,2214275.91145619,3381936.8285877,1.327,3000,0.999695989042793
"Rheb_rep2",0.526666666666666,0.526651590691377,2646180919.73375,1007100625.63173,3393422.10261742,1.32666666666667,3000,3.77903110306085e-10
"Gm33474",0.516333333333333,0.516003853564536,1906508723.8143,726219877.946501,3404767.10466219,1.32633333333333,3000,5.24518974137883e-10
"Cwf19l2",0.425777777777778,0.425712733641772,416.095394479612,2258147.48680153,3448702.59284608,1.325,3000,0.00240329504548025
"Hsp90b1",0.481333333333333,0.481328633777021,2013350921.5402,766842174.272449,3480079.67880174,1.324,3000,4.96684402754292e-10
"Papola_rep3",0.636333333333334,0.636305807270287,1605179572.39822,611840396.117264,3480079.67880174,1.324,3000,6.22983258194565e-10
"Papola",0.265666666666666,0.26571577268285,1396243816.09866,532504348.285774,3490227.94458516,1.32366666666667,3000,7.1620729020965e-10
"Rsrc1",0.560666666666667,0.560678085642326,1710764632.78433,651949173.617441,3500217.49012574,1.32333333333333,3000,5.8453394513567e-10
"Papola_rep1",0.571999999999999,0.571734980253767,2583429564.58668,983359904.981088,3529214.08084155,1.32233333333333,3000,3.87082355063158e-10
"Gm10138_rep1",0.482333333333333,0.482455149222347,1843347160.2153,702328067.608388,3547715.66900451,1.32166666666667,3000,5.42491409964905e-10
"Hsp90b1_rep2",0.513833333333333,0.513786822310467,367.05347120777,2322956.28111161,3547715.66900451,1.32166666666667,3000,0.00272439870057502
