gene,sex,ratio,celltype,condition
Malat1,M,0.4801670146137787,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.3333333333333333,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.4811320754716981,Cardiomyocyte,F1_Young
Malat1,M,0.43478260869565216,Cardiomyocyte,F1_Young
Malat1,M,0.5238095238095238,Cardiomyocyte,F1_Young
Malat1,M,0.47058823529411764,Cardiomyocyte,F1_Young
Malat1,M,0.5555555555555556,Cardiomyocyte,F1_Young
Malat1,M,0.3225806451612903,Cardiomyocyte,F1_Young
Malat1,M,0.36363636363636365,Cardiomyocyte,F1_Young
Malat1,M,0.5142857142857142,Cardiomyocyte,F1_Young
Malat1,M,0.5405405405405406,Cardiomyocyte,F1_Young
Malat1,M,0.47619047619047616,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.48484848484848486,Cardiomyocyte,F1_Young
Malat1,M,0.45454545454545453,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.42857142857142855,Cardiomyocyte,F1_Young
Malat1,M,0.44776119402985076,Cardiomyocyte,F1_Young
Malat1,M,0.2857142857142857,Cardiomyocyte,F1_Young
Malat1,M,0.6666666666666666,Cardiomyocyte,F1_Young
Malat1,M,0.5416666666666666,Cardiomyocyte,F1_Young
Malat1,M,0.5527065527065527,Cardiomyocyte,F1_Young
Malat1,M,0.45454545454545453,Cardiomyocyte,F1_Young
Malat1,M,0.13333333333333333,Cardiomyocyte,F1_Young
Malat1,M,0.42857142857142855,Cardiomyocyte,F1_Young
Malat1,M,0.43478260869565216,Cardiomyocyte,F1_Young
Malat1,M,0.5129533678756477,Cardiomyocyte,F1_Young
Malat1,M,0.5375,Cardiomyocyte,F1_Young
Malat1,M,0.14285714285714285,Cardiomyocyte,F1_Young
Malat1,M,0.3888888888888889,Cardiomyocyte,F1_Young
Malat1,M,0.4166666666666667,Cardiomyocyte,F1_Young
Malat1,M,0.42424242424242425,Cardiomyocyte,F1_Young
Malat1,M,0.47619047619047616,Cardiomyocyte,F1_Young
Malat1,M,0.16666666666666666,Cardiomyocyte,F1_Young
Malat1,M,0.45634920634920634,Cardiomyocyte,F1_Young
Malat1,M,0.64,Cardiomyocyte,F1_Young
Malat1,M,0.5882352941176471,Cardiomyocyte,F1_Young
Malat1,M,0.5714285714285714,Cardiomyocyte,F1_Young
Malat1,M,0.35555555555555557,Cardiomyocyte,F1_Young
Malat1,M,0.3076923076923077,Cardiomyocyte,F1_Young
Malat1,M,0.3333333333333333,Cardiomyocyte,F1_Young
Malat1,M,0.4307692307692308,Cardiomyocyte,F1_Young
Malat1,M,0.4240506329113924,Cardiomyocyte,F1_Young
Malat1,M,0.44545454545454544,Cardiomyocyte,F1_Young
Malat1,M,0.8,Cardiomyocyte,F1_Young
Malat1,M,0.45185185185185184,Cardiomyocyte,F1_Young
Malat1,M,0.5454545454545454,Cardiomyocyte,F1_Young
Malat1,M,0.631578947368421,Cardiomyocyte,F1_Young
Malat1,M,0.5277777777777778,Cardiomyocyte,F1_Young
Malat1,M,0.7142857142857143,Cardiomyocyte,F1_Young
Malat1,M,0.5625,Cardiomyocyte,F1_Young
Malat1,M,0.45454545454545453,Cardiomyocyte,F1_Young
Malat1,M,0.5454545454545454,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.37398373983739835,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Malat1,M,0.7894736842105263,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Malat1,M,0.4090909090909091,Cardiomyocyte,F1_Young
Malat1,M,0.4796747967479675,Cardiomyocyte,F1_Young
Malat1,M,0.3,Cardiomyocyte,F1_Young
Malat1,M,0.5555555555555556,Cardiomyocyte,F1_Young
Malat1,M,0.2222222222222222,Cardiomyocyte,F1_Young
Malat1,M,0.4489795918367347,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Malat1,M,0.5882352941176471,Cardiomyocyte,F1_Young
Malat1,M,0.4619883040935672,Cardiomyocyte,F1_Young
Malat1,M,0.5177304964539007,Cardiomyocyte,F1_Young
Malat1,M,0.2,Cardiomyocyte,F1_Young
Malat1,M,0.45454545454545453,Cardiomyocyte,F1_Young
Malat1,M,0.5789473684210527,Cardiomyocyte,F1_Young
Malat1,M,0.42857142857142855,Cardiomyocyte,F1_Young
Malat1,M,0.42920353982300885,Cardiomyocyte,F1_Young
Malat1,M,0.4752851711026616,Cardiomyocyte,F1_Young
Malat1,M,0.5555555555555556,Cardiomyocyte,F1_Young
Malat1,M,0.5833333333333334,Cardiomyocyte,F1_Young
Malat1,M,0.44879518072289154,Cardiomyocyte,F1_Young
Malat1,M,0.3971119133574007,Cardiomyocyte,F1_Young
Malat1,M,0.574468085106383,Cardiomyocyte,F1_Young
Malat1,M,0.5714285714285714,Cardiomyocyte,F1_Young
Malat1,M,0.36363636363636365,Cardiomyocyte,F1_Young
Malat1,M,0.43612334801762115,Cardiomyocyte,F1_Young
Malat1,M,0.5806451612903226,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Malat1,M,0.55,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.4341801385681293,Cardiomyocyte,F1_Young
Malat1,M,0.47692307692307695,Cardiomyocyte,F1_Young
Malat1,M,0.4583333333333333,Cardiomyocyte,F1_Young
Malat1,M,0.5016501650165016,Cardiomyocyte,F1_Young
Malat1,M,0.4411764705882353,Cardiomyocyte,F1_Young
Malat1,M,0.5483870967741935,Cardiomyocyte,F1_Young
Malat1,M,0.42417582417582417,Cardiomyocyte,F1_Young
Malat1,M,0.4307692307692308,Cardiomyocyte,F1_Young
Malat1,M,0.5714285714285714,Cardiomyocyte,F1_Young
Malat1,M,0.41025641025641024,Cardiomyocyte,F1_Young
Malat1,M,0.42857142857142855,Cardiomyocyte,F1_Young
Malat1,M,0.7142857142857143,Cardiomyocyte,F1_Young
Malat1,M,0.5120967741935484,Cardiomyocyte,F1_Young
Malat1,M,0.7142857142857143,Cardiomyocyte,F1_Young
Malat1,M,0.5652173913043478,Cardiomyocyte,F1_Young
Malat1,M,0.1,Cardiomyocyte,F1_Young
Malat1,M,0.4444444444444444,Cardiomyocyte,F1_Young
Malat1,M,0.49572649572649574,Cardiomyocyte,F1_Young
Malat1,M,0.5535714285714286,Cardiomyocyte,F1_Young
Malat1,M,0.6666666666666666,Cardiomyocyte,F1_Young
Malat1,M,0.2222222222222222,Cardiomyocyte,F1_Young
Malat1,M,0.4782608695652174,Cardiomyocyte,F1_Young
Malat1,M,0.6363636363636364,Cardiomyocyte,F1_Young
Malat1,M,0.2857142857142857,Cardiomyocyte,F1_Young
Malat1,M,0.8333333333333334,Cardiomyocyte,F1_Young
Malat1,M,0.375,Cardiomyocyte,F1_Young
Malat1,M,0.4666666666666667,Cardiomyocyte,F1_Young
Malat1,M,0.46153846153846156,Cardiomyocyte,F1_Young
Malat1,M,0.3333333333333333,Cardiomyocyte,F1_Young
Malat1,M,0.4166666666666667,Cardiomyocyte,F1_Young
Malat1,M,0.47413793103448276,Cardiomyocyte,F1_Young
Malat1,M,0.3712574850299401,Cardiomyocyte,F1_Young
Malat1,M,0.49166666666666664,Cardiomyocyte,F1_Young
Malat1,M,0.4041095890410959,Cardiomyocyte,F1_Young
Malat1,M,0.5333333333333333,Cardiomyocyte,F1_Young
Malat1,M,0.4375,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Malat1,M,0.6666666666666666,Cardiomyocyte,F1_Young
Malat1,M,0.42857142857142855,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.25,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.46296296296296297,Cardiomyocyte,F1_Young
Malat1,M,0.44148936170212766,Cardiomyocyte,F1_Young
Malat1,M,0.47058823529411764,Cardiomyocyte,F1_Young
Malat1,M,0.6666666666666666,Cardiomyocyte,F1_Young
Malat1,M,0.44696969696969696,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Malat1,M,0.4612794612794613,Cardiomyocyte,F1_Young
Malat1,M,0.4166666666666667,Cardiomyocyte,F1_Young
Malat1,M,0.48484848484848486,Cardiomyocyte,F1_Young
Malat1,M,0.36363636363636365,Cardiomyocyte,F1_Young
Malat1,M,0.5909090909090909,Cardiomyocyte,F1_Young
Malat1,M,0.3548387096774194,Cardiomyocyte,F1_Young
Malat1,M,0.5416666666666666,Cardiomyocyte,F1_Young
Malat1,M,0.47619047619047616,Cardiomyocyte,F1_Young
Malat1,M,0.4507042253521127,Cardiomyocyte,F1_Young
Malat1,M,0.5294117647058824,Cardiomyocyte,F1_Young
Malat1,M,0.7777777777777778,Cardiomyocyte,F1_Young
Malat1,M,0.5714285714285714,Cardiomyocyte,F1_Young
Malat1,M,0.5206349206349207,Cardiomyocyte,F1_Young
Malat1,M,0.5714285714285714,Cardiomyocyte,F1_Young
Malat1,M,0.3142857142857143,Cardiomyocyte,F1_Young
Malat1,M,0.42857142857142855,Cardiomyocyte,F1_Young
Malat1,M,0.4782608695652174,Cardiomyocyte,F1_Young
Malat1,M,0.4888888888888889,Cardiomyocyte,F1_Young
Malat1,M,0.5032154340836013,Cardiomyocyte,F1_Young
Malat1,M,0.5256410256410257,Cardiomyocyte,F1_Young
Malat1,M,0.6363636363636364,Cardiomyocyte,F1_Young
Malat1,M,0.44390243902439025,Cardiomyocyte,F1_Young
Malat1,M,0.5032679738562091,Cardiomyocyte,F1_Young
Malat1,M,0.40540540540540543,Cardiomyocyte,F1_Young
Malat1,M,0.4388888888888889,Cardiomyocyte,F1_Young
Malat1,M,0.26666666666666666,Cardiomyocyte,F1_Young
Malat1,M,0.52,Cardiomyocyte,F1_Young
Malat1,M,0.47368421052631576,Cardiomyocyte,F1_Young
Malat1,M,0.4897959183673469,Cardiomyocyte,F1_Young
Malat1,M,0.5051813471502591,Cardiomyocyte,F1_Young
Malat1,M,0,Cardiomyocyte,F1_Young
Malat1,M,0.5609756097560976,Cardiomyocyte,F1_Young
Malat1,M,0.4581005586592179,Cardiomyocyte,F1_Young
Malat1,M,0.4864864864864865,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.3333333333333333,Cardiomyocyte,F1_Young
Malat1,M,0.5454545454545454,Cardiomyocyte,F1_Young
Malat1,M,0.5263157894736842,Cardiomyocyte,F1_Young
Malat1,M,0.39473684210526316,Cardiomyocyte,F1_Young
Malat1,M,0.44285714285714284,Cardiomyocyte,F1_Young
Malat1,M,0.49107142857142855,Cardiomyocyte,F1_Young
Malat1,M,0.4228187919463087,Cardiomyocyte,F1_Young
Malat1,M,0.5258215962441315,Cardiomyocyte,F1_Young
Malat1,M,0.45896656534954405,Cardiomyocyte,F1_Young
Malat1,M,0.4838709677419355,Cardiomyocyte,F1_Young
Malat1,M,0.4266666666666667,Cardiomyocyte,F1_Young
Malat1,M,0.42424242424242425,Cardiomyocyte,F1_Young
Malat1,M,0.4815436241610738,Cardiomyocyte,F1_Young
Malat1,M,0.4411764705882353,Cardiomyocyte,F1_Young
Malat1,M,0.3888888888888889,Cardiomyocyte,F1_Young
Malat1,M,0.4781420765027322,Cardiomyocyte,F1_Young
Malat1,M,0.45121951219512196,Cardiomyocyte,F1_Young
Malat1,M,0.46511627906976744,Cardiomyocyte,F1_Young
Malat1,M,0.59375,Cardiomyocyte,F1_Young
Malat1,M,0.5405405405405406,Cardiomyocyte,F1_Young
Malat1,M,0.44,Cardiomyocyte,F1_Young
Malat1,M,0.547085201793722,Cardiomyocyte,F1_Young
Malat1,M,0.4915254237288136,Cardiomyocyte,F1_Young
Malat1,M,0.4090909090909091,Cardiomyocyte,F1_Young
Malat1,M,0.4198895027624309,Cardiomyocyte,F1_Young
Malat1,M,0.47096774193548385,Cardiomyocyte,F1_Young
Malat1,M,0.43243243243243246,Cardiomyocyte,F1_Young
Malat1,M,0.5106382978723404,Cardiomyocyte,F1_Young
Malat1,M,0.43820224719101125,Cardiomyocyte,F1_Young
Malat1,M,0.48,Cardiomyocyte,F1_Young
Malat1,M,0.4444444444444444,Cardiomyocyte,F1_Young
Malat1,M,0.5047619047619047,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.4787234042553192,Cardiomyocyte,F1_Young
Malat1,M,0.42857142857142855,Cardiomyocyte,F1_Young
Malat1,M,0.47692307692307695,Cardiomyocyte,F1_Young
Malat1,M,0.36363636363636365,Cardiomyocyte,F1_Young
Malat1,M,0.5392670157068062,Cardiomyocyte,F1_Young
Malat1,M,0.42857142857142855,Cardiomyocyte,F1_Young
Malat1,M,0.375,Cardiomyocyte,F1_Young
Malat1,M,0.25,Cardiomyocyte,F1_Young
Malat1,M,0.4166666666666667,Cardiomyocyte,F1_Young
Malat1,M,0.4263565891472868,Cardiomyocyte,F1_Young
Malat1,M,0.4666666666666667,Cardiomyocyte,F1_Young
Malat1,M,0.45454545454545453,Cardiomyocyte,F1_Young
Malat1,M,0.42424242424242425,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.5714285714285714,Cardiomyocyte,F1_Young
Malat1,M,0.48,Cardiomyocyte,F1_Young
Malat1,M,0.4805194805194805,Cardiomyocyte,F1_Young
Malat1,M,0.38461538461538464,Cardiomyocyte,F1_Young
Malat1,M,0.35714285714285715,Cardiomyocyte,F1_Young
Malat1,M,0.48089171974522293,Cardiomyocyte,F1_Young
Malat1,M,0.4827586206896552,Cardiomyocyte,F1_Young
Malat1,M,0.5306122448979592,Cardiomyocyte,F1_Young
Malat1,M,0.5833333333333334,Cardiomyocyte,F1_Young
Malat1,M,0.46153846153846156,Cardiomyocyte,F1_Young
Malat1,M,0.5207253886010362,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.56,Cardiomyocyte,F1_Young
Malat1,M,0.440625,Cardiomyocyte,F1_Young
Malat1,M,0.56,Cardiomyocyte,F1_Young
Malat1,M,0.3888888888888889,Cardiomyocyte,F1_Young
Malat1,M,0.44375,Cardiomyocyte,F1_Young
Malat1,M,0.5303030303030303,Cardiomyocyte,F1_Young
Malat1,M,0.46875,Cardiomyocyte,F1_Young
Malat1,M,0.46551724137931033,Cardiomyocyte,F1_Young
Malat1,M,0.6,Cardiomyocyte,F1_Young
Malat1,M,0.2727272727272727,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.42857142857142855,Cardiomyocyte,F1_Young
Malat1,M,0.45161290322580644,Cardiomyocyte,F1_Young
Malat1,M,0.4451219512195122,Cardiomyocyte,F1_Young
Malat1,M,0.3870967741935484,Cardiomyocyte,F1_Young
Malat1,M,0.7272727272727273,Cardiomyocyte,F1_Young
Malat1,M,0.45454545454545453,Cardiomyocyte,F1_Young
Malat1,M,0.6666666666666666,Cardiomyocyte,F1_Young
Malat1,M,0.42105263157894735,Cardiomyocyte,F1_Young
Malat1,M,0.46923076923076923,Cardiomyocyte,F1_Young
Malat1,M,0.4972677595628415,Cardiomyocyte,F1_Young
Malat1,M,0.5555555555555556,Cardiomyocyte,F1_Young
Malat1,M,0.625,Cardiomyocyte,F1_Young
Malat1,M,0.5277777777777778,Cardiomyocyte,F1_Young
Malat1,M,0.44921875,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Malat1,M,0.391304347826087,Cardiomyocyte,F1_Young
Malat1,M,0.4731182795698925,Cardiomyocyte,F1_Young
Malat1,M,0.29411764705882354,Cardiomyocyte,F1_Young
Malat1,M,0.3333333333333333,Cardiomyocyte,F1_Young
Malat1,M,0.48148148148148145,Cardiomyocyte,F1_Young
Malat1,M,0.4294117647058823,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Malat1,M,0.625,Cardiomyocyte,F1_Young
Malat1,M,0.4117647058823529,Cardiomyocyte,F1_Young
Malat1,M,0.42913385826771655,Cardiomyocyte,F1_Young
Malat1,M,0.5060240963855421,Cardiomyocyte,F1_Young
Malat1,M,0.4950980392156863,Cardiomyocyte,F1_Young
Malat1,M,0.1111111111111111,Cardiomyocyte,F1_Young
Malat1,M,0.5151515151515151,Cardiomyocyte,F1_Young
Malat1,M,0.6538461538461539,Cardiomyocyte,F1_Young
Malat1,M,0.41743119266055045,Cardiomyocyte,F1_Young
Malat1,M,0.35802469135802467,Cardiomyocyte,F1_Young
Malat1,M,0.40441176470588236,Cardiomyocyte,F1_Young
Malat1,M,0.4482758620689655,Cardiomyocyte,F1_Young
Malat1,M,0.5384615384615384,Cardiomyocyte,F1_Young
Malat1,M,0.44285714285714284,Cardiomyocyte,F1_Young
Malat1,M,0.47619047619047616,Cardiomyocyte,F1_Young
Malat1,M,0.5564516129032258,Cardiomyocyte,F1_Young
Malat1,M,0.5539568345323741,Cardiomyocyte,F1_Young
Malat1,M,0.39285714285714285,Cardiomyocyte,F1_Young
Malat1,M,0.47019867549668876,Cardiomyocyte,F1_Young
Malat1,M,0.375,Cardiomyocyte,F1_Young
Malat1,M,0.49591280653950953,Cardiomyocyte,F1_Young
Malat1,M,0.44168734491315137,Cardiomyocyte,F1_Young
Malat1,M,0.4027777777777778,Cardiomyocyte,F1_Young
Malat1,M,0.6153846153846154,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Malat1,M,0.2631578947368421,Cardiomyocyte,F1_Young
Malat1,M,0.40384615384615385,Cardiomyocyte,F1_Young
Malat1,M,0.38461538461538464,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.45,Cardiomyocyte,F1_Young
Malat1,M,0.3,Cardiomyocyte,F1_Young
Malat1,M,0.34615384615384615,Cardiomyocyte,F1_Young
Malat1,M,0.4411764705882353,Cardiomyocyte,F1_Young
Malat1,M,0.5089820359281437,Cardiomyocyte,F1_Young
Malat1,M,0.5777777777777777,Cardiomyocyte,F1_Young
Malat1,M,0.4482758620689655,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Malat1,M,0.16666666666666666,Cardiomyocyte,F1_Young
Malat1,M,0.42857142857142855,Cardiomyocyte,F1_Young
Malat1,M,0.6086956521739131,Cardiomyocyte,F1_Young
Malat1,M,0.375,Cardiomyocyte,F1_Young
Malat1,M,0.4642857142857143,Cardiomyocyte,F1_Young
Malat1,M,0.46153846153846156,Cardiomyocyte,F1_Young
Malat1,M,0.4375,Cardiomyocyte,F1_Young
Malat1,M,0.45454545454545453,Cardiomyocyte,F1_Young
Malat1,M,0.39416058394160586,Cardiomyocyte,F1_Young
Malat1,M,0.5909090909090909,Cardiomyocyte,F1_Young
Malat1,M,0.54,Cardiomyocyte,F1_Young
Malat1,M,0.5061728395061729,Cardiomyocyte,F1_Young
Malat1,M,0.41836734693877553,Cardiomyocyte,F1_Young
Malat1,M,0.44398340248962653,Cardiomyocyte,F1_Young
Malat1,M,0.2,Cardiomyocyte,F1_Young
Malat1,M,0.38461538461538464,Cardiomyocyte,F1_Young
Malat1,M,0.3333333333333333,Cardiomyocyte,F1_Young
Malat1,M,0.45714285714285713,Cardiomyocyte,F1_Young
Malat1,M,0.46938775510204084,Cardiomyocyte,F1_Young
Malat1,M,0.8,Cardiomyocyte,F1_Young
Malat1,M,0.18181818181818182,Cardiomyocyte,F1_Young
Malat1,M,0.32653061224489793,Cardiomyocyte,F1_Young
Malat1,M,0.47368421052631576,Cardiomyocyte,F1_Young
Malat1,M,0.76,Cardiomyocyte,F1_Young
Malat1,M,0.49514563106796117,Cardiomyocyte,F1_Young
Malat1,M,0.40384615384615385,Cardiomyocyte,F1_Young
Malat1,M,0.38095238095238093,Cardiomyocyte,F1_Young
Malat1,M,0.5555555555555556,Cardiomyocyte,F1_Young
Malat1,M,0.2727272727272727,Cardiomyocyte,F1_Young
Malat1,M,0.16666666666666666,Cardiomyocyte,F1_Young
Malat1,M,0.2962962962962963,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.43103448275862066,Cardiomyocyte,F1_Young
Malat1,M,0.40601503759398494,Cardiomyocyte,F1_Young
Malat1,M,0.4117647058823529,Cardiomyocyte,F1_Young
Malat1,M,0.4444444444444444,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.3333333333333333,Cardiomyocyte,F1_Young
Malat1,M,0.2222222222222222,Cardiomyocyte,F1_Young
Malat1,M,0.43562610229276894,Cardiomyocyte,F1_Young
Malat1,M,0.41946308724832215,Cardiomyocyte,F1_Young
Malat1,M,0.16666666666666666,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Malat1,M,0.49056603773584906,Cardiomyocyte,F1_Young
Malat1,M,0.48507462686567165,Cardiomyocyte,F1_Young
Malat1,M,0.44680851063829785,Cardiomyocyte,F1_Young
Malat1,M,0.49333333333333335,Cardiomyocyte,F1_Young
Malat1,M,0.45,Cardiomyocyte,F1_Young
Malat1,M,0.45161290322580644,Cardiomyocyte,F1_Young
Malat1,M,0.3333333333333333,Cardiomyocyte,F1_Young
Malat1,M,0.39285714285714285,Cardiomyocyte,F1_Young
Malat1,M,0.41422594142259417,Cardiomyocyte,F1_Young
Malat1,M,0.5555555555555556,Cardiomyocyte,F1_Young
Malat1,M,0.40963855421686746,Cardiomyocyte,F1_Young
Malat1,M,0.44609665427509293,Cardiomyocyte,F1_Young
Malat1,M,0.4431818181818182,Cardiomyocyte,F1_Young
Malat1,M,0.4973821989528796,Cardiomyocyte,F1_Young
Malat1,M,0.44680851063829785,Cardiomyocyte,F1_Young
Malat1,M,0.36538461538461536,Cardiomyocyte,F1_Young
Malat1,M,0.5142857142857142,Cardiomyocyte,F1_Young
Malat1,M,0.47058823529411764,Cardiomyocyte,F1_Young
Malat1,M,0.35,Cardiomyocyte,F1_Young
Malat1,M,0.5238095238095238,Cardiomyocyte,F1_Young
Malat1,M,0.4444444444444444,Cardiomyocyte,F1_Young
Malat1,M,0.5384615384615384,Cardiomyocyte,F1_Young
Malat1,M,0.4375,Cardiomyocyte,F1_Young
Malat1,M,0.47560975609756095,Cardiomyocyte,F1_Young
Malat1,M,0.45454545454545453,Cardiomyocyte,F1_Young
Malat1,M,0.44660194174757284,Cardiomyocyte,F1_Young
Malat1,M,0.3181818181818182,Cardiomyocyte,F1_Young
Malat1,M,1,Cardiomyocyte,F1_Young
Malat1,M,0.6,Cardiomyocyte,F1_Young
Malat1,M,0.3617021276595745,Cardiomyocyte,F1_Young
Malat1,M,0.6818181818181818,Cardiomyocyte,F1_Young
Malat1,M,0.6153846153846154,Cardiomyocyte,F1_Young
Malat1,M,0.4375,Cardiomyocyte,F1_Young
Malat1,M,0.32075471698113206,Cardiomyocyte,F1_Young
Malat1,M,0.4524714828897338,Cardiomyocyte,F1_Young
Malat1,M,0.5769230769230769,Cardiomyocyte,F1_Young
Malat1,M,0.475177304964539,Cardiomyocyte,F1_Young
Malat1,M,0.5555555555555556,Cardiomyocyte,F1_Young
Malat1,M,0.3125,Cardiomyocyte,F1_Young
Malat1,M,0.47191011235955055,Cardiomyocyte,F1_Young
Malat1,M,0.49074074074074076,Cardiomyocyte,F1_Young
Malat1,M,0.2727272727272727,Cardiomyocyte,F1_Young
Malat1,M,0.4774774774774775,Cardiomyocyte,F1_Young
Malat1,M,0.49056603773584906,Cardiomyocyte,F1_Young
Malat1,M,0.493006993006993,Cardiomyocyte,F1_Young
Malat1,M,0.46153846153846156,Cardiomyocyte,F1_Young
Malat1,M,0.49523809523809526,Cardiomyocyte,F1_Young
Malat1,M,0.44776119402985076,Cardiomyocyte,F1_Young
Malat1,M,1,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.4489795918367347,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Malat1,M,0.4890829694323144,Cardiomyocyte,F1_Young
Malat1,M,0.3548387096774194,Cardiomyocyte,F1_Young
Malat1,M,0.043478260869565216,Cardiomyocyte,F1_Young
Malat1,M,0.12121212121212122,Cardiomyocyte,F1_Young
Malat1,M,0.5277777777777778,Cardiomyocyte,F1_Young
Malat1,M,0.4807692307692308,Cardiomyocyte,F1_Young
Malat1,M,0.49523809523809526,Cardiomyocyte,F1_Young
Malat1,M,0.5555555555555556,Cardiomyocyte,F1_Young
Malat1,M,0.3644067796610169,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.6176470588235294,Cardiomyocyte,F1_Young
Malat1,M,0.40625,Cardiomyocyte,F1_Young
Malat1,M,0.6111111111111112,Cardiomyocyte,F1_Young
Malat1,M,0.4675324675324675,Cardiomyocyte,F1_Young
Malat1,M,0.5,Cardiomyocyte,F1_Young
Malat1,M,0.37142857142857144,Cardiomyocyte,F1_Young
Malat1,M,0.20833333333333334,Cardiomyocyte,F1_Young
Malat1,M,0.5384615384615384,Cardiomyocyte,F1_Young
Malat1,M,0.6,Cardiomyocyte,F1_Young
Malat1,M,0.569620253164557,Cardiomyocyte,F1_Young
Malat1,M,0.2916666666666667,Cardiomyocyte,F1_Young
Malat1,M,0.4782608695652174,Cardiomyocyte,F1_Young
Malat1,M,0.4634146341463415,Cardiomyocyte,F1_Young
Malat1,M,0.48,Cardiomyocyte,F1_Young
Malat1,M,0.6551724137931034,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Malat1,M,0.48,Cardiomyocyte,F1_Young
Malat1,M,0.4230769230769231,Cardiomyocyte,F1_Young
Malat1,M,0.4826254826254826,Cardiomyocyte,F1_Young
Malat1,M,0.4074074074074074,Cardiomyocyte,F1_Young
Malat1,M,0.4107142857142857,Cardiomyocyte,F1_Young
Malat1,M,0.5555555555555556,Cardiomyocyte,F1_Young
Malat1,M,0.4315068493150685,Cardiomyocyte,F1_Young
Malat1,M,0.47692307692307695,Cardiomyocyte,F1_Young
Malat1,M,0.4177215189873418,Cardiomyocyte,F1_Young
Malat1,M,0.52,Cardiomyocyte,F1_Young
Malat1,M,0.5165165165165165,Cardiomyocyte,F1_Young
Malat1,M,0.4444444444444444,Cardiomyocyte,F1_Young
Malat1,M,0.34615384615384615,Cardiomyocyte,F1_Young
Malat1,M,0.575,Cardiomyocyte,F1_Young
Malat1,M,0.527027027027027,Cardiomyocyte,F1_Young
Malat1,M,0.3333333333333333,Cardiomyocyte,F1_Young
Malat1,M,0.4444444444444444,Cardiomyocyte,F1_Young
Malat1,M,0.3620689655172414,Cardiomyocyte,F1_Young
Malat1,M,0.4,Cardiomyocyte,F1_Young
Fgf13,M,0,Cardiomyocyte,F1_Young
Fgf13,M,0,Cardiomyocyte,F1_Young
Fgf13,M,0,Cardiomyocyte,F1_Young
Fgf13,M,0.10526315789473684,Cardiomyocyte,F1_Young
Fgf13,M,0,Cardiomyocyte,F1_Young
Fgf13,M,0.030303030303030304,Cardiomyocyte,F1_Young
Fgf13,M,0.041666666666666664,Cardiomyocyte,F1_Young
Fgf13,M,0,Cardiomyocyte,F1_Young
Fgf13,M,0.05555555555555555,Cardiomyocyte,F1_Young
