celltype,condition,group_id,gene,estimate,se,z,p,padj,HDR
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Sgcg,-0.282723341855699,0.0729956946417308,-3.87315091997316,1.1135048969714e-4,0.00880585872640206,-3.953307868685641
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Sh3pxd2a,0.394143490612158,0.111871633971753,3.52317631037442,4.4594523659694e-4,0.027005800724366043,3.35071847066911
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Sh3rf2,-0.62326818773779,0.15386948559433,-4.0506289166457,5.76616074639312e-5,0.005100017439112441,-4.239113254716034
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Shb,0.522506538149492,0.105003232494947,4.97609955174129,7.53777245283741e-7,1.333392274420344e-4,6.122756976991041
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Shisa6,-1.51851263612325,0.357696583046927,-4.24525340216637,2.94285278879505e-5,0.002909096536217695,-4.531231462199753
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Shld1,0.307246324908867,0.0552230700991172,5.56373132383632,2.94804578840374e-8,6.8333668240172215e-6,7.530465775393499
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Slain2,0.174903461083725,0.0583808330654381,2.99590553782744,0.0027676615857321,0.09843503269466229,2.557887014083129
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Slc4a7,-0.459141708861302,0.145019582548299,-3.16606696001475,0.00161901295862492,0.06844657300551392,-2.790749675127557
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Snhg14,0.57120168247871,0.145512531489322,3.92544667206635,9.30915358161245e-5,0.007539292816337214,4.031089804684183
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Snrpn,5.66055374010246,1.12352785770753,5.03819616155524,1.6045195403248e-6,2.630629353673977e-4,5.7946549895665695
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Snurf,3.90328924106044,0.591192260803012,6.60240246676881,7.011970353141791e-10,2.480761300727322e-7,9.154159928786763
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Sord,-0.97211279525038,0.266590994864362,-3.646457734797,3.0519922245525e-4,0.019726434359078754,-3.5154165771517065
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Sox6,-0.250766222536745,0.0608723611516855,-4.11954157506508,3.94159311989043e-5,0.0037317449228033064,-4.40432820879998
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Sqstm1,-0.358053536123735,0.111745767397344,-3.2041798491622,0.0013979840941527,0.06223343762181755,-2.854497769835695
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ssbp2,0.283899114080483,0.0698118091465873,4.06663453577555,4.96089379200897e-5,0.004506368658092473,4.304440070693746
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ssh2,-0.234762901020003,0.0586182808566967,-4.00494346795881,6.41238504447338e-5,0.00552616054730129,-4.192980407454923
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,St3gal2,-1.2079894944038,0.363989089290773,-3.31875193500318,0.00116885532009041,0.05456281570588706,-2.9322392421101586
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,St3gal6,-0.517032317109225,0.150341025508888,-3.43906339177298,6.1278697716843e-4,0.03461474000442173,-3.2126904728206003
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Stard3,1.15449274706254,0.337598657304977,3.41971960516303,8.1430366005066e-4,0.042969678558993786,3.0892136131793686
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ston2,-0.996836189771407,0.327444661935553,-3.04428902239243,0.00264112665678414,0.09596569398325938,-2.57821077144605
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Strn,-0.523520883436225,0.11761415318403,-4.45117249296582,9.464359842596e-6,0.0012474397423907905,-5.023908755839672
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Syne1,-0.349179116737593,0.0828017559155126,-4.21704966128835,2.62339954547912e-5,0.002671892688592522,-4.581135561036583
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Synj2,-0.392170482280455,0.0958799694528401,-4.09022327101751,4.5803471208057e-5,0.004217684020007659,-4.339101607817541
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Tacc2,0.199543707456803,0.0413448596009013,4.82632446652336,1.46851001900892e-6,2.46783108694449e-4,5.833123086127599
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Tango2,-0.251585396463976,0.080399397745414,-3.12919503776166,0.00178422088666093,0.07206442515216664,-2.7485513809466324
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Tbc1d32,-0.626764454112419,0.179968340423874,-3.48263729407195,5.4013800276624e-4,0.031572240474736224,-3.267495265764432
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Tgfbr1,-0.635039545678784,0.20222633529399,-3.14024157514194,0.00182459523808851,0.07257354550550867,-2.738833462912201
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Tmem150c,1.3281867303118,0.323366960925266,4.1073668333691,6.01531829078287e-5,0.005251294746836682,4.220741387730052
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Tmem65,-1.01018706384422,0.0655733451650271,-15.4054526469849,8.021004592412751e-51,2.6958596435099253e-47,-50.09577123500527
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Tnfaip8,0.300134294329394,0.0867682184406042,3.45903488308737,5.5607025868599e-4,0.0320239089740672,3.25487033246126
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Tns1,0.400285678909964,0.093227838734187607,4.29362821604461,1.88844298744208e-5,0.002188640303721666,4.723896122095688
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Trim35,0.560706816155807,0.17761468756777,3.15687189969503,0.00169949194147716,0.07091778269064905,2.769680890380892
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Tshz1,0.494653322240527,0.119273462973748,4.14722026096784,3.67357119005277e-5,0.0035788037013818434,4.434911539555141
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ttn,0.0454710620036787,0.0129787162214333,3.50350999497059,4.6619756089981e-4,0.02798017861043324,3.331430002995889
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ubac1,-0.431639342132145,0.134954007502551,-3.19841811384508,0.00144226827413269,0.06308276433059581,-2.840953949645112
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Ugp2,0.31760694086442,0.0858495884069018,3.6995744156519,2.2299524713849e-4,0.016118000551235804,3.6517043932905127
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Usp14,-0.41697631155808,0.137441402717388,-3.03384790400809,0.0025035395765539,0.09196061766991975,-2.6014455387795055
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Zfp106,-0.292650891024588,0.080357999618516,-3.64183892597989,2.7962146939644e-4,0.018796155172828694,-3.553429486422624
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Zfp280d,0.391261142255056,0.130165925426366,3.00586456074012,0.00272841594197947,0.09755538277652127,2.564089421575471
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Zfp438,-0.40708703608494,0.132822794615328,-3.06488835191216,0.00225422812891366,0.08512877237391923,-2.647002135266411
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Zfp568,0.942628427759121,0.128883807761479,7.31378475024272,5.56638172732522e-13,3.296219699198435e-10,12.254427014245891
Cardiomyocyte,F1_Aged,Cardiomyocyte__F1_Aged,Zhx1,-0.40724057167452,0.12958590281338,-3.14263019999173,0.00173263690331822,0.07114515084570233,-2.761292439829206
