"","N","AR","tot_gene_mean","tot_gene_variance","alpha","beta","bb_mu","bb_theta","phi","id","theta_smoothed","thetaCorrected","theta_common","resid","AR.1","N.1","log2FC","loglik0_mean","loglik1_mean","llr_mean","pval_mean"
"Esco1",22,0.596969696969697,2.36363636363636,0.528138528138528,0.222114608920647,0.150464735075277,0.596153846153846,2.6839920573024,1.99263809320665,987,1.77350243398981,2.18041324349097,1.77350243398981,0.910489623312587,0.509259259259259,22,-0.0374747054186635,-45.7798193119949,-46.8255818457083,1.04576253371346,1
"Esf1",10,0.566666666666667,2.3,0.233333333333333,0.361641709166727,0.278185930948899,0.565217390579396,1.56292091385625,1.78878482701951,988,2.25242117205884,2.06825532655749,2.25242117205884,-0.6895002582026,0.471428571428571,10,-0.17687776208408,-27.1679363462612,-27.7291642707978,0.561227924536624,1
"Esr1",10,0.816666666666667,2.6,0.488888888888889,1.45428057319149,0.346257281636995,0.807692306658014,0.555389600567579,1.58024568254694,989,0.853954808747097,0.770022333310537,0.853954808747097,-0.298565208179519,0.523809523809524,10,1.32192809488736,-17.7424089602987,-19.969156745244,2.22674778494533,1
"Esrrb",31,0.406009984639017,3.58064516129032,7.58494623655914,6.47041588035069,8.18705682783734,0.441441441452328,0.0682245855004305,1.16491630279859,990,0.36748622263588,0.266514501675772,0.36748622263588,-0.299261637135449,0.453125,31,-0.403355694231208,-39.7166491766321,-39.3235877870558,-0.393061389576268,0.3752750928325
"Esrrg",74,0.524793651409784,7.2027027027027,57.8076638282118,2.30952406541517,2.02489962075573,0.532833020635194,0.230711179248703,2.15960649146729,991,0.14410794048242,0.181964485670014,0.14410794048242,0.0866032387662832,0.572451711608338,74,0.31550182572793,-111.457942716419,-110.403191158026,-1.05475155839295,0.14638684257784
"Esyt2",78,0.589860602360602,3.46153846153846,4.27772227772228,3.36364062704794,2.73154708654284,0.551851851838434,0.164063856109016,1.34751090151788,992,0.388119031838325,0.316418202781463,0.388119031838325,-0.22405517572931,0.635876589535126,78,0.671377252538628,-129.954343913215,-126.647985379413,-3.30635853380186,0.0101253055517336
"Etf1",26,0.46474358974359,2.5,0.9,6.12153767559723,7.14179395486341,0.461538461538462,0.0753958377775456,1.10496538810517,993,1.12041044803644,0.762204299834623,1.12041044803644,-1.04501461025889,0.534375,26,0.184424571137425,-55.1886715931013,-55.8579086349055,0.669237041804173,1
"Etfa",34,0.56468253968254,3.26470588235294,2.8065953654189,2.72244157394535,1.99929303115721,0.57657657654103,0.211786574984402,1.39605428840736,994,0.430062029778294,0.362002341730192,0.430062029778294,-0.218275454793891,0.497777777777778,34,-0.393663848486276,-67.0471961334251,-69.2556552842704,2.20845915084529,1
"Etfdh",17,0.400140056022409,3.29411764705882,2.47058823529412,2.27064004975982,3.50917098599245,0.392857142857143,0.173016036997453,1.3389746380996,995,0.42286367345919,0.342566330151274,0.42286367345919,-0.249847636461737,0.32520325203252,17,-0.956931278108113,-31.9545613261052,-29.6999990754995,-2.25456225060572,0.0337144935201193
"Etl4",50,0.523761904761905,3.26,2.44122448979592,1.25300750989537,1.09458127301204,0.533742331288344,0.425968980291997,1.67504221147188,996,0.43125322545345,0.444117350953388,0.43125322545345,-0.00528424516145265,0.492521367521368,50,0.0813001021018485,-76.5163128837571,-76.7100611947962,0.193748311039087,1
"Etnk1",19,0.605263157894737,2.21052631578947,0.286549707602339,0.232085936084104,0.142822114513295,0.619047619047619,2.66732068945051,1.88017975896368,997,3.22128704816462,3.12199894023085,3.22128704816462,-0.553966358714108,0.564393939393939,19,0.602664502454615,-41.2358772126405,-41.0598472659291,-0.176029946711395,0.552949384222446
"Ets1",33,0.496681096681097,2.90909090909091,1.33522727272727,0.544675662414021,0.480596172718254,0.53125,0.975351088105317,1.94101633686591,998,0.549708743965041,0.730300551112696,0.549708743965041,0.425642344140276,0.49911158493248,33,0.254572827085597,-65.8740353140303,-65.9063188028558,0.0322834888255272,1
"Ets2",11,0.357575757575758,3,1,15.7547673287471,27.5708428253073,0.363636363636364,0.0230810367458015,1.04488764751928,999,0.514583856450923,0.345681486968674,0.514583856450923,-0.491502819705121,0.391452991452992,11,-0.485426827170243,-33.3159535139893,-32.1098980853688,-1.20605542862054,0.1203999192096
"Etv1",19,0.631578947368421,2.31578947368421,0.339181286549708,0.0262210957590401,0.0181530662947217,0.590909090909069,22.5356368146951,2.26113558086968,1000,2.12039831113093,9.94613771081673,2.12039831113093,20.4152385035642,0.570440251572327,19,0.338801913451759,-45.6766358964611,-45.1550250758804,-0.521610820580683,0.307073385368538
"Etv6",120,0.58917735042735,4.125,6.41281512605042,7.84074167203983,5.77738860274627,0.575757575660509,0.0734315195861722,1.21374857003124,1001,0.2971688519948,0.222452509835081,0.2971688519948,-0.223737332408628,0.597986146920093,120,0.496889253267131,-190.672930777678,-185.928436813684,-4.74449396399493,0.00206708815047751
"Evi5",34,0.484803921568627,2.47058823529412,0.559714795008913,0.771189140716425,0.808808123190269,0.488095238095278,0.632912488422546,1.57015800338251,1002,1.22760104553002,1.04410101842979,1.22760104553002,-0.594688557107472,0.55952380952381,34,0.0489096004809462,-66.7527365152474,-66.98777894971,0.235042434462571,1
"Evl",14,0.488095238095238,2.5,0.423076923076923,0.278723332734585,0.295118822881186,0.485714285726353,1.74263948755548,1.95308160011327,1003,1.12041044803644,1.39533479975029,1.12041044803644,0.622229039519044,0.338541666666667,14,-0.951090399519054,-26.1619630117056,-25.8418134318579,-0.320149579847612,0.423602487877742
"Ewsr1",21,0.515873015873016,2.52380952380952,0.861904761904762,0.277757539777188,0.247997803316983,0.528301886848229,1.9020253681395,1.99853805538954,1004,1.04430214519447,1.40603024359366,1.04430214519447,0.857723222945032,0.538690476190476,21,-0.0274807364221072,-59.0793103576578,-58.9462553576944,-0.133054999963406,0.605953235415768
"Exoc3",19,0.610902255639098,2.94736842105263,2.05263157894737,0.244050363102634,0.125323159434988,0.660714285707299,2.70728663259329,2.37128200976974,1005,0.534024375264844,1.37772847370294,0.534024375264844,2.17326225732844,0.650326797385621,19,0.943416471633632,-41.9263688561031,-39.3132382428156,-2.61313061328756,0.0222483064485397
"Exoc6",38,0.477568922305764,2.97368421052632,1.32361308677098,1.36452336627888,1.60069087211239,0.460176991130049,0.337243760350528,1.49771993323229,1006,0.524074024777651,0.471197341192246,0.524074024777651,-0.186830264427122,0.542194092827004,38,0,-66.9609120881131,-67.6560210657263,0.695108977613202,1
"Ext1",174,0.423387316300527,8.90804597701149,62.8585476048103,3.31550214356332,4.28661075957744,0.436129032258064,0.131542376802488,1.91976880150404,1007,0.110612322321445,0.122374662287356,0.110612322321445,0.0209300544810428,0.433876407260076,174,-0.56221486689256,-357.563435725993,-348.026687174105,-9.53674855188808,1.25779514391012e-05
"Eya3",26,0.503846153846154,2.53846153846154,0.978461538461538,2.09707952081444,1.97372190214498,0.515151515125955,0.24565187443435,1.30337005819762,1008,1.00175547640533,0.74917081857961,1.00175547640533,-0.756103601970983,0.4375,26,-0.321928094887362,-58.995922057113,-59.3022815362337,0.306359479120779,1
"Ezh1",16,0.328125,2.4375,0.395833333333333,0.228247080072498,0.40758407044432,0.358974359603133,1.57274458665194,1.87921402458851,1009,1.36795925704459,1.49289684677175,1.36795925704459,0.20478532960735,0.439024390243902,16,-0.540568381362703,-31.1633803038157,-31.1349929300699,-0.0283873737457334,0.811668181390172
"Ezr",11,0.575757575757576,2.90909090909091,3.29090909090909,0.207032280808701,0.182675541927681,0.531249999948675,2.56602495936155,2.37312608468054,1010,0.549708743965041,1.33435391994418,0.549708743965041,2.0163162153965,0.516129032258065,11,0,-24.7739762320781,-24.7885850882457,0.0146088561676052,1
"F13a1",158,0.457595467328851,10.873417721519,88.7736837861808,6.73003820361324,7.50913129601649,0.472642607687776,0.070228814961856,1.64790643743576,1011,0.0876806162758728,0.0840768194808485,0.0876806162758728,-0.0174518013140168,0.478548048111544,158,-0.152352371994363,-324.824140897535,-323.105382461688,-1.71875843584763,0.0637314102517698
"Fabp3",29,0.600574712643678,2.58620689655172,0.751231527093596,2.24732425769098,1.41679137984866,0.613333333333333,0.272917150800261,1.34035046674305,1012,0.883120674417894,0.6818502543968,0.883120674417894,-0.610203523617632,0.569369369369369,29,0.502500340529182,-33.8608475650371,-33.4838660306335,-0.376981534403555,0.385224393113347
"Fabp4",47,0.474311504098738,3.91489361702128,6.68825161887141,2.4712189152663,2.69587518025523,0.478260869568483,0.193532376518308,1.47285687306381,1013,0.320154256810871,0.283109800430918,0.320154256810871,-0.126621880292562,0.497108843537415,47,-0.0622842782543436,-70.1073852558893,-70.0328173900825,-0.0745678658067845,0.699362655965904
"Faf1",88,0.472134084349993,3.53409090909091,3.83790491118077,1.55503658580073,1.66907260209311,0.482315112540144,0.310163192907637,1.59991949446677,1014,0.375289855231154,0.36349924080156,0.375289855231154,-0.0651266623235173,0.504228855721393,88,-0.010124217273707,-143.334641992201,-143.411678105389,0.0770361131876314,1
"Faf2",11,0.590909090909091,2.09090909090909,0.0909090909090909,3.96657108917385,2.54993855732627,0.608695652173892,0.153456382979051,1.14632672640411,1015,5.45385544227735,3.62910965369175,5.45385544227735,-5.3003990592983,0.50952380952381,11,-4.44089209850063e-16,-36.1110137840699,-36.9882982315658,0.87728444749586,1
"Fam110b",13,0.471153846153846,3,3.66666666666667,0.693600996249522,0.594515139652105,0.538461538457501,0.776327515919239,1.87856014825382,1016,0.514583856450923,0.631724453743397,0.514583856450923,0.261743659468317,0.401709401709402,13,-0.0524674198941342,-32.3342522155593,-32.9160940218213,0.58184180626202,1
"Fam114a1",14,0.357142857142857,2.07142857142857,0.0714285714285715,0.000345172758965864,0.000655828242035138,0.344827586206898,998.999999999999,2.16599820039772,1017,5.97858838824369,383.281485195271,5.97858838824369,993.021411611755,0.292682926829268,14,-1.27008916336774,-40.3775143870859,-37.057904391931,-3.31960999515486,0.0099757602681711
"Fam117b",41,0.478455284552846,3.29268292682927,1.96219512195122,3.08823734199718,3.86029667726949,0.444444444458963,0.143915248486549,1.2878809321863,1018,0.423205369323091,0.331739118362259,0.423205369323091,-0.279290120836543,0.560243632336656,41,-0.070389327891397,-83.1033565341923,-84.3367220334979,1.23336549930561,1
"Fam120a",27,0.405864197530864,2.7037037037037,1.98575498575499,1.40383683411009,1.90197248492335,0.424657534246575,0.302497786016401,1.39525284192724,1019,0.693197477372296,0.568733867260023,0.693197477372296,-0.390699691355896,0.467171717171717,27,-0.0317088597273374,-54.8851116169269,-55.2398543767445,0.354742759817526,1
"Fam120b",18,0.422222222222222,2.83333333333333,0.735294117647059,4.4393381775613,5.40441169441628,0.450980392157146,0.10158730290849,1.17644015089704,1020,0.587548888159334,0.423266820501697,0.587548888159334,-0.485961585250844,0.598039215686274,18,0.428843298803875,-39.3009136185253,-40.5054853154995,1.20457169697416,1
"Fam133b",12,0.486111111111111,2.08333333333333,0.0833333333333333,0.275061258662003,0.297983030201075,0.480000000013482,1.74506581678705,1.68842956811972,1021,5.65095783363877,4.36256831561017,5.65095783363877,-3.90589201685173,0.582905982905983,12,0.0962153152593026,-35.9558260104661,-36.2707606171054,0.314934606639305,1
"Fam135a",27,0.487654320987654,2.7037037037037,0.831908831908833,0.356166918516371,0.328048477580868,0.52054794520548,1.46152805929828,2.01102567847827,1022,0.693197477372296,1.0088719457215,0.693197477372296,0.768330581925981,0.409604519774011,27,-0.827163403137784,-49.857258907425,-50.4395930151613,0.582334107736379,1
"Fam13a",30,0.522063492063492,3.63333333333333,6.24022988505747,0.145640023070555,0.128062778906868,0.532110091743119,3.65359796383263,3.07161462761963,1023,0.358954874094473,1.62246291561593,0.358954874094473,3.29464308973816,0.526455026455026,30,0.142957953842043,-55.0902297918448,-54.9684706850939,-0.121759106750908,0.621676543577868
"Fam13b",26,0.46474358974359,2.69230769230769,1.02153846153846,0.237692000425883,0.282259250505736,0.457142857142857,1.92325722499611,2.11342287533365,1024,0.706518334498463,1.19293377891502,0.706518334498463,1.21673889049765,0.456118881118881,26,0.0437213774293173,-68.7640588678058,-68.6346836381894,-0.129375229616372,0.61097990840638
