"","AR","N","log2FC","llr","pval"
"Elavl1",0.479411764705882,17,0.137503523749935,-22.9663351429363,1.22387797650111e-11
"Elf1",0.474165649165649,78,-0.253118936968711,-0.523635931358669,0.306136239046885
"Elf2",0.606191222570533,58,0.384340702055927,-0.189493169648287,0.538146230217668
"Elk3",0.549814814814815,45,0,-5.12199319159374,0.00137130915697834
"Elk4",0.466666666666667,10,0.341036917835067,-14.284658232334,9.04034444758271e-08
"Ell2",0.542757936507937,24,0.333423733725192,0.176711454521303,1
"Elmo1",0.501833098559289,126,0,-1.5574188511338,0.0775822075147778
"Eln",0.502100677100677,33,0.15200309344505,-12.1746082672993,8.03594207083709e-07
"Elovl5",0.435087719298246,19,-0.0324214776923775,-11.8137812610757,1.16901030959895e-06
"Elp4",0.497557997557998,39,-0.0780025120012733,-1.47119471323409,0.086283009834866
"Emcn",0.39935057997558,40,-0.645335118700638,-9.61261824825505,1.16167488784833e-05
"Eml1",0.529227053140097,23,0.723482364802584,-5.26069248356465,0.00118001016119784
"Eml4",0.449242424242424,44,-0.358453970912476,-1.29049645929091,0.108153800414167
"Eml6",0.7,10,1.47804729680464,-9.91425459411862,8.47097616280848e-06
"Emp1",0.418055555555556,12,-0.695145418471579,-15.4271036638079,2.78158421345067e-08
"Emsy",0.478333333333333,30,-0.0752881273042374,-9.43092102892841,1.40535909848757e-05
"Enah",0.627263516625219,47,0.681317564616292,-1.05586948445331,0.146173128794313
"Entpd1",0.47804662268948,84,0.115477217419936,0.344218991392239,1
"Ep400",0.614492753623188,23,0.204358498506186,0.776818817560503,1
"Epas1",0.449166666666667,40,-0.330148601692331,-9.2543873253906,1.69123883255234e-05
"Epb41",0.490518707482993,56,0,-0.833803316629442,0.19657941308841
"Epb41l2",0.52716049382716,27,0.0650950282218847,-6.16650424417876,0.000445018616034431
"Epb41l4a",0.425,20,-0.499571009490511,-4.12762977354204,0.00406340974397557
"Epc1",0.495989010989011,65,-0.200077835448913,0.178454150538357,1
"Epc2",0.439182194616977,46,-0.0671141958585371,1.06273397916897,1
"Epha4",0.568218954248366,24,0.276840205358824,-10.510358531531,4.54343879302214e-06
"Ephb4",0.345833333333333,12,-1.23446525363702,-16.6343999789327,8.02600599193504e-09
"Ephx1",0.454545454545455,11,0.192645077942396,-4.72984242426153,0.00210037155598891
"Epm2a",0.356481481481481,18,-0.910732661902912,-6.471841940821,0.000321002697320282
"Eprs1",0.438505747126437,29,-0.46948528330122,-9.53477940287449,1.26039348583779e-05
"Eps15",0.510329131652661,68,0.256636634635643,1.66314388085667,1
"Eps8",0.547819928609402,95,0.123631349168377,0.395120393164405,1
"Erbin",0.508843537414966,49,0.134929580086108,-0.764357846790659,0.21630529860743
"Erc1",0.449016563146998,46,-0.39391420771309,-12.5114707851177,5.66522135084533e-07
"Ercc6l2",0.366666666666667,12,-0.91253715874966,-1.38286754983132,0.0963024394916455
"Erg",0.570833333333333,20,0.178337241258512,-7.44949744632327,0.00011342340134738
"Ergic1",0.431372549019608,17,-0.082462160191973,-16.8542959786314,6.4017310476506e-09
"Eri3",0.407142857142857,22,0.14017765804826,-9.8675780558173,8.89498877109612e-06
"Erlec1",0.50625,16,0.216811389073148,-7.00817549809575,0.000181227824981852
"Ern1",0.559027777777778,24,0.400537929583729,-8.02791809831928,6.15017745128899e-05
"Erp29",0.607142857142857,14,0.302562770020431,-3.05578565740454,0.0134299679207951
"Erp44",0.642424242424242,11,0,-14.1643467306136,1.0236732351684e-07
"Errfi1",0.611856191022297,74,0.796954992866346,-0.1157506828023,0.630412816286281
"Esco1",0.596969696969697,22,0.286304185156641,-5.45082128238423,0.000960790247303543
"Esf1",0.566666666666667,10,0.163498732282879,-14.4784736184166,7.40049210982164e-08
"Esr1",0.816666666666667,10,0.819427754358179,-8.98829349901255,2.23638769493354e-05
"Esrrb",0.406009984639017,31,-0.351472370501378,-1.69465269394063,0.0656205880729024
"Esrrg",0.524793651409784,74,0.218281004929245,-2.11112596184267,0.0398971768572989
"Esyt2",0.589860602360602,78,0.383328639551505,-3.25815112362437,0.0106890020648613
"Etf1",0.46474358974359,26,0,-14.7692079538938,5.48193115133862e-08
"Etfa",0.56468253968254,34,0.289506617194985,-1.14841010768534,0.129639154377941
"Etfdh",0.400140056022409,17,-0.700439718141092,-4.18462939739942,0.00381621236788739
"Etl4",0.523761904761905,50,0.103622631074157,-0.12638861308217,0.615126300484257
"Etnk1",0.605263157894737,19,0.630766190334281,-8.35049856007385,4.37579932960534e-05
"Ets1",0.496681096681097,33,0.10383581098454,-7.68906311177224,8.80011263779011e-05
"Ets2",0.357575757575758,11,-0.637429920615292,-14.5430467246086,6.923216207532e-08
"Etv1",0.631578947368421,19,0.395928676331139,-2.5186523912759,0.0248070571339415
"Etv6",0.58917735042735,120,0.432486470035061,-5.13289347107363,0.00135519919379418
