"","AR","N","log2FC","llr_var","pval_var"
"Pdss2",0.475079365079365,105,0.116956146345849,7604.63724077166,1
"Pdxdc1",0.478813559322034,59,-0.0162102271812588,7774.72469841372,1
"Pdzd2",0.549575902304707,406,0.311994926460899,8232.36735159425,1
"Pdzrn3",0.516144894633508,319,0.0741660186368816,9221.86194517268,1
"Pdzrn4",0.672776993648553,109,0.743224584637888,7888.22096829463,1
"Pea15a",0.516666666666667,10,0.258311995591391,-8759.22126676794,0
"Peak1",0.629166666666667,40,0.517848304862619,8215.14555144092,1
"Pecam1",0.584821732574542,89,0.544090219305628,8267.84552843459,1
"Peg3",0.636363636363636,11,0.251538766995965,-3945.55578140892,0
"Peli1",0.505892255892256,99,0.121306296222134,7483.25373233385,1
"Peli2",0.434898891063275,146,-0.442820655792382,7405.0915787565,1
"Penk",0.216666666666667,10,-0.656045598782638,-6596.51892289708,0
"Per1",0.636363636363636,11,0.695145418471579,-11660.420402614,0
"Per2",0.524011299435028,59,0.360294534684412,9616.07489656845,1
"Per3",0.521118078274567,262,0.0611638626783957,8134.0185140115,1
"Perm1",0.659090909090909,22,0.940293753875733,-241.392349743538,5.29423110302918e-107
"Pex1",0.764705882352941,17,0.668794091524627,-691.801393679629,7.68410300244571e-303
"Pex13",0.508527131782946,43,0.022026306329999,7697.23005156983,1
"Pex14",0.487179487179487,39,0.161751069996612,8072.00982723676,1
"Pex19",0.45,10,0.397335497545384,-7653.90524365022,0
"Pex2",0.525641025641026,26,-0.11681366498275,9348.9575934443,1
"Pex7",0.550326797385621,51,0.101086125114314,8327.80284282917,1
"Pfdn1",0.549019607843137,17,0.767339243209725,-76.4841905603589,3.89209265214026e-35
"Pfdn2",0.625,14,-0.0951572330403403,-5447.09306887929,0
"Pfkfb2",0.321274390163891,191,-0.935427998703916,8346.66332771125,1
"Pfkfb3",0.384615384615385,26,-0.702319451359315,156.548909795149,1
"Pfkl",0.432291666666667,16,-0.0285691521967708,39.6125077597198,1
"Pfkm",0.552380952380952,35,0.276517635197416,-610.014537352536,2.7067757322826e-267
"Pfkp",0.589814814814815,45,0.277228287416548,7776.32772462888,1
"Pggt1b",0.544444444444445,15,-0.366782330671623,-4974.2202097477,0
"Pgm1",0.472868217054264,43,0.119739244274095,7793.8944695708,1
"Pgm2",0.416666666666667,16,0.0406419844973462,-595.435579244888,5.87837589817286e-261
"Pgm5",0.506384742951907,67,0.222392421336448,12460.2685116134,1
"Pgpep1",0.333333333333333,13,-0.669851398307669,-8661.70427132882,0
"Phactr1",0.511904761904762,28,0.167944637314071,4227.9368321247,1
"Phactr2",0.461144007017794,206,-0.198850227469104,8145.17040617125,1
"Phactr4",0.603401360544218,49,0.540568381362703,7733.33324175987,1
"Phaf1",0.606060606060606,11,-0.146841388329271,-8984.77313071074,0
"Phb1",0.416666666666667,16,-0.736965594166206,625.774967727533,1
"Phc3",0.535198412698413,120,0.0517150365441552,7551.00096374783,1
"Phf12",0.512626262626263,33,0.138706270831592,8667.95556799637,1
"Phf14",0.40469387755102,210,-0.374848409163145,7589.06083807413,1
"Phf2",0.683333333333333,30,0.0882271830117354,7871.43217792864,1
"Phf20",0.674679487179487,78,0.849133334373372,6767.96486270209,1
