"","AR","N","log2FC","llr_var","pval_var"
"Zfp948",0.46969696969697,11,-0.369233809665719,-2889.46954934074,0
"Zfpm2",0.436022986675161,92,-0.287363735195535,3647.59281089127,1
"Zfr",0.487237599002305,65,-0.0745469533650539,3096.67112607972,1
"Zfyve16",0.316666666666667,10,-0.658963082164933,-4175.272308756,0
"Zfyve9",0.583333333333333,27,0.780686971595524,2908.76766577448,1
"Zhx1",0.409090909090909,11,-1.29956028185891,-3470.49715224252,0
"Zhx2",0.502150537634409,31,-0.0227200765000835,-97.1817369910455,3.54759643512208e-44
"Zhx3",0.440646258503401,28,-0.167456745851562,6.09971922431987,1
"Zkscan3",0.648484848484848,22,1.09310940439148,27.0322213335644,1
"Zmiz1",0.443055555555556,40,-0.302028537449658,2962.47344371193,1
"Zmym2",0.483333333333333,19,0.415037499278844,-57.1854670628118,1.08076636849999e-26
"Zmym4",0.6325,20,0.350497247084133,53.6308841073692,1
"Zmym5",0.564814814814815,18,0,166.827965826727,1
"Zmynd8",0.409722222222222,24,-0.321928094887362,3030.93320559264,1
"Znrf1",0.554347826086957,46,0.626782676415783,3013.6726584664,1
"Znrf2",0.727272727272727,11,0.347923303420307,-2642.59639511184,0
"Znrf3",0.510416666666667,16,-0.180572245641821,-112.586929777538,6.7280775726034e-51
"Zranb1",0.452898550724638,23,-0.0317088597273383,-30.33076523098,6.77818819702625e-15
"Zswim6",0.490406903502142,63,0.031478231473168,3123.96880120454,1
"Zup1",0.383333333333333,15,-0.0458036896131246,-66.611342210977,8.08186749367914e-31
"Zyg11b",0.548611111111111,24,0.0303736490435187,3010.70038344684,1
"Zzz3",0.571428571428571,14,0.197939377611909,-3355.94319595591,0
