"","AR","N","log2FC","llr","pval"
"Fryl",0.450680272108844,49,-0.153474480661718,-9.95810961493962,8.0910981795186e-06
"Fsd1l",0.534929356357928,91,0.295128035543647,-3.79615825199318,0.00586175808512493
"Fsd2",0.398511904761905,80,-0.724365557386573,-2.83773283119835,0.0172037728559118
"Fstl4",0.514576428862143,63,0.219009781941796,1.4139608441477,1
"Fto",0.542205422314911,137,0.378987838818671,-7.57147942021032,9.96693199135343e-05
"Fubp1",0.578252032520325,82,0.340075441597622,-5.46401939339358,0.00094719711922767
"Fus",0.526190476190476,63,0.146078259487945,-5.899629146965,0.000592543231888739
"Fut8",0.480729166666667,32,0.101879614019214,-1.96879686072728,0.0472182730766766
"Fxr1",0.500814536340852,76,0.0358451989467221,-6.42949265946305,0.000335862657414712
"Fxyd1",0.380630630630631,37,-0.435215381216474,-5.55203758322642,0.000861382332982385
"Fyco1",0.5375,60,0.297904865680846,-7.37981459223533,0.000122122258658236
"Fyn",0.599417989417989,90,0.638204521998136,-4.42996489420847,0.00291498785737508
"Fyttd1",0.555,30,0.0400774393753349,-0.149294138203814,0.584768801095965
"G0s2",0.46969696969697,11,0.0430687218918862,-12.157504787744,8.17991775815712e-07
"G3bp1",0.663333333333333,15,0.68805599368526,-19.3426135484733,4.97963699267797e-10
"Gab1",0.531811009003991,171,0.220309106835959,-7.08606297202246,0.000166823633693008
"Gab2",0.494206655726264,153,0,-1.83814748120741,0.0551913649465156
"Gabpa",0.591666666666667,10,0.115477217419936,-16.5265654760665,8.96745266695465e-09
"Gabpb1",0.433333333333333,10,-0.082462160191973,-15.1468538674634,3.71328556967186e-08
"Gak",0.461538461538462,13,0,-23.9006304125603,4.71688594984473e-12
"Galm",0.558333333333333,20,0.549338590990434,-7.46289348774875,0.000111823982967319
"Galnt1",0.385057471264368,29,-0.601450623509725,-4.15831851424281,0.00392835833762632
"Galnt11",0.416666666666667,15,0.231325546106456,-5.94437019974419,0.000564743000745337
"Galnt17",0.696969696969697,11,0.277533975528909,-13.5858954456386,1.86155105460547e-07
