"","AR","N","log2FC","llr_var","pval_var"
"Utrn",0.494497863247863,24,0.0554951125917036,1235.19437903937,1
"Vav3",0.440724206349206,16,-0.256339753259786,-2.1084874734413,0.0400214512670759
"Vcl",0.361458333333333,16,-0.547487795302493,-1171.08821962726,0
"Vegfc",0.460227272727273,12,0.247927513443586,-1396.35738061785,0
"Vgll4",0.505952380952381,14,0.115477217419936,-1129.11500198543,0
"Vim",0.433035714285714,16,-0.222392421336448,41.7059803957195,1
"Virma",0.483333333333333,10,-0.447458976971221,-1149.47735361974,0
"Vmp1",0.575757575757576,11,0.0703893278913981,-1033.98861317595,0
"Vps13a",0.553479853479854,13,0.253756592245783,-1265.29352356434,0
"Vps13b",0.442156862745098,17,-0.31315788525963,-1209.50857005916,0
"Vps13d",0.578125,16,0.343954401217361,-1161.02643670536,0
"Vps54",0.455555555555556,15,-0.176877762084079,-1097.8749484849,0
